n_harmonics,base_freq,magnitudes,instruments
9,2.8076076662006932,"[ 1.49960529 -0.7478674  -0.88228906  1.53989033 -0.44702446  1.31378329
 -1.44738647 -1.09524664  0.81591119]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.989551920541648,-0.8441629264821512
-2.977606999412065,-0.33594561559727215
-2.948085080806311,1.0737263393493786
-2.9409441200932553,1.3811266486615692
-2.9367786554648303,1.5407799117190173
-2.9347819574893217,1.6069451045272616
-2.930804522273638,1.7415476665413698
-2.9265808431983498,1.8653782713888483
-2.915343873622702,2.0857457265068358
-2.9127561467881486,2.1079942844059842
-2.9105991335471906,2.1325617362057496
-2.9069419560822913,2.1381766854631117
-2.900732559775598,2.117195556182898
-2.885891974709136,1.8267339588040128
-2.8765159353634857,1.4823465538690621
-2.8764846462722415,1.4764234900921032
-2.8762608608644937,1.4718295072116427
-2.874711582690013,1.397522994648677
-2.871496368575068,1.2408491214019164
-2.8714426356347493,1.2387557742097577
-2.8670020703444123,1.0014871391251612
-2.8665575602939724,0.9794559886964354
-2.8639616787300604,0.8241953190421715
-2.863673744125612,0.8129804737605593
-2.854394128649068,0.21235177798193658
-2.847974215838556,-0.24731555478792383
-2.842483827761064,-0.6536945085080671
-2.8290055152187126,-1.7087539277311288
-2.8283048809787363,-1.7654324277295455
-2.825079897688445,-2.0230325383754253
-2.8230368524996154,-2.1786915154473414
-2.8163909683087924,-2.7004917084568434
-2.798519711914688,-3.9383519566922933
-2.7908052021835457,-4.376071800718803
-2.784974595023126,-4.652944354671105
-2.7790257062091364,-4.887081031948402
-2.778544419713033,-4.906149821129081
-2.7779263156274596,-4.930274517434866
-2.7683881572623203,-5.173266189196305
-2.7498201874852386,-5.187095859715268
-2.731415257018515,-4.613152678729249
-2.7296517837082463,-4.5291462948512375
-2.713340988764746,-3.5446125457940725
-2.7105342157857475,-3.340364143957918
-2.7090379375998777,-3.2311078867897227
-2.7079338565447664,-3.1455586149059798
-2.703650230550289,-2.8145119824141336
-2.6921194671557744,-1.8554534958171514
-2.6867895225882137,-1.3831734492745105
-2.684304658560133,-1.1674864304344996
-2.6841302202426975,-1.1511511869700979
-2.6795588921114932,-0.7415370443617387
-2.6738530340252487,-0.23423141798672592
-2.6576463275856415,1.149725792585474
-2.6554873133270425,1.3208834965694738
-2.6436608142483364,2.1962115403315274
-2.629406475357845,3.057793732278695
-2.628913290144899,3.080374796465186
-2.6272294722464062,3.166333131345714
-2.6228166926844696,3.36592896128418
-2.622032643847833,3.4007680499064277
-2.6172943869768943,3.584206612090488
-2.617232931886853,3.5848013518105812
-2.613582350364963,3.7075854042583507
-2.6054799709578194,3.9111973230589285
-2.6048016249483386,3.9161127910716473
-2.5958230709128434,4.022568914417595
-2.59478102722004,4.021790829914997
-2.590006839862427,4.031010945061382
-2.5847820604119356,4.004189911954295
-2.58245601217169,3.9785844621504616
-2.554804340287988,3.2852466687279986
-2.5466453549413033,2.951980030918701
-2.5462314507159363,2.9353427238088785
-2.539231314088183,2.63538717566307
-2.5383888000141637,2.5951018826424996
-2.5370742184530455,2.537412357210373
-2.5304991222852142,2.2376021111614666
-2.522055025995092,1.8336801269162417
-2.508320894791842,1.1860209739347145
-2.495509863696884,0.6195143080167768
-2.493892264113895,0.5493140806567215
-2.489540994303907,0.3696537392853863
-2.4769010096100814,-0.09775638542490583
-2.4765483354338844,-0.10784228407560308
-2.4721388274784815,-0.2534576585028336
-2.4685131904665982,-0.3690148058960131
-2.4554130936752676,-0.7218887967932701
-2.4510590019770686,-0.8258004179822643
-2.4419531526320326,-1.010603514023802
-2.4303327827269348,-1.2019293438640017
-2.4275513018028265,-1.2457330616338576
-2.409090866563717,-1.4560729280810498
-2.404621564565268,-1.4948333270883352
-2.3990145312175013,-1.5479345060175334
-2.3951073113431027,-1.5723965808325002
-2.391254874161981,-1.597573647414157
-2.3900761225608855,-1.6084319168744048
-2.36676761473716,-1.7244980604987046
-2.3644485612726367,-1.7349070136602605
-2.356536833209326,-1.7568894565275006
-2.3494898275560887,-1.7672454176159218
-2.347101377938257,-1.765862332146586
-2.331095708910713,-1.7452048382095426
-2.31080873262752,-1.5993083044876666
-2.309619302129013,-1.5850327989854753
-2.3001675058654834,-1.4561662320098967
-2.2770962193656272,-0.9548125847611663
-2.27546456172463,-0.9122784712966983
-2.273753300610542,-0.8632480889679462
-2.2609630092009105,-0.4624525857431571
-2.253735951402791,-0.20508036278730754
-2.24880741425135,-0.023322900073917976
-2.2302408747040663,0.7235869679154041
-2.229097910970487,0.7700037652461855
-2.2280716438312007,0.8187503357352808
-2.223538440361431,1.000534447523081
-2.2193161554214598,1.1763053799193024
-2.2173633429746764,1.2559517233638045
-2.212727414136218,1.4475460616340416
-2.2073614770777192,1.6603924905217096
-2.1993573597475766,1.9579861796466635
-2.1961946343308973,2.072803909736874
-2.1937962018764434,2.1500266610839858
-2.181320832758912,2.5287011394082133
-2.174209227147032,2.7031286487776818
-2.16857192049999,2.812569970235479
-2.1571719561251257,2.9675674665206353
-2.1549771844939265,2.9890530121671017
-2.15337035973459,2.999118902579668
-2.15275302624397,2.9951572993364555
-2.150316958010093,3.010945350104281
-2.1088127795842286,2.477050506327103
-2.107745635351444,2.452243059771483
-2.1052180883022196,2.3815839808038533
-2.1047519110083273,2.3664541398566397
-2.101856637399648,2.2818986319215546
-2.098806391844244,2.187168069393749
-2.093283736613322,2.005063203872425
-2.083703614010005,1.6742000008614353
-2.082845794600505,1.646929838976854
-2.0777082984728255,1.4565070963823368
-2.0729395348229804,1.2889696082153903
-2.069152187197292,1.1502252289081494
-2.0682332896825306,1.1174242286616085
-2.060428317638416,0.8451409974040301
-2.054659781782098,0.6552824874827171
-2.038588208610846,0.18443981397248135
-2.0348742349439197,0.08706255357135295
-2.0308051792550748,-0.0059117541209657825
-2.0050974099575853,-0.33338013605295286
-1.9950239328298647,-0.34566979106549584
-1.9823801012735855,-0.2580674587234907
-1.9735096122695055,-0.15106887279443448
-1.9566389445007186,0.1541163711996665
-1.9562550730660406,0.16289689908301905
-1.9515354858220517,0.26793506892213553
-1.947423979173223,0.3561004386945908
-1.9435841317842004,0.4481071436428914
-1.9328477328315703,0.7056018728581627
-1.9289056350122562,0.7952761365692582
-1.9242148112149158,0.9104403847008549
-1.9228372130001627,0.9447547040262401
-1.890018770297917,1.5765895338677338
-1.8871145017196238,1.6151489795977974
-1.86391493814698,1.8165937746961833
-1.8630187278303312,1.8221724570143725
-1.858829323294166,1.8407258918177032
-1.856209312261029,1.8459392579482594
-1.8497643440953786,1.855746653335764
-1.8497366357244642,1.8572193586565604
-1.8382549438640412,1.8442105108361202
-1.8245210688344067,1.7911391983069767
-1.8213660397897466,1.777411648746863
-1.8156101279037642,1.7549312555252223
-1.8118932391346647,1.7345256647982659
-1.8056494434955854,1.7042559061705864
-1.787958952875792,1.6325040478005812
-1.7868306413866824,1.6293642422750816
-1.7830360749675926,1.623966972111096
-1.7751447325764,1.6014922305508201
-1.7668216362804752,1.6103960316581019
-1.7553484506946222,1.626642979262643
-1.753507642925464,1.6279253150102981
-1.744941712058746,1.6571862138090077
-1.741722989993798,1.6644682712419319
-1.739380060086472,1.6799657773550847
-1.7383676022867323,1.686095242878173
-1.7325715403026243,1.7101669272051017
-1.7273737439545505,1.735233069830969
-1.7215870236769721,1.7658309201430331
-1.720569212973838,1.7722047657555984
-1.7174756624749854,1.7891660289602263
-1.7121301698787839,1.8142658432110372
-1.7057728556703626,1.8387785949619302
-1.7001547266264165,1.8638396967371271
-1.6943480270941083,1.8773707017593735
-1.6927591787697187,1.8863726253170023
-1.6800529185139856,1.8829797374860344
-1.6776688995214533,1.8811890049483802
-1.676820299762125,1.8808069198563477
-1.660477697264751,1.8155244977503204
-1.6401367560783675,1.6382119499489385
-1.6367896932892767,1.5966715787176815
-1.6285633857616046,1.4915761142634976
-1.6271710397308952,1.471570834736629
-1.6183636716764236,1.3390934073319523
-1.593408445083814,0.9385173250488614
-1.5884681528437694,0.8535791851312845
-1.5860585893176746,0.8171000983747874
-1.5803459960422868,0.7312600132675663
-1.5685451042448608,0.5758178933524811
-1.5655319328436388,0.5405814656634851
-1.5648573032322788,0.5315864979372451
-1.5617170126122055,0.4924196464488859
-1.5599725360504981,0.47529531867959507
-1.5569447911682348,0.4418369156367891
-1.5550478691581253,0.4208990294639438
-1.5532211440706252,0.40646986484095066
-1.5480791023981797,0.3612547627749916
-1.541898974040432,0.31460649402084234
-1.5394985005169992,0.2975243770417824
-1.5380164159878975,0.292448742361531
-1.52980434984704,0.2521187580476081
-1.52880729922251,0.24171360623749524
-1.519029371632632,0.2187886759241945
-1.5183342394428316,0.21250985858515034
-1.5160640665172262,0.2076830534414972
-1.515324969144774,0.20591569937154608
-1.5083279467987603,0.19121154048683509
-1.5045331205900054,0.1914301189144186
-1.483617183113717,0.14928070628820567
-1.474356186765679,0.11319229348671463
-1.4708897996147268,0.09732508964987376
-1.4626920342900291,0.04501809498996984
-1.4568819067742245,-0.015896473181819675
-1.4544486308510165,-0.03801866523551144
-1.4532873676415112,-0.05191253898144408
-1.4482052199951179,-0.11164794340152759
-1.4425031309379366,-0.197497016577482
-1.4362140918235404,-0.30216416539653224
-1.4270201171183179,-0.49192947931501574
-1.4257328505555034,-0.5118340658887744
-1.4201750692945974,-0.6433525577435477
-1.4144178324783467,-0.7900811379185211
-1.4083551343247858,-0.959593197104127
-1.3980481418666357,-1.2633202897058606
-1.3850507894179687,-1.6798422321344442
