n_harmonics,base_freq,magnitudes,instruments
7,3.636567824472551,"[-0.08684656 -0.6021475   0.01087302  0.77206881 -1.5841876  -0.24165769
 -0.25903094]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.979916886010278,-0.24623167711019078
-2.9753852198746444,-0.22389431233840143
-2.9654092402485035,-0.15227118760917813
-2.965156243552646,-0.14416520629973278
-2.9502163459823167,-0.11036488732094045
-2.94792726596975,-0.0856689463391497
-2.934146269686188,-0.11481642069907998
-2.930361400729893,-0.1386229903336167
-2.921392011582384,-0.22836660412562051
-2.9196258124457004,-0.24055562062452496
-2.9137921034780447,-0.3237267502245415
-2.9128528351743626,-0.320678465428643
-2.912397756961456,-0.33444414088964197
-2.9053130345958764,-0.44562901980045483
-2.9048209895054202,-0.45598696973414515
-2.901617407319894,-0.5151855763130749
-2.8952161485960852,-0.6431544760539005
-2.8873443740031117,-0.8147967533463704
-2.8862352586172464,-0.8505479857382693
-2.8845367224937513,-0.9069828777158369
-2.878824736424061,-1.0211553774718911
-2.8551896357551523,-1.6308527255119682
-2.8487264198322833,-1.7792043433551605
-2.8333165829014817,-2.1104563592030896
-2.832559873733784,-2.0983618340471164
-2.8319540238688354,-2.124534874505165
-2.830503017327651,-2.1429083322817726
-2.8286659520960393,-2.1688827255631584
-2.818513320929006,-2.2697768647670307
-2.8060203972011895,-2.2989107169488117
-2.8030759598061605,-2.288850424399361
-2.802979430674352,-2.2825849572717436
-2.802286242857911,-2.2878996378439806
-2.799238034700502,-2.257653596351369
-2.7916588884153124,-2.1887457360859526
-2.7914072296427075,-2.1787034583153897
-2.791383128735135,-2.1786491413584854
-2.7884486514357127,-2.1406406935162243
-2.7859217633881643,-2.0855240713931518
-2.785221366591858,-2.0774536741501186
-2.7832987615126585,-2.0372408028139573
-2.7824626599380755,-2.0231692892100535
-2.7823504881541314,-2.022991981284662
-2.7799370526842617,-1.9647650173741829
-2.773649263624349,-1.8090555709234677
-2.7732670510563207,-1.806572029540076
-2.7673234155799262,-1.6196026335511728
-2.7658596135274145,-1.5773905898572034
-2.7573122001058037,-1.2694914987547337
-2.7448128322318626,-0.7713044044319366
-2.73662011854917,-0.40988007820827177
-2.732101019272002,-0.21753146888765051
-2.7244329514085317,0.12150927374540069
-2.713386570440389,0.6076066256546248
-2.711622968870644,0.6928658943778087
-2.6993189017374446,1.160511360253269
-2.691268348812936,1.4359514017682844
-2.689506709187009,1.4846649439636541
-2.686987474057104,1.5560784445314395
-2.6818513695522084,1.6918327184859443
-2.673620737113245,1.8706825569916397
-2.671125138496386,1.9138775344235919
-2.666482593826331,1.9731615874115596
-2.6565657458234995,2.044949999385169
-2.655134449295199,2.0447127042427566
-2.645072627383401,2.027636315065439
-2.631218349175553,1.859698928594705
-2.624060366190208,1.7426270715712113
-2.620750033409827,1.6605610405228564
-2.6178278622336277,1.5984236688950604
-2.6129152758330725,1.4808649327681689
-2.6093029633102134,1.3783723565056123
-2.607612356775756,1.3331434914301985
-2.6032611571497917,1.2016119013648616
-2.6018911686165893,1.1627208198827539
-2.5965993641131844,1.0120933170561661
-2.593943793494782,0.9177097859271646
