n_harmonics,base_freq,magnitudes,instruments
8,2.4829592020668976,"[ 0.8354787   0.88688453 -0.78902535  0.34157799  0.15822285 -1.24144535
  0.0948237   0.26745848]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9844269880798526,2.912206676656593
-2.977588686116552,3.3072384840421574
-2.970628723962241,3.6790202541330648
-2.9668187508763326,3.867846712134168
-2.9597510867097836,4.181450995215472
-2.958244110716416,4.244029367778345
-2.9575722179588153,4.271472988159756
-2.942175654355866,4.766792259003057
-2.9343279669265936,4.925058390192814
-2.9220781621647003,5.0357349084675525
-2.9216548243995923,5.035482268992466
-2.9184022007422703,5.034738897220657
-2.9054777964742895,4.909859644940437
-2.894183234809419,4.649051440509865
-2.8891042078768754,4.485022026834906
-2.8886624223901913,4.46982467431801
-2.8874830873040924,4.427046919253433
-2.8821374145807415,4.220622273569643
-2.8803669654131294,4.145582266619031
-2.87443500878938,3.8732900678235667
-2.87366646644457,3.835548481943186
-2.872894584431392,3.7996829179126093
-2.872876081225303,3.796668615235575
-2.849261690939759,2.417760424243768
-2.848740916772646,2.3834385674057805
-2.8395612452246732,1.7603023244748228
-2.832101009211063,1.2323620216779487
-2.819448192713722,0.3216129409256413
-2.8165019985869755,0.10764600977874932
-2.815140798707569,0.010238556184011538
-2.811293521472071,-0.26497005337547697
-2.810076623536748,-0.35117030162586516
-2.8048786652077347,-0.7192286685320608
-2.800865032229534,-0.9949246406500942
-2.8000940374249423,-1.0492647877996037
-2.7992835365886233,-1.1031276974241597
-2.7984239058314673,-1.1625740704825094
-2.7810733463752353,-2.259584214689996
-2.775982023916228,-2.5465165571144373
-2.7750816892589008,-2.5957481626681895
-2.7734877473587933,-2.6825882141797903
-2.7657177447397103,-3.0686705405079757
-2.7576083134081366,-3.421573610431421
-2.754184214782118,-3.5530795041241996
-2.742580141017343,-3.9194689535757883
-2.740494422616886,-3.9718281330825094
-2.7348239113794115,-4.09455974749869
-2.7323754953636596,-4.138633701902687
-2.7296461793229847,-4.17972925345295
-2.7219485326951447,-4.259161045689892
-2.716901757358899,-4.282200066686036
-2.711347226385132,-4.278558929943312
-2.70773834054863,-4.26324323609007
-2.706350923832524,-4.254608495201859
-2.6991357093078463,-4.1833338047171615
-2.698792122444214,-4.179524134036187
-2.6974758936645626,-4.161585291825671
-2.6886245528189345,-4.010220799453265
-2.6845467439795003,-3.9231939774667364
-2.6762401879745545,-3.714667066627047
-2.6761327654531963,-3.711879594346756
-2.6747233592204527,-3.6718417099712006
-2.6691713541698583,-3.510193595444389
-2.667286171869014,-3.4504652906010245
-2.6665571140337923,-3.4297567721289197
-2.649875111587866,-2.866810505308436
-2.642639319340395,-2.6090915299739863
-2.6408577251086327,-2.5447908054735575
-2.640246308236912,-2.5241867451913063
-2.6057405968354983,-1.3935489107879242
-2.6031140888334585,-1.322390983519488
-2.593730291669302,-1.0991801360457212
-2.5783825427104903,-0.8350729454701952
-2.5560212372631104,-0.7035429169543479
-2.549400097380143,-0.7232600033997046
-2.5441686747466,-0.7556172417487551
-2.5439426964749225,-0.7583490501570389
-2.5428495523327985,-0.7682906187415324
-2.5381466610385504,-0.813806907893829
-2.5369277492642786,-0.8265866232406143
-2.5329935927086713,-0.8773642095743165
-2.529518239222787,-0.924057014505001
-2.5239750117124027,-1.0154100411912443
-2.5122498293420072,-1.2460369279884242
-2.5084222572535415,-1.3279121047360372
-2.4967841678219305,-1.6002480315521648
-2.489800238077683,-1.7740030005964424
-2.489013559306219,-1.792189654590413
-2.4676099163152285,-2.3027059519238797
-2.4554845082687002,-2.5533562668794043
-2.4325057388861495,-2.8647758467686457
-2.417529213900112,-2.9237635920215657
-2.4166279392263075,-2.9225839813427283
-2.4123887299071036,-2.9133603904764795
-2.4090754486780996,-2.8978895026342326
-2.405820749080677,-2.876662445869656
-2.3947485736732563,-2.7572966136095682
-2.390483047798419,-2.690999605701654
-2.389397771699723,-2.6741980201771653
-2.385631262834016,-2.6047886465371444
-2.3802026778664365,-2.4925723596732365
-2.3799788315207935,-2.4886029317917546
-2.375794709854709,-2.3897711207791414
-2.365560737130836,-2.1152321751932734
-2.3570790112877673,-1.8531386667222811
-2.34662771241291,-1.49737340154769
-2.337165185827671,-1.1520790966998602
-2.3303179104936693,-0.8916649058233882
-2.3284091932247906,-0.8188451781249036
-2.327754074466847,-0.7949249242707082
-2.319649445152999,-0.4835346467486701
-2.312495692663666,-0.21194105376933797
-2.293662714434599,0.465314258390396
-2.2903808999561246,0.5742964596657121
-2.286400047670212,0.7021992447752851
-2.2765488013458786,0.9916680253748087
-2.261010860395271,1.3635089178896265
-2.2575561115566463,1.429610613885215
-2.2568890659303973,1.442951478652303
-2.243337459113099,1.6405036718773083
-2.236171381103373,1.704589422529244
-2.2257007371670294,1.7515241958332788
-2.219941505566289,1.754504373249756
-2.218675712972673,1.752663098586651
-2.217836880455067,1.751161132549669
-2.20775777866123,1.7085544138901065
-2.2073410776861446,1.7079151498771248
-2.2072698861023845,1.705704420465284
-2.206483374579756,1.7002618419638165
-2.2057802143246743,1.6953425977965675
-2.2051499949533397,1.6917808462848696
-2.1999263961006355,1.648114950824057
-2.195583661021951,1.6041481106472912
-2.187532285356962,1.5100808365812526
-2.180845853245609,1.417158857977714
-2.1738986998953367,1.3114733839784758
-2.172278072255601,1.287067592542115
-2.168262098352436,1.2229723828438737
-2.1657117179390837,1.180215313694618
-2.165390256576682,1.1745944208682175
-2.1649600617062568,1.168175348620308
-2.1647603496809795,1.1661573615224818
-2.164050344637353,1.1543041017595905
-2.1617937754631558,1.117056135344977
-2.143210183938788,0.8162148926446611
-2.1372674590096246,0.7281323916957764
-2.1341875754718425,0.6844333331214596
-2.1320446948775307,0.655900711388731
-2.1302725349064646,0.6337235468142369
-2.1258714475827105,0.5809296591060004
-2.1224493905496145,0.5435967135916009
-2.114174176379703,0.4678463077284493
-2.1025538587215102,0.39942484739177553
-2.0998642090931137,0.3918736030303077
-2.091264209073413,0.385091700989869
-2.0877850429774067,0.39120930219545974
-2.078631293571261,0.4323610120643527
-2.0684632382103803,0.5170551867798984
-2.060530980429734,0.6130040072587456
-2.0565599412985414,0.6687875905157799
-2.0556136898533577,0.6825843295367426
-2.0550766842857664,0.6924604818583161
-2.0486819864616397,0.797364596243929
-2.044483115197864,0.8747242108136152
-2.0406281025030086,0.9480074574715773
-2.036799814843849,1.0267112303097723
-2.032474465729253,1.119289844744122
-2.002588366040285,1.8319527308919021
-1.9962622630666398,1.9857225171755128
-1.9941657418650574,2.0353072025487666
-1.9932317241434891,2.0589825391323964
-1.9794584238806838,2.375679356538392
-1.9765991304479138,2.4375155671024253
-1.9765114355309823,2.4398987450886676
-1.974747648897398,2.476743439168907
-1.9684494591453616,2.6017777048916453
-1.9668245979054537,2.632901535194889
-1.9606829824654664,2.743108947352285
-1.9569765095464993,2.8031475187321897
-1.9510331973220403,2.8893283485557117
-1.941215568989034,3.0036876970390423
-1.9333723452844414,3.0675164949304556
-1.9275861375787513,3.099747092293684
-1.9185114331592206,3.122056393538811
-1.9182343475048902,3.1207470734045653
-1.9133204244853668,3.117557724957136
-1.903078455816579,3.081277456755384
-1.902738818800904,3.0791082526381044
-1.9020276682096318,3.07507685070927
-1.8956545518028547,3.029698104646905
-1.8893563761351126,2.970237685231685
-1.8860128320764182,2.933399977339045
-1.8850916782500071,2.921855448231183
-1.883889522462251,2.908425629730904
-1.8781916360496893,2.8353663800183564
-1.877773878459894,2.8297211005451257
-1.8729908071099444,2.758683499950211
-1.8639170619630556,2.615276989537871
-1.8595284932971055,2.540638887885613
-1.8574881628121993,2.5046728908694043
-1.8516404758804652,2.3972132956079464
-1.8336610638944975,2.059661842842746
-1.8285877913542727,1.9631885688855095
-1.8162212520415564,1.7399013836900212
-1.8145306039267655,1.7111195898315803
-1.8072553371040838,1.5898650384983308
-1.8024209225345043,1.5171992882408436
-1.7993608731776702,1.4700400484376595
-1.796002223266433,1.4253702134493502
-1.7868548290160537,1.311854518163486
-1.7855381833699624,1.29658489761453
-1.7751804052694795,1.1984382523439137
-1.7751419394850831,1.1978842492351398
-1.7728969545101996,1.179008552068427
-1.758940583848137,1.1029641092445248
-1.7536319889805985,1.087524729809572
-1.7331461651298385,1.0954266487351327
-1.7288709031463936,1.1062136898448298
-1.7252500672473399,1.1211887376979246
-1.7225604325167636,1.133344754640927
-1.7197014654135043,1.1467760465742223
-1.7093912941526406,1.2052373258769846
-1.690712703090631,1.325412997831084
-1.6865728224519188,1.3548367055444608
-1.6848553135590534,1.3654955316561477
-1.6605584842297327,1.4902379008647133
-1.6576261256752705,1.4995053802283684
-1.643710537913821,1.5189850241355651
-1.6395680819675855,1.5158812341388173
-1.6375321345198253,1.5108193934201608
-1.635671887157264,1.5085539517841249
-1.6330789167728859,1.5004634608557084
-1.6299165281985868,1.4892847796296287
-1.6169377602087283,1.416077854953262
-1.6074950780859179,1.332685962051006
-1.6042276692092117,1.2980940676316521
-1.6036595594421175,1.2907554933111285
-1.600626224804884,1.2540343371794518
-1.5957781977049654,1.1945152793578737
-1.5950945747707703,1.1849929434530122
-1.5906467352519311,1.123730640640339
-1.5865520163570248,1.060856002578911
-1.5772390822588853,0.908006202229952
-1.5656306442888532,0.6954547951662529
-1.5647721158484604,0.678374645310217
-1.5613372362913436,0.614656445264369
-1.5552135576982533,0.49064795687288115
-1.549320916538144,0.3700910306811015
-1.545412933969142,0.289018775717599
-1.5433663789470549,0.24704772288416532
-1.529946571002098,-0.027434873570139098
-1.5288328299565948,-0.050679532518484116
-1.5260154337034257,-0.10643124470282278
-1.513775493488952,-0.3390948686583408
-1.508296952747702,-0.4363904462944093
-1.5045002596290418,-0.5001519945414442
-1.4957326813679643,-0.6353232371330377
-1.4949316275067115,-0.6465674417913694
-1.493979647564607,-0.6601175657531189
-1.4845992254445546,-0.7787213307968096
-1.4634890453968008,-0.9526217010255064
-1.4564605523983263,-0.9796654549208367
-1.445144023568468,-0.9911528578025245
-1.432765930506489,-0.9608893941905561
-1.421590273052416,-0.8981611853925698
-1.403109960873977,-0.7304771727157654
-1.3904640078093662,-0.5835838238144595
-1.3869655338464106,-0.5400002640021009
-1.3819284763646786,-0.4763376837523441
-1.3684501807616765,-0.30424956741097564
-1.3664598704453028,-0.27830090405121316
-1.3628284243095872,-0.2342346155109756
-1.3594310244296455,-0.19244773922284195
-1.3456789199649235,-0.034540277318097765
-1.3439312966740522,-0.01516133964388368
-1.3417294365914145,0.008239621224710914
-1.3410793564033507,0.01340137995006344
-1.332577514514263,0.09233240412635722
-1.3304405908050871,0.10968507624172165
-1.3278996815842719,0.12913647574499518
-1.3266591819877702,0.1392449970947147
-1.3222646993613747,0.16923119369497588
-1.3212218211964375,0.17739152647655934
-1.3107245079673577,0.2297408975819901
-1.306746571354309,0.24222070470731402
-1.3025588445215879,0.25422790376261895
-1.3020249543292015,0.2535697781276065
-1.3010765981398362,0.2562196521635157
-1.2983127080184311,0.25867012118857946
-1.2948805540420507,0.26121109350604865
-1.284357479620557,0.2513105430053318
-1.2831812274209626,0.24735476085022604
-1.2708540010510347,0.20408050017062515
-1.2596523073567418,0.13857193665332468
-1.2589810690322905,0.1333484887127939
-1.2572331011927522,0.12084163692199344
-1.256852260985452,0.12017774760674874
-1.253065948731032,0.09040697391444141
-1.2488612088788877,0.05755146740368088
-1.2461869383650757,0.03621325523332718
-1.2400300613900619,-0.017055070327921737
-1.237592447706042,-0.03870830876926181
-1.2357671680743363,-0.05529636509361941
-1.2271153794742415,-0.13684821035937023
-1.2266206293732684,-0.13960844462375785
-1.225349783574906,-0.15356125367235834
-1.2061770219421986,-0.33077532907823387
-1.2016243406118283,-0.36946189311525884
