n_harmonics,base_freq,magnitudes,instruments
7,2.7557286264440974,"[ 1.99252606  2.74547621 -0.65153557 -1.42049562 -0.43744476  0.72870442
 -0.03457157]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.988057397385366,2.1924642117512487
-2.98788563989661,2.189130050387069
-2.9878741325881446,2.191110892830209
-2.9850606110991014,2.1838480008988017
-2.9815631994401937,2.1627132672813074
-2.975128053599122,2.1504154258524646
-2.9740906602152792,2.115332747419949
-2.9597222159424383,1.9384815249176413
-2.9570852971364188,1.8944763599602752
-2.9530314782475897,1.8588431397850471
-2.9421004900692735,1.631131056075163
-2.9324468068578726,1.4360741593190722
-2.928738135670494,1.3137431213777646
-2.9264103604920333,1.304504444279294
-2.925604729915962,1.2853605372955308
-2.924278079131601,1.246581662982518
-2.9044993980447096,0.7763213371228271
-2.903667434485533,0.7551314855634024
-2.899510785084117,0.6454393479759193
-2.8845006074329254,0.3147066302292313
-2.8781063983073985,0.1721014805729257
-2.8617386221257277,-0.16889357400690722
-2.8516717888530185,-0.3525871579171845
-2.8440561487436877,-0.42550329918087404
-2.8247347490941905,-0.6860911111762414
-2.8220640991648205,-0.6549560380663736
-2.821978712460327,-0.6624253547122996
-2.8003795925330643,-0.7752269792441269
-2.7986146842377613,-0.7667156927502965
-2.7852672103912264,-0.8069783643580222
-2.7794148074823797,-0.8293581657818675
-2.7790681149072123,-0.7885729760826444
-2.7615191477773138,-0.7854924674971645
-2.7406636845682097,-0.7179801446536571
-2.738892486455086,-0.748708013164649
-2.736280313027836,-0.7339075895145021
-2.714522217589347,-0.7219781007356129
-2.7134954150588992,-0.7104625076758855
-2.7112748512909906,-0.6594987836980498
-2.7079352580091873,-0.674653279202109
-2.7048618883769855,-0.7056441953850869
-2.703228480878245,-0.6927616457098397
-2.7016717008497797,-0.6921369523786264
-2.6957123309088598,-0.7071162050595055
-2.6954227428687085,-0.68561857402622
-2.6949968590984543,-0.6731111235585803
-2.6854169804489585,-0.7104129218123483
-2.6770252365198375,-0.6968017324400919
-2.6731960942477544,-0.7570325202897938
-2.671530802147896,-0.7605710632304752
-2.6670063285337466,-0.7487104046690968
-2.6639548014769785,-0.7702057444159491
-2.663726197478559,-0.7597124690822283
-2.6511966569143803,-0.844933053726485
-2.644213663745606,-0.8664748309809587
-2.6351777998462236,-0.882314407699011
-2.62254672241997,-0.9637395070780669
-2.6220028924942578,-0.9423391779682712
-2.6168537215244214,-1.0012391958617533
-2.6114013049675266,-1.0094299979073211
-2.609758709709984,-1.0196038146183255
-2.607119653735603,-1.0506289807934939
-2.5990393317879326,-1.1389150025588222
-2.587071482017576,-1.1624794696422922
-2.580830494808999,-1.1586315275227075
-2.5773795613624095,-1.1288183117712451
-2.5653247201417755,-1.1726424091642267
-2.563108480340323,-1.1755747141469877
-2.5622648543085424,-1.210693595789335
-2.558705518656027,-1.1681300291215844
-2.5569832775312475,-1.2053408636921183
-2.551091485454341,-1.180909356478617
-2.5472793031739824,-1.1930101681137484
-2.5388933650755776,-1.1974169567432569
-2.537803783248929,-1.2088154734980336
-2.536557115093517,-1.208900796265558
-2.5315134794549596,-1.1620427571506533
-2.5275124475914623,-1.1634704647703382
-2.525192531591812,-1.1164623111031284
-2.519963195706783,-1.1522756239489165
-2.51963148918303,-1.1438904136961756
-2.517141674377174,-1.1336180482612512
-2.5104203577552493,-1.1132427349329925
-2.4871047433976305,-1.038925673824715
-2.4703823248829897,-1.007872197409027
-2.4660592141038937,-0.9969890136897482
-2.463024431259962,-1.0421621291135308
-2.4620471301531364,-0.9987661091875041
-2.4575921997356946,-1.0175487183209286
-2.447171437117487,-1.013903100983004
-2.43640388954927,-0.9972838447493327
-2.434831996303676,-1.079331770137626
-2.426811147350013,-1.113021163686062
-2.4120508020926335,-1.1931632082604964
-2.409177961090321,-1.212667767617686
-2.405499440873757,-1.240528692252628
-2.398304331342805,-1.312284306705523
-2.3953817403462137,-1.3404733380270324
-2.395270938973307,-1.3137312528044633
-2.394673491618552,-1.3253894876175598
-2.393912230824509,-1.2955157059600142
-2.3916141875321375,-1.3235310533948939
-2.3806761005436954,-1.4670431656132807
-2.3806032801155323,-1.4870926015762558
-2.3763582360089837,-1.553198639149604
-2.36720173303666,-1.6180239105588734
-2.356670786597272,-1.7487197153950433
-2.3539250653618473,-1.8531481225073756
-2.3534974838923537,-1.8184075742001662
-2.3498260904876878,-1.890063188840203
-2.3487082130417303,-1.8894320907848403
-2.3464334075816486,-1.918997482882103
-2.321365778136901,-2.222397797925777
-2.318874667623687,-2.275319610941624
-2.311752663909745,-2.284309639262784
-2.3010841717017843,-2.3681259861478834
-2.289318645023254,-2.4631687961833864
-2.278658360243142,-2.4918095973770806
-2.273781446716936,-2.4512836219996825
-2.2669545493463463,-2.442742903831874
-2.264718193471074,-2.4516711555102453
-2.2509131711697394,-2.3806045185357085
-2.2446828656249753,-2.37518344754552
-2.242091942924189,-2.3378917333471123
-2.237290197142305,-2.277232142750619
-2.2367418833816184,-2.2800840106858735
-2.236498811213129,-2.2682030680289036
-2.232445935628256,-2.2268726911825802
-2.217499787353601,-2.0317687322066105
-2.2008824802241644,-1.7241404200299217
-2.1883926179329265,-1.4811454167634186
-2.1849256129338555,-1.405633679629092
-2.1809525571620565,-1.3653393048851123
-2.1803960799777276,-1.3423321253516614
-2.179874561103783,-1.3509424706120379
-2.17779908216165,-1.2749721677018626
-2.1739091518777283,-1.201028000860781
