n_harmonics,base_freq,magnitudes,instruments
10,3.4808668988960747,"[ 0.02969138 -1.27020906 -0.04404552  3.36144906 -1.03049435 -0.11132547
 -1.09161299  0.01557394  0.75267606 -0.98225976]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9783298899592974,2.1299124173918087
-2.9738780588884346,2.2410399183158582
-2.9738188754743597,2.245899401180079
-2.9731596025350155,2.2563044812733923
-2.9726279028573526,2.2613661816007427
-2.970056798863521,2.3216312856042793
-2.9659795117707937,2.3732026214710915
-2.95940756347132,2.402076830048757
-2.958529875366835,2.399061691266931
-2.958014856740639,2.3977778006922827
-2.938347208325739,2.073983846769569
-2.931722392162021,1.8707073689942335
-2.9306316312027687,1.8278448690758997
-2.923972842096693,1.5824865141227331
-2.9228877839478864,1.5447775806608695
-2.9123051649829677,1.1030465772569193
-2.9104710856847498,1.0138360149342676
-2.8841287124376795,-0.15066141916020218
-2.88172145959009,-0.25895149044054006
-2.8803106081561163,-0.3203241539956484
-2.878260501138323,-0.40356157485440286
-2.876797909424643,-0.4576728640132274
-2.8683065545081887,-0.7939217781069058
-2.8557504899724284,-1.2585979504325147
-2.8528916027508755,-1.3499640198505798
-2.8490442668138405,-1.4802081304618286
-2.8446163413845484,-1.6150631249924698
-2.8416237645421987,-1.7136083614450555
-2.8414506614176966,-1.723931539445765
-2.836866880121876,-1.8471095468034104
-2.834658384768126,-1.9098507985268522
-2.8211447925468187,-2.264169815084024
-2.8173949967487646,-2.3569908383501628
-2.8139913928804265,-2.4267362297783865
-2.8113573585808025,-2.486062268544073
-2.8086316101293756,-2.5381921657999875
-2.79748424712553,-2.7202439192070202
-2.7963849960891496,-2.726340194739745
-2.796262120687619,-2.738897733935928
-2.7934979051763857,-2.773907866339125
-2.785250017659017,-2.829168452734434
-2.775740806929531,-2.8367290849339084
-2.775470426887672,-2.829498621203433
-2.771978059137241,-2.81444481449308
-2.7628455446343274,-2.7093874164232394
-2.7299132196799016,-1.6339457891008027
-2.700157695853034,-0.03364984152090465
-2.696372026877603,0.17420086445592325
-2.690916607609281,0.4702466959239976
-2.683705724788955,0.8341712077048711
-2.683457617205772,0.8337788278718234
-2.6818090346352177,0.9182432541601702
-2.670091206674227,1.3897088372285653
-2.6631646275224625,1.5866844104516253
-2.6518274887993285,1.7884052009873503
-2.6478355085503225,1.8182534339615926
-2.6469174713820167,1.8223768530304825
-2.632906146049978,1.748849770236382
-2.6322272365665627,1.738182360239764
-2.631637356096462,1.7279998569148363
-2.6283126611011047,1.6663739582025952
-2.6263946737766446,1.6348782856159219
-2.62244461324261,1.5432048865438681
-2.6191736354369715,1.4576611280357301
-2.606001644537218,1.0692826492287342
-2.6013553234335314,0.9219824066766081
-2.600768564914291,0.8917199910835242
-2.5876071049287637,0.4901823536824767
-2.5823428281280867,0.33609236137059023
-2.572207319431985,0.10955732948271456
-2.569755516010379,0.06871468009496658
-2.5694340169643515,0.06732874762593903
-2.56627817419628,0.02832944008039364
-2.5626872884453835,-0.007071964150172761
-2.555112915960933,-0.04402392486869723
-2.5474825862955477,-0.017374111715679035
-2.5372464219813784,0.09788047647956069
-2.5330647574672165,0.17554860284771762
-2.5281158060723823,0.28065859132200854
-2.523805900545045,0.3709370010004425
-2.513420546951009,0.6332570303061734
-2.506877724701166,0.791299659178455
-2.4963327847454253,1.0276711144229758
-2.49615629305021,1.0300905874045514
-2.4853034166471826,1.1952159629143086
-2.4819446536826892,1.2243511394084263
-2.4685740687499935,1.2452207744896437
-2.4665965419782516,1.239580827584664
-2.46566272315939,1.230717706746387
-2.4582508831176564,1.1508593267203733
-2.439663767829466,0.7831233521029365
-2.438995646891892,0.7676203767166161
-2.4341113585229195,0.6452409986188559
-2.422224689091257,0.3746018629170824
-2.4198355216745098,0.31971883561349945
-2.4064461084305457,0.13388352684954885
-2.401419517204565,0.11373301426142089
-2.3974812930020644,0.1247042959828675
-2.3899485001433054,0.20482544086928256
-2.387009810464712,0.2601103243302556
-2.3837228038434315,0.33056048210068006
-2.381122031041535,0.4006250081498089
-2.380320754656977,0.4280267628428322
-2.3734905185332105,0.6589960323118483
-2.36524203076628,1.0273513951174946
-2.364184605326833,1.0787015775187274
-2.355852388202002,1.5389078760425186
-2.3537227785119925,1.6608063329139182
-2.3502761150175324,1.864232411354063
-2.346235759688871,2.1152443200402145
-2.339926059037505,2.5023939924503678
-2.339052167049096,2.5595911623551255
-2.337688605656156,2.634701799731413
-2.330447317017371,3.0565668988503614
-2.318501084724518,3.630623063072766
-2.3179456664520903,3.6546775550275092
-2.3159396485354646,3.723702083449458
-2.299808655061715,4.01990513525605
-2.2985568939057806,4.026478867096808
-2.2901865645758708,3.9226508638902913
-2.2823464149611223,3.660009317068043
-2.281141142535128,3.6114117357429234
-2.2738221201523263,3.2253055544812277
-2.2629722560410794,2.446209590033741
-2.261202900356579,2.302368763924332
-2.2589898536555437,2.1080411464880005
-2.2521897795127055,1.496207733638677
-2.2502603883467973,1.3053168610703962
-2.24677384620949,0.9734094149578876
-2.2422055310594007,0.5284679654065783
-2.2405488923726895,0.36239849307609534
-2.2381242842226623,0.12356567293323101
-2.2336207725360144,-0.3013023358420322
-2.211907607657393,-2.0572066330779304
-2.2095346898826254,-2.188671547985927
-2.1994163658909045,-2.621241877401301
-2.1890493772417363,-2.77852235385257
-2.1804084919522335,-2.676241786320394
-2.1790615523953436,-2.6535273499396292
-2.1782019215167043,-2.6181905803124845
-2.1661342280739064,-2.093264267336276
-2.160984106256831,-1.7882947779261587
-2.151986661856535,-1.14328468790625
-2.1474097202885387,-0.7905262828763476
-2.1440107202670386,-0.5063179417152487
-2.1424620306829714,-0.3862683372372654
-2.140468101822666,-0.2282764862702837
-2.124484259553392,0.9764572361440466
-2.122333423593429,1.1207823277599822
-2.1173067530554275,1.4248912138569374
-2.1126309981777123,1.6506224262906266
-2.0848983592880614,1.9730407435382298
-2.0840821950006334,1.9565050642246966
-2.06630283773304,1.1350682087150745
-2.0630449248987706,0.9275674487268357
-2.0624700416944366,0.8882276034998234
-2.0595674259168213,0.6915345420466904
-2.040946375897099,-0.6993460498138093
-2.0301218331888142,-1.4500417352682562
-2.0247718697908494,-1.7614387036344523
-2.0213345927614936,-1.9279824255476228
-2.0197973102326046,-1.9995401121473255
-2.017881790591284,-2.077288880766986
-2.007336109050673,-2.354028779181132
-2.0067584958132336,-2.355970165770675
-1.998733240701212,-2.354614163457605
-1.9945431440502486,-2.2843375232925993
-1.9943470915602335,-2.2880198857437657
-1.9886637450289875,-2.1118332322964317
-1.9849889162218053,-1.9482148463182503
-1.9758735936395306,-1.4328919056658482
-1.9596198887408742,-0.13880710539522567
-1.958682124857274,-0.05793797503106073
-1.9576830756389323,0.03512295226770601
-1.9575927715152148,0.043850844480859436
-1.953779227026063,0.39501064241726314
-1.9449357266360379,1.1802582966426074
-1.9430975241718267,1.341829267779237
-1.9430106321766203,1.3498726504306071
-1.93553515839593,1.9580940130089175
-1.9255633307100053,2.648339785165176
-1.9247941483700346,2.700353439220331
-1.9246090592584233,2.713029585740668
-1.922285294422617,2.8320642971766605
-1.9048838089005315,3.303614849643922
-1.8995197788149252,3.277458449951329
-1.8985642104030074,3.2547678156970385
-1.8983686447506984,3.2613621078265527
-1.8960277575344007,3.216621593381096
-1.8874352250481923,2.8980663544064056
-1.882958185127332,2.6528330866646574
-1.872579155964747,1.9108533818531384
-1.869837772747501,1.6778399502145276
-1.860159076498738,0.7728212168681877
