n_harmonics,base_freq,magnitudes,instruments
7,4.217496455451553,"[ 1.07720233  0.24954769 -0.82215107  0.98300015 -1.59760931  1.01248199
  0.22141434]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9940038031116822,-0.7987053619940573
-2.9901546718293934,-0.7212720249515063
-2.977662620992408,-0.38922509765752517
-2.943986209933625,0.22688669218265736
-2.942632563158438,0.23838487528364813
-2.93890402901298,0.23623440901639176
-2.9339600426439487,0.28107287391890995
-2.931669875968388,0.30298762284590963
-2.9246243763872037,0.3081044519613045
-2.902186522460501,0.17875470041607108
-2.900301299153611,0.157686737710385
-2.895490126571299,0.09990493301066777
-2.8940657529591864,0.11812104698194284
-2.87583807583035,-0.13021501524500523
-2.864017477287572,-0.26796911137247365
-2.8586636809691806,-0.27700067824695923
-2.848172253604954,-0.32501035206466256
-2.843523632400486,-0.3866870731260939
-2.8380840056389234,-0.39964640239343824
-2.8340564836311835,-0.4064057472004398
-2.8337778024996285,-0.388451421535395
-2.8325074654630282,-0.36993018125553495
-2.830924768436792,-0.3942999644192087
-2.830025960170694,-0.4150489355026159
-2.828765671452393,-0.3737778823852957
-2.817267579395976,-0.3686536984344231
-2.8107180144135535,-0.34670812586823185
-2.804228859108373,-0.3105437481005682
-2.798162020750341,-0.3293529824719531
-2.795535533473472,-0.3148554487562816
-2.793103018271604,-0.29425016900619166
-2.769300412205652,-0.24778361373909902
-2.7678616981331348,-0.26730105108457375
-2.7601038671642417,-0.27901137547332433
-2.7487590444444527,-0.31304933881297164
-2.7452064347475984,-0.37003916623485567
-2.7442705201095308,-0.38501187715844226
-2.725559380123408,-0.6389756362593055
-2.724917911929893,-0.6796147078763526
-2.7233314096853825,-0.6982256371829103
-2.7220086541740915,-0.7009122132564363
-2.7059624371021775,-0.984630377546109
-2.7044079202961675,-1.0044384617264095
-2.7003678077998514,-1.0507903995495287
-2.694280367821875,-1.1289115679432038
-2.6900416516803936,-1.1856629658519033
-2.686914432040101,-1.1765875814522795
-2.673595080520419,-1.3129013684123558
-2.67161311502444,-1.3092528012197875
-2.6693669930729653,-1.3326091162934923
-2.666399587133814,-1.3159402741442179
-2.6431834937572773,-1.0488670684380574
-2.6389816972403812,-0.9263860825301737
-2.6342647990906345,-0.8263481130965364
-2.6326282260411316,-0.7919946445786961
-2.630226979766054,-0.7139843756553984
-2.6265485725198774,-0.5967941357955556
-2.624640662495375,-0.5405053165949497
-2.6025074407474147,0.2413517118857259
-2.5784578363099406,1.0896934863181296
-2.5783986855828767,1.0833472273711289
-2.578091843278244,1.112646058020455
-2.5745347753202443,1.16821541152895
-2.5721833637860447,1.2192400430527799
-2.551606242240248,1.5660613529820673
-2.542396820101602,1.5515076879846965
-2.5231953128791273,1.1851889995977978
-2.518624401891252,1.0873613055871325
-2.5090295965078973,0.6756356777497942
-2.507569129802249,0.6155243068905468
-2.5036282202459965,0.46763634271744864
-2.501630865775436,0.3726573032029773
-2.5002755011580184,0.31758198261433696
-2.4886612161893087,-0.21881671130696748
-2.4883850114653443,-0.24290271114610437
-2.4782524459544715,-0.7091540492113693
-2.4701790843237927,-1.0401456710921826
-2.464344730540976,-1.320574261739929
-2.4519784693303146,-1.6577807517986194
-2.442201224115908,-1.8773386240022414
-2.4367475587715064,-1.9089289064802242
-2.427774391123717,-1.8793053781110536
-2.427488143689092,-1.8987196007715132
-2.4230264347945445,-1.8295581906603047
-2.4194155773311663,-1.7455093022882318
-2.39844080066673,-1.0272219951586565
-2.3768230242875887,0.09261293508599688
-2.37258862235074,0.3054063557178482
-2.3641679906690682,0.805143485532312
-2.356609334036311,1.2439013835819976
-2.350340630523296,1.5621940266977876
-2.34928149182858,1.5826056827465524
-2.348799177738618,1.5798643182975804
-2.34463366543474,1.767904029597025
-2.328818707240079,2.2385727606127603
-2.3226750978371262,2.3317438416387244
-2.31710079029643,2.3359408744439105
-2.311371956351952,2.3447112655417786
-2.30961551909927,2.2955085593696207
-2.307977906307402,2.251503789014215
-2.2904161677628014,1.8239864086809852
-2.273220608807626,1.0121536966688631
-2.26542085955967,0.5949349268572444
-2.2640286950946362,0.5474229347310503
-2.2631938245899335,0.4494372413377365
-2.2314903983793926,-1.0498914067276863
-2.2154179956846507,-1.32776856182862
-2.214540657894097,-1.3313755999756067
-2.2069268421319617,-1.3060870318107711
-2.2024509625029203,-1.232836282393019
-2.1985092702804145,-1.1672414852393496
-2.1957880184893552,-1.0647409261043712
-2.1904036124171946,-0.8684913226480219
-2.1870081459214914,-0.7542067546611005
-2.1860929284639643,-0.6999073796648496
-2.1583875801213033,1.2078577498995484
-2.1581042219613362,1.2470381837541684
-2.1506715206825633,1.9129236703524626
-2.1497694688201197,1.9931451323915013
-2.145116852331188,2.3967753673146452
-2.140731371143962,2.7436015713000153
-2.127185416182905,3.9266183465875533
-2.120093926753258,4.516035598200266
-2.1009192546783355,5.6411869007059465
-2.0901155654669723,5.962773744587369
-2.0890784472905812,6.00036660455467
-2.0692438750238513,5.940355071524564
-2.0639808889601245,5.751806989109227
-2.055418972186616,5.36013595540678
-2.037997040981797,4.258109237461486
-2.0364944026495544,4.15641274858702
-2.0349982607380985,4.0209439095221375
-2.0339038131895713,3.9420932255756536
-2.012253938967187,2.0098383100398256
-2.002096095391846,1.143044779368948
-1.995896048856419,0.5950555456069041
-1.9935558241049482,0.4015409973584371
-1.991889518605319,0.23762164770754748
-1.9912663647418238,0.17309832687188373
-1.9892348813428875,0.03283349020909605
-1.9812190944492134,-0.5786489795409897
-1.980486760117947,-0.65348580767943
-1.9782938965192864,-0.8076439324921207
-1.9738147272680235,-1.1074265481877186
-1.9716434332554775,-1.2188121068732651
-1.9691645035175815,-1.4281225314908852
-1.9658303046272882,-1.5670635174514842
-1.951924669629556,-2.1637206247529837
-1.9466052550215314,-2.3515816319940757
-1.9384122671441795,-2.544655367334451
-1.9346151443039417,-2.6109128071402594
-1.9313845907235923,-2.6506732544008127
