n_harmonics,base_freq,magnitudes,instruments
6,2.7925755617579395,[-0.67834087 -0.54148829 -0.72194123  0.22459365  2.63267925 -0.2000962 ],"[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'>]"
x,y
-2.992806157898433,1.889166026912821
-2.9794146818600797,1.3553415999986094
-2.971315623379877,1.0157362797790288
-2.9665102522594005,0.8250343989003361
-2.9637193518259024,0.6958277410821726
-2.960921005146362,0.5727250107952748
-2.954745460482549,0.2856677357306392
-2.9502202148627408,0.10083127463846703
-2.946349143139301,-0.05877918219880871
-2.9336004381243375,-0.5847383906520267
-2.9292594753134713,-0.7819040833818642
-2.926995189930628,-0.860661029434514
-2.925123787080894,-0.9365120401677645
-2.924326607066096,-0.9689654083684207
-2.9242832795078115,-0.9953574546181749
-2.916343179881567,-1.3157415235052698
-2.9137960303464228,-1.3810678343202154
-2.9120493527885705,-1.4489429080820342
-2.9097453854456514,-1.5388537153756787
-2.9057312636532444,-1.6835245649091468
-2.9035952249478982,-1.7541334576969596
-2.902844112874283,-1.784888176155748
-2.9020957119395625,-1.809771537075078
-2.899218113997425,-1.9057346007353035
-2.8904030023526968,-2.1870860310804345
-2.8897305898055325,-2.206069048497022
-2.868251829820223,-2.7659423701758614
-2.8624602014809666,-2.8672853125313136
-2.859788840144673,-2.9424828334219373
-2.852656665682428,-3.019090601637683
-2.850940784553109,-3.0796251368709275
-2.8500051178617394,-3.074211235754331
-2.8466080272969747,-3.106236162440762
-2.833723214224073,-3.2343721164409693
-2.82519024243517,-3.2832792074998136
-2.816843269915881,-3.2746291288769678
-2.8150382608063573,-3.2597811039756097
-2.8136495018779573,-3.2632414680116333
-2.812677724323163,-3.2587805502634555
-2.8083784992937217,-3.229751799948762
-2.786904706138805,-3.0311764592351107
-2.777925084603462,-2.938246942638115
-2.7623273410999816,-2.660624404222177
-2.761574373708171,-2.6769027192413968
-2.760119633189486,-2.6417027379689726
-2.7505985600086853,-2.4578471267145643
-2.7486598159076094,-2.4044309071864087
