n_harmonics,base_freq,magnitudes,instruments
7,4.068770628704762,"[ 0.35433252 -0.17057029 -0.03058321  1.00212775 -1.80218065 -0.74108141
  0.80437801]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9896272680916596,3.3695151525038476
-2.982083392196514,3.3420271017568086
-2.9778365768666557,3.309984439228282
-2.9546351258379793,2.913780704025915
-2.9472950978906067,2.5962707558875984
-2.9454338569637315,2.506331627343649
-2.936676394793305,2.2364402700933432
-2.9329806994371426,2.065881215373798
-2.918572871919115,1.4465924128637324
-2.910077878066255,1.1012869169519617
-2.8847821817573935,0.1914735105912086
-2.8767900432564923,-0.034408862781864044
-2.8730086086466256,-0.09431280730801148
-2.8713607635121208,-0.12164161317259779
-2.8696998675443766,-0.1670196765110054
-2.8652424441363444,-0.20630277157167862
-2.861679989282108,-0.2727627605018286
-2.8613592308514137,-0.2115035702663411
-2.8596286324821594,-0.24494749509192515
-2.8534241637829294,-0.2639891464209085
-2.8463134219924164,-0.26686176990047417
-2.845632852613499,-0.3103471941932612
-2.8416426393155345,-0.2660215068963937
-2.8384732437065665,-0.27493647234840773
-2.8375738812872884,-0.2516460851697402
-2.8366448809026803,-0.19755239114801929
-2.836180955715717,-0.24128600209591167
-2.827982782356147,-0.14804698826643342
-2.8190639562928976,0.06172861895106109
-2.8185617002111143,0.10970783648837762
-2.809975736032583,0.27604598314121864
-2.807540467299729,0.2342375013661587
-2.802877221153043,0.3932880916010207
-2.799736514875609,0.4567584331134271
-2.7868855535991903,0.7032951063957203
-2.7860499046941367,0.707111844276747
-2.7735416004220994,0.9410512176681168
-2.7708599250066266,0.9713783549569676
-2.767985128939009,0.9204294662790039
-2.766538863187928,1.0038896432025162
-2.749352693617314,1.1120627253971578
-2.744773100112112,1.1515741165830284
-2.736782362377497,1.0739914538318933
-2.7215551563938782,0.9201194021373879
-2.7144540177753003,0.8468228888907045
-2.711647508441723,0.7956371151376973
-2.7096328488863723,0.8210544665585189
-2.705965422912284,0.6844345940708347
-2.7014299421181924,0.627962948963196
-2.686385149810608,0.3929271853721401
-2.6860376454309183,0.38106311843384566
-2.6727274156271363,0.14109210636048045
-2.6725616212432053,0.15064764975122397
-2.6651869616814112,0.07477337543392486
-2.664374940579517,0.0533677598461863
-2.6633820759413758,0.03681207671520425
