n_harmonics,base_freq,magnitudes,instruments
7,3.6833569049696036,"[-0.21610336  1.00279562 -0.73250179  0.13690261 -0.75125651  1.1231257
  0.15712586]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.99590505158851,-3.0329906647631466
-2.9840489575318188,-2.94253158746252
-2.983205505092974,-2.913651792313752
-2.9761641602651894,-2.759959550488673
-2.975731097763018,-2.8095979882058417
-2.9734201676710983,-2.6996951362620543
-2.961503328628117,-2.5178414189858254
-2.9601619484410873,-2.4866268007639993
-2.9365084490793745,-1.9272086000596556
-2.9161350515659197,-1.4498696717629274
-2.9109589812856305,-1.413858012601613
-2.9079988864816126,-1.2644193416571692
-2.900672393448804,-1.0970204190565342
-2.897230187443074,-1.0729272338881086
-2.8925636173094844,-0.9708425814685153
-2.8904977330090498,-0.8998699308054315
-2.882304993042613,-0.7342207279631968
-2.882254404823601,-0.7635936460582238
-2.879100570704656,-0.7024029882729296
-2.878676262172954,-0.6615560854150662
-2.8717619486858945,-0.575092144505856
-2.8668013731638706,-0.44073990224629583
-2.8657117360423228,-0.43877154397786344
-2.8652684462600213,-0.39816197276623033
-2.8630338052042204,-0.3756907262845195
-2.859813886356095,-0.3197753638607002
-2.8499391650381725,-0.1769185234788523
-2.8457761409591873,-0.0459730620115701
-2.8368432859250294,0.11902107016893987
-2.8288063278947435,0.24965586783680074
-2.8267764283946786,0.31194652613771107
-2.824733827957884,0.32284264453483574
-2.821901330455301,0.40653401757828556
-2.8148589131440884,0.5199840022354244
-2.813119756100156,0.5994946734513629
-2.809155847225783,0.6807388096427129
-2.8080624080158785,0.6864711859884918
-2.8072350856064316,0.6620013895418397
-2.7989766989327123,0.9059995815678336
-2.7861022382261167,1.244019541564419
-2.783400610703583,1.2510835813596086
-2.7827295501011795,1.2909174873665266
-2.778310694650465,1.4625471936972747
-2.77637199738922,1.4635952007113424
-2.771214581642589,1.5663654780349567
-2.751085666998124,2.0965913302539745
-2.7498633880103993,2.1136179526310257
-2.739729801628908,2.3473332916122134
-2.731056976228172,2.5045912551471967
-2.728260599639888,2.5199821896396393
-2.7266011857641597,2.5529150850973075
-2.7107507169059764,2.719633799778407
-2.710378617761248,2.7178094378121203
-2.7085682891633103,2.6938604432605313
-2.7029425599947805,2.731919583588803
-2.7018744725691226,2.7433511222099978
-2.690339583370272,2.6923818374575763
-2.6870891463047037,2.6436146645681373
-2.687041570760375,2.6790164301230637
-2.684609124433317,2.644409589139464
-2.6843253383182013,2.6684486891687658
-2.671524006866473,2.4290966879018248
-2.669624145198854,2.371832079304436
-2.667413233195496,2.3321765872544375
-2.6636572878283378,2.2527819051051257
-2.662037532013501,2.2083339220157585
-2.660850412228257,2.198061191153543
-2.6043725587964257,0.34953462015831605
-2.603169957005718,0.29333037742551304
-2.601328233085489,0.2581071297622577
-2.55363741423078,-0.4544935975131616
-2.553206504616448,-0.5104276902793026
-2.548823181728288,-0.48123231802363114
-2.547395966714243,-0.4526679969105298
-2.5366059381403607,-0.343624230990184
-2.535555903861937,-0.3535805411672956
-2.5284957837755035,-0.24415680353493888
-2.5209009877443957,-0.06932626456314166
-2.519521872441917,0.013769452838757617
-2.502202320873924,0.4389952598902698
-2.4996568204590104,0.545843072628518
-2.493474384895145,0.7803117058230525
-2.477451124684184,1.267496426334517
-2.4773229776997994,1.2838385518871294
-2.475593886184419,1.3138005383003855
-2.4702311271778585,1.485151750430133
-2.4642559711231633,1.6671905578732618
-2.449118408307268,1.991783249854104
-2.444394179017718,2.0894539984527025
-2.444302686535475,2.0736829502680525
-2.436509927711368,2.2063301604055088
-2.4351790626436363,2.1950182843542065
-2.4266596363380577,2.2351390190883014
-2.40477148609273,2.1961736060058277
-2.3869752608841237,1.9438033124217025
-2.3854389298897156,1.898222271754867
-2.3844348491452605,1.9045981394224836
-2.376108453921481,1.6904988920310402
-2.37331854352739,1.6611687900145709
-2.366346798311195,1.5314089307939274
-2.3542059879449813,1.2231092592855217
-2.3475639686786725,1.0805509309920893
-2.3398053345117558,0.9826753996417487
-2.339574807014174,0.9689503445562615
-2.3297706963511504,0.8390096089243625
-2.323856603209511,0.7289882131405179
-2.3212807488393343,0.7182094838382581
-2.3198223649478273,0.700086048119347
-2.318598278207095,0.7309444573321281
-2.3181076129067586,0.7281028206998738
-2.3151974454105284,0.7072173523267035
-2.311301277314411,0.6341441734411215
-2.3026097883479215,0.6299053668435542
-2.3003023466162444,0.6441232390940043
-2.292739233621745,0.6633416956502938
-2.28026349530328,0.7331840417890587
-2.2770842523416848,0.765051306638007
-2.2753421638469007,0.7744372899677311
-2.2698487181319322,0.8027750965305869
-2.259275976898386,0.9149011430858105
-2.2553471135736705,0.9585965414590703
-2.2547547943320856,0.9730380164019546
-2.2477830843421422,1.021087743138611
-2.243816497424563,1.041752734624839
