n_harmonics,base_freq,magnitudes,instruments
9,2.794540684848763,"[-0.63920156  0.99692916  0.10055688 -0.96914481 -0.54187567 -1.63440538
 -0.53455841 -0.48835283  1.46174819]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999115040227099,-4.6670412820103655
-2.995093376267347,-4.532633302821649
-2.991964361761929,-4.386460788493173
-2.984200912072236,-3.993337347081998
-2.983109540528827,-3.965088335308855
-2.98282679833493,-3.947337811435405
-2.9767515894641106,-3.59421124086822
-2.9761989702678244,-3.5685415739156143
-2.9674141084258547,-2.9883318171825883
-2.9653195665499315,-2.8422256520509666
-2.9608825305314017,-2.527183486629504
-2.958206977615193,-2.348952782776528
-2.956347263977972,-2.224717824928098
-2.9535642159145197,-2.043701144255543
-2.951542379159302,-1.8886355059067903
-2.947095271048762,-1.5504592652688804
-2.946863498453598,-1.5265489653055402
-2.9416024459488828,-1.145642418714139
-2.9389110055419208,-0.9744707797869896
-2.93878553005729,-0.9642820310205669
-2.929915583824674,-0.339124644414948
-2.924635900401947,-0.01117396798049975
-2.908974195860191,0.8565324611974472
-2.8935189987659795,1.4200892885910212
-2.8920851958125624,1.4734496005134936
-2.883480319506189,1.6224639833984678
-2.8816234833060586,1.6627013063272333
-2.873734732672901,1.68816579132716
-2.8585751905312775,1.5266818951406969
-2.849353139171342,1.3040194894639416
-2.8480693656528664,1.2561505751475486
-2.846368649238955,1.2042947729139655
-2.836660882712927,0.8164139885670284
-2.833290262946182,0.6766805744512976
-2.8214722682126503,0.10048034723758824
-2.8128856853602393,-0.3290134949824011
-2.801701601267239,-0.9440009072232773
-2.7960097256728007,-1.221633302728573
-2.7873069942108133,-1.665356140107589
-2.778795061169535,-2.06256551374076
-2.7693955794656278,-2.4289391978717303
-2.7489495711663583,-2.9538655231261837
-2.747807802806237,-2.969041220351582
-2.7406075420992027,-3.0553449623638222
-2.734193941715411,-3.084964764812742
-2.7329612552242066,-3.0707834180481908
-2.7312700639963863,-3.0796303073453153
-2.7141065443979904,-2.9466340090503276
-2.706872256367445,-2.8325626002763085
-2.6978300221291254,-2.641613143462373
-2.6928580417015926,-2.525629167223178
-2.6861704053060205,-2.3891792752238326
-2.681035160721973,-2.2559011098940878
-2.673726196035946,-2.096348975609969
-2.671946617489977,-2.0443535047699615
-2.669902686031273,-2.008053378349706
-2.6651517762203687,-1.9037632166074228
-2.662828052956174,-1.8469707680432514
-2.6609950169564565,-1.8309103658579338
-2.653863139678861,-1.7058995275311866
-2.6409944916507695,-1.5342047027128456
-2.636292109652133,-1.5120984913983222
-2.628450056448804,-1.5025948957919153
-2.610151662925933,-1.6369154051496437
-2.6096561387707817,-1.6620227467799802
-2.598781286110535,-1.8510473850874294
-2.598201863783543,-1.8514634140489834
-2.5969803190100276,-1.8980204104953888
-2.5953837006390925,-1.9246148755612422
-2.591475964139673,-1.9968240565478272
-2.5910238516490263,-2.0178795961972256
-2.5855780994985142,-2.1419471465280675
-2.582681788548228,-2.219157752202743
-2.5582764165986682,-2.8348998437623867
