n_harmonics,base_freq,magnitudes,instruments
8,1.1174969375872412,"[ 1.92638484  2.14731773 -0.86609757  0.44522531 -0.52341689 -1.07833596
  0.64960822  0.36578528]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.976833869835721,-0.1588771541960472
-2.9669821445504505,-0.09323663616070593
-2.9630585012007886,-0.06525567904692103
-2.962519093325801,-0.04536630617223555
-2.9535334941086004,0.003928380619643143
-2.949126864664719,0.030883139772473908
-2.948660327222133,0.02734146002061469
-2.9477031867889902,0.03313877304055541
-2.944545306404337,0.06574200425210695
-2.939772440608049,0.08322196289337398
-2.938909682250914,0.09462808875982293
-2.938503735507398,0.08966431693052175
-2.931031958594075,0.13401045415817303
-2.9304860358575713,0.1329133677574797
-2.9242923728212964,0.16723831108833204
-2.9101896142095853,0.2315804259176891
-2.9101647296507727,0.24131299823108385
-2.898235544474683,0.2806602463200023
-2.8870568773163745,0.32683894794516843
-2.882971596138974,0.32403032078428917
-2.881277873915626,0.33960636410163386
-2.8756338660718415,0.34900580920899804
-2.8706070821866714,0.3683673168767331
-2.8694959270029927,0.3708400829336197
-2.8633467453229953,0.37617889070886756
-2.854722190963594,0.3946014505091515
-2.8122847338544323,0.4581945920222897
-2.799646836478884,0.44047701701842296
-2.7811653860398984,0.4690147298093672
-2.7791656589661855,0.46421039722558954
-2.7754838699798086,0.45628626239393705
-2.7750716503154695,0.4768122911493273
-2.7663132634905647,0.46128334810092875
-2.7657636180733745,0.46726526954314745
-2.7601949156409757,0.4600257371650159
-2.7530328614961563,0.46290577092397567
-2.743308969773662,0.49771991502079127
-2.7409388588069508,0.4729289902690181
-2.7347798205383302,0.4805608988096031
-2.7306503463285123,0.49843414290372756
-2.7264037627332343,0.4975353170839675
-2.723702893465657,0.4951976676651672
-2.7233792313776757,0.49208661601111725
-2.721896763471168,0.500289797422039
-2.7161513384128675,0.49576005665533296
-2.7081637746831717,0.5110877544382904
-2.7004119580766073,0.5245951855160033
-2.700027871443342,0.5179681879747903
-2.6850148005990713,0.5587334148288421
-2.678138360373584,0.5750475185886946
-2.677546131428036,0.5652394200940577
-2.673547447077784,0.5784960159126912
-2.664275190702307,0.5926494335767859
-2.6604486686800635,0.6037257769887362
