n_harmonics,base_freq,magnitudes,instruments
10,3.804265851832878,"[-0.26373928  0.98195628 -0.39943003  0.16071009  0.2051764   0.01369476
  0.92832454  0.00238539 -0.14523053 -0.34475379]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999095969767258,4.768544054197316
-2.996710418694063,4.799477849155812
-2.994393681225957,4.825647987663672
-2.989971950145007,4.81650229193473
-2.9885425436901087,4.806222376578232
-2.985362050439277,4.766097848291863
-2.980346462990804,4.642393719686413
-2.9784564179912323,4.5783946765711105
-2.974391208511932,4.41641393363115
-2.947830543304193,2.5024336992859104
-2.9414114912867477,1.899114221533272
-2.9271486464920007,0.5237008154672411
-2.926760953895543,0.49003483638771583
-2.921191024089137,-0.017290166148100517
-2.920139594838073,-0.10790430574550496
-2.919916152575934,-0.12745371399163014
-2.9182451996385073,-0.26536947158320057
-2.899016930573989,-1.547575496815021
-2.8987037294949562,-1.5655203353545069
-2.8986535648661986,-1.5626747847415248
-2.8966997901551625,-1.6520320311891181
-2.8898583228735415,-1.8795816647166215
-2.8858067443891477,-1.959492975336939
-2.8728237746615974,-1.940341777896936
-2.8687055365966208,-1.84849053644382
-2.86279880046725,-1.6599017149163462
-2.855662434531528,-1.3484719485284118
-2.8539799416117075,-1.258165150552692
-2.853741859758327,-1.2432961764640738
-2.8476021512952587,-0.8923175030404807
-2.8454450849678308,-0.7570123219704519
-2.84470551109686,-0.7062373733096189
-2.8426672017020245,-0.581411313046171
-2.8423014475682242,-0.5502687516007058
-2.8374758604188957,-0.22134686785924487
-2.831586801323846,0.18794960187501666
-2.8279636812930864,0.4464470309768264
-2.827156239992825,0.5000930897232782
-2.817477173904607,1.1820642439206248
-2.802742611977024,2.0831491563726616
-2.7924612852053956,2.5696626241706397
-2.7878548756246464,2.732262468323226
-2.779433340448195,2.966022355075976
-2.7792054776859683,2.9688932380599122
-2.776385867268412,3.0143770062916873
-2.772141452567106,3.0653129760858895
-2.7279595021293774,2.0749353396138477
-2.723332534184598,1.8481960031567997
-2.7166046222117273,1.4990797781987109
-2.708651419077184,1.0623774057418867
-2.6990482691364543,0.5099268989383207
-2.6875603966703188,-0.1293215055164843
-2.6842416401275546,-0.3094237057451531
-2.6822491872654357,-0.40704037877759297
-2.6794938411094598,-0.552603458665306
-2.669966865902604,-0.9771136553641763
-2.667171628752736,-1.0891085878918179
-2.6592454275250077,-1.3617643273423359
-2.655464476633772,-1.4628022416962676
-2.6540092685841286,-1.4936711242624947
-2.6496137839856515,-1.5759086487213507
-2.640488013916812,-1.6608468123131002
-2.5976944937679893,-0.5082550401279758
-2.5874140295664594,0.0036166703321925744
-2.5733151323146397,0.6859079409417249
-2.570303402561222,0.8067753273524803
