n_harmonics,base_freq,magnitudes,instruments
10,1.326432437105363,"[ 0.43966145  0.05461884 -0.98584373 -2.53103705  0.62302664 -0.97350217
 -0.08618028  2.18470205  0.57096364  0.12597599]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9983638796706407,-1.539595290219423
-2.9964646644193302,-1.496887473469173
-2.9782167119494414,-1.0270247752680715
-2.9704273038512614,-0.8229207994010879
-2.9643603708230364,-0.6594841718370205
-2.960413151400566,-0.5373402405032749
-2.948683397142011,-0.2320305655290708
-2.945446959891867,-0.1455230936484741
-2.930896834720435,0.13201615000463018
-2.9303871975918914,0.18872663104086154
-2.9274991192198483,0.2353550087450562
-2.9236204043438723,0.3267050348097834
-2.923301625140217,0.33535665441313256
-2.914609553225905,0.5007937309134227
-2.9137958016280274,0.4828205041695909
-2.9049529877538953,0.6673363136320797
-2.8965781459278217,0.8462925417448007
-2.888735219081893,0.9348875132466242
-2.887330409714667,0.9991315980122705
-2.8833623843242417,1.0648532386116834
-2.8475992891825843,1.4460690027323198
-2.847156108229504,1.4466970311760168
-2.8390688211431927,1.4831084140860722
-2.8373562619246924,1.5171637941777336
-2.831676773534539,1.554239779618095
-2.8276240980435623,1.5340285016008042
-2.8187037473405097,1.5612289418707075
-2.814343512019219,1.583493428262384
-2.8134541009085443,1.5921644467130176
-2.7978947839138253,1.6019150014548202
-2.7930165190328307,1.5782310483241493
-2.7846641126530693,1.5861400888201171
-2.7832775737016915,1.512465849441188
-2.7830607465903974,1.5362375685089384
-2.779885152103348,1.5238271696352765
-2.7758491960108413,1.4854928057265901
-2.7648752136612957,1.4811580916863225
-2.764368410181855,1.3880281941004315
-2.761489723283275,1.412292437508937
-2.761437857163812,1.426072865677617
-2.752913199244327,1.3426354765750197
-2.7516284993633993,1.3485234425792605
-2.733381979596244,1.1350953513091775
-2.727990298262818,1.100232235361596
-2.727211080139253,1.053857845751841
-2.7142841396464243,0.8768622790353894
-2.712186086773598,0.85678165209952
-2.7084289457755033,0.8065282831414982
-2.7030012521423212,0.684881171251872
-2.698641573835834,0.7041006694161094
-2.69118921489057,0.5311196015965735
-2.683744672220854,0.3851455920607364
-2.6726394297425076,0.17021303763044782
-2.6628316217229226,-0.012974617468532432
-2.6531752429804403,-0.1697349566826699
-2.651348254772496,-0.2553225093195999
-2.641805647500396,-0.402987306619421
-2.639882106835807,-0.4000154086387582
-2.6167741193980727,-0.8519585548243149
-2.61585347666914,-0.884172748497236
-2.6094333218004353,-1.0427352252876063
-2.607854778567483,-1.0812026362068827
-2.5939527131993496,-1.2942088089018877
-2.586391607440927,-1.4235049555868466
-2.5719789712031123,-1.7516255723334961
-2.567847254956497,-1.739928808547316
-2.566301184092506,-1.7906199826535814
-2.561190762299602,-1.8590765386000756
-2.5588114273021265,-1.8924665361534092
-2.5527932079766638,-1.9942033234370014
-2.5519036733142055,-2.037604617835129
-2.524859729082916,-2.344077999080456
-2.5163107951374517,-2.3560351487153777
-2.5148558481748458,-2.4609764470407773
-2.505992500641229,-2.4225732442698504
-2.503060925902655,-2.4776454338335965
-2.4961249575147058,-2.5450760670955432
-2.490130453912775,-2.5525898194398815
-2.485569021637068,-2.553259378708491
-2.476560493303726,-2.5589929932956093
-2.4612671114719658,-2.5291393888493747
-2.4594132871372603,-2.5026871756234894
-2.458832864035842,-2.533651607656265
-2.4556481787697524,-2.4789085089705725
-2.4553119084438637,-2.526152065894954
-2.4443317546644945,-2.4535921043472624
-2.442788960968411,-2.4133120752606882
-2.429079685509781,-2.222666918462847
-2.4176714908349304,-2.1404332314029433
-2.4113467350630864,-2.078418194297457
-2.411135474712408,-2.0766471638653634
-2.401349765531753,-1.8781232443993732
-2.3966906276438906,-1.8543093196995795
-2.396579242571973,-1.899059602601988
-2.3941085297170415,-1.86497368759398
-2.3856643777523088,-1.6929429391645439
-2.3853076024338558,-1.6360235878677414
-2.3741109618587553,-1.4644852756612183
-2.3701778693885367,-1.4508686156296737
-2.364613092973312,-1.293363328064551
-2.3639417399659655,-1.2876268471906256
-2.3561141515672075,-1.100510658659351
-2.336442780076297,-0.7265558702251896
-2.3359471558692433,-0.7156100085598706
-2.3162277708618246,-0.2326711222211996
-2.3159308949405593,-0.18973379539783936
-2.31441164029622,-0.17719804405041759
-2.3086637894484108,-0.11049851953850212
-2.3045073429059753,0.013774933287533339
-2.2945621025436154,0.2675317162686638
-2.2823153137621643,0.480517370952038
-2.2823145473171875,0.5013412256547941
-2.280190805596656,0.535245709950939
-2.2770565093158424,0.5855718165870778
-2.2647336836174237,0.8883954429210648
-2.260025031454588,0.9121621010834696
-2.256473213667316,0.9616064374404834
-2.2504475051917456,1.0900428604985928
-2.2422427387719672,1.2708397283155064
-2.24130990758786,1.2374022243083425
-2.2323336432051017,1.3989613643132195
-2.230030680915737,1.4002005706574656
-2.2298327668222653,1.430611947994931
-2.226764123175338,1.46056111694442
-2.2264411199813146,1.4426026973004205
-2.2202317896284685,1.5217211077438735
-2.214407186224742,1.57448479122515
-2.205854502045474,1.656470936366718
-2.184375984711741,1.7690938079132599
-2.177972092259826,1.8648409634279588
-2.177153732797528,1.8036497549994288
-2.1756765298458567,1.7752010019680067
-2.173528434769744,1.7949629548573958
-2.171337184033,1.8019303422086577
-2.167094784168891,1.8307230486311545
-2.148176859437589,1.7846276371015484
-2.146541872094086,1.812518049136541
-2.136820124966002,1.6921386873100748
-2.136598938171404,1.7181929346869669
-2.134250897916674,1.723124471014849
-2.132057264668544,1.733183065069809
-2.1184139713161625,1.5859258229637152
-2.116318259793874,1.6033477457866632
-2.110179116572404,1.5216149091658864
-2.1066427599318835,1.5029090144848678
-2.10597783066909,1.475287834305232
-2.100403034514036,1.4229964602735472
-2.0913555521989204,1.3534635170313916
-2.0846699164494296,1.2601523872691875
-2.0815171456531134,1.2831161122518129
-2.072511111258207,1.126610309703804
-2.0715856709330747,1.1565778443448989
-2.064679090845254,0.9970255894378781
-2.0600201485427445,0.9866146661200951
-2.054728084247726,0.8966684239675844
-2.0351236325779536,0.6182373712095436
-2.03427459886489,0.6509791056473789
-2.027774489276137,0.5461035140747768
-2.0256238086990264,0.4634270113441696
-2.02487671492183,0.5098629886765088
-2.0246028712434407,0.47268953480708004
-2.017608716025856,0.39086214688209153
-2.0083488163453733,0.26788253750356783
-2.0059535269378364,0.281245376577163
-1.9954208460183949,0.18496024030988686
-1.9892857658906016,0.11225466079584112
-1.9851464904459575,0.05343198042655162
-1.9828806292120011,0.08117628255305871
-1.9828059013356696,0.07473202478282807
-1.976402380377358,0.04310962953897191
-1.972247005508329,0.008886258908774668
-1.959250184452884,-0.06298283902368187
-1.9575583355405843,-0.08629427534065122
-1.9523690777425635,-0.12316463925397655
-1.9449641227195018,-0.17979982543419193
-1.935821723214432,-0.13848101590893858
-1.9322960681340215,-0.15355802636296692
-1.9322437886510875,-0.12390093521659193
-1.928557473694439,-0.1477355331353119
-1.9269451152225507,-0.16014915112043468
-1.915789694165168,-0.16660600443905993
-1.9094698942736743,-0.20283490633144446
-1.9053853269674184,-0.1572604633955828
-1.9037844936599568,-0.162904840751197
-1.9010170197608125,-0.1468200425685695
-1.9008371722512996,-0.11068298083520291
-1.8982781942434177,-0.12147855773343118
-1.8891161731584036,-0.1116090163967127
-1.8862687953499642,-0.09886291267365353
-1.8800427556800792,-0.007069275020818725
-1.8764042194029509,-0.07013190022296724
-1.874712157040132,-0.023487005791861873
-1.8738741281368756,-0.05247018713739222
-1.8718208120823598,-0.007009403035821071
-1.8590074941303574,0.06251719200773106
-1.8583727871013154,0.1194206194408882
-1.8566762413228624,0.05373845064513163
-1.856291081435344,0.12105177732928907
-1.8560323565735233,0.09142215832314507
-1.8499284420007174,0.13798487774981283
-1.8374907490561265,0.22884026561464701
-1.8344916714378132,0.23601658186503885
-1.8342519706177718,0.3254321418227489
-1.8342426531968636,0.28219576853021944
-1.815402104336451,0.37705929622452244
-1.8120569521199663,0.3880912329409247
-1.811878574057592,0.4134691332777642
-1.8115615254136994,0.39186408007761414
-1.8092790292777992,0.3998253619775417
-1.7991116202113215,0.47890517065168386
-1.7983659192072945,0.5329588551987828
-1.7946529037965804,0.4893107667886116
-1.789588002708819,0.5412167577493658
-1.7873711694103867,0.516849702014882
-1.7871122694110149,0.53316826795413
-1.7830940381290319,0.5900242150137398
-1.77386968958239,0.5842741480835356
-1.7695194276570347,0.6376857656212225
-1.7533168529517076,0.5740409901009131
-1.7519178290821509,0.5916016305180242
-1.7437190454961606,0.5935439670554233
-1.7394074361474348,0.5110388388493697
