n_harmonics,base_freq,magnitudes,instruments
10,2.9792774176579973,"[ 1.12378745 -1.71982447 -1.52487608 -0.45425135 -1.78025444  0.41868175
 -1.33112706 -0.126676    1.98448175 -1.26427071]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.995094254003593,0.22790306790082254
-2.9801902284537074,-0.5089911932074708
-2.979898269682691,-0.5813344383781721
-2.9667861843504477,-1.1703933354530605
-2.9604710988398972,-1.392358167121536
-2.9599517292148096,-1.4126913516979758
-2.954638733830186,-1.6020638965480387
-2.949597467612555,-1.7459075290938029
-2.947645052608281,-1.7506180924908428
-2.9364437317982723,-1.9116433476018841
-2.9323609661403216,-1.96026514848885
-2.9320513147236618,-1.9476761932700846
-2.9248678458676416,-1.9606763023583795
-2.920745180677983,-1.8847578850724116
-2.897394700791129,-1.5175455913665146
-2.8959839307914628,-1.4578438966354066
-2.8920412580367953,-1.376956556054899
-2.883355823737787,-1.1576916760011704
-2.881080685158762,-1.1204418252936585
-2.877032553731258,-1.0134478563174742
-2.876698756695796,-0.9985271178027438
-2.8757379796384983,-0.9478364594420647
-2.870673119240683,-0.8171055644044914
-2.8695043386348678,-0.8337367977774504
-2.8662743204027894,-0.7959240619011698
-2.8538449266174712,-0.5661900804886755
-2.8434814285016436,-0.5446429752220942
-2.838146483482499,-0.5147079448536834
-2.834436149011994,-0.562656144521935
-2.8229792466341177,-0.7106864186739226
-2.819280981867793,-0.7791491899945927
-2.814404798531273,-0.8864957990042881
-2.813362074913011,-0.9307270804693524
-2.8131612281653124,-0.9499142546954735
-2.806169336064484,-1.1562274170004845
-2.802887523825485,-1.256098121040921
-2.802740421862622,-1.2782940110758299
-2.801866786767797,-1.3162424728323434
-2.793466546585412,-1.6150687919310145
-2.7806449585202433,-2.111370035782258
-2.777655394796925,-2.2216979409556816
-2.7658217112693224,-2.6715353859094066
-2.7648478701994863,-2.719901707065027
-2.7461043620758607,-3.2010558170973162
-2.739513316351065,-3.2519780586314924
-2.7185147784845736,-3.1794042667702858
-2.7097266510465676,-2.973404040987383
-2.7028410923413637,-2.732647125677806
-2.7026089212667657,-2.711771743988489
-2.6917002738167577,-2.2641954207697768
-2.6903834368133595,-2.2384145237972604
-2.6892008620756918,-2.120124662668234
-2.6586600660019646,-0.24635002581867554
-2.6503270776300547,0.25075053589122137
-2.649026534708475,0.33565301450317636
-2.639152768520317,0.9574594983718018
-2.6237610376360667,1.8219316625377309
-2.613925943724138,2.279246069844753
-2.6138674684652887,2.2960488200244438
-2.6015733474947966,2.713609298038772
-2.592986699852656,2.979482858319353
-2.5915234835986007,2.964879688853414
-2.5911405646665795,2.99803375842001
-2.584978581522483,3.0955457175769654
-2.570242969594875,3.208926977527221
-2.563219709702161,3.1602063229893353
-2.562897382088689,3.2572231356216093
-2.555631692786118,3.117529725326524
-2.5487327559584814,3.088327079228771
-2.5432297255017144,3.0193308955664073
-2.5405446035481205,2.979428291882726
-2.5391140834893675,2.9500563511340254
-2.529697794848288,2.763283647502816
-2.5183646523672705,2.512118780525415
-2.5147697051322266,2.4278710818624676
-2.5054006493406185,2.1657290327985605
-2.5012133456353345,2.0781830919982553
-2.4999407861858742,2.080856556563773
-2.4870056580975004,1.7051229170988826
-2.483066835235805,1.5695573851420033
-2.471290964443668,1.2744741098382937
-2.467370431785719,1.1475533517112964
-2.4520547399521613,0.6707276894148848
-2.4156839363341094,-0.6147306556823084
-2.406036355465366,-0.9525084255955866
-2.3912589717125368,-1.5101801749156158
-2.3813647546133208,-1.8500946970443293
-2.3770851478289146,-1.9874730088314978
-2.369850095318803,-2.2195979243625086
-2.3684237309219625,-2.3108770816914754
-2.3637953959224123,-2.421658154194978
-2.34787479637763,-2.8619442923153455
-2.345857724652623,-2.9229441991898333
-2.3287557168916244,-3.1712328442181854
-2.324260474909856,-3.2412653392176254
-2.3120626159892463,-3.3423514841801865
-2.3088674945834677,-3.321141052305665
-2.3027217422015354,-3.344883607291102
-2.301851516473705,-3.3632675336430267
-2.2974962513505544,-3.311138796507278
-2.2950379382840693,-3.3264024568993835
-2.2731500008777807,-3.131673046626079
-2.267255515329655,-3.071126390022291
-2.26453694142971,-3.044230367665773
-2.2584345920499582,-2.972278070662125
-2.243699489051663,-2.718604384100818
-2.236999176686504,-2.6124234539108007
-2.2344486087380826,-2.5206391973350906
-2.2308322454346534,-2.469233087191054
-2.227179566920269,-2.36881210645461
-2.2226782113744683,-2.282894874902867
-2.216889358417781,-2.1858585481937935
-2.2132778989416932,-2.0622874944324527
-2.208140832548213,-1.9818284849357124
-2.1963732439821633,-1.7006738038865712
-2.186616595207823,-1.4548846495373189
-2.1827111533604704,-1.3550240540556513
-2.170479423375685,-0.9652620402668564
-2.1690384726927983,-0.8938253675932367
-2.157150848296422,-0.5737468042122135
-2.151651227800217,-0.40108495411692724
-2.143258486473227,-0.09980049449011437
-2.137457247210627,0.15448605908160112
-2.1335615743587137,0.2411172805455285
-2.1253861130877825,0.5554028853268462
-2.1029282523324913,1.2465847499003253
-2.0933329641059855,1.4823491387079952
-2.0859876288149426,1.609535340631283
-2.0843937664291206,1.5912168729149132
-2.067512139659585,1.7007707834324275
-2.0672920058815563,1.6850834749118888
-2.0653668198556763,1.599329888201931
-2.0640921007632245,1.6359070373655937
-2.0584070841626483,1.5828780849947761
-2.057812261799868,1.5449404433135716
-2.053776871468358,1.4937922624819835
-2.053503642015224,1.4885781528940902
-2.0452818303147984,1.2538446407851138
-2.0411375492663972,1.1550593025132925
-2.040763593413919,1.0660130819435705
-2.034696237151258,0.8576295699055659
-2.0308834592023244,0.6994169110299849
-2.0258631686215507,0.4501433019593234
-2.0198345865628466,0.23775694352180315
-2.01410548290977,-0.08596721484375294
-2.0123095277404657,-0.17924630993937996
-2.007267547130345,-0.444001646980533
-1.9869000537565742,-1.4642278839355372
-1.9859878608704908,-1.5518592241547704
-1.9857856630198107,-1.5027981325821984
-1.9807700647453679,-1.723274054887751
-1.9608508117370191,-2.196703539181126
-1.959619512595424,-2.1687522684353433
-1.958438508934819,-2.2129270153067564
-1.9382123294259785,-1.8927083671026264
-1.9345186211867347,-1.751580402910885
-1.9292179719467661,-1.5033568283174976
-1.924405473804431,-1.2596271670242845
-1.9239308024665247,-1.2142308746993733
-1.9132541233727394,-0.4550317913996171
-1.9087612213864766,-0.06301914134448104
-1.906369885662285,0.12109545840536431
-1.9034289694843676,0.37263011923751294
-1.8915152029431272,1.6612016042884983
-1.890007377713196,1.7850012215381215
-1.885726838296169,2.2562033905246315
-1.8842069807611441,2.428682624998572
-1.882980250337862,2.5612425590227232
-1.8739845977066414,3.567090697115849
-1.873710702779165,3.567075400689051
-1.8736250334846147,3.5553996292169696
-1.8716125484373123,3.7754602130087664
-1.8615648393481308,4.780802926825942
-1.8609676901346297,4.854447810871009
-1.859545961677914,4.977748045281567
-1.8383982688060572,6.619197948985567
-1.836107928502379,6.756544902591873
-1.8360292532988622,6.770933593504062
-1.833823865980302,6.830609937564441
-1.8248416111180168,7.186429561487286
-1.8246088364907347,7.139942948471804
-1.8176543209080827,7.22639303151245
-1.8116550446859183,7.193456252946574
-1.7836013545499196,5.850349338547902
-1.7811193812633606,5.607931655480901
-1.776182773002994,5.152407522534846
-1.7751920898340154,5.035396932566051
-1.758581872143295,3.325034065494005
-1.7464951032158607,1.96314282957819
-1.7268149248069,-0.10898356030771901
-1.7251642597731325,-0.19909813935134973
-1.7206906099551167,-0.6129062448845716
-1.7090573552397845,-1.3738693350179065
-1.7054237415542652,-1.5950704472859525
-1.703795032776489,-1.6820097695771334
-1.6999624847536245,-1.835264490043461
-1.699339600719848,-1.8628093721202525
-1.6841932677989118,-2.176202725910955
-1.6779001211901763,-2.0765487431215477
-1.6772467139505975,-2.075456746623196
-1.6750465818768665,-2.0376632946743407
-1.673765404486301,-2.0289190674982547
-1.6669653824460102,-1.807238919488545
-1.664406428595172,-1.6883817774985512
-1.6583352403107974,-1.4123160633481744
-1.6557519799249352,-1.27029897545618
-1.6488657958569564,-0.8404726719915314
-1.6440835412454116,-0.5316196879415084
-1.6411473500024447,-0.2983368092151564
-1.640427312684067,-0.2779777173084117
-1.6339295513155805,0.1613174445593216
-1.6307987528846686,0.39526281058598745
-1.6285398513975604,0.5809538460491644
-1.6226756218705514,1.001341026561442
-1.6226276812564928,1.012542458106166
-1.6138239541480792,1.5974776850935732
-1.613303715674545,1.6259600146292823
-1.6113877642549272,1.704065895638177
-1.6049866098268522,2.1272967269041207
-1.592100970280639,2.73810200710252
-1.5827063705503868,2.9742202726108635
-1.5801506704197326,3.056017258479306
-1.578625751592653,3.0342680904766968
-1.5724802622733376,3.1319549067857295
-1.5643113043634362,3.060611054902319
-1.562271011766283,3.0698097369155213
-1.5578642168667598,2.991459136422714
-1.5538025325056426,2.8808275263995378
-1.5492170620716987,2.7516264361860943
-1.54058305524376,2.430145448448526
-1.5404972636854033,2.468348483764806
-1.5396773696895107,2.3894240308429753
-1.534284518603658,2.1600969183649408
