n_harmonics,base_freq,magnitudes,instruments
9,1.2503882342541295,"[-1.44079967 -0.1889115  -0.19669604  1.17665052 -0.02205695  1.16969278
  0.78961591  0.86005196  0.47780618]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.99857453593824,-3.5034679055061555
-2.990607948229295,-3.279387588799501
-2.986387541291009,-3.178037371499412
-2.972188841353252,-2.7576331274179013
-2.9598763236957417,-2.359671249545609
-2.9559989772864923,-2.2279826722313802
-2.952310361012853,-2.104627124035755
-2.9489361204079976,-2.0006951942283475
-2.933579520537271,-1.447195591135088
-2.925441491043891,-1.164582674023095
-2.92289036559475,-1.091071686439889
-2.920944471369336,-1.0253530331402967
-2.915003240647339,-0.7853470429273394
-2.9094245301454285,-0.598279000849747
-2.9087709123190217,-0.5672488802090643
-2.874541348523088,0.632456987037402
-2.8620372615608716,0.9907039841773624
-2.8528157372263347,1.2553527824545403
-2.831872334057479,1.8572812559063747
-2.827725707225668,1.9774840721548286
-2.8096033755902416,2.403673184108298
-2.795663141234325,2.6757228786239597
-2.7895063776563416,2.7595557125657293
-2.7829558283735967,2.8515908771306435
-2.7803501445952916,2.8826691060417056
-2.7765400305971637,2.916594828249027
-2.7743847831378026,2.9582428378820227
-2.770394583759656,2.9717222295452155
-2.763454874230026,3.038709041898876
-2.7441070261912195,3.140260069173214
-2.739558723922971,3.1549848481787675
-2.736559582550493,3.1668266659680873
-2.736424440072808,3.156249624592211
-2.7213893582040773,3.1692406115733367
-2.711740329884884,3.1191031276998715
-2.7080297801114224,3.0761790243729283
-2.701940541495447,3.056490074949062
-2.699260452360957,3.0188687832060945
-2.69415043347833,2.966366537707971
-2.6908062738836267,2.961271460675424
-2.68992034196918,2.94360921527662
-2.6787954504289058,2.82749609501502
-2.6748569110747167,2.8040289975620323
-2.6661923123376607,2.6583693193671696
-2.657378055167138,2.525180074043005
-2.652338915143443,2.441347516956727
-2.6475622332815005,2.3727082842622633
-2.6382129401088896,2.216092582578832
-2.624773745406662,1.9960047550267461
-2.6224931995134053,1.9808942430392158
-2.617993194785436,1.8992381970447438
-2.6087470500859045,1.723104567837775
-2.607311999478728,1.6758841720028599
-2.594144530440537,1.4583820857311425
-2.5676426297574024,1.0569358309271386
-2.553105916764011,0.8516702172240288
-2.548108512433422,0.7824664897245106
-2.5463440275965326,0.7322471308033988
-2.5381356923986655,0.6420858017425863
-2.536037669548972,0.5922104933992496
-2.5358480207903877,0.6263809624658465
-2.524744840797635,0.4993037968012415
-2.5218928881225358,0.4617954869363108
-2.5215163728968704,0.5046739467205907
-2.5077311587512434,0.38024415624039415
-2.4963154957754683,0.31505291284952847
-2.492259968694401,0.3176024792037595
-2.490428076441488,0.27864035396064507
-2.4845601476929637,0.27878399115711433
-2.476015867614846,0.2528541273893647
-2.466683062737099,0.26749596521179325
-2.4625011985856826,0.30308944907072205
-2.4542662496428296,0.29913395370485857
-2.443482149211905,0.3143099940219283
-2.440030023222503,0.3700599725718417
-2.4389545056777617,0.4338075624893797
-2.4338273946010487,0.4112554600337702
-2.4313054323562486,0.43730481954788525
-2.4165052814855974,0.5426932795241015
-2.4147800559959203,0.6188427384672045
-2.4063290829263013,0.6705888425423449
-2.397658084197918,0.7540127869647011
-2.3969206348363565,0.7697779685431003
-2.3843706329030363,0.9194000837384206
-2.378587827162075,1.006225690517787
-2.377110113260004,1.0309039091680623
-2.3701203499203247,1.133836246987513
-2.3680428188617784,1.164764609672566
-2.3604986512010666,1.2927908063021079
