n_harmonics,base_freq,magnitudes,instruments
10,3.997225898624359,"[-0.39954576 -0.12862162 -0.41109373  1.27512583  0.14530017 -0.69087126
 -0.66334109 -1.63688374  1.01675797 -0.09116777]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.994611813153279,-1.6798815959389675
-2.984772092882075,-0.8836812911109095
-2.979399079236577,-0.41408408870851865
-2.976674473984089,-0.16504162692042745
-2.968811549995081,0.48954923437132947
-2.952690507130624,1.4286628800867154
-2.9523082766470274,1.3960390484150245
-2.948582185638009,1.5585937448436458
-2.943511130051995,1.6108265053379716
-2.942992706302631,1.672980555443038
-2.9366470250220007,1.5985655137525416
-2.9294244794722877,1.3961223633206938
-2.9262130604273793,1.2233366129651193
-2.9245122035026485,1.135391173512083
-2.918379161192547,0.7260116445920135
-2.9086973569968073,-0.2050703026747805
-2.9055864424947444,-0.5124107600549381
-2.9054371535070294,-0.5936352096799162
-2.896630996851309,-1.5165192356851491
-2.8831344101700136,-3.126890017063087
-2.8822475699966175,-3.1867490973087986
-2.8808433693227316,-3.3334670918340046
-2.8804121823506836,-3.3766255137208128
-2.8800005361280885,-3.407785337734157
-2.869590896199381,-4.368851150338194
-2.85747700450627,-5.0109073370347925
-2.8563399618315186,-5.101704564849754
-2.85443454799751,-5.106956962623489
-2.8481102022116063,-5.176937671274815
-2.8472656114984978,-5.180281262321165
-2.83767116917804,-4.974417138795349
-2.837566261985581,-4.897983975101726
-2.828761704494995,-4.438543097799982
-2.82580679511902,-4.23475622896414
-2.8222659060154696,-3.874646561812275
-2.8212228564831268,-3.7669161837050456
-2.7978321718910975,-1.3831517114859249
-2.7906840464001093,-0.6123795339861983
-2.786887311653288,-0.26252250647025116
-2.773026727999663,0.831757485968659
-2.7671782123844473,1.1329640479911856
-2.764529205414642,1.1526886797761897
-2.7620551475378248,1.2687692085170348
-2.7574427796032253,1.3643938817574033
-2.753308106373103,1.3860646320241885
-2.753075039228149,1.3631456922970153
-2.7476789686339016,1.367584814871683
-2.7458003811738445,1.2762663308876754
-2.7355462711044707,0.963780979932883
-2.7286111093255294,0.6393964211192464
-2.6995206479051994,-0.9285088851876987
-2.6969396362002693,-0.9867421264196875
-2.675849186658838,-1.2801483403842755
-2.6708908417281982,-1.1858658254148169
-2.6659777671208316,-1.0251920437777278
-2.6613553087910984,-0.8537985656549831
-2.6572358854083493,-0.6021603058658249
-2.6557040634836016,-0.5483550222291991
-2.652974874521063,-0.42320896786847756
-2.649684768414171,-0.15581443763395325
-2.644997100619314,0.13054119444242573
-2.6276618517123103,1.4406248714099876
-2.6262428934877047,1.599353117938248
-2.6213421072560275,1.9328166299866285
-2.6203618285252386,1.9929086032308794
-2.6155514107968862,2.270565942137212
-2.6133277717955723,2.4165052688060524
-2.6077374419855133,2.803769886407694
-2.6046430794978903,2.946154257508987
-2.603930873623851,2.950406417561079
-2.60010336450362,3.08502995177175
-2.5994764871621676,3.127784817112013
-2.5883874791767596,3.3423453260225933
-2.585406416473389,3.3720460206183653
-2.5699500455275115,3.065897312024763
-2.568068954789987,2.9907416206123747
-2.564033615627179,2.870800538942683
-2.557895193678852,2.4810300961273115
-2.556852618438982,2.4398689237825715
-2.5514506955192133,2.09547799514596
-2.543745670989379,1.487114473180675
-2.538841843797095,1.1566578387171764
-2.5381520746971784,1.0614302530696897
-2.521486978279688,-0.33578946199977167
-2.5004166592771155,-2.073967461515943
-2.484707204162321,-3.1110395252637497
-2.4817212032102685,-3.2784417303515574
-2.475924707893703,-3.5420963409400508
-2.4671757415438584,-3.8364129941124983
-2.4588678223861162,-4.020558604095651
-2.4484070156461044,-4.085463568838089
-2.443751923163376,-4.012833133000355
-2.4422358123048857,-4.02876792724173
-2.426084714436637,-3.516260801711129
-2.4258857458050427,-3.5495117955249453
-2.425760100698081,-3.5089268619772667
-2.4221272088415926,-3.3282633783316085
-2.421702843710954,-3.268239253730873
-2.419553762051822,-3.1869591398881827
-2.3949260842620195,-1.4973252678333742
-2.3872733466589153,-0.8840691318132918
-2.3863563261231953,-0.7805593204402679
-2.3858128538351266,-0.7720177515521737
-2.3763610587122916,0.01782567187616564
-2.361833662212856,0.993013815107963
-2.3528542685550238,1.4298312409291365
-2.3469870322461825,1.6987342145855255
-2.3399183988162022,1.813347608822341
-2.3339468844018683,1.8266946936519612
-2.327561004818225,1.7764382205148554
-2.314750423473454,1.4137438035397893
-2.31307241899538,1.3660430058444881
-2.3049442732378624,0.8554897208477922
-2.30024074774897,0.5345290724124645
-2.2973303422872142,0.34600496527064095
-2.296794649139735,0.2932937207746203
-2.293816556540569,0.08798956481810932
-2.2858764049159976,-0.5092384120652146
-2.277365058543113,-1.2388960908106936
-2.2600421282147067,-2.2994572211081166
-2.244199886004281,-2.8440359439212344
-2.2320290226755466,-2.776655540099821
-2.2268991204156765,-2.690165611302448
-2.219220418949127,-2.392394944263406
-2.217267675940758,-2.3165182951487115
-2.2161938571462985,-2.253676254212065
-2.2146785436798258,-2.1634155433004736
-2.213925587196854,-2.0928353139094287
-2.2090959103764773,-1.7803123630723345
-2.2086860810902396,-1.8399577804962657
-2.208084845623774,-1.7850048707318495
-2.203995324043924,-1.5248075783247044
-2.2021092988871027,-1.3495767863775998
-2.1761758510102727,0.47213858018839894
-2.172685253582876,0.7320647171132009
-2.1691949841174276,0.9097075552514898
-2.15446157741406,1.6415417126818335
-2.1489701110441706,1.8290698886910428
-2.1337459000870314,2.074181496391782
-2.126373420507917,2.0861731902718983
-2.124845085612903,2.050001202790894
-2.120044413513395,2.103520324310176
-2.1196459528227445,2.0479039499445446
-2.11726759211213,2.0995216340485974
-2.107587863141257,1.921709960937727
-2.106344821925311,1.9036506986874384
-2.1059340549232015,1.9362618720953884
-2.086566547548392,1.598929316460313
-2.086490125686709,1.6109048899698153
-2.081151382205829,1.5473981753299955
-2.0754730658383442,1.4295472820487438
-2.065389752385374,1.3862412071526855
-2.0571585571536763,1.3252371621092298
-2.054343990645111,1.2969236818061085
-2.0487332549979946,1.2236136725609512
-2.0415844519767234,1.1906521515398851
-2.037560192753299,1.0973992695573211
-2.008965115616128,0.16519030159148523
-2.0030096450415122,-0.18111011579378813
-1.999246456890249,-0.4386943071545324
-1.9953199675583095,-0.6470051852826344
-1.9852437401851237,-1.2054890088115873
-1.958758460410929,-2.8358836217440104
-1.9568074506709192,-2.8361011321171654
-1.9550833909570016,-2.8606636710339175
-1.9262920401487056,-2.8742102235732006
-1.920114606041043,-2.5293768664190757
-1.9190736451226513,-2.5022930019223497
-1.9142335971362554,-2.138083393743108
-1.9056235814140594,-1.549323285533212
-1.9031612539956133,-1.2835392336697289
-1.8946885127487503,-0.47554975666095717
-1.8897671306364774,-0.011236136203863253
-1.8737232800033932,1.579942196401082
-1.8370773470236215,3.6644594999195115
-1.8352555274410376,3.6822411369917227
-1.829187214346709,3.690207873329966
-1.8258229373411252,3.6917754199094204
-1.818854633067243,3.572539605551339
-1.8114482862652632,3.357949942696316
-1.8031437631449372,3.2002267508041773
-1.802294559783273,3.1126960039109206
-1.798788254240512,3.0500042202586912
-1.7962763320526234,2.933576555277401
-1.7816313501787746,2.602695662029359
-1.7794921412351297,2.5743046795050932
-1.7573556359009819,2.577665219418067
-1.7531921136196194,2.652213637540445
-1.7354926347211606,3.1749156435869486
-1.7213514205207263,3.6601836797902134
-1.713217593962887,3.82725547514625
-1.7095836935280209,3.8117490499188715
-1.706976862303264,3.8199016603195712
-1.7063217386975507,3.860044012809538
-1.7062443523576245,3.8978122405041
-1.69224828357699,3.7253094813489764
-1.682302776208525,3.370997291127026
-1.6791948720586847,3.260316092068895
-1.6698518923688992,2.661332713553164
-1.6597972748536012,1.9087139682014087
-1.6583127440295642,1.8170798162826653
-1.6553987532088086,1.5158803092884288
-1.6538679018750218,1.4233079916761606
-1.6482081520744098,1.0054709832993747
-1.6425278798505918,0.5454847171406577
-1.6330109323074373,-0.13467469436606472
-1.6311952537331833,-0.2839068389862103
-1.6301232964310453,-0.32760516322435107
-1.6219719857383021,-0.7187497896022844
-1.611395126212965,-1.0817203458821936
-1.6053064078480066,-1.1399419674361178
-1.6039208585472706,-1.0700645828496094
-1.597204293193993,-1.0442822052570027
-1.5905806588406073,-0.8548825961760157
-1.5868985272862202,-0.7130942087645449
-1.582667328370042,-0.5631880829011872
-1.5726252275207417,-0.0592023733477334
-1.5716718565933816,0.02011578020098659
-1.5650904469868556,0.3500723108012282
-1.5630471454992017,0.4310759470036924
-1.557688937948259,0.6909769054093838
-1.5549080915514462,0.7894339389600791
-1.538358728861978,1.2312722076460336
-1.5363212958858015,1.2318058977560615
-1.5339001108394832,1.2171111992446033
-1.517695460570208,0.7871424518888491
-1.5119093006911806,0.5516782977085191
-1.5115647090355973,0.5535684787561403
-1.5090030603732298,0.3721969196046155
-1.4967615721383416,-0.4954608013666953
-1.4785212666176906,-1.85059595572584
-1.470142038828824,-2.3154941226831296
-1.4605600126659384,-2.7520580234232015
-1.449157576985343,-2.877553087038601
-1.439379461268264,-2.642993794320963
-1.4380198072388053,-2.5570761100057244
-1.4369699699093361,-2.6019281428955163
-1.4301413173817277,-2.164750184244677
-1.417385849741588,-1.2442945677767576
-1.4149327143565231,-1.04846158979373
-1.403471943177466,-0.06153191648176868
-1.4027759153590231,-0.00980960347854437
-1.400770004564199,0.1333038490997381
-1.3955652340068865,0.5196242761796223
-1.3933947796262751,0.7787109883532783
-1.3916987081238925,0.8473210353966704
-1.3904753602081592,0.9337378051557967
-1.3895540304857543,0.9994120194069934
-1.3882133911890706,1.1161583466956713
-1.3828545487962403,1.3325458197562157
-1.3826659580576952,1.3307057149373756
-1.379247365888263,1.5155144211914777
-1.3716900359368795,1.6614813962140136
-1.3670985816416439,1.6207037902464039
-1.3479181936843985,0.8196784079435848
-1.3468980035526408,0.6967475722008515
-1.3414299944564094,0.24756128493386134
-1.3370525608356258,-0.16334705596073748
-1.334025129428254,-0.4449014188196647
-1.3291782577859343,-1.0341580979243863
-1.3256814703342814,-1.4094692765031773
-1.314340887180298,-2.727540420531054
-1.3140403356227497,-2.748643881811464
-1.3127109025449748,-2.912858437518249
-1.3116255385116342,-3.0932075073982706
-1.309591198575587,-3.292316692697357
-1.3076078829265354,-3.4411997116388036
-1.3017962004149626,-4.026335270942331
-1.29940246621452,-4.267589896280641
-1.296853272178648,-4.437239703291063
-1.2891217665556818,-4.890366431275658
-1.2763754443826771,-5.132031189643296
-1.272615720097197,-5.1381399277427295
-1.2638529931837206,-4.857046799729266
-1.2581129882600994,-4.513639805278336
-1.256059478934033,-4.386363415595787
-1.2521018078544222,-4.016844709040327
-1.2507938793292819,-3.922685324530983
-1.2471570534599976,-3.60779027055515
-1.243273036819029,-3.2490329597235386
-1.2330495598469418,-2.1052387161958146
-1.2286131977954597,-1.6280296897080653
-1.2196719826205151,-0.7243647162837709
-1.2156733252420449,-0.3103902512269903
-1.21442200265771,-0.17720999084196093
-1.1852154424878711,1.3504944827045116
-1.1776804604530897,1.3613654839254807
-1.1756397004122174,1.3514216270091413
-1.1750616179991968,1.3429683843800875
-1.167656261093374,1.1087530692413174
-1.165026140496912,0.9971698819529214
-1.1628031207294047,0.9218315631572989
-1.1514875874014974,0.3653380506382787
-1.1457015385033178,-0.026090237971329575
-1.1443438131983439,-0.09113696369318977
-1.1443403771638576,-0.03196565105216963
-1.130921847862356,-0.7837487099023959
-1.1254711296110664,-1.0012246631644068
-1.116621105626893,-1.2192354918105182
-1.0988759762679945,-1.179984903068738
-1.0988563335895014,-1.230947831556491
-1.0962110255050181,-1.114523991532076
-1.0952683330674704,-1.030203959649404
-1.0783935928105814,-0.17252625010370035
-1.073869121968035,0.14465763954089655
-1.0697470497009247,0.4303106983680351
-1.0622734449089122,0.9480099859582894
-1.0574634743503493,1.3002526831857526
-1.050447650590523,1.8156274648928388
-1.0397693722876777,2.56393099166588
-1.0373960633470067,2.6881322443808817
-1.0323485345815853,2.857958282064912
-1.0314199002122357,2.9457991818332974
-1.0171584086393737,3.3126814229189336
-1.0153249957655142,3.339607104309426
-1.0100236833271254,3.3146474960361676
-1.0098931002180582,3.314404561573354
-1.0016649818356167,3.227529938119648
-0.9943080008024063,2.967056519639248
-0.9872842200019663,2.585667311540568
-0.9864668995978683,2.527216097618879
-0.9835307199883907,2.3706491987380005
-0.9804472825845378,2.2389189311227096
-0.9672576966276321,1.1833613611375295
-0.9659619094166847,1.0642245732597233
-0.9649620667041807,1.0005026125239582
-0.9483215620402099,-0.4448362489037211
-0.9428356654791701,-0.9100245464702659
-0.9376469114624073,-1.3586896320277473
-0.936697675678805,-1.4409747935052957
-0.9333710763953214,-1.7052867312991407
-0.9294484198175885,-2.021340249982525
-0.9185476728110409,-2.757856136257951
-0.9079460268579931,-3.3796080733629505
-0.8806260467587381,-4.041496601958062
-0.8790748635054353,-4.063079252199603
-0.8705712151905072,-4.03731519506917
-0.8673162826478853,-3.920734360062362
-0.8608875970472822,-3.7330240814603517
-0.8495445639552779,-3.2860820870935186
-0.8397157453005297,-2.7173371772076504
-0.8353744780709835,-2.368863429094233
-0.8295478099866163,-1.9812430544003414
-0.8261128588651063,-1.7184053927697438
-0.8221521356287438,-1.4050358244811898
-0.8131963081096307,-0.6668175657435518
-0.8104961523321417,-0.4920826959703687
-0.8046132716327414,0.0038097260330031395
-0.7996212425285107,0.3862836645394201
-0.7984809754687046,0.4855616639415215
-0.7954504996851153,0.7006928632525131
-0.7724510087613599,1.728524052804878
-0.7567220545061044,1.8128482862682194
-0.7565620950909091,1.8040027117907702
-0.7503966082937383,1.676581117820055
-0.7483165783474108,1.644429491359154
-0.7477302555145551,1.6108367334158307
