n_harmonics,base_freq,magnitudes,instruments
8,3.8293597276737423,"[ 0.83668655  0.23490307 -0.91272983 -0.03189336 -1.75634486  1.83997195
 -0.11042076 -1.0785119 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9857436780025832,-3.44426551970873
-2.977610311613897,-3.3875069937171065
-2.973168894120468,-3.3027645870016626
-2.960204477146662,-3.024856854153566
-2.959457453415899,-3.0196689732893796
-2.9563586385418965,-2.987306801713992
-2.948618910528941,-2.828541890370411
-2.9376035757658165,-2.5931873950519315
-2.935916132363925,-2.5206859153618093
-2.9285313730515785,-2.3816465992068707
-2.9233895928166707,-2.3076994198339245
-2.9225968985641035,-2.3127367616634547
-2.914055120346194,-2.2299977036502625
-2.906183123881698,-2.1948050256503215
-2.902468087807924,-2.1787392640241894
-2.900247618487655,-2.165384455844887
-2.899118092167165,-2.142835916407334
-2.8879481982539157,-2.227218958613781
-2.8841032878104045,-2.282227635984597
-2.872712512257901,-2.4084074270043008
-2.86557883328001,-2.5379952380898043
-2.8520302948060925,-2.7712256108870568
-2.841709046505852,-2.908200859172311
-2.8112247505109162,-2.578839256019806
-2.807880730624494,-2.52677522696312
-2.800467958160773,-2.200717122293342
-2.7990125833862436,-2.175972498527744
-2.7771899343684385,-0.8109546169027116
-2.76573682772536,0.1438816723363091
-2.7641576488801003,0.2804533868424065
-2.7605502385509184,0.6466842233250671
-2.733992601553426,2.9476460856762805
-2.7332381334546674,3.062591082161788
-2.726755881222892,3.463607054185919
-2.7237401526218523,3.6740841122075385
-2.711918391618556,4.352816002703062
-2.697285833411132,4.750894249093708
-2.688699732978602,4.7865666572748
-2.6850105542276657,4.746704465646909
-2.6771019529744557,4.543516669556509
-2.671774065621425,4.314784875496256
-2.661620400513236,3.5691670459926805
-2.6610151804809496,3.512625296888137
-2.6570421426124113,3.2783272076808
-2.6549662478396137,3.0733894741698653
-2.6524644673264315,2.806950768568616
-2.6405338621006536,1.7530313164537799
-2.636937969393524,1.3529601489954204
-2.6295377999028817,0.5595731970627551
-2.6280792632166143,0.37493335057571087
-2.62764764720869,0.3699289294137962
-2.6194508190283208,-0.5251862685133047
-2.6178449338588012,-0.640287644844381
-2.6158968191057284,-0.8569133186737877
-2.605197109223374,-1.9288783542614363
-2.59668768813633,-2.584829709880997
-2.5929865835475647,-2.8538958523070947
-2.589536524075694,-3.0958991135379996
-2.5869076319257926,-3.2057776847962294
-2.5805991211155765,-3.5081478580592766
-2.574059451786457,-3.674677198218867
-2.558261248016014,-3.707149162653183
-2.547295772516036,-3.3640153094563114
-2.5419401283065204,-3.1049620194017935
-2.5271622268913188,-2.087267481217549
-2.5217581029173326,-1.6824472941975894
-2.521440370571035,-1.6156095653357923
-2.5131798670811936,-0.9521753120218747
-2.5116555873895843,-0.7916808830198708
-2.5034318226277072,-0.10450489298199772
-2.5009350018772203,0.17362876537306723
-2.4986218555412854,0.38757169557103643
-2.4928690183500777,0.8397141130292377
-2.4905695827570176,1.0222373234353646
-2.490385321551403,1.0453506238156913
-2.471150233047037,2.393528835765069
-2.4685721984938054,2.515624635681394
-2.467935458763284,2.513397939282241
-2.4612569502959305,2.796663084713425
-2.460516855725762,2.882193937878301
-2.4599459061388185,2.924764467531302
-2.4306638583459685,3.0663718422321677
-2.4304560163731557,3.1300570068024713
-2.4222151731889543,2.965699534443042
-2.4169593145818298,2.801652919789782
-2.4156452369924217,2.757545647881378
-2.414983568829296,2.697944545826167
-2.412955323723894,2.646880439207883
-2.408265061205719,2.4613774703482263
-2.4065981788449853,2.3536393142243073
-2.401701652074284,2.1476986205129913
-2.3929591972394726,1.8057758273218167
-2.3929472984162743,1.8188795769156108
-2.392125699582772,1.7257895637898333
-2.377657117697966,1.14112006283957
-2.3622910595310254,0.6248582452764084
-2.348491748893994,0.3654649566430352
-2.3388481039424036,0.38152252381161206
-2.335102335398341,0.34542977811097775
-2.3126493944431368,0.7700667393040826
-2.3090932449931323,0.8753648434114528
-2.294596501480803,1.2106309912292408
-2.288141679813809,1.457351887546615
-2.284817805095174,1.5191664875034547
-2.2829165364478574,1.6039670360578258
-2.277150123948709,1.7411806082129573
-2.270894872226104,1.8929776259598599
-2.259981127184082,2.090157992304222
-2.2597849067597,2.1042329086720026
-2.2503791542284337,2.1335913796431685
-2.2309594438723206,2.052326256155858
-2.2229630351129663,1.9683481750593521
-2.2089305920162148,1.6275804350837246
-2.2048387039066224,1.4846987419057887
-2.2004100069910133,1.4136087265691493
-2.1998532880197104,1.3668126242239937
-2.1949424068239205,1.1948342467983974
-2.193910648438723,1.212112132248039
-2.192063718946473,1.112445333495193
-2.1848537311656084,0.8793345189916987
-2.181212259008401,0.8012473914601712
-2.1757995112261597,0.6493943138185024
-2.171832792641678,0.5620340490006814
-2.1708103791735853,0.49322649325950607
-2.1688141233856255,0.5175925824226645
-2.162501579516035,0.3732875794794273
-2.1544139892369527,0.22053979211524427
