n_harmonics,base_freq,magnitudes,instruments
8,3.7563497834005948,"[ 1.04632446 -1.98502997  0.10377724 -0.42074335 -1.33235586 -0.78798487
 -1.12906697  1.39413755]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9962627017669736,2.4502168404742783
-2.992223036277979,2.374756925322254
-2.981297651023377,2.110280933056242
-2.9774349758321668,1.9966725980358588
-2.9584841706953293,1.2829185738432998
-2.9573571195134285,1.235848666807789
-2.9537070333961157,1.0813196550720092
-2.9515857731665545,0.9897447214413074
-2.939742757311322,0.4186172736315054
-2.938155561060306,0.3601110572062518
-2.935127079636314,0.20557503777723365
-2.932156084637416,0.0663304369308131
-2.924016335103797,-0.3154867408192166
-2.9181808081174525,-0.57473884567255
-2.9117546576140434,-0.8627319818202676
-2.9035404619991763,-1.1639738266252713
-2.891960619977829,-1.5397590698563135
-2.8895160838669964,-1.5998039710977259
-2.8856232946654545,-1.6872136367211796
-2.879360454892374,-1.7982155497094154
-2.870347806406712,-1.9050579011334492
-2.8609603419069227,-1.9224323549133449
-2.8579749267150913,-1.9263968686046724
-2.8526462464398596,-1.8884243964184648
-2.8483751703308346,-1.8452500693655565
-2.8393372930097023,-1.715295472840637
-2.8389452066328675,-1.7200634506513972
-2.8285429054290185,-1.5167863945571358
-2.827827128169626,-1.491573563298424
-2.8121288679134477,-1.168126497608251
-2.8048687480295493,-1.014457258478644
-2.7786819406385472,-0.667734584427674
-2.7713253767759305,-0.6495710981633432
-2.753558988094658,-0.7532710094209125
-2.7531620338910336,-0.7597028939692348
-2.7473210475153094,-0.8347911464191029
-2.7470158289090154,-0.8412887792391276
-2.7446616197592686,-0.8836692329531834
-2.7280579755333614,-1.1728086530957098
-2.7197196550951057,-1.3280660329670464
-2.709327934791209,-1.494820190741837
-2.6997209056218288,-1.5906416779366972
-2.6991067064723486,-1.5884645728950804
-2.651394343018703,-0.5399420866128811
-2.648354962411126,-0.37149783533522845
