n_harmonics,base_freq,magnitudes,instruments
8,1.6184609731847734,"[ 0.10880427 -0.47335662 -0.42649521  0.21722651 -2.10900737 -0.46652375
 -0.2477462   1.04066165]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9940166649376767,0.7709131161421398
-2.9831019253417095,0.6146097744927436
-2.9801109088427244,0.5526386122552605
-2.9778946437310836,0.4769777452259804
-2.9763476825477895,0.46263575683010844
-2.9676739818406315,0.285153361007639
-2.965868835118738,0.3112219371111446
-2.9650257478923283,0.26659825425381106
-2.9562208053109016,0.12671438531573637
-2.953358214635384,0.02223679984826562
-2.948576041006141,-0.000916848756968746
-2.9407991787010537,-0.21156779867507247
-2.931589429648484,-0.3475125552791203
-2.928645409184308,-0.38081926884421274
-2.923963389270135,-0.48810803757961674
-2.9167493503667563,-0.5349202783769766
-2.906216779510795,-0.6473209013239092
-2.9048686501051053,-0.7175332904685061
-2.8958084612478725,-0.7876468373884794
-2.8913101266598025,-0.8602521446781788
-2.8830410950802934,-0.942180728617819
-2.8758447415864015,-0.9978693789571782
-2.867750583402687,-1.084439147106172
-2.861713539896124,-1.1370425486671711
-2.840839193386328,-1.2461389024124718
-2.8352349514046002,-1.2714308453079817
-2.8334522054916014,-1.298426427105369
-2.8167844417958765,-1.3018426924287605
-2.8157702169092484,-1.3397980311592543
-2.80781773391767,-1.3544756399887035
-2.7978569990315814,-1.3410060762964218
-2.7977144488512113,-1.3518463056238716
-2.788451092467287,-1.3556878740065335
-2.77949860464774,-1.3115492668114463
-2.768011959621326,-1.3120929444234957
-2.7579482047343093,-1.2715199022045023
-2.7529748633348374,-1.2933148304144226
-2.7502988318001025,-1.2737244081988695
-2.7502706079016876,-1.288322311726758
-2.745957076025438,-1.2615774527559394
-2.737312538040303,-1.2172472092532174
-2.727603824670922,-1.1997699036368696
-2.7237708463282937,-1.21815706353119
-2.7235952225408275,-1.2026692553534948
-2.7218366401902028,-1.1871884717034789
-2.7200191837261625,-1.1917346574903576
-2.7061606939402574,-1.1010871442259804
-2.6960628631973105,-1.135786137662362
-2.69290262433639,-1.0533396969780986
-2.6922913215194253,-1.1136334308985707
-2.6875938997884274,-1.054639608043532
-2.686504050043978,-1.0775342890321578
-2.6849521242964736,-1.1277539210982426
-2.6829646987772637,-1.073418320716408
-2.6775555612247346,-1.0585483893415764
-2.6674978901387236,-1.011571739560543
-2.6545864971783333,-0.9751048704007687
-2.6495470604183247,-0.9633151787483033
-2.649182303578356,-0.9359720132267565
-2.6415945374212413,-0.9550765175975774
-2.6395342060905653,-0.9269287228290797
-2.636759363740191,-0.9419472952078746
-2.635604661616493,-0.9559165661014899
-2.625989962867632,-0.9086728959004339
-2.622770087533204,-0.9132603895294529
-2.6210610647474244,-0.8743466609361633
-2.6161543755396792,-0.8524430128450945
-2.6122396369629355,-0.8790624402520776
-2.611668136631284,-0.9019950230560837
-2.6101797266310807,-0.8814938725385013
-2.604517678849791,-0.8785972123179537
-2.601116317945664,-0.8974443033814068
-2.574366336508027,-0.8725232993883106
-2.567291941554175,-0.8437596261485687
-2.5649144981243124,-0.8648522578854887
-2.559010417478258,-0.8700914708472042
-2.546895872545516,-0.8322348660283095
-2.5381560289135003,-0.8650320731372517
-2.5298990915790074,-0.8516094637462408
-2.5279695773856927,-0.8543185358403164
-2.5254047440142475,-0.8696065236475792
-2.521189265681584,-0.828520938042096
-2.5189550656253212,-0.846470527165839
-2.5134121704354877,-0.8446466536691529
-2.505707853015121,-0.8080594141444102
-2.4973926448917863,-0.8048396636451198
-2.489489835628867,-0.8141800700561185
-2.4848845105135666,-0.8006167956110751
-2.4804409352551637,-0.8004012166643898
-2.480341918839253,-0.7935449687515668
-2.4749340479937407,-0.780058424441131
-2.46721144050126,-0.7772623699746155
-2.461155946419584,-0.7909848670707668
-2.45435494061179,-0.7998265246205172
-2.4368489810358853,-0.8008291786975272
-2.4329432938979316,-0.7840482249465001
-2.4148551275436594,-0.8138539022763739
-2.4053736082968187,-0.7309201742335598
-2.3931355183584238,-0.7188467735638517
-2.387036352328489,-0.726290638937697
-2.384402104320904,-0.732064880774231
-2.378361663595075,-0.6670633809621049
-2.3710168674186,-0.7057372800632804
-2.3506680020377244,-0.7296721039522894
-2.318173948261941,-0.7512033344567266
-2.3138672392258233,-0.7649669617264092
-2.311760344286424,-0.8016801887342138
-2.309365138514914,-0.7784079763687497
-2.291416935931706,-0.8642827887381284
-2.2692402762741697,-0.9058113430335144
-2.257825989065848,-0.9726797697966079
-2.252708606179416,-0.9920630196313973
-2.2484229535438107,-1.0370986155158841
-2.2429272277494525,-1.130751960169564
-2.237693120767344,-1.1080000180638747
-2.232053415955084,-1.1608142675270205
-2.2315385662505,-1.171952526232567
-2.2210661911020426,-1.2433068767585547
-2.2192704493644113,-1.228911748983633
-2.2173467888314358,-1.2853345033377244
-2.2110866123771915,-1.3018559666591512
-2.2010722323334235,-1.4117686081325336
-2.1976182284000503,-1.469395741665463
-2.1924108327288776,-1.5136750196686302
-2.1918510042729764,-1.4951796164253375
-2.183693007394251,-1.6182063863109266
-2.1762608987167362,-1.6293152988211717
-2.1666216829804545,-1.7327059119991057
-2.1649677097750515,-1.761560300178318
-2.1608273175521973,-1.8108325548494122
-2.1554516832783026,-1.7926639978056298
-2.1538051000190324,-1.8470513707642553
-2.1509082966807447,-1.8739628717620445
-2.1465447546318623,-1.8948574216393672
-2.1421784373464345,-1.9530964690608383
-2.1337580290732454,-2.0341346352575598
-2.126852843522638,-2.0600223873098793
-2.1131436025236683,-2.1149334166527427
-2.1130325834496437,-2.1637632311390003
-2.112976039553335,-2.159096037807254
-2.1098567825879835,-2.189456115754299
-2.106601277617508,-2.2128765896657865
-2.0955345483903716,-2.2650730095999974
-2.0954057846320726,-2.242762493299292
-2.091362210391014,-2.25208566454079
-2.0869916139394435,-2.2817862462795033
-2.0846016852372653,-2.306331145291768
-2.077375237094229,-2.3372375414156656
-2.0739927767171427,-2.313891112028791
-2.0726032747760073,-2.297711202137712
-2.0679817890822507,-2.3480900322827805
-2.065806612425039,-2.318026485342523
-2.0648679996973422,-2.296672183315003
-2.0586936672928338,-2.345237993234673
-2.0554265948324195,-2.3106612823989954
-2.0526857540595924,-2.331454268562023
-2.0525834472163513,-2.3362080099032405
-2.0500650788719534,-2.317940454151818
-2.048102791941573,-2.3421019229751048
-2.0417847441422357,-2.3050243342327574
-2.039329206001397,-2.3120021426808766
-2.03696481369578,-2.324878415129184
-2.0256076514588806,-2.242228020979357
-2.022075151011327,-2.249371469907618
-2.0142720814147257,-2.2159328844964405
-1.9955800081772321,-2.070703495015098
-1.9952725217587663,-2.071377147214407
-1.9853436495179766,-2.004276675819778
-1.985273992792401,-1.9425133597810673
-1.975902851583778,-1.8775874482476869
-1.9623825515481963,-1.7672844190167099
-1.962334842506848,-1.7751052525112454
-1.9605618368167037,-1.7169672336117843
-1.9593278513402348,-1.7261903557407512
-1.9578739464222803,-1.7026430946368265
-1.955099850161756,-1.6145065865497714
-1.9529149096904597,-1.6044998260186616
-1.9520344516249704,-1.6233212571697615
-1.9509603742413333,-1.595008648541264
-1.945346975523616,-1.5379546092054195
-1.9214990166860493,-1.22356849780627
-1.913782722120374,-1.086552667959815
-1.9113633240534182,-1.0503943994385863
-1.9008821650393974,-0.8951553430411343
-1.900043084182046,-0.9032249920180911
-1.8775169628121386,-0.6608764659628248
-1.868720238663579,-0.5813594393394478
-1.8650689099019624,-0.5332092258877694
-1.864956513257538,-0.5348825976299377
-1.8632237413092778,-0.5218879889858565
-1.8616128269583903,-0.4804067693316403
-1.8555769181186905,-0.43793930072060994
-1.8462134828953574,-0.3767009432984712
-1.8335328819968446,-0.2977846875424548
-1.8135911455517761,-0.18421470275078078
-1.80625732061692,-0.13552307472121042
-1.8058631066855928,-0.13947691759748154
-1.80163465920276,-0.18376036210380972
-1.780679129811948,-0.19998019488897179
-1.768913412114474,-0.23505038273571727
-1.7621293774279747,-0.29361557399730737
-1.759054605639904,-0.30808536678415904
-1.7540512878101449,-0.30265594472995566
-1.745899132387062,-0.35442100565091134
-1.7401232785665213,-0.4537464477763341
-1.735535302364527,-0.5131445625407339
-1.7263686261134463,-0.582407662508134
-1.7148394914131146,-0.774262399398945
-1.7134113940093119,-0.8036258446748377
-1.7104670731900735,-0.8025848937799872
-1.7052623750897793,-0.886459473009057
-1.7026476594365243,-0.9124447623121653
-1.7006182787052,-0.9709362761212055
-1.6947550109954808,-0.9949598369029408
-1.6934766739906872,-1.0493812110045442
-1.6849634219552452,-1.1307593566919951
-1.6654187009227828,-1.502521464374667
-1.656895475857243,-1.5223839872040739
-1.6554131460041848,-1.6097144620383188
-1.6494359674788148,-1.694575708103112
-1.646647540605211,-1.6690712637142915
-1.6292704968202931,-1.9061593795205733
-1.614965511115032,-2.063738658208608
-1.60194659917922,-2.1646668875638633
-1.592882075844486,-2.218060265115501
-1.5890821900875267,-2.243757713572343
-1.5854884582336786,-2.2801563405883343
-1.5650753024905553,-2.259892475385325
-1.5591363856504354,-2.2901067072375647
-1.5559062640519163,-2.272382796245515
-1.5548995812981108,-2.2200051122831788
-1.5541830551133629,-2.273748905849887
-1.5514170960627844,-2.228039763526013
-1.547681493950013,-2.264371446062523
-1.5476338347565686,-2.2390514699186106
-1.5374261556953874,-2.133721270135173
-1.5338741106927756,-2.12067973179074
-1.5098265555725472,-1.7909208974667687
-1.5048573504726883,-1.6929718393952393
-1.5047673467740563,-1.718860971668302
-1.4994863739008784,-1.6548640504239782
-1.4978952841763207,-1.5986331890425354
-1.497508658201452,-1.577088998740598
-1.4955239740634416,-1.5099561285849803
-1.490894895227992,-1.459149965584539
-1.488826848282096,-1.4014369336342887
-1.4858520450391626,-1.3384412732257789
-1.4797363711080056,-1.228658142030758
-1.4768953372728855,-1.1303175294336758
-1.4727082399839828,-1.0582647638581275
-1.4722986176399746,-1.0516275698297124
-1.4705365921376712,-0.9582961230494768
-1.465121040961609,-0.8414477625733154
-1.4647939493512372,-0.8636751143860321
-1.453433868824223,-0.5301575018305666
-1.4469878096826903,-0.35577920585892825
-1.4451283734850522,-0.2927501613562058
-1.4449241634283356,-0.29693361387280065
-1.4424628527751135,-0.23741544103185896
-1.4353283544117417,-0.031943925781546784
-1.4351683780437303,-0.028504020068831827
-1.428400301689097,0.16651646641006945
-1.4256170412096756,0.27333635661449235
-1.424846943680278,0.2709839036164575
-1.424742577619619,0.30029004384515984
-1.4187341525479953,0.45226452792569577
-1.4171586634440703,0.5122962952830342
-1.4117384366704762,0.6858376686666992
-1.4039311295704706,0.907958556809039
-1.4015656321670693,0.9852228026533314
-1.3969281279066492,1.1129824569441555
-1.3823323566576928,1.5375284942646952
-1.3797802919065607,1.5913743999728256
-1.3716240496837047,1.8436066144005736
-1.3668945213136001,1.9600432740854898
-1.3650098111611937,1.9790806823586116
-1.3622372562655618,2.080345211267491
-1.3577707545583866,2.1874965361323095
-1.3453306219792753,2.4354476918570054
-1.342990899141789,2.4820160675501817
-1.3399545018791215,2.5523520919126543
-1.3311118254641472,2.662870812731128
-1.3266507993405212,2.7504207591192236
-1.3180373997530552,2.885965804739874
-1.3178956234198058,2.8739508978775503
-1.3163259622295105,2.917711508133426
-1.3148092679214107,2.929379344993016
-1.3129242997103765,2.924137721033957
-1.307907298090711,2.966989483360294
-1.3014473529064885,2.975832671066096
-1.2955597160091121,3.086168929813438
-1.2927679142259245,3.020731732998459
-1.2914273393608335,3.0821373918799244
-1.2802436312421634,3.0740442548094955
-1.273551248784623,3.0307708118576233
-1.2546445390091512,2.8844026508938603
-1.2373197593257612,2.63628737728813
-1.220530716982423,2.2823128413338756
-1.2202175202893142,2.2506619449567573
-1.2199231577349932,2.234872605773184
-1.2156283441775477,2.148822797569848
-1.209819486979891,2.0294371525003525
-1.2084881325734926,2.0109085916208347
-1.207082307082707,1.9643551869334945
-1.1865811169845266,1.3556961062131718
-1.1831155123903372,1.2897367508924313
-1.1744914489007026,0.922519629131335
-1.166559028114134,0.6649595623102073
-1.1635478593278925,0.5943497382693598
-1.1634711123806132,0.5353221727868889
-1.1388543420548471,-0.33328826181204685
-1.135256489335624,-0.46504894427875065
-1.129872742889752,-0.6800796874274682
-1.1225646674361096,-0.919285684326437
-1.1154829424206947,-1.1807862341883133
-1.1154524033229307,-1.208541379690991
-1.1075806077439903,-1.435148302707582
-1.0890975412660668,-2.015315563395847
-1.0844115685836322,-2.158397077799467
-1.0821385188993848,-2.1361706775555023
-1.0747370621995729,-2.408859073748919
-1.072440433170048,-2.480719395972046
