n_harmonics,base_freq,magnitudes,instruments
10,3.983225889484036,"[-1.51512618  1.68484495  1.935158    1.09408851  0.30209592 -1.73935204
 -0.50906154 -0.11642165 -1.46307998  1.28800239]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9923510816556083,2.0291251116290945
-2.991563989705453,2.034210346223321
-2.984296931234237,2.215664570972243
-2.9773450569626405,2.1822128918300807
-2.9703262331815434,1.931062034219465
-2.9702180082680263,1.9398165646687338
-2.9662850975782735,1.7279897728668816
-2.9645953969580296,1.6508415455696726
-2.9606790567309202,1.3446190861275733
-2.9530039414326255,0.7367384786858854
-2.952465126960969,0.702592520915517
-2.9404328598467075,-0.3992579205029396
-2.9154469703771975,-2.3913080017918684
-2.914227085599333,-2.445514516388829
-2.9016082125273295,-2.822413162995649
-2.8998655502155124,-2.8714477708285293
-2.890062584015599,-2.6545134269500466
-2.8873969477313954,-2.59762561539431
-2.873872936575894,-1.7826888084884958
-2.871143531351632,-1.5466980955272163
-2.8612540133072066,-0.6197487364379117
-2.8586195198532134,-0.37692957270577976
-2.8423845053071926,1.0149241088919934
-2.842367549259268,1.0990179806734588
-2.837848053966918,1.4994388572563508
-2.8377066772886623,1.3913220727437277
-2.826860372400787,2.1035208849797553
-2.8240367729641713,2.1880948026825857
-2.822017123602297,2.2113883167625765
-2.821479391846479,2.1913483945856047
-2.820510101972952,2.275166707233022
-2.816960821573418,2.3190850360888313
-2.815499501063453,2.285138688270923
-2.8145571711457906,2.2917339941919384
-2.803769836308218,2.1521205629451927
-2.802669248345847,2.1177877867969426
-2.802342277239097,2.0222338529664694
-2.7869675907880778,1.315226286184074
-2.7785697615811022,0.5887370403201428
-2.7758558232837967,0.48130290615651294
-2.7690939162819608,-0.1218911236875674
-2.760098062545275,-0.8364970612912782
-2.759184020459853,-0.9039021412308342
-2.7457431928602247,-1.591903413833108
-2.7403532081962005,-1.8494632668233535
-2.7388271311339296,-1.914885419350589
-2.7381736214604526,-1.8707953527700374
-2.7221326032402304,-1.887487549342106
-2.721619067173055,-1.969294110524177
-2.721201542280554,-1.9114221387825192
-2.7186768276823776,-1.894425573306699
-2.7111055549757497,-1.6015817212841779
-2.710599513971361,-1.5986185482535549
-2.7042093631215414,-1.2673161297698634
-2.702196250622304,-1.1088485607662992
-2.6908800592639386,-0.4865352102981114
-2.6859532001981075,-0.1389024492717492
-2.685374743880495,-0.14319714309368048
-2.6785768548819786,0.25531254324468194
-2.6780416208675915,0.215073129065499
-2.6753046059623555,0.3793156222829755
-2.6706106789130435,0.5430664262283768
-2.6568228195082875,0.932493230575806
-2.6462141381926703,0.7340625969495972
-2.6459083023649645,0.7291560284998796
-2.642580744123758,0.6047527333118773
-2.6348161097153526,0.21111977184284025
-2.630314476150878,-0.047827834815835454
-2.6269163965100066,-0.18927131036443406
-2.6262615670906806,-0.3003294608063929
-2.6174611641680503,-0.941654913950651
-2.612670251115593,-1.4132268214630936
-2.60884112543218,-1.755790753216235
-2.6026360716423502,-2.249575668441962
-2.5978028219385987,-2.601479845661924
-2.59665392501533,-2.753383609310595
-2.593520640795151,-3.0224521213147737
-2.588994077424375,-3.298490696120983
-2.5822125934296762,-3.829079440500964
-2.580944962567771,-3.809036707385091
-2.5640887082032178,-4.488773814043087
-2.5567799830777305,-4.47553285207623
-2.5545204830924813,-4.519887613309407
-2.538739146449685,-4.07595019275794
-2.537497373257074,-4.007129634791281
-2.5343391445327965,-3.8402420651035536
-2.533113987043923,-3.7533379495514274
-2.5269702057441847,-3.410142920085826
-2.526612415225455,-3.3861947353709847
-2.525613292878614,-3.377834687803843
-2.5185320150241055,-2.923857542028869
-2.5157817800650006,-2.641516222364064
-2.4925425934762115,-1.2950899802314482
-2.4860571203503214,-0.904943811547374
-2.484730380968721,-0.8377754609862172
-2.47798130680921,-0.5756762023076794
-2.4774024059678452,-0.5438862402168387
-2.47473306582906,-0.3648166112775663
-2.4741858733110824,-0.4614573789271725
-2.464871953865792,-0.15218322993632075
-2.4550661137273693,-0.02324753668526741
-2.4509553651106337,0.08899451673089016
-2.439960500366711,0.10345040260261348
-2.4294357952255394,0.12460332415059676
-2.413865439872103,0.1550196662459155
-2.4007127000098865,0.23361445920796917
-2.39995883638547,0.2730925456770626
-2.3932282849540467,0.3568514246313346
-2.390511508006173,0.37329045408377654
-2.3887851032709517,0.4167074361795801
-2.3851753707004795,0.42430337929638356
-2.3593241552623176,0.8379863944126931
-2.3574297893965115,0.8412176619715311
-2.355487723176288,0.8884728185653314
-2.3531565295070225,0.9108127890223158
-2.3462368862134344,0.9434988235866789
-2.3298722309870303,0.9913519519601925
-2.328068395286315,1.0152911057843557
-2.32755640479518,0.9681222344471014
-2.326247161556023,0.9355348107396211
-2.3244549916548234,0.936992830396462
-2.3169023992897833,0.9327684864863057
-2.2953051731577956,0.6137740656116414
-2.2870174480949728,0.49750714081811176
-2.284714675809056,0.413913184026901
-2.2765827047547083,0.4017394626596561
-2.2690473029711313,0.30178792779682495
-2.268682440302041,0.31029271260784863
-2.26703818629185,0.24735573966653562
-2.264848402558467,0.28278405010333835
-2.2595913926506395,0.2056317494871858
-2.2558903064234106,0.2410245353906047
-2.2455738602494133,0.1681293847487642
-2.241703671068654,0.20491521462991352
-2.232705652482971,0.2614362685087682
-2.228675652462699,0.24997143925514587
-2.225701567827214,0.2617285892311037
-2.224567657278537,0.307346851310822
-2.214573325597126,0.3434182521708981
-2.2089027072316076,0.4472934500336827
-2.202944999397607,0.5292311870143871
-2.1992940711858187,0.49487748399019144
-2.1888457456885373,0.6656506727390236
-2.1868222620643945,0.6963799881727984
-2.1852478254586902,0.7512354277273925
-2.166477649021009,1.2090992750110274
-2.1628575717382414,1.42278259510986
-2.1542321990172315,1.7712154071248278
-2.1520230593014857,1.8475915207170626
-2.147901436991374,2.0490253839789014
-2.142252201886367,2.376850482785779
-2.127668372303615,3.3134286410347906
-2.1271724580710094,3.271830637950839
-2.126878880387215,3.287752733293255
-2.123675364032574,3.5433256753870266
-2.121267695015307,3.7093833696523952
-2.1160378376411453,4.090721484009523
-2.106057621413301,4.787912751552921
-2.1041905995152925,4.938297930128007
-2.102864666751334,4.986876498813584
-2.070601559628124,6.1704238124592266
-2.0686268031019717,6.195600507108881
-2.035584477256972,4.434326038445299
-2.0205493840961823,2.6399982223553193
-2.003629159439753,0.38867098926275495
-2.0013008410849915,0.08393384651973682
-1.9886369802331592,-1.5520356606162486
-1.9863066531275153,-1.863988398124608
-1.9770871310911862,-2.76741061567831
-1.9733910105248342,-3.0351620554472
-1.9702255969296347,-3.3119994397826553
-1.9656370354434973,-3.5806197459754996
-1.9601974520609209,-3.783650192975428
-1.9595371837894469,-3.890617695926539
-1.9569774972824863,-3.8792791221525293
-1.9559517447440107,-3.945613210093178
-1.9548403082750583,-3.9540198162044984
-1.9533476668098027,-3.98285379791381
-1.9494067619131246,-4.066885788810422
-1.943185167187263,-3.9680228757354814
-1.931583623705859,-3.5705222984929237
-1.929190420440439,-3.4500260890258123
-1.9289511783189495,-3.456060783050594
-1.927344109868434,-3.406582514232262
-1.9244980120655075,-3.2581963525828557
-1.9181398258313394,-2.8270768211741975
-1.9135181906315015,-2.566996424109045
-1.9025128150502246,-1.6816224774106259
-1.8989887704777546,-1.4229248050569923
-1.8972177648026558,-1.314808780569574
-1.8880330922287605,-0.7020606772571758
-1.879536627964086,-0.18326207294963015
-1.8791654229973904,-0.2002205797243005
-1.8736881845839353,0.020313186880412105
-1.863045479036115,0.3112201505677246
-1.8622166521559889,0.43140922621246164
-1.8610105332782232,0.3968037723902043
-1.8439998084582037,0.5560528707358348
-1.835402054480917,0.5462868506979387
-1.8316362301969267,0.49835705134790587
-1.8243313419446319,0.474037889871642
-1.8169010007653017,0.2956083536968618
-1.8111568861723817,0.299439246214777
-1.8105156382652585,0.3054359888254049
-1.7932661447744493,0.1376745470034243
-1.7922035463472816,0.1407627268764039
-1.7794675046967237,0.2090461685878534
-1.7628312339582668,0.1668199662280556
-1.7586454759256653,0.2209037501807681
-1.7523506855591306,0.21781473612759428
-1.7499400392979023,0.19326338823055125
-1.747580705075701,0.2525383443614013
-1.7463560812734413,0.22176507733941522
-1.7409835846582988,0.21275060722013553
