n_harmonics,base_freq,magnitudes,instruments
9,1.9226262003893901,"[-0.00793734  0.06597227  1.28257076 -0.60533128  1.55259023  1.10140966
  1.48745316  0.55727096 -0.24776808]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9994467427093277,3.746587983452113
-2.9879646327192186,3.4788748698501135
-2.9852518578436102,3.4063023780024277
-2.972839436863561,3.062920246582846
-2.9512916459733276,2.3003056736108145
-2.949085883919234,2.2451810141949604
-2.9464491647008986,2.156345595437394
-2.943965949057411,2.0738967307715392
-2.9421657870448525,1.9919549939161056
-2.941613462188561,1.9752428122864218
-2.932780928985372,1.6410697383866693
-2.9274081817301045,1.4114373636123365
-2.912361685967439,0.8595187572058854
-2.906108667752582,0.6451563270562457
-2.9045616568303885,0.5835954685281224
-2.8928411644513394,0.27267391569509664
-2.865538962851926,-0.52906208367944
-2.857249607459459,-0.6527902538369266
-2.8569589051216857,-0.6313179938530327
-2.8505576674162985,-0.6909697946945224
-2.848493492886688,-0.7635976349595719
-2.8304934721961805,-0.8474417697978449
-2.815569376689915,-0.8300807972479497
-2.8151515179610938,-0.8592301840420912
-2.813015295801372,-0.7952424617603338
-2.8117871354600115,-0.7971865512964039
-2.8056432302369076,-0.7526839329560199
-2.798698698820993,-0.6792515903336743
-2.7980296487280603,-0.665561147119061
-2.797560548377784,-0.6859328092411807
-2.7776527690311212,-0.34540972923874286
-2.769426512963089,-0.1958888050361657
-2.7643392943978524,-0.08534251965188729
-2.7587458373951446,0.04257443241077056
-2.7569582215575608,0.01993526088195243
-2.7405462822633,0.4411546971820833
-2.7329467586248115,0.5923934770044842
-2.7275077019725575,0.6787753119532134
-2.7211905145439363,0.8771890092758281
-2.719329040553304,0.928914857813507
-2.7167995202290784,0.9353096087541574
-2.7150262194880694,0.9100483618824708
-2.7096047039523756,1.0277496134297976
-2.707234971227222,1.1188761395742504
-2.704330433973969,1.1501986703298681
-2.703586872149004,1.1403971706727372
-2.6861053425082804,1.3257598337456225
-2.6827656243574776,1.3319643770992797
-2.6803837856963026,1.3784072598817252
-2.657879219516076,1.251402278532367
-2.6396272446635143,0.9800460228684592
-2.6363344836063964,0.9436779306057314
-2.631456854679607,0.7871794035345349
-2.6280883235223076,0.7324071274219084
-2.6194471465575564,0.4696711450070206
-2.619188725773906,0.4935742667672429
-2.614845176671911,0.3300453648134043
-2.599993462046725,-0.21095066134035104
-2.5952501710358624,-0.3797890977360696
-2.593116721260385,-0.4869731606110787
-2.5899574286991314,-0.6190307067488533
-2.58674800067355,-0.7582775273596679
-2.5768756837933857,-1.21144459062437
-2.5575767701741885,-2.1219981875399068
-2.554911330673384,-2.25738917759841
-2.5521581837747096,-2.4029657561055577
-2.5471692651911546,-2.619038743246323
-2.5351531301846775,-3.2141984002394604
-2.518872425557274,-3.8592212433176782
-2.508099600438892,-4.278722318723001
-2.4963754863844128,-4.633839736260834
-2.491897716205699,-4.750730564863755
-2.4898369807717673,-4.800361460926665
-2.4747337708937174,-5.060906972631783
-2.4740867161485527,-5.0574749528181195
-2.4593748978810464,-5.181235259783942
-2.4584511294993376,-5.140517244258397
-2.449582969724717,-5.120725013126419
-2.4312063992568738,-4.888015779807732
-2.4301146288326287,-4.885890012214534
-2.421219486950074,-4.650713401495402
-2.4199235826491297,-4.601841998186895
-2.405915692464255,-4.056071358228153
-2.3943659148494834,-3.5831172903489934
-2.3774064652376845,-2.7217604472631014
-2.3661626379944045,-2.0486461293802134
-2.359428171093941,-1.6542318424724354
-2.356994873936481,-1.5032496229440042
-2.3565748782858873,-1.5074150821270733
-2.3549310137602704,-1.4008175300538082
-2.353561156923643,-1.2879885692795199
-2.3419270251317172,-0.507177870036533
-2.3413833440786016,-0.4829348482295112
-2.3341746809683226,-0.0009871588113844823
-2.3324890312743296,0.09535517380816821
-2.3293907872094204,0.28702900539132203
-2.3026875677585776,2.0068710864893733
-2.297950143411498,2.2662883017155036
-2.291933523276067,2.6382675772046733
-2.2879540456291165,2.887781992059548
-2.281641200545011,3.219496891627275
-2.2800829733286827,3.285470979886076
-2.2683617728636465,3.8628617865467794
-2.257527579799288,4.386414523817216
-2.2554126806702017,4.424648901510086
-2.2518622319022006,4.534000313944774
-2.251811392665533,4.542369796756382
-2.2507315897881517,4.609228992591514
-2.248641134528552,4.712127343378023
-2.2470946298068677,4.724563497715015
-2.241115700910772,4.9310621719149035
-2.239923510023541,4.956268757532812
-2.2386055745715083,4.999999090830252
-2.2370218100654604,5.045615695202581
-2.234586434318594,5.076727555757765
-2.2341915639480776,5.129235834315115
-2.2252779629874997,5.287064959511855
-2.215090620853406,5.44437808035531
-2.213312058371071,5.466995440339533
-2.2079414524740697,5.555465318394201
-2.207460240597451,5.523219884653552
-2.195947886349244,5.590229994015707
-2.1868713778744966,5.602394193822684
-2.1837891170196864,5.520437086539958
