n_harmonics,base_freq,magnitudes,instruments
8,3.140248624678645,"[ 0.50359083 -1.83975177  0.67474496  0.40984822  0.42237992  0.34654533
  1.14602994 -0.12537457]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9766193818877777,1.6136148679526008
-2.9757373245446557,1.5751445139063516
-2.9622689160808395,1.1249859187274631
-2.95457511073095,0.8633062738829531
-2.953898246047128,0.8416475396614111
-2.9532353550221737,0.8271663588262123
-2.9389282707494484,0.3954458724906048
-2.9301257999671337,0.15736033461474894
-2.926443724588602,0.06130209783480685
-2.9143074832649485,-0.1448836168285142
-2.8993813226934257,-0.27502471047630955
-2.8878240615295465,-0.2821308081163316
-2.886754682605808,-0.2977435598249186
-2.8851455069871665,-0.29451290513081263
-2.8783629028573454,-0.26377997140214154
-2.876737533094211,-0.2562579005957822
-2.8704677666529026,-0.20420082022104566
-2.8602599302145215,-0.08744705111747982
-2.8601642645059826,-0.08125355938444162
-2.8590919387407294,-0.07324752901484004
-2.8238108925702785,0.472817829123871
-2.81438749792324,0.5978983421654679
-2.8000542330148064,0.7381660201004149
-2.7964017555853014,0.777206353452738
-2.7939305434904878,0.7708629340990818
-2.789079086912631,0.7846204378077216
-2.7847761172367527,0.8063749385765064
-2.7826958040152476,0.797893717237784
-2.7792997626484803,0.8161504719794044
-2.7790806430265955,0.80388457498865
-2.777885231276297,0.8063441178831706
-2.7763848947294636,0.8133854588500796
-2.7748214201416372,0.8062066857500316
-2.770545968763927,0.7829692803867884
-2.7454843617640776,0.5485559700764177
-2.739562663192808,0.47103262061357126
-2.735128010901544,0.4081443729969785
-2.7340916581113737,0.35796767336899715
-2.722705095718463,0.1632652095902245
-2.7086997132760704,-0.07589497902693759
-2.7074341812243876,-0.09598085273561964
-2.6898588476185443,-0.4335626694892495
-2.6864945295850555,-0.4779931230130093
-2.674852264585726,-0.6425233212212412
-2.6669976950271534,-0.7655996689835538
-2.666120350109791,-0.7682758240255869
-2.6649687003187212,-0.7655502656172499
-2.6605644146595577,-0.8205248748096116
-2.6565305350373603,-0.8643468312006805
-2.6540035024740334,-0.8782752401615669
-2.6501979428942226,-0.8957261774686401
-2.648701748447535,-0.9046329091902815
-2.647931959920009,-0.9162451612379855
-2.6475349929750704,-0.8989848757479011
-2.646161341690112,-0.9257416781661678
-2.640157254258897,-0.924636598087254
-2.635454165485223,-0.9270952228695779
-2.6272798418151924,-0.9295699577411335
-2.612046401735949,-0.8692018032007326
-2.6042017509375146,-0.8402383087949724
-2.6031856601947734,-0.8272800628484109
-2.599891931105943,-0.8045089045984308
-2.59382501566993,-0.7549072514861226
-2.5914851495149493,-0.7298968755208811
-2.5902531988152537,-0.714047558588956
-2.586807085613054,-0.6828037832516711
-2.5804783620339418,-0.6267295335164844
-2.5803292225072694,-0.6178267957228536
-2.5619665668262073,-0.41951856163664697
-2.561157972862792,-0.43403217524824633
-2.5600667878291983,-0.41192390796876216
-2.556750987999351,-0.3830126329968771
-2.5475323022086966,-0.2756621947824202
-2.5470997865132707,-0.27817654464346575
-2.5413416546597425,-0.2101974925848806
-2.538811074099666,-0.1785050261136046
-2.535717139397663,-0.14091395003919127
-2.5355350853252943,-0.1355878743344036
-2.531297228868082,-0.09036220935711971
-2.5227466987720493,0.0016508118006541752
-2.516853497480504,0.06792213274478645
-2.5060784645523784,0.22098873680801034
-2.5058103099593927,0.22256659270501392
-2.5029044293333245,0.24147612322945505
-2.4842041596417412,0.51478576138492
-2.4783117184942967,0.5764394957516251
-2.472636179287532,0.6694215700016242
-2.472362640533489,0.68218535046249
-2.4696655584261276,0.722723808845837
-2.4642900235785,0.7964803645559082
-2.461499428623634,0.8265346172149086
-2.4547016323163375,0.9420680891156701
-2.4539171123263115,0.9647508900638508
-2.444746294459546,1.111937136527895
-2.437806613490111,1.2275633497276803
-2.437773498915234,1.2391500132901432
-2.435434589639212,1.2751935569995057
-2.4273603536197856,1.4040315771323333
-2.425394594080341,1.4323836854267609
-2.421821282031008,1.4856316830351852
-2.4212770367986827,1.5062807727351903
-2.411630986075825,1.6341883582612984
-2.407404491288988,1.6815773135482879
-2.394104248494653,1.8372552954951835
-2.394019502411087,1.8223082122479495
-2.3909755422066654,1.8429342250627545
-2.38041378058504,1.8963824843849426
-2.380007058531829,1.896675845872374
-2.3716199552640447,1.9195935979263914
-2.371036284085128,1.9153929683182294
-2.363808272728205,1.8933157455086849
-2.360604714906356,1.875336935061169
-2.3393207268402056,1.636393163440588
-2.3372410622477915,1.585343765323031
-2.3323416494261178,1.4978994129304795
-2.331486540214647,1.4651022978819075
-2.3282752122529926,1.4284119660536752
-2.325503130666404,1.3426069226413082
-2.3230409527804534,1.3009543593459958
-2.3102968807957738,0.9809924991430263
