n_harmonics,base_freq,magnitudes,instruments
8,3.5257978249290685,"[-1.93630508  0.04386925 -0.12082805 -1.48015316  0.55671466  0.86503839
  0.17483208  0.83611078]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9989227161907204,-0.06639606868044601
-2.979964936742,0.7533459772417804
-2.9793951728605084,0.7566735429887258
-2.977849016066834,0.9302632763822773
-2.966119130484018,1.201966230073873
-2.964473018103363,1.2498905440191972
-2.964312998620364,1.2156436438250826
-2.9542931214734685,1.371240933240822
-2.9532470922798995,1.442047348676819
-2.951544194432045,1.4589136526108812
-2.9370783870648953,1.5650943180250017
-2.9321381616844353,1.4979902887038103
-2.9315428879087317,1.5260243855499571
-2.9016965863170876,1.1804376881015786
-2.8963237997736018,1.0308624760402683
-2.8958166513218737,1.0455123569653355
-2.8916538435752144,1.0077155130582607
-2.88060995801449,0.9145683538234606
-2.8589801106778996,0.8535800290376716
-2.84967573120299,0.9403853639779702
-2.848176305305357,0.9735802795602091
-2.84630137344623,0.9770033390789978
-2.831232855420663,1.2165165155282818
-2.829281574121981,1.300011741739587
-2.820264188701726,1.4698544623562586
-2.8084613238696687,1.7293960815947025
-2.8053842764928905,1.7813231226446653
-2.7946484661525277,2.00149802311633
-2.7827575337723323,2.1562480696114914
-2.782596951255446,2.16787899322887
-2.7715675503954844,2.2376784006344352
-2.754715834305958,2.0915839851083624
-2.7436579305267017,1.8612990585498423
-2.7395412237041175,1.7434205872166821
-2.7384394112466772,1.72871698271582
-2.735653332776415,1.5978896465822319
-2.7325938661892595,1.4922796808384045
-2.7322995502038863,1.4860018586393442
-2.7265841941969153,1.2809049897168532
-2.722683030012149,1.0601578773243536
-2.722318884563193,1.0843748833072562
-2.715107973208463,0.7141826487733797
-2.7061617247282106,0.22657307315236125
-2.700487034422486,-0.11310276681601193
-2.697619361192239,-0.28816528351702775
-2.697014975901898,-0.34882254411413105
-2.6880198626654295,-0.9015178146616556
-2.6828086845499834,-1.1344198356351152
-2.6696719509037887,-1.8448257767271845
-2.663358419086597,-2.1479527408482726
-2.6627906503631404,-2.1475741372058734
-2.662489140137041,-2.1644639845288856
-2.6410577959655197,-2.8461015037778816
-2.6399407271213358,-2.878288524769107
-2.6286772656092054,-3.0126478825277956
-2.6224309810884696,-2.9935552430036374
-2.6159812410903722,-2.917696771392971
-2.6041699026253813,-2.655675018929743
-2.603122998514653,-2.630856797000331
-2.5985868386732713,-2.5226546698552657
-2.596744959417852,-2.4441162282358584
-2.5943866330374634,-2.366143974359067
-2.5933017435888184,-2.3293002306644035
-2.5755270696977925,-1.4917730718032036
-2.573568191541696,-1.3819727333749747
-2.570031260869134,-1.285283722039181
-2.5663432583039905,-1.0469820247214014
-2.559291345884124,-0.6503151670584633
-2.557317544626759,-0.5213918195649346
-2.5475820701896814,-0.06450582725917173
-2.54360560191501,0.13675172863498594
-2.5335300204964692,0.624484775925056
-2.5319628975235378,0.6766391218722054
-2.5266982196918795,0.8383441944931086
-2.523902180837644,0.9914540825255852
-2.5222145049578595,1.034998489698099
-2.5199310467364784,1.1434430389389065
-2.5167455850345446,1.253745250825017
-2.51266515255678,1.3432536862118443
-2.5053289286085114,1.4786542482785032
-2.499392173040695,1.6245645138884874
-2.4934775772234774,1.6877610977601671
-2.4921292350863506,1.6806519830711213
-2.4901036263677225,1.6938441006643368
-2.4836398048575115,1.7456202028863088
-2.4787514145895884,1.7349131958199862
-2.475418220778746,1.7086082881007119
-2.46138021203296,1.5415571389291818
-2.4456277273875098,1.317134692441344
-2.4326048249017234,1.082781260823239
-2.426803687753951,0.9820650663563895
-2.421467031821132,0.9276584170976578
-2.418544507945498,0.8763832767435521
-2.4122542578884563,0.8022234284447731
-2.4095906647060605,0.7691116954267524
-2.402676116592514,0.6535092652727369
-2.4024637995886904,0.7021980820182309
-2.395670773009896,0.654872086567497
-2.394710216855592,0.6357479717455984
-2.3878028596502645,0.6465587931923046
-2.374864864448588,0.6093301321054397
-2.3662255167932362,0.6765171477330105
-2.3654273389221725,0.654324661403387
-2.364840318717297,0.6558046473383335
-2.355117574087963,0.6811103764388181
-2.3399681480867685,0.8224880438090757
-2.339167098162992,0.8879485772711946
-2.3269787280733354,0.8873929944022336
-2.32131867646511,0.9447251116745141
-2.312441689779333,0.9804599546566918
-2.308973747340907,1.0224392275730625
-2.2952776056023136,0.9124320472852562
-2.2917769381214503,0.8777587616771748
-2.288967031081955,0.8936445732272852
-2.2854736146336014,0.856109460978468
-2.275943345765013,0.7952996708704138
-2.2648855533148042,0.5628151627433855
-2.261705341607861,0.5617282697228476
-2.2584972562656946,0.4187176279254233
-2.256838982079083,0.47089960538223036
-2.24767556838534,0.26837499988071967
-2.2315250151298605,0.029125615500783367
-2.230855386121607,-0.032799693253376824
-2.2277531537943966,-0.09335622356629981
-2.2195045691473823,-0.22323616301321417
-2.21700770497643,-0.28095863425874723
-2.213907284371242,-0.28758889080030153
