n_harmonics,base_freq,magnitudes,instruments
9,2.3971325262737606,"[ 0.67203549 -0.21095919  1.73013798  0.69897711  0.87516156 -0.2012201
 -0.51195779 -0.09446206  1.86268452]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9935031500210854,-2.5185444178013876
-2.982164405691737,-2.9148088250360242
-2.9743625460183827,-3.1518227888718338
-2.967918719887459,-3.4162477366668695
-2.9673379762920247,-3.40987593119262
-2.94287000241893,-3.9684398241351038
-2.942510125734574,-3.93863170485625
-2.9315766309838898,-4.041651328564568
-2.928855249007843,-4.097514883284925
-2.928193607035679,-4.115931311211077
-2.9261946901101816,-4.100830167206696
-2.9248387930373427,-4.123035737294334
-2.9138793679585255,-4.123692343682342
-2.912105978241329,-4.1257000431986315
-2.9120181338095157,-4.112064094476767
-2.9023976909330638,-4.1031414971221265
-2.89654251783716,-3.9863731041213137
-2.89247617063619,-3.914492409447731
-2.8788585894656404,-3.6586604117181984
-2.8743379999160363,-3.562470007556548
-2.8692849073919255,-3.4447138240570947
-2.8606243513903196,-3.195699697985623
-2.8594001962739006,-3.166336346888062
-2.8564983397139994,-3.0918064393096696
-2.855421705680449,-3.036869786956098
-2.855050879590751,-3.0542124605232823
-2.854182923621532,-3.0027205246722355
-2.853373366900491,-2.987444910395351
-2.8441230073242463,-2.658201172472758
-2.839426456043716,-2.5603862874628813
-2.8383131961548007,-2.5092726057283676
-2.837697039365225,-2.5042822992938407
-2.8361821115009307,-2.434519776643927
-2.8305522424830585,-2.2537680787247587
-2.824325045088215,-2.0312040854511606
-2.818806301447456,-1.912742945438497
-2.814916637296936,-1.7339349947088156
-2.8053106439693165,-1.4810249016202766
-2.802158531464711,-1.3685072801639346
-2.772373694799189,-0.5725098017002473
-2.757151776539139,-0.2232575330284243
-2.7523461856574922,-0.11798776103061348
-2.746884871116865,-0.035516327987513606
-2.7465267028666167,-0.04999549995796669
-2.7341849881554383,0.15274505123992366
-2.7295022170066137,0.26474735571814223
-2.717219835280565,0.4797688400320124
-2.716468566365135,0.5144268523231095
-2.714901499964791,0.5670443417039115
-2.7038919945003808,0.7279095692793669
-2.702858683059337,0.7664370091518382
-2.6932318649218594,0.9786108171939554
-2.6927008693344123,0.9668312447707372
-2.687991661946346,1.0691584356012838
-2.6787281177009676,1.2641398252614828
-2.675506365336286,1.3847484565060226
-2.6696215984241993,1.5091901044535978
-2.6696206295711957,1.5172746210769428
-2.6688843661710577,1.5645214588954943
-2.6677719897646313,1.5667158091917994
-2.6662498476866485,1.623167203910117
-2.6654718401644564,1.6571128260826447
-2.660051055019073,1.7547900896570943
-2.6515023680731904,2.0212886265175833
-2.64517831237049,2.2163469820153443
-2.6450377877158173,2.2506669330914844
-2.634586004900921,2.5040972504985914
-2.6283425706813617,2.7514566785190846
-2.6266710500739374,2.800173697916633
-2.6220758251626837,2.9732075577179455
-2.6131177927466505,3.23867235360193
-2.604440796615528,3.5183170518913025
-2.6032635518418585,3.5408883007834993
-2.598483616378955,3.670293895819918
-2.595233984424142,3.755983680113356
-2.5898122807253774,3.9055443149401965
-2.5818482906851523,4.117844342043974
-2.5725286016040094,4.262979696480576
-2.5703823842158995,4.301435042448067
-2.5697851263751716,4.320026145192241
-2.555215794333406,4.492058224323797
-2.523408982332128,4.243646910520517
-2.5149110123923393,4.033929630003931
-2.5141865202882565,4.077266554965684
-2.5068809628009534,3.8042837799301563
-2.502370309230717,3.6595016093023367
-2.5018213747817573,3.6008281197682535
-2.4991633567602873,3.539209130338035
-2.4888947531777186,3.065449665683825
-2.4888362540919537,3.0690649626811
-2.4559657868172096,1.1750159787013392
-2.441582787978367,0.22567477341871237
-2.4392081448956873,0.09858934031247585
-2.4370900183342092,-0.0013038064609465112
-2.420578780149494,-1.0726354783084024
-2.418312437409663,-1.1805203554339418
-2.401149840184726,-1.9925301820247479
-2.3996767716142156,-2.1109522278937245
-2.3977119610437514,-2.2066998553082025
-2.389644904155388,-2.527607856255593
-2.385294281951232,-2.693928208228354
-2.38303108965318,-2.6860332032169625
-2.371284020660633,-3.0478762669164925
-2.3703753123655407,-3.0397830794116345
-2.3650587883607743,-3.086276834520957
-2.358156019292025,-3.1188129650954965
-2.3578745457512076,-3.1020470022057083
-2.35596236982376,-3.1339799170198317
-2.350659906710208,-3.07476389846943
-2.3444565007259555,-3.0587848586122854
-2.33940786566179,-2.9569469795503363
-2.337708800102847,-2.9480540493556693
-2.331782866678534,-2.776054523332534
-2.327848955283933,-2.729154770168619
-2.3083429821735644,-1.9915820762439458
-2.3055381403073953,-1.816964511514952
-2.302964020214147,-1.7103113248463626
-2.3002022730510907,-1.5689724664869855
-2.2847901032509004,-0.7614402122431259
-2.28405931796405,-0.7354005908631183
-2.2686140171774674,0.15613668269481884
-2.2623657370020442,0.4660240001395477
-2.2590124367075823,0.6470804641780029
-2.2458073368192353,1.3376247301103201
-2.244925851711214,1.3941673411142905
-2.242934307205983,1.4744818541210558
-2.226599234422613,2.206284825029407
-2.221980592667796,2.3045289467007697
-2.2213755202415806,2.3319534347599946
-2.219262896672856,2.3689721981089926
-2.2145057120545593,2.5010700278681064
-2.214118941664352,2.5814345926433275
-2.2067298053866056,2.6804265684183246
-2.1852605140087302,2.831195134074554
-2.1809025060645304,2.7886917291645044
-2.1808120942192457,2.8158202228230924
-2.176623216141151,2.7677845244132566
-2.1740165689087076,2.6633455921678095
-2.1653308988072,2.5221281166307943
-2.1582782471143256,2.3592900595907094
-2.134301909821306,1.543396368646435
-2.1338948906103368,1.4846596216377546
-2.129227727646474,1.3498736743361355
-2.1283341639160307,1.3090982596432892
-2.1113055874094617,0.5445214804387557
-2.097031228122469,-0.021967693040350247
-2.0950262797683132,-0.07982619365459429
-2.0831906032710275,-0.5680733264495585
-2.0831488614927274,-0.5055117025230901
-2.0796133316871233,-0.6674030940020942
-2.0662832468371377,-1.002778494833271
-2.059432722989266,-1.1534657858158683
-2.0562431756930555,-1.242985281932124
-2.0487355576056068,-1.2422383883136447
-2.0429079728097728,-1.326389213340183
-2.019290703008563,-1.1999612153481212
-1.9994479736401674,-0.8602826421544434
-1.9852301152349023,-0.4249699011871012
-1.9792131862767184,-0.2802047709344587
-1.9791079099033095,-0.25644171597459553
-1.973503981192267,-0.05582066070976903
-1.9657052002976858,0.15226799598734841
-1.9656762124202714,0.18901308077625356
-1.958351493372199,0.4535660633091824
-1.9541668277336381,0.5269028847331793
-1.9517330378793445,0.6298072168191529
-1.9512428413153156,0.6350001373091981
-1.949246369378149,0.7505337196967593
-1.9379395962683386,1.0357755580240517
-1.9370933242626356,1.0136684991416676
-1.9348745743847662,1.076915164177229
-1.9331198871204474,1.0802172489359472
-1.925564435105048,1.264956085825715
-1.9144815773545998,1.4435193301858402
-1.9137545540366452,1.3942011564198202
-1.899876454794161,1.518617431363482
-1.894417285943944,1.4614365927788202
-1.8884694111505351,1.4420078814677078
-1.8799467042178586,1.3097999077652267
-1.8593298988846398,0.8292582812392228
-1.8448361144548127,0.3853140694239005
-1.837359770841256,0.16641460835888688
-1.8308707090099534,-0.1584686881232153
-1.825103896638123,-0.33385098355070025
-1.821096197702068,-0.5329446698434358
-1.809481696396194,-0.9491264665662482
-1.7999836400568834,-1.3315119446015093
-1.794947452608684,-1.4796873156431782
-1.7917923474485387,-1.558968302079438
-1.7906684299832765,-1.6396082573082815
-1.7891494710047455,-1.7261601373847453
-1.7824274836902685,-1.8854559072109356
-1.7803579223311625,-1.9415000282667936
-1.7787210588027875,-1.9952658217006227
-1.777537831848077,-1.9749797665256397
-1.7767804835755743,-2.0411587676822243
-1.7731382406397174,-2.1070540178393014
-1.7696606241435735,-2.2136644029087416
-1.7677682305444022,-2.234660249731085
-1.7605673191077662,-2.333942338064564
-1.7524355364397397,-2.4267610943990072
-1.737165756803674,-2.400046202818294
-1.7220019037029701,-2.20559277673961
-1.7207875527250989,-2.0993355873622117
-1.7121854763347109,-1.9299040209761624
-1.7086887823915895,-1.8210411300772316
-1.7069238875634298,-1.7181017708153472
-1.7034552269492966,-1.643900106519952
-1.7007929285257557,-1.5514962060764137
-1.6941399372944594,-1.2200207219083747
-1.6833166416021075,-0.7940082317092998
-1.6819332598382315,-0.7327755365889951
-1.6723511606102546,-0.2517404100585668
-1.664775931786906,0.15633577617002506
-1.6579801954304463,0.4888269283057206
-1.6452740659847453,1.2010275868199185
-1.640460408706245,1.4306824442087325
-1.6392205588485382,1.4260622435329287
-1.6271951754530207,2.064520596690335
-1.6175440665961904,2.484796950161788
-1.6024126959594065,3.105746179252538
-1.6019643151568776,3.0616326216097796
-1.5955049096451712,3.2743289012491483
-1.5933650239890376,3.2723847611712786
-1.5775384997713244,3.6948417124987643
-1.5761360369443542,3.673341120605553
-1.556402337194118,3.8105199084539465
-1.5479845466921647,3.7672902942255293
-1.5465768906902237,3.7401104195560015
-1.5453676685131312,3.761132691561589
-1.545234220443703,3.7457466499266148
-1.5366949560340437,3.6566320761440276
-1.5261657527305221,3.475618415510775
-1.5209614383374372,3.3345924245477576
-1.5193671552826786,3.355913050044049
-1.5185135691018274,3.3307133760791707
-1.500461674062984,2.8909115496523996
-1.4932048853528124,2.661899182544367
-1.485647460656168,2.4445554778259995
-1.483941294107013,2.413568743104289
-1.4819461396814995,2.310076300173004
-1.463778402683297,1.7981274782092793
-1.4614887078367131,1.773430522853215
-1.4547320928833205,1.6119199121771317
-1.4520146923328483,1.467125690473762
-1.4509524566483878,1.4768551666741236
-1.4491632581570628,1.4341431362731851
-1.447249334235755,1.3710478463743525
-1.4358925368144595,1.1364740126112731
-1.4254909989543727,0.9039727874885294
-1.4189964992327988,0.8832012006793797
-1.4062465268701037,0.6712353729777587
-1.4054306945796744,0.6488088479797726
-1.3930034546262469,0.6011433222843177
-1.3899768887465198,0.5856136706862667
-1.3728505185574567,0.5376829489643458
-1.3608105078868846,0.4908065695824133
-1.358814390142368,0.5618759623067869
-1.3561877428916709,0.5717123724363262
-1.3352455622266557,0.7004030623123031
-1.3229445697869713,0.7702618867112587
-1.3214827838157441,0.7920448044870195
-1.3203848130273597,0.7295047901185944
-1.3114231106368857,0.83981058382174
-1.3096877676002439,0.814381635307948
-1.2860798410934322,0.8602799159673736
-1.278187852601596,0.8584839795408283
-1.270075688080547,0.8571030734106888
-1.2626314519291086,0.8347936753494123
-1.2625105137436685,0.8265363143179805
-1.258523946290992,0.7972408468694336
-1.2560448818901973,0.7556899139724369
-1.2542029156101464,0.763382547394232
-1.2538795089271386,0.7716431443282558
-1.2523312200081134,0.7558231283470921
-1.2458221290250417,0.7373876874075421
-1.243418552737839,0.7113010401016149
-1.2341408893629828,0.6053521297762663
-1.2330824664871145,0.5917943471883235
-1.229911003034915,0.5782605139702661
-1.2181585002922308,0.4405696661018597
-1.2179062874254434,0.4041553064707687
-1.2170164414104183,0.4246726843852448
-1.2145528615073689,0.31753491178592397
-1.2090715319444365,0.285365191205108
-1.2068582134825407,0.3083818062371062
-1.205492722458824,0.2676607107735202
-1.1938142649779473,0.09738623146206503
-1.1887844845187352,0.0386589684517165
-1.1739847571801396,-0.1655882914243638
-1.1726118401397547,-0.21641924609812174
-1.1679459067329803,-0.2644257621084951
-1.1621009892904535,-0.3338442369299042
-1.1619456577455622,-0.3444937980174176
-1.1607011615041936,-0.3461936100418216
-1.1560252661860273,-0.4113012656840524
-1.1514850759847794,-0.43548864945718363
-1.145377552165775,-0.543637512734698
-1.1447293946562496,-0.578682311380862
-1.1389649842390324,-0.644461004065902
-1.1339622030106673,-0.6582449627324408
-1.1290015040665036,-0.7462007521622357
-1.125318207707385,-0.7697120100093935
-1.1226259128553058,-0.8160721858517122
-1.1141050796042724,-0.9060358259992242
-1.0956808320537264,-1.0442560655463362
-1.0918431849193901,-1.0755641921889405
-1.0918283713310222,-1.1056586948382283
-1.090181310659821,-1.1293345984824035
-1.083707200237768,-1.13070255844374
-1.076559626389651,-1.1491587769011304
-1.0748835453723997,-1.1502682219643063
-1.065901273941989,-1.2217053008613106
-1.0650307961463976,-1.2260289578402488
-1.0606821497959302,-1.2256811445992144
-1.059425889530983,-1.2415124334512366
