n_harmonics,base_freq,magnitudes,instruments
9,3.1079160578621927,"[-1.24331548  0.12421276  0.41443134 -0.16739565 -1.76992913  0.27244186
  0.87176659  0.42955549 -0.35089489]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.986181731873205,1.3326182113114213
-2.9855261158150475,1.316662390063572
-2.984992428321215,1.3102446950721474
-2.975097548174682,1.1943181285327975
-2.970147303215206,1.2315857933034728
-2.9669963243759465,1.219002551996206
-2.9641442413410473,1.1747562915568153
-2.963166323990646,1.182872306777697
-2.9605418348230277,1.210177481714777
-2.951120808125703,1.2874553463404876
-2.9317099839492022,1.4914669513505847
-2.917473747856743,1.6846698148897967
-2.909666834014052,1.7894657600565242
-2.8999347054458138,1.8475395666822978
-2.8970177457352007,1.8735370170749346
-2.8835474610002354,1.81076835354821
-2.877677656911897,1.746590894957315
-2.867647840936872,1.5187001961594329
-2.865079936803173,1.4616105788939795
-2.8646261307556555,1.41994682688772
-2.8640028162859155,1.4013721518663413
-2.86149263857492,1.323968411661022
-2.8583192709595933,1.1978424840070883
-2.8538855324978085,1.0353823169726006
-2.8454623641189194,0.67518174339022
-2.8439169940999607,0.6238216137387501
-2.837110460484058,0.2545995547010901
-2.824512577678724,-0.509182119489265
-2.8233782059658292,-0.5594551520905695
-2.8003572073516145,-1.9436087233135246
-2.7978166970321334,-2.0697029012744403
-2.7823640233886797,-2.7572252060200126
-2.781034287809285,-2.827284860130387
-2.7745866294053965,-2.960181075987772
-2.7489036298809433,-3.0181969442594356
-2.748427649628248,-3.031959490611525
-2.743642491929272,-2.8557994347343616
-2.7389246907988527,-2.694346388261307
-2.737140320097433,-2.625767849037238
-2.7364574680691254,-2.5830047319038685
-2.7345517478540358,-2.470654252687787
-2.7299630901004575,-2.2643728634291698
-2.7175064096320884,-1.3721021470428008
