n_harmonics,base_freq,magnitudes,instruments
8,4.505136172140227,"[ 2.84357986 -0.63559884 -0.77899355  0.32376901 -1.48525227  0.51553812
  0.8590648  -1.3405759 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9968009529341266,1.316511864808723
-2.99213449684777,1.3717720222159173
-2.9859705987226386,1.3998889571022914
-2.9858307426457333,1.402168181265515
-2.981164480073576,1.372371852265207
-2.9811316182471232,1.373015532060975
-2.977194707859451,1.3222414861403196
-2.97625918539707,1.304337407870959
-2.9741972428112238,1.2631644464037888
-2.972641253889699,1.226201128946787
-2.9707414715139278,1.1706310537277236
-2.9642283864474237,0.9453704433943544
-2.9636207980833036,0.9253377610743527
-2.9580792245461134,0.6719087087127195
-2.957320335487789,0.6387790846410488
-2.954186695300696,0.47005317825525383
-2.936363706405899,-0.6490727128435726
-2.9266943179418323,-1.3021354458270324
-2.921603508928382,-1.6304010525727684
-2.920913583284519,-1.6789644441239906
-2.917691022281777,-1.8742266435380215
-2.9154548368472604,-2.002739253719365
-2.913443257550428,-2.114443406724251
-2.912885878949334,-2.141233062251536
-2.9048714684023187,-2.5219913012204422
-2.8949293720040483,-2.8190702477307896
-2.8897880610343796,-2.899891827294471
-2.8828977962827675,-2.906260654043468
-2.8759588612459765,-2.8054101733822345
-2.8725394989602835,-2.720993759885098
-2.869806952268237,-2.628416077987323
-2.866052029853331,-2.486567858829846
-2.862372480434923,-2.3171566929909084
-2.862044659139655,-2.304314806006441
-2.8501873577401797,-1.6158822138978706
-2.84227687365415,-1.0751209460805369
-2.8346189538698923,-0.5313968443279274
-2.833560009217307,-0.4542498282720765
-2.828358113554625,-0.09211718292478968
-2.8209524865763482,0.3923449277116443
-2.818211385477911,0.5585949542141346
-2.8167730958874757,0.6449582799749437
-2.8122802721977127,0.8811538813377886
-2.8096217616243964,1.0089842005948524
-2.800860564078934,1.3404418316045952
-2.7936043336469254,1.4930738596298243
-2.793282297253412,1.4962517614359787
-2.782512461985549,1.5128005971004557
-2.780876680320728,1.487278863634901
-2.7686964663503364,1.1820166998422004
-2.768393578363505,1.1719179155592232
-2.7626377861684865,0.9396558929668292
-2.750276684664952,0.30423569273742435
-2.7495573681844103,0.26164348615124633
-2.7264488787370817,-1.0123113195927027
-2.7194533589624044,-1.326520991552449
-2.717501759881686,-1.4027396085666917
-2.6967813452509946,-1.8529469532430163
-2.6952725272525315,-1.8574293787412353
-2.6929292078868117,-1.8552478256258866
-2.6791208361203678,-1.6806013577419303
-2.677713765635155,-1.6516093327205315
-2.676549235498605,-1.6223308639178324
-2.6699833429638846,-1.4358210408332144
-2.6690724422760264,-1.4105725134662705
-2.6681272935316755,-1.3806184835216133
-2.6673883829923763,-1.3606218002209016
-2.6608208732788787,-1.1345340136693611
-2.6513660655752336,-0.8005389750769306
-2.6290955892443018,-0.24398703308556985
-2.6240669400675722,-0.20291152779842014
-2.6236426327529605,-0.19789729946868523
-2.6220598477289245,-0.19198329756517338
-2.6139846667322573,-0.23321129757265383
-2.601905445375272,-0.4991687946107259
-2.5972654808851177,-0.660269940642873
-2.5744531400045334,-1.7940505243999505
-2.5736900573347086,-1.8383628398273806
-2.572806717646949,-1.891380441768826
-2.5701989047459435,-2.037134800589933
-2.570137383862643,-2.0388188668744793
-2.5632376559423733,-2.4283525284902634
-2.532386077160232,-3.584792145674286
-2.5096916604661352,-3.4170412959582794
-2.5011183987197825,-3.1228546758716895
-2.5005917908324014,-3.1040736216193148
-2.500443382506555,-3.0979035724278803
-2.484758118936252,-2.3253813530435568
-2.472473252676472,-1.6355796354991636
-2.4719787450852815,-1.6158813469977493
-2.468894004197881,-1.4446248406223152
-2.467738688201991,-1.3807521759532582
-2.467388272641055,-1.364187853882492
-2.465154821166693,-1.251881337918826
-2.4620436384718465,-1.0940869887723954
-2.443476265615862,-0.3817496696978502
-2.426403534020446,-0.1469952834985543
-2.4252681723395035,-0.14268066244458683
-2.4245014612706886,-0.14075262040329442
-2.4112681856734324,-0.24698283869341953
-2.406961701389136,-0.31513427420897255
-2.4060709348461837,-0.32823635345652985
-2.3983140620638896,-0.46378480410112477
-2.392257774048793,-0.5714947193667944
-2.3875653550181246,-0.6464057079448907
-2.3810066184354195,-0.7206286354278892
-2.355238108746847,-0.4438630787129393
-2.3305257527668886,0.9757321103064337
-2.3249657891843607,1.4329570247397354
-2.3170449883425723,2.1468787509945835
-2.313901732843513,2.440188621317635
-2.299154031947329,3.8238946478233284
-2.2942385397613907,4.258383443135908
-2.2908922984654807,4.538718732652664
-2.2893506237972905,4.663912121947532
-2.2864553396873157,4.882810041507471
-2.2853096560361714,4.967191989496108
-2.2820829751173024,5.191016350810625
-2.281084419110168,5.254170176502574
-2.2746899688967464,5.611383763763693
-2.2631116402178555,5.99154092894795
-2.2622213836331664,6.004816383106475
-2.2614232362227744,6.013515493092118
-2.2607624462728637,6.021440971464518
-2.2563528395614756,6.0371095616928265
-2.255138327482584,6.02847794673129
-2.253684312364555,6.015000152476435
-2.2401777369167015,5.580873934665129
-2.21106511794227,3.1232004161694094
-2.207040222655862,2.6809723770087195
-2.205707355866198,2.535878215469865
-2.2014438228357682,2.0535207431061053
-2.1951201336264674,1.3396535492271777
-2.1938077764855652,1.1926979899274768
-2.1905939742088556,0.8400149060054373
-2.188147649740429,0.5740432200504982
-2.174824798716813,-0.7398473518735215
-2.166509143857192,-1.4045675851481663
-2.1654739765420423,-1.4780474666187342
-2.159337256425715,-1.863537654716998
-2.1579000534560464,-1.934732215571569
