n_harmonics,base_freq,magnitudes,instruments
9,3.4585869108349074,"[-2.24279444  0.14203386  0.48021641 -0.55884821  1.95357169  0.3110178
  0.50929457  0.18493352 -0.80932493]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9963366128057602,2.623233589551427
-2.992152506515678,2.9411141172776576
-2.9904109530424634,3.0910380689942896
-2.9846556457065896,3.4530578463866926
-2.977768533353421,3.8105987619588273
-2.977396275204222,3.831021482929528
-2.9734973964451985,4.032308971868352
-2.9734228425791587,4.027980320528359
-2.9720218023026543,4.038895927027476
-2.9698741156426003,4.087690186038916
-2.9693157804091257,4.1568093044092125
-2.9655376504648037,4.223227519139013
-2.945920539270104,4.265138507726328
-2.919217335954154,3.322735889283462
-2.915752734964726,3.102423578174816
-2.9096893326284885,2.80152324501089
-2.8944974115646414,1.963065781192169
-2.8934673357982317,1.8512297017291044
-2.8894115525105737,1.6890841226252848
-2.8841987113159133,1.3711508130807524
-2.877976471387208,1.1050032332536668
-2.8740234704654237,0.850181735788564
-2.8736180548004713,0.8432868172072205
-2.8694834662637416,0.6402143511236369
-2.866180053038007,0.498334762642568
-2.8419561341660113,-0.3734919049462538
-2.8343383282032555,-0.5411330388809386
-2.8320630525902515,-0.6103963116836564
-2.824470531016715,-0.7605252451329884
-2.815825685307077,-0.9157213034897334
-2.811670164544033,-0.9874478764963416
-2.809935133500268,-0.9391396554235735
-2.809583374029817,-1.0182024406650403
-2.797990940207484,-1.0951914258757027
-2.7870330500482257,-1.2032805551804584
-2.7832318407965366,-1.2620722163123563
-2.7809206091257987,-1.2375124138306255
-2.7692548124790424,-1.2938047766163945
-2.767509915890365,-1.2904365441303138
-2.763938291279614,-1.3748586845759536
-2.7455641354343356,-1.3895305419609145
-2.7371935290194123,-1.3816815196262104
-2.7329851212209966,-1.369322107766547
-2.72804560209491,-1.317144555424828
-2.7279981273185436,-1.3105177107328976
-2.720352873371575,-1.250830770581944
-2.7185898945943867,-1.2408354510576824
-2.7152054316096628,-1.201081875836101
-2.7144474152261084,-1.1798902018768866
-2.7103008097178254,-1.150193226194804
-2.707445764555833,-1.054458478593597
-2.7043879200639447,-1.0573905955810785
-2.6954638336451886,-0.9043329477178186
-2.6947985176321323,-0.8366372541835183
-2.683465829077673,-0.5877423073569689
-2.683095694242722,-0.5289773818825061
-2.6764895320089557,-0.41787524852018304
-2.6731762015647695,-0.2740083819766994
-2.6717942951058866,-0.22204729457244768
-2.6568527301540157,0.19502034428399945
-2.6529389170218667,0.3484099288524566
-2.6524179018746143,0.3808767209812639
-2.6473339785581924,0.5134069757140544
-2.644386321825465,0.6026849137506027
-2.6436843863757753,0.6144613622681601
-2.640365866674867,0.7055266299773206
-2.636256811446918,0.8226342294320284
-2.6332078352737076,0.8648001686756231
-2.6199263165693423,1.188238856440721
-2.61928274988632,1.1521987937301041
-2.6005569257752463,1.3314088919664917
-2.5991071069950245,1.341037495554232
-2.5987858359066385,1.332313567493577
-2.5854355947017384,1.3247998573725357
-2.584904425116625,1.2972148269619073
-2.5711410296601493,1.1297868833609837
-2.5651277917250885,1.0122846143091755
-2.5632840421498075,0.985451898589422
-2.560122543665135,0.9416159458973793
-2.5591614078394254,0.9393029881763849
-2.558578236947442,0.8909954244799593
-2.5574997775626125,0.8970063359149125
-2.5562451131414736,0.8402727093966504
-2.545697410052993,0.6132569430015246
-2.543531855534259,0.5858931239882048
-2.5296167875644775,0.29068036083154314
-2.526411593732825,0.1555481765894915
-2.523412147787928,0.13827419398157642
-2.5219306513293773,0.07757605358558878
-2.519135656575274,0.10327335683078032
-2.518942632422598,0.07403744769933762
-2.514391410578634,-0.0149064881038583
-2.497695550658582,-0.15778840775176325
-2.485723230721808,-0.23415908902926816
-2.4820343099103406,-0.3040143295181823
-2.4756467229481656,-0.3326296676330449
-2.4698273666518245,-0.28305344223155376
-2.462677675506204,-0.28529681165273274
-2.457440012564825,-0.30960789278820006
-2.4462882027534096,-0.2716163961899443
-2.442088067432282,-0.22906969174233868
-2.4389157953332443,-0.21806868678186714
-2.43234753118313,-0.3171959825844028
-2.417103219240059,-0.375039574276929
-2.407306715445503,-0.5065050722465011
-2.403155042071779,-0.6285541613714966
-2.3977512455190166,-0.7586395498824919
-2.396866859707317,-0.7009212465390785
-2.3932873776171855,-0.7902286167051755
-2.3881292112465307,-0.9685713581040494
-2.368934344540574,-1.512011455718857
-2.366785671242165,-1.6015535945367585
-2.3655501644488064,-1.6016011226055424
-2.362045150993072,-1.7478923512184965
-2.3566453196610366,-1.9096453991244504
-2.356459368470985,-1.9070690404645636
-2.342889621991347,-2.3157198863666464
-2.3387065846487136,-2.469152595704967
-2.3284203117512097,-2.7078691244066344
-2.320042022526775,-2.831866983509204
-2.3188543708523435,-2.878837690750227
-2.317278609634787,-2.8798374797776454
-2.3100496145630047,-2.9891193908799565
-2.309057948131918,-2.9646593564853565
-2.2910314326105015,-3.0839410627359807
-2.2891681050372914,-3.067097567751687
-2.277758418487785,-2.930975141792189
-2.2687711684618783,-2.8985464580418023
-2.2663897512857263,-2.8694065121753023
-2.265273173895978,-2.806790564930514
-2.2513691929890336,-2.7050889658452295
-2.2481213936826645,-2.6025117652842367
-2.2480248604668946,-2.6050541327881693
-2.2450947959843663,-2.565010273350976
-2.244905268719057,-2.5810351199937633
-2.2177032933584133,-2.4078864280642716
-2.2167650942430894,-2.364903027766405
-2.214189729609386,-2.432577101691107
-2.211021654454389,-2.410126018091173
-2.210572167346591,-2.411704688864734
-2.2050788898236515,-2.423198371395432
-2.2046205178672675,-2.4409734541248183
-2.1884546671879646,-2.598863987147905
-2.1878417789512987,-2.5821065383880586
-2.1783569294835505,-2.677570012690642
-2.1756650019832273,-2.7929267012079837
-2.1748812960652604,-2.7675341439733607
-2.174501283732587,-2.7734826090155527
-2.16944566101165,-2.8551541729000425
-2.166704044116999,-2.8818903465428454
-2.1627941028271804,-2.9257136804019983
-2.159686618953274,-2.995746073237586
-2.1509112018700844,-3.1005497192791402
-2.143781814649357,-3.131568929699895
-2.137956352577982,-3.1680194447359162
-2.125811630029527,-3.0935490451622902
-2.1238940788486262,-3.0409256675668392
-2.1186459431585956,-2.984929533842709
-2.116822264488863,-2.921552853041961
-2.101052520689851,-2.5289765944907256
-2.094221669456778,-2.2371863016180864
-2.094194113021307,-2.236318976590513
-2.0906176345838583,-2.0775381471554795
-2.0662684244378795,-0.8861048850119011
-2.0595659305011305,-0.48564582817805313
