n_harmonics,base_freq,magnitudes,instruments
9,1.8713351174244681,"[-0.49212616 -0.22762119 -0.89085201  0.43997136  0.78446368 -1.38739996
 -1.09384749  1.01520878 -0.45449256]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.988275185523574,1.1982661212339885
-2.981957974217856,1.1491795411147026
-2.9814743001317794,1.1296727030639557
-2.9803024329082692,1.1252530944736714
-2.9678853559208367,1.0033950214573046
-2.964256835321256,0.939216505908581
-2.959100077585484,0.8881763158209426
-2.95904931735625,0.8990276893583817
-2.9449700738962132,0.7085510734456331
-2.9395573448081036,0.6242718424853747
-2.920164262262187,0.3188555962927726
-2.9091003563826767,0.13219344590566387
-2.9084246559083877,0.12475440645876179
-2.901557900052903,0.007519979340760508
-2.9010230556957097,-0.003593738811047243
-2.8963691839410197,-0.08188567821279859
-2.884783892331458,-0.27661026495769264
-2.8828317983422806,-0.3122142899303576
-2.8811321565158856,-0.34398502433631784
-2.8677058075672646,-0.547707260766413
-2.861919227504471,-0.6311674887097729
-2.86067076285637,-0.6539214861842614
-2.855808253914856,-0.7081662219817845
-2.8463392016397995,-0.8240578906402952
-2.8393007141592954,-0.8965770483859978
-2.8349265920057243,-0.9472598052592661
-2.8348048238800763,-0.9514687128051336
-2.8247630470704195,-1.019909980639361
-2.8118958660507607,-1.0810893387885163
-2.803097512648037,-1.0961047835996849
-2.800898133775779,-1.091910335811942
-2.788012683802667,-1.0802923653929033
-2.7817984639946927,-1.0416116784762377
-2.778143247040029,-1.0199504531533394
-2.764512651444247,-0.9086695240148954
-2.7639686567734003,-0.9018995109863145
-2.7625361901688734,-0.8941159794330091
-2.748139777511545,-0.7074586180781781
-2.7391059605990797,-0.5907507185767723
-2.735142069677501,-0.5132773246783086
-2.7351016976525235,-0.508322058099916
-2.729327184306385,-0.43688174698437193
-2.726719541448844,-0.37498000353766453
-2.7210708721099364,-0.26867491780595953
-2.719354678908587,-0.24149189155288453
-2.714277390483918,-0.14418645756087417
-2.7120103895038836,-0.0913517005013703
-2.7070427484318866,0.007899295745760345
-2.7053649767729886,0.03371314165005565
-2.7034082448699794,0.08498279956017783
-2.7005699135802854,0.133322969138704
-2.6941058876377157,0.2577040242042232
-2.691684480472309,0.31947657868085744
-2.687263441264567,0.3931140890987922
-2.6689419705680484,0.762115124710079
-2.663538839564122,0.8517251394504562
-2.6572288958233,0.9657430816387614
-2.6564416805268545,0.9672603170510105
-2.6358484329534697,1.2748096807771419
-2.6060952837448728,1.492944608700012
-2.605732015454417,1.501618566553474
-2.6053738659026564,1.4929268222825232
-2.600112705197102,1.4990839405585925
-2.583279510014985,1.4570285440670354
-2.5805928453797193,1.450255662414067
-2.577328566560233,1.4330110368280786
-2.568463930165345,1.3537619644439671
-2.56377186413713,1.2964312505844209
-2.5606445864639316,1.2681995169726525
-2.542505223782816,0.986205553576985
-2.53855971197509,0.9187428507208163
-2.527668001299432,0.6964628355014201
-2.52342092989198,0.6098478924554036
-2.5205476739959307,0.534193775185446
-2.5187408736200467,0.501413897509797
-2.515890409581144,0.4331014642716137
-2.5155708256550273,0.4260030860201033
-2.509754280497619,0.30544836758388155
-2.488454115424614,-0.22354956779953294
-2.482020690782477,-0.39672112664402986
-2.4756516265838377,-0.5480076935932673
-2.4740531055502353,-0.6096123823849003
-2.473887953854101,-0.6003966075707068
-2.4688969283851305,-0.7292511731827679
-2.4678769062145607,-0.7402053691731931
-2.4481476851356376,-1.203663328798042
-2.4452541549167095,-1.2674935937674185
-2.44502427858223,-1.2774281528078824
-2.444620821021595,-1.2845461996608236
-2.4381535897757747,-1.408987296360429
-2.4315742410650714,-1.5454557158822542
-2.4292901386942396,-1.572911661741531
-2.4271094438270655,-1.595863426414134
-2.4244644400204116,-1.6471500174395586
-2.4244488758425,-1.6529219832282105
-2.4243184196147727,-1.6554451698050041
-2.4220359509205194,-1.6903156085419775
-2.420731447168272,-1.7072552348829
-2.419934444266751,-1.6992460616279446
-2.4167434396821403,-1.763544024587192
-2.414201819534326,-1.778223257829164
-2.410955481517543,-1.836896773780255
-2.409275935984908,-1.8608838748299232
-2.4065554340400417,-1.8789856091885586
-2.402306715738912,-1.922671697202426
-2.3909384181840285,-2.0038071898252077
-2.3678275107151276,-2.0175856841737048
-2.3623118919295685,-1.9964493003941381
-2.3602980687600477,-1.9991852163550912
-2.358170737380739,-1.9811745466707713
-2.3565000805178906,-1.9572975432777475
-2.343169698594569,-1.8501741602912065
-2.3384235460123337,-1.794749193239307
-2.3382415371199654,-1.7883180747506746
-2.330963961672762,-1.7098945440098077
-2.3210230196918697,-1.5459380311555162
-2.3200185447903774,-1.5401455878506214
-2.3095620748957204,-1.361620663871485
-2.290446104731279,-0.9680510991705191
-2.288926123105532,-0.9502447989277726
-2.2866823339349454,-0.8940888499037603
-2.269756523597704,-0.5354372007847481
-2.268718383944006,-0.5064804626140399
-2.2647121095686638,-0.42527912880089824
-2.2570778629359607,-0.2533207183129482
-2.2491378557631974,-0.09109922070232546
-2.219056099980949,0.5027162338823166
-2.1944353997674635,0.8810096809973422
-2.1881926654814805,0.9682753338684849
-2.170693860670165,1.1412864624079007
-2.1673635600419265,1.185674246260837
-2.164269025743611,1.2253389753070867
-2.158185118059773,1.2673454799826604
-2.1575353375518214,1.270867525473338
-2.154989944866256,1.3149025349098298
-2.1522402160389045,1.3192739864270508
-2.145303711454376,1.3640295075785491
-2.139321916228651,1.3988143490048042
-2.1378854625081534,1.4028087320618823
-2.1337978252646552,1.4150336642547414
-2.1315840186112416,1.4271771993708375
-2.1304645434943463,1.4403036858658433
-2.119355018603641,1.5007453119520586
-2.1168382336491804,1.494239888829897
-2.109489628149539,1.5382804401142314
-2.087364508156229,1.6004640494501872
-2.0808695914535535,1.6137830466452798
-2.0790754293794933,1.6342422237959433
-2.0719378469265335,1.6557692656703402
-2.0648681652711662,1.6797907315419762
-2.063436717932275,1.6863537191029188
-2.0560122651318755,1.7130132498582324
-2.0546186149514103,1.7170765548332154
-2.043581960126409,1.758309652567502
-2.0297764780631677,1.845780131715421
-2.0274219143869003,1.8657066138011054
-2.0166902113503395,1.9012522382146535
-2.012754710652211,1.9385167346447616
-2.006554840400458,1.9742434258670278
-2.000057256018843,2.0246634623311004
-1.992581000479283,2.059445301905803
-1.9914980403266402,2.0776305912518263
-1.9882793456763048,2.083728296645058
-1.9875679270301843,2.0889812491217894
-1.9872150622729892,2.0927314797883825
-1.9641735840736891,2.2240110675798563
-1.9639101305860462,2.228052365744424
-1.944063104039335,2.2842722217872238
-1.9426350866397208,2.2863838311505074
-1.9340922086556338,2.3085522325127465
-1.9336590864221752,2.310250327292151
-1.9266758433727231,2.2958702224358913
-1.9215260498235078,2.2884651032712005
-1.9191796488301092,2.2763552111288017
-1.9169351313917125,2.261903642544176
-1.9100179036418532,2.2285802765566247
-1.9042831487503344,2.2052348456821917
-1.896977676709947,2.150760659634831
-1.8964767350840173,2.1356406049037626
-1.8937207092667694,2.1176035492540586
-1.886293193187964,2.05021531012091
-1.8809424647018729,1.975646852622488
-1.8802730166041344,1.973638155842115
-1.8770944877052151,1.9268720358334888
-1.8763587360969667,1.9171161614342387
-1.8709764823008377,1.8139809242360434
-1.8693743997616248,1.8096676152324322
-1.8623697144375595,1.6871562407856608
-1.860901824556345,1.6717012920102319
-1.860024395659588,1.6583062844774594
