n_harmonics,base_freq,magnitudes,instruments
7,3.640461570551663,"[-1.49708035  0.43959333 -0.32321105 -0.48754616  0.5409158  -0.82726766
  0.56499801]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.999048956360692,2.0563474387218243
-2.997073458940057,2.1343942992609013
-2.9960038446396458,2.1419515859503635
-2.9958355885699923,2.134416880120974
-2.9900493399026447,2.345440215627004
-2.9893581979592465,2.262092054716899
-2.9678496535722374,2.441558465586968
-2.9673754737647826,2.4536582179239423
-2.962638242284516,2.484626461401571
-2.951473369540527,2.2042659771591513
-2.9498199944720946,2.12715695037177
-2.94778646126127,2.135008888962566
-2.9447129277022626,1.9931425803810383
-2.9417806588874083,1.8476612416161742
-2.939331118611058,1.7973104931472275
-2.9382825908037047,1.671478423361832
-2.9337428356599373,1.5661413441824812
-2.929186742854404,1.291568213939982
-2.9284881558117393,1.289797495371448
-2.925477618044109,1.1998753966036784
-2.9249469670733417,1.1125640305515
-2.9196939185117783,0.8212387046674382
-2.913104652348722,0.4270362361371426
-2.910838473297252,0.3323511299106987
-2.908417117291817,0.16955893055843174
-2.879335583022571,-1.5711892373815042
-2.870815846826641,-1.9869101049008575
-2.8631943414142835,-2.310245012828685
-2.8516726177436498,-2.631815093815834
-2.845212892102766,-2.8209165610667526
-2.8354235690724874,-2.985047367507385
-2.834940424271914,-2.918926390747446
-2.8261769084437525,-2.9157048354417547
-2.82026345769572,-2.832666600173442
-2.8126641423804033,-2.7185928869117144
-2.810233088749241,-2.6090238587018213
-2.809376034781919,-2.60103960556004
-2.8082642670594846,-2.621417401681933
-2.805097280038421,-2.524032607177336
-2.804599043594072,-2.495375636010871
-2.804433300723387,-2.4353646456715734
-2.804182118794497,-2.481147100185976
-2.794972240121525,-2.059808438273334
-2.791147251800848,-1.8823570312958966
-2.788776934361782,-1.7660195813706432
-2.7767358924180883,-1.1286408469746372
-2.762531109817191,-0.2520360166967819
-2.7611518070559153,-0.13017661374208328
-2.75957325492802,-0.04649994595964357
-2.7485033084381465,0.7073499409314673
-2.7301936272118787,1.8101823363939018
-2.707320533861784,2.879044836728628
-2.6854928540499827,3.546174776914551
-2.673212301046176,3.676271951606019
-2.6731279472083935,3.7216650299798393
-2.672266927783933,3.6641963916280154
-2.670990563440351,3.696201619304921
-2.6649133692880795,3.714303129095845
-2.647342085131428,3.578540529374884
-2.636424682928194,3.4982416813668844
-2.6358867538307518,3.4527146995371454
-2.6284073910453207,3.3137970618199173
-2.6279614223417695,3.258920992693134
-2.627007579563486,3.292109659442112
-2.625368652332068,3.234856973652628
-2.624384647839827,3.225821725755225
-2.6238338542727266,3.2567130404652205
-2.6121448493992583,3.08379798653099
-2.6100113925092296,2.9554521398366425
