n_harmonics,base_freq,magnitudes,instruments
8,2.912483016109528,"[-0.64099036 -1.10684063 -1.50316042  0.58363491 -0.70318127 -0.57743387
  0.80612648  1.29316358]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.992414285758442,-4.482662524008865
-2.9901832519545293,-4.586501375848963
-2.9885024062615826,-4.641086565268686
-2.9873592625946364,-4.666446597241649
-2.987220308165977,-4.662117361699874
-2.984058185878129,-4.754413327695088
-2.9743191834983804,-4.952409245752993
-2.96978332962758,-4.971569435118591
-2.9626194874747753,-4.996279957790164
-2.9573085838715016,-4.993711772596131
-2.9533067517350045,-4.922366259207517
-2.943209189081245,-4.699866525965429
-2.935030261394605,-4.4774833153077624
-2.9244626989807117,-4.0517054037488816
-2.919199107492055,-3.793800659993511
-2.9097915463593873,-3.2685872349718985
-2.9042187841716878,-2.9778078984456853
-2.894802438352051,-2.4434532473431263
-2.8882815613138133,-2.014438873048927
-2.8846043019369154,-1.807229023344418
-2.8809035341968547,-1.5589150186473215
-2.8783294611011003,-1.3927055227762628
-2.859803177941121,-0.42894143154407993
-2.8558831438423096,-0.1982219338724849
-2.8535254511986192,-0.12609622343085786
-2.8502315358215045,0.020039906837098657
-2.8485420668917873,0.14206710603769257
-2.848379530283403,0.07839580265857488
-2.848233957333911,0.12862304736664645
-2.847035213801102,0.1264157675312726
-2.8396349638439444,0.41941741867567195
-2.8300037092944397,0.6934868918903081
-2.827032309172202,0.7446802575360618
-2.8179309767387224,0.8937019618867665
-2.8121904415576178,0.957173628353701
-2.8090459859411734,0.9748163079765935
-2.8090387168233466,0.9471601502412361
-2.788952862256001,0.8145732699761122
-2.7879241730872915,0.7879420705136044
-2.7831234615339886,0.7368955783827433
-2.7785633229017512,0.625625073247291
-2.776768093452689,0.560854666370969
-2.7641522897168778,0.2518932454926913
-2.759123205626998,0.08238052106139662
-2.752755924446062,-0.09317895077337825
-2.749005824647725,-0.17580188326716178
-2.7474521331465294,-0.2718238959125982
-2.7467095704398874,-0.31914109042975103
-2.739917411876674,-0.5196255085840387
-2.7369031739501875,-0.6255587051772595
-2.7323375002861345,-0.7172043401565465
-2.7319807508656058,-0.7212427097526433
-2.7308792926525602,-0.7613271865439752
-2.7240730645627984,-0.9563010748573655
-2.7081795029750815,-1.2968827496905377
-2.705780831137522,-1.343569758064936
-2.7031802363815522,-1.412079479701427
-2.7009722066338737,-1.4393352002212396
-2.6996370857627046,-1.4180158546011015
-2.6949693637532306,-1.4893813032264422
-2.682054285523786,-1.4991243637698888
-2.678199083682034,-1.5145735789699633
-2.676677668027284,-1.508246900351511
-2.6743111872397476,-1.4655616898770176
-2.6694303115212707,-1.4299546546977344
-2.666732662602029,-1.3643947700017034
-2.657363430106117,-1.2323384609254713
-2.6521821844908606,-1.1061948731303144
-2.650013727190288,-1.0645847093876615
-2.6494751934205514,-1.067124627691023
-2.6398990379630023,-0.8081265359358845
-2.626671522545659,-0.3656474878762471
-2.6143953467695336,0.062183698928535286
-2.6141387778898375,0.03180873388679533
-2.605488157633326,0.3224389841586171
-2.6050962335128007,0.38375684033194696
-2.5869703303150713,0.855462490843738
-2.5862950530049025,0.8373504678699321
-2.5777727514153486,1.0713730382203561
-2.5755863585969783,1.1044142598564162
-2.572231280800189,1.1796880571398827
-2.566505557881557,1.2391448512762946
-2.5654137611089,1.2847390496692854
-2.5588847756926145,1.3276509188016192
-2.5570144945398683,1.3144993114635493
-2.555433062933015,1.32501652456079
-2.5440600506734796,1.3114842790837853
-2.539259376829235,1.263947561865469
-2.5332357612498675,1.199744851860041
-2.5324825524548986,1.1729980285250998
-2.529661277698925,1.0956549644843228
-2.522483453589637,0.9705821663853325
-2.518293501691744,0.8485563863273184
-2.515652420287367,0.7720425514519881
-2.507632573985588,0.4939355269641813
-2.499173553097238,0.15985786997670107
-2.4972674915475572,0.0936290333162372
-2.4964981278248484,0.07717607036058934
-2.492238170394389,-0.06341960893946305
-2.4874199209464214,-0.3450554089762926
-2.487267597110577,-0.3190702320587278
-2.4802132590097736,-0.6309739588475316
-2.480145841498448,-0.6505526539571379
-2.479570399363113,-0.679948015664907
-2.4718269469257654,-1.0287381016338564
-2.457941106503155,-1.7148426595028818
-2.454266807293971,-1.8701804728674492
-2.449604823526704,-2.1152667774749774
-2.4494343317231175,-2.0976520931719116
-2.4454548666618248,-2.275884475506025
-2.4452727517717125,-2.292179050467214
-2.4404801116522554,-2.4515680785136835
-2.4386280699412124,-2.557200503441595
-2.4256142015673916,-3.010665703058905
-2.407709279728005,-3.4263919735043302
-2.400129317248119,-3.5120909036316452
