n_harmonics,base_freq,magnitudes,instruments
7,2.8546630175599605,"[ 0.50537933  2.56740938 -1.55710705  0.92800522 -0.24293587 -0.9145321
 -1.29182343]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9948039352095934,0.35004581462449774
-2.979084535257927,-0.018050946819648427
-2.977226204346602,-0.03405367634475895
-2.9390429710293215,-0.7164836230596369
-2.935262299645544,-0.7610647458738219
-2.932900958944404,-0.7895040811524396
-2.932308533389187,-0.7750008857120666
-2.9307137458612598,-0.825443197288793
-2.9275282520118244,-0.8570567695135918
-2.9253191103702267,-0.8164548441029597
-2.9184075169827555,-0.8581864777207321
-2.9116802402169033,-0.8506272925712217
-2.907358258768123,-0.8882668391649042
-2.887813435019428,-0.6532446049352897
-2.877132206830515,-0.4342331826406575
-2.8747166012950864,-0.42995900379068547
-2.8739931891327037,-0.40946700649166495
-2.865527517736238,-0.3074639260598143
-2.8531496374261804,0.038476948733962
-2.832816357148177,0.4718004922002881
-2.8286425434859392,0.5473320444272857
-2.8186895572587782,0.7461878777086337
-2.805873364169276,0.9890274350860107
-2.802828176130039,0.9688403633037036
-2.802681518892386,1.0960313157154642
-2.7801079440514416,1.217754931421238
-2.7768584758744232,1.2483284405702928
-2.768616380559357,1.2749722512612063
-2.760370539984739,1.2458946368002044
-2.7559565081471087,1.2120396251895134
-2.7554821382127583,1.2215273288984247
-2.753671449036532,1.194613545264621
-2.7471546271046337,1.1328402426180666
-2.7390881109954277,1.038074729719652
-2.736073882353236,0.9607430660511238
-2.734371642486929,0.9348713861100294
-2.723689355708741,0.6857173798041116
-2.723399088738852,0.7471107298543701
-2.716848796282963,0.6119109462201352
-2.7130223221373715,0.4851139108162618
-2.706953567270576,0.34606951486788057
-2.6980924914471145,0.03353191097752393
-2.692314286149191,-0.07315152505874561
-2.687361750202051,-0.21859792944074602
-2.68589037276867,-0.2787942586761127
-2.671163845561349,-0.701086518652332
-2.6688896910220685,-0.7846072964028992
-2.6678567994837903,-0.7940869795061997
-2.6661641580334834,-0.8137914355656917
-2.6641802109152746,-0.9303005601842737
-2.663810546118066,-0.9154793364806276
-2.6590317282134275,-1.0466940967044047
-2.6559247336666356,-1.146559733926646
-2.655635848575462,-1.131623621700831
-2.6545641021775994,-1.1464981953469071
-2.654445552330757,-1.1561191512256885
-2.6519279862636975,-1.2315212893432368
-2.6381695907107456,-1.5364781928322218
-2.6378894988416155,-1.584930388388634
-2.6338856732754397,-1.643614627259606
-2.6329919652382854,-1.6485556126391647
-2.6327495310638254,-1.7267822643805224
-2.6251178601492704,-1.8196154200641559
-2.6249222083458106,-1.8075683472805513
-2.6224367823145567,-1.8604342598626844
-2.6069322129904564,-2.0392562163887256
-2.59892169425539,-2.052141967142647
-2.598542825966926,-2.1256683533754765
-2.597715980455371,-2.1015503834803417
-2.5858845523838334,-2.108568921452612
-2.584565350143003,-2.1238029265444567
-2.549087292796399,-1.8505722390026056
-2.545680110396749,-1.739250770348637
-2.544269075876807,-1.7566965736350602
-2.5432665704357893,-1.717341024290083
-2.5327743189004845,-1.5415540152680507
-2.5262657862404465,-1.4444735158170676
-2.524729063749905,-1.4139586188679967
-2.524106089414419,-1.352204155902491
-2.5199235296828237,-1.305106973931097
-2.5192914959038917,-1.2959560052146026
-2.518342414084281,-1.2504403924761647
-2.51218498788129,-1.2109192253737842
-2.511276340563763,-1.1673963734653012
-2.47753914352464,-0.6636175126058792
-2.4763907216209047,-0.5891411937333458
-2.47416669128575,-0.5940770406341582
-2.4728672765823925,-0.6016750712399153
-2.4710553442446397,-0.5660511775314048
-2.4664004845833727,-0.5556820290853817
-2.4658018013017453,-0.5536725270009263
-2.459465192627099,-0.4792224159203921
-2.4594256808117794,-0.446525427304335
-2.4534650380922094,-0.4769397413705135
-2.4511717025036184,-0.47410442094946215
-2.4478137530642203,-0.4572288201881081
-2.4435686245852057,-0.45865335988957434
-2.439457369526715,-0.5265038816942369
-2.434487821641355,-0.4764542145050397
-2.4196355673569494,-0.5792263289306815
-2.417629622360275,-0.5733093346710026
-2.413828332043386,-0.6066774228797227
-2.413292315925686,-0.6168832704955147
-2.412716455959151,-0.5787126424420419
-2.402892945789257,-0.7439578264995281
-2.399261399001964,-0.7884028079869935
-2.3971249195256767,-0.8078823689268754
-2.3887654365142996,-0.9312158223642969
-2.388131386513849,-0.9231990285910029
-2.3817652713156265,-1.0071980223500205
-2.3811651346761584,-1.0548582454478093
-2.3751308720574658,-1.0932784309023291
-2.365725580269353,-1.2402636107740432
-2.364904694292231,-1.3014657333359079
-2.3605324359459052,-1.3561155890766903
-2.354049905744828,-1.4873598388858513
-2.3495108744336473,-1.4972007006903416
-2.344857965372052,-1.604243803247085
-2.310708999069412,-1.8823970634625333
-2.2953666542934386,-1.9442266114065094
-2.2887006004378074,-1.9192984126832022
-2.2794704639535377,-1.8527642129499102
-2.278273279089717,-1.810758736347111
-2.263903854271004,-1.6315910548970656
-2.2570634556891758,-1.5153305405545787
-2.2566712940093883,-1.5025652730645271
-2.253244580800536,-1.4741449837258294
-2.2477615644334654,-1.3166119977323623
-2.2428179064991305,-1.2343479126259416
-2.2376289190939502,-1.1659909977007255
-2.236418590630059,-1.087776496899502
-2.2362269973741484,-1.078550409801587
-2.2165748123103635,-0.5552988560425774
-2.2101482937636425,-0.3955423157589105
-2.2032926053039876,-0.17358354654087682
-2.1837508353392856,0.34684050366576114
-2.1810291573863956,0.4201169010285326
-2.17505832473681,0.5985293952031794
-2.1675540289020443,0.8051643130141217
-2.156081446437126,1.0979792309544618
-2.1506843965370877,1.177826583405679
-2.1503713446535277,1.19868768720199
-2.1464282468458697,1.2480745508540585
-2.1429472815882358,1.3356692184053285
-2.1398320549794967,1.3775612341975807
-2.1273533427949287,1.588959256164679
-2.1245538464392,1.5876633600797398
-2.108001705032481,1.7865532600951595
-2.0814057794844443,1.9340445615971291
-2.067555628052583,1.914120599967868
-2.0613869600101458,1.8821449253441842
-2.0550928997499556,1.8778781114232224
-2.04834755252565,1.8310540035742449
-2.0480789572735856,1.8536782922637927
-2.04510359627343,1.862908098801397
-2.0345907439658637,1.7978692244335868
-2.0337164583546077,1.8426987407152657
-2.026673834265175,1.8241702362606327
-2.0168367865954395,1.7933372398744294
-2.003725890143868,1.7418876221666648
-1.9875974207318972,1.7419387395148123
-1.9841299761462345,1.7460091459768825
-1.981712480853339,1.7321967976437773
-1.9635017939106962,1.839617728783241
-1.9602953608429268,1.831908485365264
-1.9569176289927193,1.857034305528553
-1.9559791878823645,1.9038423287176547
-1.9545853183683335,1.9304884412760213
-1.9514940183844,1.9362306378569756
-1.9432442097125247,2.0289830974240473
-1.937294505517385,1.996840044718495
-1.9332040606612801,2.0780352680725667
-1.931075262425411,2.070384088911759
-1.9304036278430685,2.081910210131869
-1.928174557844581,2.184987548273487
-1.9260094151522789,2.14347920666039
-1.924400350058624,2.1802857774702953
-1.9228027881899263,2.1439257863918093
-1.9206305460800857,2.2050268321189743
-1.9136951414172416,2.2703237341884854
-1.9017783256818375,2.395584752495243
-1.8969681886261425,2.49795266838044
-1.8933804321361247,2.499881004850633
-1.8851773173243218,2.5219516896470306
-1.8778417352141383,2.598204881187684
-1.876444813118659,2.6348839554409227
-1.8737661332152968,2.685602889402102
-1.866313256240944,2.699244125481114
-1.8564028617206545,2.723635938153974
-1.8519873384541827,2.7871855068852325
-1.8471283892108106,2.7947508149034452
-1.8457276634392918,2.7882807824459914
-1.8445993232491973,2.7608012007285327
-1.8375342816170486,2.8128360643639754
-1.8346779793380092,2.812481145808929
-1.8330283984410787,2.8165551169974967
-1.8290041399179682,2.8293328831577313
-1.8143260571757065,2.777408407037501
-1.8130781425123776,2.7035953741612997
-1.7995256664343888,2.6601821197107403
-1.7979892696393691,2.627609807487414
-1.79076314055468,2.5798063877340205
-1.7874613972491944,2.5612002064216632
-1.7764926242811758,2.444931416693209
-1.7631774277456134,2.23877432334729
-1.7551206847577145,2.158683202501263
-1.7428236733052453,1.972211598556025
-1.7368338986351715,1.8549610492011401
-1.7345140305954416,1.8343712307784499
-1.7341984130658175,1.876514897843719
-1.7236672640477257,1.6505154541519849
-1.7201152924133727,1.596029449577571
-1.7132385852370813,1.5301186711837003
-1.705219634803591,1.4372796815383908
-1.6994463474422294,1.2957782685581707
-1.69251123656397,1.2382139620324697
-1.683532804803744,1.1067554297014621
-1.6795024800317522,1.0312977011516975
-1.6780733096242875,1.059603774581838
-1.677457451151037,1.023459866503072
-1.676132774764483,1.0396809215417422
-1.6744089235664692,1.0356387954442532
-1.6731136783408609,0.939708558377161
-1.6541038482056285,0.7437115326783406
-1.6537753692305437,0.7436697150403458
-1.6509922101478374,0.6960169617542667
-1.619610060840646,0.29188292795960663
-1.6133460193138018,0.20355803178067686
-1.5892287036414972,-0.1315188700095103
-1.5886451053196675,-0.10134792390372324
-1.574654208939126,-0.3688280049857415
-1.5732749392101226,-0.3732665918731265
-1.567937728264593,-0.45744755992476765
-1.5624944819412898,-0.5716994432331084
-1.5507543594298012,-0.8389796205974521
-1.5381025503180912,-1.053121469381889
-1.5325846400264767,-1.180462387943096
-1.5301697855255136,-1.2662309389297848
-1.5152017930953032,-1.5788849585118734
-1.5149030293016013,-1.5605031177474034
-1.513373022816115,-1.5753615808155979
-1.5034420902818348,-1.7767211036679886
-1.4981000136405576,-1.9183338310336986
-1.4913166778970697,-2.0008055292405005
-1.4876391175804742,-2.0529797097513263
-1.4797489861449054,-2.21954467200612
-1.477440244125801,-2.216855960778126
-1.4691291808707598,-2.2912700051014045
-1.449486615174974,-2.4335438907395437
-1.4313997106551208,-2.3144556899308943
-1.431343360717233,-2.383061029772791
-1.4266129030469064,-2.348451462610729
-1.412499788766567,-2.0770284209968124
-1.411549810924199,-2.0789308340204444
-1.4049157467966285,-1.9016000380127425
-1.4043607289218845,-1.9478492575237054
-1.3978751696395029,-1.7287577205357119
-1.3776968848363944,-1.1114339720993853
-1.374103377211525,-0.9729090446272312
-1.3600829693107113,-0.37496766321153036
-1.3578424876322501,-0.29503077893073015
-1.3538676157739626,-0.11364071514210704
-1.3449262922871998,0.3227160899879658
-1.3434794631060152,0.3794338957633016
-1.3422924861546734,0.4243693435991547
-1.3387611551894436,0.5922049153369799
-1.3254089207635285,1.248073108227433
-1.3138078379406357,1.755647279031808
-1.3083585395414041,1.9964692618810966
-1.3001525930011608,2.342743219435865
-1.2975804184548516,2.429494872825196
-1.29573840110309,2.533034653175896
-1.2938971993154744,2.5787613809986056
-1.29037131801594,2.7068079580824818
-1.2892404921547338,2.74314018845522
-1.2797306691025199,3.013699068834797
-1.2784827023328997,3.0320056661487875
-1.2753196475242823,3.1284835204693366
-1.261332144054314,3.4154547795905037
-1.2609618270775313,3.387371503153696
-1.25517217077651,3.465333924782054
-1.2487505726816055,3.4687477222372154
-1.2465211918865409,3.501282345424253
-1.2439493155680055,3.4741018541648105
-1.2377703254086647,3.4236261729457405
-1.2329871918004425,3.402347788527143
-1.2290413899758112,3.35938603060576
-1.2165503201126653,3.0563991068545873
-1.2121589236003707,2.8559281243051418
-1.2027898565526653,2.5844415201427506
-1.187659270246222,1.9117948258574795
-1.1804847844516833,1.5207884478464209
-1.1737797401688719,1.1140247058379298
-1.1688198031336614,0.832943644161399
-1.1500365931924068,-0.36155905743043887
-1.1460283298807743,-0.6351744385832234
-1.143549181170706,-0.7590472065803396
-1.1390073153862326,-1.036841981190621
-1.1271270966174542,-1.8560373470985587
-1.124555120324506,-1.9458784768029758
-1.121108107892569,-2.1975783111970535
-1.1115894490475877,-2.714077858423689
-1.1056280911488618,-3.05732188285271
-1.103631919508139,-3.164002674649031
