n_harmonics,base_freq,magnitudes,instruments
9,3.622627698690322,"[ 1.28737654  0.60513694 -1.19718406  0.29981212  0.59550469  0.75982586
  0.44481882  0.63919503 -0.89482315]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9944237106728044,3.8404974295963847
-2.9917437750302276,3.715470177155805
-2.98531661012823,3.333481752754959
-2.9846116525212762,3.2558608186647233
-2.9607330685100237,1.620008339905215
-2.9560852121997794,1.2946984706400724
-2.9520409889323105,1.0163657932454444
-2.948628262540959,0.7877180247212926
-2.9470465132906307,0.6733054043446716
-2.931238874878945,-0.2714930005632354
-2.9276156701227896,-0.4461109762502688
-2.925169954571219,-0.5488498813722369
-2.906645543187136,-1.164681277975078
-2.9037400834595095,-1.2249245116403145
-2.8748823765165934,-1.3752134791087565
-2.872341273582789,-1.3455742602110425
-2.8592000442760717,-1.1648439373582529
-2.858196446633918,-1.2051067715858206
-2.8552720009716355,-1.1279177622857286
-2.845527089510033,-1.0442078438764997
-2.8400119134026234,-0.9748885743493713
-2.831849316834247,-0.908906014577981
-2.8314725967975387,-0.9019572201529111
-2.8284773737179405,-0.8691413760882459
-2.8179230586943502,-0.8589691192127532
-2.8173003351409944,-0.8514234674045064
-2.7881254108064897,-1.0467567940750238
-2.7844230826375824,-1.1080512588509042
-2.77571334152095,-1.2225920469301956
-2.773352217251496,-1.2458988790695897
-2.7685767824893848,-1.3164887385767088
-2.767199098763451,-1.3443471017093713
-2.7632063901941297,-1.3756387707096942
-2.7526812259825855,-1.487725556084581
-2.7461110159490176,-1.5444103961573596
-2.7431639486377613,-1.5642692040908783
-2.740632569549282,-1.5782552374697778
-2.7370322006927923,-1.5619408961511199
-2.736495104767001,-1.5348564156701368
-2.7289579198316254,-1.5009362372500359
-2.724214885998175,-1.4925227740869267
-2.714188980264902,-1.301449203752585
-2.7019191091386263,-1.0825470403868585
-2.7000121426045105,-1.0122967516448078
-2.699498867299898,-0.9620551251911609
-2.6847374810695586,-0.47866873718138436
-2.679228748446545,-0.316990914168412
-2.672173577235713,-0.07264375217461679
-2.6677053364618075,0.10224252021043692
-2.6646333942929656,0.1734609417629147
-2.662141563490949,0.2811199332599318
-2.6539095540622784,0.582287133716815
-2.6455902402632887,0.8392591725344078
-2.6417441689460275,0.9035553905430731
-2.6400546338596693,0.9651277405519668
-2.6313892736551985,1.1861958640835457
-2.6284187659512357,1.245069450520736
-2.6281250960410114,1.2926899088061974
-2.6279421553573665,1.2715394169361418
-2.613170421415905,1.5301761196817067
-2.6099732199765473,1.5569448500986958
-2.5974462649968038,1.6744503609863082
-2.5845825803263036,1.7137127767042868
-2.574789884747674,1.6978784538199685
-2.568056450371293,1.6550000872582806
-2.5666979477268868,1.6579495298872207
-2.565028353307715,1.629123114505166
-2.556240211093618,1.5987272975620221
-2.5546155980518845,1.5887310212760961
-2.5458058271749238,1.5028444157700533
-2.54338238835593,1.4866314231578956
-2.5405470358085753,1.459103555014304
-2.5326621779514893,1.3579546137465752
-2.529783509687017,1.3084046926765283
-2.5285885234617718,1.2700967977084074
-2.522277441296425,1.2081622914514247
-2.512988486048095,0.9855265929176171
-2.5022344429268455,0.7352114128459948
-2.498260026836717,0.6117223256418421
-2.4928036927684256,0.4784746434424393
-2.4711110721681537,-0.3247381553957444
-2.469780014853338,-0.3706183374082021
-2.467712535093118,-0.48063350332598537
-2.466362757890063,-0.5381152875442716
-2.4632948956317495,-0.6964423908468648
-2.4593701245737645,-0.8531940788558621
-2.4471120908660273,-1.4090193325756184
-2.4436243830385678,-1.586641458233361
-2.426123594084096,-2.377286391434072
-2.4190927542141276,-2.6654553281307134
-2.4183325368533404,-2.716056718819461
-2.413937732892829,-2.858057114870191
-2.410605130362347,-2.950799005179969
-2.409512388896444,-2.9518225799807825
-2.408399853551672,-3.017137853947216
-2.4047704239051866,-3.1386578173469992
-2.402483742560489,-3.1330247217727187
-2.3773165997545984,-3.204442100844348
-2.3730502774783884,-3.1689225496972044
-2.3709869574089266,-3.1062561093853223
-2.366257912248548,-2.9731337434598353
-2.3595358070585952,-2.737191999109087
-2.3593527991764063,-2.7255598861885226
-2.3572319888686177,-2.6592130032967902
-2.3513909775562025,-2.4112810372895304
-2.3506792495227264,-2.36719657883195
-2.342469290284173,-1.9476085823146856
-2.3414678856928304,-1.8733378151974922
-2.338028875261668,-1.6893475266969178
-2.336094523712986,-1.5965214048091827
-2.3295918543829304,-1.2007473551099963
-2.3279214115529454,-1.1048529791305743
-2.3273041774451775,-1.0666113081326467
-2.3151886083874382,-0.3175565693342751
-2.3142943580128064,-0.30571875991174374
-2.3128933103063347,-0.20969379596092108
-2.308107649457864,0.06334359664146857
-2.3016540764791573,0.3595559270462199
-2.3005874738594345,0.40619159551511413
-2.296327580234449,0.6270114449467722
-2.294525309278165,0.6837116167501396
-2.291146907781246,0.801613129877576
-2.274836907801224,1.2187911877755395
-2.273422604894235,1.2280667360600006
-2.2654827653989154,1.291578631564951
-2.25901743662864,1.2509327704716597
-2.2577014125433594,1.2203070151062827
-2.251072778526288,1.146028516264302
-2.243753756567168,0.9860116663890666
-2.22021359516825,0.21828960775143222
-2.2116585088768446,-0.11814683009157899
-2.2036448582885892,-0.36272909493590444
-2.1997949170502737,-0.45320457040787576
-2.1979709781420924,-0.48106292215764235
-2.1922181657847037,-0.6126285952140004
-2.189805686860481,-0.6880642289335023
-2.1741637409600925,-0.7159647966149661
-2.17244616856723,-0.695125756719863
-2.165091412116376,-0.6381702026974128
-2.1644000036372306,-0.6148210783269095
-2.1639530233494293,-0.6013461287145629
-2.144108802916633,-0.08778065013493745
-2.1421330054723766,-0.017865384243097304
-2.140572179945427,0.03992231271455979
-2.1403372712957425,0.054609253873789905
-2.1386618741240926,0.12312455328550907
-2.1329149941939916,0.31052876137440677
-2.1208853332502278,0.8136904865526053
-2.1196657101224203,0.7919970287987885
-2.105250480165638,1.2256830417732463
-2.099245389613187,1.3183199977841007
-2.093008691771432,1.390822643554524
-2.0900207902554975,1.3664430714893692
-2.053343801525509,0.08023217895577586
-2.048456020947968,-0.20932554310768942
-2.04410214187667,-0.5361502455793468
-2.038342498485832,-0.9690571390370532
-2.0380258576873276,-0.9903797226569678
-2.0355124949107717,-1.1756996397472357
-2.0342072626932577,-1.2774090107715848
-2.0305132013236764,-1.5855433698443961
-2.024397206452898,-2.002704232149229
-2.0169048420977065,-2.545266621386941
-2.0038822968617964,-3.3036191657246303
-2.0036035811805997,-3.283461422838034
-1.9873127956108285,-3.8001886222678345
-1.9858626265702575,-3.830179826804383
-1.98470596132596,-3.8553152430109745
-1.9834723197293438,-3.858334705102665
-1.9815022986313056,-3.8613805541243784
-1.9753902820221871,-3.78219566076737
-1.957369550190082,-3.0638254385858494
-1.955905989668479,-2.9531157334744487
-1.9520278410097571,-2.6972142240970434
-1.950820884656001,-2.6100473573897927
-1.9493923472499701,-2.4906155043419074
-1.9460022307033802,-2.257135783031731
-1.9417217873053418,-1.8693494867146032
-1.9370200156258732,-1.4469768969351682
-1.935221138636075,-1.2970848513642284
-1.9297776131218467,-0.7582335432496979
-1.9275860767269124,-0.4970131037191341
-1.9210912453779296,0.12736036868659162
-1.905750085037554,1.5522297493549755
-1.89048658497193,2.6164975407415594
-1.883510482184632,2.9208541409457
-1.8800666654671414,3.042430966242732
-1.8790495528788371,3.0505616801961075
-1.8738555332027904,3.145275431875113
-1.8675876688342097,3.099888510103728
-1.867183948395512,3.1227292951638996
-1.849872144399755,2.484894656504994
-1.845356937668356,2.1464624813603206
-1.8421992232289008,1.9112893226782541
-1.8387350118113281,1.6240079426386738
-1.8364825056187046,1.443918599831772
-1.8329195325209366,1.0865103351325058
-1.8259765319765435,0.3491877285595659
-1.8226617525919584,0.026817674990716796
-1.8201387208039779,-0.2511945162802898
-1.810065742032082,-1.4121261919121282
-1.807363633466323,-1.7094351607880176
-1.807295747867999,-1.7261360471614147
-1.805464786904351,-1.907805002612318
-1.8031158078475442,-2.1745334886761403
-1.8000049852493363,-2.5007752487332544
-1.7825338146588146,-4.147197357432329
-1.781031754470764,-4.265860249037319
-1.7709702344098048,-4.873445287777601
-1.7667560757358527,-5.035728515291703
-1.7458004794957513,-5.197220900436356
-1.7432236287101943,-5.156010300663347
-1.7266233671497682,-4.3471673367750405
-1.7236337162192092,-4.128366279545623
-1.7118724657487603,-3.2155037667813744
-1.6985657329529729,-2.011549657884046
-1.6981815706170191,-1.9910041454982237
-1.6980327879547241,-1.9718343602361972
-1.6979995650337352,-1.9800464352694898
-1.6936287395245688,-1.5819588605130994
-1.6898064257036756,-1.240823209575419
-1.6837190499080847,-0.7063065702684591
-1.6834364229221055,-0.678351011167954
-1.6825775464324926,-0.6189046501716234
-1.6822709338475956,-0.6051639885008746
-1.6820214868010117,-0.5515346061291784
-1.6789882757447236,-0.3290477572058503
-1.675724109884983,-0.07628797272126027
-1.6690495801471092,0.4087966721476998
-1.6615276256274012,0.8607651501865929
-1.6611685239386422,0.8826859149683606
-1.6485378606193932,1.3880989571732418
-1.6468709069609466,1.4347904184481062
-1.6306637333994083,1.6622906907347905
-1.6267699050575426,1.6542596748491618
-1.6193900078559706,1.5437939131856957
-1.6168642069801957,1.5142251973885847
-1.6161241185234996,1.507024241562852
-1.6150898431153713,1.4925610252098207
-1.613943116688509,1.451200760277979
-1.57252558011105,0.29380887852030624
-1.5706942909232948,0.24260901376910202
-1.5674658234429488,0.1517646932729411
-1.5651115919192107,0.09730676663084525
-1.5618012122387925,0.02907500331572925
-1.5614109155919789,0.0125186039844721
-1.5552935915717458,-0.056503056374243854
-1.5500027626867499,-0.13311110101347848
-1.547232445249713,-0.14285663667240048
-1.5461620113477077,-0.15311303560892603
-1.5339191881112915,-0.1440428292272373
-1.5142143236422594,0.0871687456267201
-1.4988864957956447,0.3707856505524003
-1.4970138911718784,0.39972974954127627
-1.4881282820325379,0.5758515272810504
-1.4806518504524837,0.7169820555941171
-1.4773164146958924,0.7884378797235791
-1.4691318151739194,0.8906221532071675
-1.4658799503478352,0.9533233258133238
-1.4652842621925926,0.9685303529363651
-1.4651057674239063,0.9520791284947333
-1.4357552149395456,1.2529964005206355
-1.4335498460306904,1.2620754388797573
-1.43276878019284,1.2996187270808037
-1.4288218365024767,1.3293201844042697
-1.4213222892931912,1.4197776084640923
-1.4148223200476362,1.4841433189402602
-1.4142013251094103,1.4915611234154709
-1.4057588145108486,1.6273497143576257
-1.4032653122600862,1.6873711363521084
-1.3968510357502906,1.847157070925124
-1.390050590363835,1.9958825217504725
-1.387048242296656,2.090496942277161
-1.382615706496581,2.216186364237708
-1.3799399252395337,2.3507953101448402
-1.3797215774892946,2.345657802963224
-1.3682313398865231,2.764652618697564
-1.3670437523099637,2.793233925066974
-1.3650965571837235,2.877955954386451
-1.352637350786141,3.413346844668271
-1.350794704356498,3.468583146797884
-1.3477924733199962,3.641359552907556
-1.3260743750207027,4.4582587352785055
-1.3120317019809078,4.848548609335976
-1.311497629279417,4.825131136168791
-1.2992836009362638,4.9264395612634875
-1.2968481708431814,4.950834267874858
-1.289313828792808,4.88125902110574
-1.255919434044847,3.624265362928617
-1.2493186732803476,3.2280754713783484
-1.2448418251205058,2.904246449547837
-1.2399911915150392,2.582308154243406
-1.2299257164462989,1.8757367191678151
-1.2290890183448926,1.8026724674710557
-1.2236085653374384,1.4123986906897694
-1.223501189773646,1.4101098146704996
-1.2120601934601853,0.6425713840874417
-1.2016938675083157,-0.00500980007023196
-1.2004932492035945,-0.0818412504003587
-1.198111225402207,-0.18179526098628127
-1.1912240875859772,-0.5283068793986102
-1.1831218914006612,-0.8625814516924594
-1.1763811721249973,-1.065728514450786
-1.1757144283958498,-1.0917956625667535
-1.161018798118787,-1.3721204332453383
-1.1587210048501655,-1.3915304568699454
-1.156828951914495,-1.3887600182817832
-1.145878555206642,-1.4018663253703503
-1.1428867518664672,-1.3761798887539216
-1.1423292793955835,-1.3713452923673106
-1.1363226857492306,-1.3475040899933
-1.1338208273086228,-1.294130456016625
-1.1163964023097899,-1.1024742487652837
-1.1147140034416767,-1.0855597175352782
-1.0941648828582275,-0.8736197813040081
-1.0836175762997742,-0.8562400068731062
-1.077266199789279,-0.8423932036115853
-1.0647876261178877,-0.9566562182102307
-1.050132324656202,-1.0690916277965163
-1.0475948956508272,-1.1073100333284593
-1.0397249112134201,-1.2648022664324314
-1.0294167521307025,-1.360537995073323
-1.0187104958812898,-1.487275305664838
-1.0171635714304597,-1.4851409684212067
-1.0091116317354223,-1.561494800315968
-0.9956436349392552,-1.489592792047775
