n_harmonics,base_freq,magnitudes,instruments
8,4.359985200388699,"[-0.93203055  1.99133695 -0.28261379 -0.30758576 -0.28728947 -0.58703257
 -1.19489998 -0.81058951]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.995012468301706,-0.3177361829057785
-2.991346231875126,-0.47683615072369945
-2.9767869255492494,-1.1825540030491726
-2.97122724106082,-1.4267516437480934
-2.969572504602553,-1.4801868672733403
-2.9679488899457063,-1.5768381072029316
-2.95314641201324,-2.1493246277612177
-2.9522306185600233,-2.148083493242843
-2.946309064607666,-2.353897707286554
-2.929588222528134,-2.448039269799121
-2.909894254329089,-1.8664156761914863
-2.9072372271930806,-1.7625933118390507
-2.8992213921780605,-1.2342388721039326
-2.8959305770973014,-1.013742804745202
-2.8925371552052344,-0.7400244592074582
-2.887016441731049,-0.37567601137815454
-2.8834790045892653,-0.04763528757719759
-2.8800469690505808,0.27957522939751295
-2.876483078837614,0.5198011989265482
-2.8763841813510345,0.5735153633508384
-2.8670295124931053,1.2591463433238583
-2.8668606099735516,1.3019933296320676
-2.858775862592896,1.925504603660194
-2.856877746711005,2.0251707649734474
-2.848975223762176,2.47689518053197
-2.8389603912606347,2.914232322663196
-2.834879824252943,3.0217710485664626
-2.834015803093549,3.0613779115987234
-2.8311632590479205,3.0732346659941876
-2.8297111409588735,3.126511372345408
-2.8066517567964837,2.629390891160888
-2.8043803932749123,2.5717176432522044
-2.771449031038212,0.1405981143211384
-2.7513552229259597,-1.3316297376132984
-2.7507320179519947,-1.3959581202888913
-2.747623372556812,-1.6018937260384736
-2.7415589048300655,-1.9648432931755457
-2.739961200924766,-2.064950775151971
-2.7338990066139153,-2.379028002338666
-2.7304979304010377,-2.5203848806112523
-2.723497875470457,-2.6833923734407024
-2.7168209205689324,-2.8257433135394248
-2.709071357517916,-2.907730943866197
-2.7029167594865107,-2.852862415637452
-2.69857577698611,-2.9483909671379567
-2.6778121437927025,-2.462876272599094
-2.6669146769216514,-2.2773533858325923
-2.6661136328160913,-2.24654683588586
-2.660682660070994,-2.0786784315634286
-2.656380613515675,-2.0198600996224516
-2.6511979257741447,-1.9926581049711356
-2.64776542225944,-1.9897205976133001
-2.647435985711974,-1.9310605898047506
-2.6440354800999755,-1.92422945757216
-2.634771479360606,-1.874499386313906
-2.626959406986336,-1.974248971308987
-2.6257742211928665,-2.006883724041393
-2.623469673323267,-2.018145634289185
-2.6215252184491193,-1.9608424069924406
-2.62144659458626,-2.0552912151217715
-2.6185939604224817,-2.0607828360772733
-2.591169465717205,-2.2986342943564626
-2.588350061248991,-2.3572931609577474
-2.5845648640129166,-2.346941660050096
-2.580181508425409,-2.361158998718782
-2.5666043343907035,-2.0748884915899097
-2.5633061247613513,-2.013070707833998
-2.5619526170710394,-1.9696769347043994
-2.560382721541761,-1.9172572716610778
-2.5539016040231575,-1.6859740974010653
-2.5459745034663124,-1.2291187931323435
-2.5458472344584644,-1.207828405200409
-2.5369258581486274,-0.634313200516632
-2.5347811702643,-0.5280511169546066
-2.5333400662671126,-0.4348420517899058
