n_harmonics,base_freq,magnitudes,instruments
8,3.142899166046865,"[-1.8319859  -2.10478089 -0.20040355 -0.21052823 -0.88264583 -0.2604738
  0.2479826   0.17238801]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9910092490848275,-0.8539775848140713
-2.99001577347971,-0.8207713043450131
-2.9864449443177534,-0.7939988244198862
-2.9836879347235166,-0.752317360836103
-2.974365737292274,-0.7017453096771328
-2.9657411668604436,-0.5031525186058339
-2.9637507572328428,-0.4954081546774858
-2.956725347312961,-0.22549566341862537
-2.9528598483743482,-0.18832973169669825
-2.9508343931945333,-0.09898444028443851
-2.948473000333353,-0.07182759020558505
-2.9443652490906747,0.06382065996725503
-2.941906156661431,0.21247365027782267
-2.9406363106989364,0.2028862796678956
-2.9373289816608272,0.2856791922557575
-2.9360343829960733,0.3668402493526923
-2.9300615431967323,0.5628259260820401
-2.917537769463569,0.950390375192459
-2.9161513297187973,1.0510716328184175
-2.9061673088263706,1.2487916923742717
-2.904096411150893,1.31015815431314
-2.8961563081856023,1.488716113497459
-2.8928180978673406,1.5365127051150989
-2.8923396843661697,1.592284328315844
-2.891021770388374,1.589560420835797
-2.8875183684238643,1.628492430836851
-2.8728921428823355,1.7006790421950755
-2.871449175526111,1.7292870533678486
-2.8629527390197924,1.5512675730216687
-2.846601730208023,1.2996571636129977
-2.8462176845572644,1.311304631552776
-2.8382469028013633,1.052322908652334
-2.8353679389131337,0.934706002498273
-2.8296853310060524,0.7095706565964627
-2.8075221021453682,-0.4624778793438069
-2.804047476601295,-0.6288704871691391
-2.802421926017073,-0.7599771105775293
-2.8000412219315836,-0.7751703502278917
-2.795833661654674,-1.0854101995622132
-2.7757100589536874,-2.2165373192831463
-2.77545809744724,-2.2118282997537753
-2.76716206288907,-2.677389651676848
-2.7476277333342587,-3.5740559168346717
-2.7455067498460286,-3.652547127753383
-2.7441100708871877,-3.700009665490849
-2.743119620522224,-3.658712475765852
-2.7320370128302383,-3.991282711984589
