n_harmonics,base_freq,magnitudes,instruments
10,4.276994003712311,"[-0.39873512  0.08205374 -1.66356629 -0.74689271  1.56459821 -0.43748008
  1.13864966  0.98512155  0.76946295  0.17642921]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9784884228143103,-2.879951933179416
-2.9730742105958448,-3.1804519867474195
-2.9581440753579593,-3.483633463273589
-2.9562004641394557,-3.4463486862461017
-2.932595549577117,-1.7985589402127715
-2.9282218039602324,-1.3038468501830025
-2.925539448108207,-0.9875822118588076
-2.9242257918706027,-0.807570192829692
-2.9185764334242963,-0.08359138798593466
-2.9094008207082345,1.0950175433221445
-2.903603058789014,1.7881718292682673
-2.9005355750633433,2.1450197890230367
-2.8997049697362836,2.244188288075606
-2.897906061736215,2.420481739119286
-2.8957710397558234,2.6372923069847
-2.89492398864648,2.71960863081893
-2.892536701396579,2.9300793507442733
-2.8861416533413804,3.394652077990536
-2.8853252815442927,3.4481699334357785
-2.8805089419674648,3.696247141203405
-2.8752184102963745,3.835484570945225
-2.8653144250092,3.7772619229369058
-2.8589654520761663,3.5274857434622433
-2.857646091560089,3.458657878323009
-2.8552822699413487,3.303254095204605
-2.84831692267331,2.7922814734787114
-2.8343988318878717,1.404102967125326
-2.8337208351094203,1.3447166435185647
-2.8326285342334905,1.2130387376749836
-2.8234615264433343,0.2175775197555478
-2.820439621980984,-0.1146832000783992
-2.8178939625643418,-0.3810252042228302
-2.817120241161848,-0.4667805378109288
-2.817117679217712,-0.4526258090012951
-2.8013441831048276,-1.8080073807437163
-2.7888763382856587,-2.4219456574785867
-2.7871215252312425,-2.459042630085507
-2.7772337986610394,-2.5479541382225785
-2.770777104366009,-2.4713791343291445
-2.768055469583039,-2.435101769798701
-2.757143677107774,-2.024330754305196
-2.750862867005137,-1.704129833460203
-2.748257028785562,-1.5641256826671905
-2.743778483883715,-1.3134791125090486
-2.7421697638293745,-1.2370387777263905
-2.737608140993534,-0.9747155865856874
-2.7236952320486933,-0.2574207203712383
-2.7235856352181864,-0.2598770363981601
-2.7142655837295138,0.11571598107520437
-2.7084168363571424,0.29437406526258825
-2.7063555617134147,0.3241533890963859
-2.7040427324282623,0.38177518892131024
-2.7035906066458226,0.40347677217876393
-2.7033458323174484,0.3978562576009043
-2.6927446988186303,0.5165648847695251
-2.690740403486034,0.5265556145682118
-2.684372461807217,0.510547562065554
-2.6825484468264245,0.509609825266505
-2.6766232318543905,0.45996192631051025
-2.6747914287850434,0.42825739866352897
-2.673627078661651,0.41505216662992067
-2.669689056553577,0.35052849461502594
-2.655972159646139,0.1160148442819372
-2.6523659108307074,0.04282083033427916
-2.647885534587068,-0.03489715330404364
-2.6442299217009535,-0.11197826300037445
-2.641817146444515,-0.13525511766509962
-2.618449808318042,-0.4549243227571731
-2.6184416050523986,-0.4462647900442139
-2.605490069944681,-0.5370124729062229
-2.602575521798318,-0.541546278683764
-2.598019347015963,-0.5598027956098424
-2.5960926929302914,-0.5587035378001058
-2.59367057414412,-0.5603822273727155
-2.5905802038010606,-0.5626081916069636
-2.584820593679641,-0.556438246781972
-2.5826601993778384,-0.559253855842752
-2.581809350288741,-0.5485450559685943
-2.5774635779557893,-0.5330392781113402
-2.5695265776560223,-0.4882135803630276
-2.5634052226844317,-0.4559989697362754
-2.554146639500005,-0.40433619915087354
-2.5507542729114636,-0.37734117899610603
-2.5494212172035615,-0.37435855928381917
-2.5486471799525385,-0.3664543034762267
-2.5469495510354783,-0.35505685358426914
-2.5464531516178432,-0.35899073647982827
-2.5406542327109376,-0.32010728010613737
-2.538356374880362,-0.2954138908323192
-2.5295927675956227,-0.24418223123018873
-2.5150838979904355,-0.2489830101990944
-2.508761073294234,-0.26284607987750397
-2.503171962273413,-0.33706081840901697
-2.5026050195471967,-0.34446518430420714
-2.5016136386527994,-0.34384458853929667
-2.500819293143584,-0.3635538694504321
-2.462291481839241,-1.6287178599735976
-2.449538197764289,-2.2068717817583994
-2.446543956198961,-2.331668599373017
-2.443174443693781,-2.475901065863467
-2.442531661158485,-2.4886170610040494
