n_harmonics,base_freq,magnitudes,instruments
8,1.700499086192245,"[-0.17705719 -0.0356739   0.42809009  1.87895703 -1.15776638  0.28059966
 -1.33451219 -1.98740542]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.978361132866919,1.9391782114852574
-2.9727346257059675,1.7627036466375183
-2.9660422197849132,1.5938692073747627
-2.96589443257592,1.5904620437229626
-2.960226261910429,1.4234281531615114
-2.9555277464993477,1.27348974946931
-2.953966889998086,1.2153809490475826
-2.953186876555506,1.191876548685578
-2.9526611067095994,1.193152983830741
-2.951397451124179,1.1230467327622569
-2.946583050286179,0.9765169267815063
-2.936718269927256,0.6407072198239605
-2.9347125117041077,0.5785754921678674
-2.9341153206378294,0.5298720459890232
-2.9309667948219484,0.40017469597209654
-2.926801517290745,0.28563520776068385
-2.9224355364020607,0.11583205459729384
-2.915392205207919,-0.14882946497466798
-2.9153055328729263,-0.14609017579593947
-2.905593237242001,-0.514106638051262
-2.8908041567352862,-1.0725346071250341
-2.8896784320311446,-1.091064422176829
-2.8878317859055973,-1.1684582769749672
-2.873433288795036,-1.6904172823827912
-2.865740507640689,-1.953482466762811
-2.8652900690834517,-1.9847707099884921
-2.863641422310124,-2.0239712264449534
-2.8600940030730415,-2.1495493922211284
-2.8568990751836045,-2.248197204326126
-2.856377597450793,-2.2735553780396467
-2.825139763949635,-3.146733787762632
-2.8172054528010615,-3.3215376779346943
-2.798858510429701,-3.651878814994359
-2.7981066923824858,-3.674980079662702
-2.795323288067664,-3.6963877565458008
-2.787497045359496,-3.7858262692299127
-2.7755058996020576,-3.866905753735089
-2.7747906183513997,-3.8952547906760864
-2.767818832702359,-3.9231509884400593
-2.7612325540573224,-3.9261294337497894
-2.7607331761608886,-3.9266874977346307
-2.7478258634538086,-3.9152571327011194
-2.738271421855757,-3.860913921327392
-2.7357149455620675,-3.8098636833439583
-2.7324209989374966,-3.7944949904956125
-2.7234397084340234,-3.6720508183253315
-2.722331469879403,-3.6750295064783263
-2.721188413794107,-3.647172275783234
-2.71541749682536,-3.562138556613288
-2.7113843402878883,-3.50378480866797
-2.7082105502091016,-3.4497106315840322
-2.7056405547930176,-3.422378351411572
-2.688965965906949,-3.0633141679750246
-2.681445596931934,-2.919692159024364
-2.680697306296925,-2.9091946299305116
-2.6791291084919395,-2.8494322484348755
-2.663884648368629,-2.505378974333834
-2.6445625009508875,-2.0107380980825638
-2.643203672533714,-1.9434660783226085
-2.638106245463046,-1.830903815545327
-2.636389498872716,-1.773721400676666
-2.6274070955626314,-1.5493824674359193
-2.6138701011098,-1.2062612525393712
-2.613656858314763,-1.192113003481749
-2.6092694972543318,-1.0891157145023924
-2.6039629849192725,-0.9467331861546974
-2.6005982073529736,-0.880122145579194
-2.594714011853536,-0.7380305699191763
-2.5930586099310418,-0.7085508026779685
-2.5927312022222244,-0.6896721382073834
-2.592558423325724,-0.6988842212473808
-2.5913869680480928,-0.6611909651493703
-2.5910598733438146,-0.6472590077261656
-2.5823727767572926,-0.44638307157186713
-2.5746572678533575,-0.32488265503993324
-2.5728707449371004,-0.29101874698355357
-2.566300968568903,-0.17387787602202895
-2.520212892331189,0.42351940797462495
-2.514694646322516,0.4689626765551853
-2.504145757983043,0.5158166396170489
-2.504000637740906,0.5007323824314632
-2.500582721749323,0.5191999510894654
-2.4951404492911333,0.542669070076214
-2.486647828778316,0.5298556038704877
-2.4836670178837794,0.5294978660622441
-2.4834944148092704,0.5146511125732376
-2.479325590151356,0.5404787071126012
-2.4601977240522666,0.43364757168552936
-2.4552770211686843,0.4163808681421784
-2.4544371691564653,0.43767773281737393
-2.449742776306472,0.3972618268549062
-2.4375741665123396,0.3247297263807428
-2.4095257086453294,0.08437079288444854
-2.3763598684013854,-0.20374659086826852
-2.367456927065433,-0.2913562045255913
-2.365892553138929,-0.29904030072583315
-2.3623288518611525,-0.3179254804051338
-2.3569768126526114,-0.34128629455162235
-2.3549751854038323,-0.35271867459466494
-2.3465088945301864,-0.3825050563403837
-2.343831094766058,-0.42442980598378255
-2.337231235397463,-0.4465659493331185
-2.3372092489910874,-0.43225587592008746
-2.335324249172504,-0.43526034345037096
-2.33085441495924,-0.44646898047238914
-2.326603590522919,-0.47503545171883294
-2.3248510781600733,-0.4517863989973759
-2.31642737138896,-0.4599542524158723
-2.301829852027404,-0.41582307646094674
-2.29958066253912,-0.4213137698653813
-2.288416155569795,-0.34806471904827196
-2.2882595822586405,-0.38509102374919857
-2.2812447672156724,-0.30498355636658
-2.275953318369382,-0.27334292660938625
-2.2753906493329685,-0.27127925823670224
-2.2747436576236315,-0.2641582286855289
-2.2726246652425264,-0.23595702029127202
-2.2652221817922857,-0.15317235114115932
-2.2650119745331354,-0.1737896557385241
-2.261814927273271,-0.12442968807657334
-2.255456080700637,-0.06804955919532196
-2.2528602371435644,-0.016042543996733223
-2.252607500277401,-0.023076427999969784
-2.2442537308448727,0.09731466853566705
-2.239325560232203,0.15271187371952194
-2.2369953119004755,0.219352423479531
-2.2356002130066495,0.2470005880841115
-2.22731143325301,0.36132746839837954
-2.2259519780942796,0.3768604509521154
-2.225176331892748,0.3877035374079147
-2.2191226231115406,0.5202512121818511
-2.2076237379815984,0.7200990022381689
-2.195569881849175,0.9622319958480836
-2.185302696179029,1.1810521587522644
-2.184679727141935,1.1917590181504556
-2.18334015979677,1.2097500209511205
-2.1829758425494155,1.2146859767408034
-2.1670573281645127,1.5575013014741999
-2.165442566911509,1.610358719240578
-2.163032849276086,1.6504614525407215
-2.155732030572368,1.8045074313052925
-2.14653310440114,1.993745173575229
-2.141628270746385,2.098252786395302
-2.1390175637930104,2.1345041332619497
-2.132741598551289,2.2916306702520024
-2.1312080712538264,2.322990307408093
-2.130237399267104,2.3419229838722693
-2.130092171405624,2.359985398839969
-2.1298381842691922,2.345893474073881
-2.128517518594609,2.37889562219525
-2.128511532569413,2.3702761545709325
-2.1282656564107603,2.377143199157108
-2.12740775814998,2.39679775435475
-2.121126721934684,2.523374740332923
-2.120855917926252,2.518075310921046
-2.1197828962464946,2.54192682522419
-2.0859389615240795,3.166430808714893
-2.079870186693913,3.2524759097353306
-2.076961246690836,3.2577467776472817
-2.075634595636003,3.3097675764787473
-2.071116490943046,3.3760161366452333
-2.068908447139864,3.3939757303357485
-2.0675129123004155,3.413454288013152
-2.0674278688963734,3.4353070466294264
-2.0596984760110493,3.5256161495424996
-2.056192211479547,3.5585950837210008
-2.052095708809892,3.625045603641338
-2.0506316646440634,3.615318646347954
-2.0486977208270525,3.6398288610740197
-2.0465538026682677,3.6638152531887487
-2.0381499152659766,3.7487947076843406
-2.035460130804167,3.767294756262955
-2.035318547646178,3.7549861937019284
-2.033740064934966,3.791057197031641
-2.0298449949591832,3.8068437937913204
-2.0291257358204042,3.8172017940924894
-2.0268088912563944,3.832182367382048
-2.0116588242789826,3.913016536575407
-2.006379116700829,3.925345129467743
-1.9957532823878719,3.95162419409255
-1.9934962564715057,3.9631583083801054
-1.9882777870682549,3.9882928818901133
-1.968780623705331,3.9685693919165135
-1.9675960261932761,3.974334373766495
-1.947447030327567,3.9081118787109257
-1.9423268887600205,3.8757777347713867
-1.9396340440926891,3.870707970021709
-1.9389512832313038,3.868285899319474
-1.9359186733651148,3.831537601054664
-1.9352708555128804,3.8437736440568693
-1.9352094243872473,3.832351374843265
