n_harmonics,base_freq,magnitudes,instruments
8,4.589706901954775,"[-0.31406442 -1.70663842 -0.25680265  0.75773849 -0.47090723 -0.69961624
 -2.47402082  1.4949474 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9979997176130557,-1.8911283227400246
-2.985834665507171,-1.9273225408463435
-2.9840444536588984,-1.9188064856482048
-2.9808765789857166,-1.8757250304843531
-2.9803540875960874,-1.8735706866052149
-2.9610746068002007,-1.6107043498486855
-2.9562505657760214,-1.4654529191880952
-2.9282602424852135,-0.7891697847293078
-2.9148216895244303,-0.5687813415470676
-2.9090724977600626,-0.46502392198389075
-2.89803402142267,-0.3616347725215735
-2.8943064197756154,-0.30218198353449083
-2.892650121803847,-0.2729665029398039
-2.891764683327259,-0.2914209521581191
-2.8897418543233067,-0.26716435770396973
-2.8892208812861773,-0.31411940210969236
-2.8811716792965933,-0.21846643855941783
-2.872128877923571,-0.19850831963350146
-2.870114785806411,-0.14828874908602532
-2.869972499126332,-0.17030954218865468
-2.865277379906248,-0.14160831577378452
-2.863255023264818,-0.05677520311805358
-2.8617305040974625,-0.1373831675923971
-2.8554696987763766,-0.0931666087666228
-2.851412694084509,0.0004963584604667799
-2.8483415827896583,0.016476395022867473
-2.8472573740537315,0.045021219605672624
-2.842388986982666,0.1218103620232636
-2.831231554563959,0.28404332479488953
-2.821913239090736,0.44741434419167325
-2.8185398938735817,0.5157009940113525
-2.817610430224267,0.5087307254480563
-2.8111682838494017,0.6508920450626352
-2.806677026792074,0.7433518442298103
-2.8045453720959514,0.7629475643406755
-2.799636875516405,0.8456468109480334
-2.799245181556005,0.8735297516982325
-2.7959203425703336,0.8915461001402166
-2.795116330907465,0.9052721859604611
-2.7937130824544854,0.9128964077320088
-2.7805486406133753,1.0420720427930923
-2.7794284552353874,1.0537133360129038
-2.777425302332542,1.035190998975753
-2.7683582593762797,1.0345267937682967
-2.766478408330842,0.9807508302015344
-2.766151811326638,1.0014500269187234
-2.751214952918183,0.7267616512437202
-2.7453307399505675,0.5843694630929753
-2.742762856776979,0.486885693296799
-2.7255842313912764,-0.061824645828320667
-2.703302208889151,-0.8016568301144619
-2.692036993195995,-1.1067072469657695
-2.6815794263961097,-1.3018761684029556
-2.6809580238734787,-1.3103637538510318
-2.68046050111667,-1.3006572402772327
-2.680087533210161,-1.3573330077759245
-2.6739156947390184,-1.392015723385223
-2.6679875580548407,-1.4236024702495784
-2.6661048141839596,-1.4165135116553622
-2.663165248096087,-1.4039603290601974
-2.6609809410316663,-1.4226517630508193
-2.6581609775403,-1.3857006597555857
-2.65712586188343,-1.398602414966895
-2.6538659524650425,-1.3945859898724726
-2.6526896363032364,-1.3509149585257052
-2.6505826911636188,-1.3272484720941562
-2.648667459938114,-1.2997529345097631
-2.6463618755721727,-1.2729335352760336
-2.6443147924163215,-1.2708038750660855
-2.6434912659181182,-1.2463955455793165
-2.637595949435692,-1.204351107617769
-2.6367239145041994,-1.1590412992981836
-2.6321214860765396,-1.1479685795040668
-2.6277499166765494,-1.0803851996797507
-2.623551467304391,-1.0710153513355738
-2.6223041161700245,-1.0152258864989978
-2.6209981602050267,-1.0391696353012663
-2.620626514126986,-1.0158565400528181
-2.6046809796688732,-0.9340659920862122
-2.5940265296971328,-0.9355869481477076
-2.5777258349156016,-1.0621603196972667
-2.575961138466556,-1.0947744000061748
-2.574098388713259,-1.1171147945771247
-2.562219575600955,-1.2108120721091988
-2.555698490665735,-1.2685206094018664
-2.5513175024106536,-1.2402203343844076
-2.5434484229589165,-1.1977567982811137
-2.538852932553723,-1.1519323644566384
-2.537530713263913,-1.1089549947419455
-2.5334363530500257,-1.0550084533637007
-2.5316164784186665,-1.035014115557679
-2.52864113767413,-0.9230324499634363
-2.5248998253102153,-0.7966991578373664
-2.523345071392166,-0.7507337692201395
-2.5215304978660456,-0.6480327467454302
-2.513461642826706,-0.29591252109529476
-2.51015889589806,-0.13696286661260107
-2.5070646303398325,0.009862761548600801
-2.4814412705049453,1.7327262659406235
-2.4758074270788146,2.0759393064471685
-2.472862708496439,2.286821316199833
-2.469888527756416,2.4100443700743033
-2.4673447733866913,2.575520937780731
-2.4595156321855023,2.9525851869803863
-2.4544291643079807,3.1215577173038374
-2.446241825575199,3.335520878510193
-2.441429142363134,3.3116555579683067
-2.4388728004116995,3.354861585984492
-2.435113245359588,3.2950480365670933
-2.4318532217525872,3.237332961668653
-2.431305746735686,3.2012297636337133
-2.380874803288441,-0.7816618427052711
-2.373534278383481,-1.527635257497374
-2.3723363285847836,-1.6082430158899819
-2.3695370700848617,-1.9124999104124487
-2.3622447943545106,-2.4554502476271662
-2.3537136581778597,-3.024776256444853
-2.3465153797526495,-3.2717348988504713
-2.346028696631228,-3.3224413328011577
-2.3440660596935543,-3.3457578198517846
-2.342395707003143,-3.350536537764603
-2.339285599066913,-3.4236502850356523
-2.339241616934438,-3.4529394155126836
-2.3391603129937577,-3.4249156783621535
-2.3331114658370655,-3.365726422950613
-2.330437187399528,-3.3520149588592845
-2.3154125067951483,-2.6074902401258493
-2.314590116011372,-2.58749626928848
-2.301849002828094,-1.5546571564612306
-2.295566206159429,-0.8974388170993509
-2.29374775701078,-0.7027382763576585
-2.2888117237172074,-0.12243134984735135
-2.287229301321777,0.00806862372619061
-2.28465675128506,0.2954303129284476
-2.2740878333118433,1.3698379493447015
-2.2671031049545727,1.9855897866973011
-2.266722564587698,1.9942242162552581
-2.2500996999902254,3.0487310439693354
-2.2450380064058364,3.1939725525947353
-2.2427514401949873,3.248156654177059
-2.2417453148008026,3.2923068951139935
-2.241489994732483,3.241579638632077
-2.240235348395366,3.2688407860525346
-2.2397305332896655,3.270589208001176
-2.2347045516887603,3.265546259501306
-2.2337811027196883,3.2642783890409026
-2.2238813758433094,2.9973409466894205
-2.2222026668509596,2.9440422813506033
-2.2108372670255925,2.2874609662282688
-2.1996164775021168,1.443142942141655
-2.1989122064388624,1.4206397484638174
-2.1953883711387547,1.1285565967084654
-2.1844404147613963,0.2443278436208402
-2.1842430040412175,0.2516497535873576
-2.179298333200786,-0.10822870294329438
-2.17741713031754,-0.23905262519194811
-2.1748138662000125,-0.4171013396793014
-2.174810975923437,-0.40408286618755995
-2.1643304644679127,-0.9256334331720105
-2.1629251514938908,-1.039953425306214
-2.1605247743786116,-1.048169303799195
-2.159870691838929,-1.0907424076577512
-2.150033734895276,-1.1843486306301825
-2.1464917629031097,-1.1703551295649093
-2.1338351927043417,-0.8020616570291678
-2.1327828475041133,-0.739945155709121
-2.1302686774606814,-0.5727323085943201
-2.1231331992151063,-0.15395464226383518
-2.1225791631762703,-0.0747871792971722
-2.110643568173299,0.933399544155385
-2.1087877269891244,1.133641255347593
-2.102372652082275,1.7200250386184632
-2.101861522345392,1.7758652147972196
-2.09497353360457,2.4098185659167566
-2.0904239074603304,2.93948183840119
-2.0898329762675156,2.9531867190730843
-2.0826668628087974,3.61990571523339
-2.0760395376271177,4.133290593910982
-2.066378332086433,4.738119304515237
-2.064253301285354,4.896301332070246
-2.060603432471998,5.053397060367026
-2.0588499674627396,5.0853468860291855
-2.0368647833847655,5.178602791816244
-2.0275924255460183,4.876330397219581
-2.0273299907491458,4.859439473417669
-2.0255719349969983,4.774380689729759
-2.02454536213755,4.730056879219279
-2.024330496789503,4.726071109988747
-2.011192293196495,3.9229933854694714
-1.9987154772968445,3.0182807214685825
