n_harmonics,base_freq,magnitudes,instruments
9,2.7129736411066245,"[ 0.04598399 -0.61822804  0.42611549  0.21732552 -0.6618834   0.42106646
 -1.58886231 -1.68193773 -0.1703623 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.996354660940363,-0.7847861364046946
-2.9891197134440484,-0.5374687250437158
-2.9889017898211026,-0.5195299428688782
-2.9710051734831984,0.04967832723213327
-2.9650523607470927,0.264439093187109
-2.964663333436551,0.25405449431742794
-2.9514743256735514,0.6497364398629559
-2.9471835239635293,0.7943317880463205
-2.9349965486466814,1.1322248939394162
-2.9291115727380594,1.2491831170053453
-2.9230686497295872,1.4165251962309662
-2.9221992312343734,1.4600042473322636
-2.9091534603190894,1.7177337985301069
-2.9023287306756504,1.8468731392458544
-2.899822529406498,1.9054216027612454
-2.8997761610228188,1.9123650363696794
-2.8904928922985187,2.090915263922081
-2.8810859463479765,2.319982226380381
-2.8775552493727004,2.3647809825727086
-2.8674362817072208,2.5607289588431996
-2.8622649203260178,2.6636310981785924
-2.8524554093336922,2.8493495916841725
-2.8399203730699947,3.125649325251294
-2.838154695904844,3.15155499818308
-2.8367445907498006,3.1692186644047418
-2.836181746085205,3.2172410735257886
-2.83023953168163,3.291301783539749
-2.8292016593561473,3.32239174260243
-2.8194934340990723,3.513612348403091
-2.8177091665483305,3.554187301353321
-2.8117655056083164,3.6541047676323015
-2.8105607974948748,3.701646436822825
-2.8068255492870264,3.75007384032218
-2.7888311948262015,4.021451051561668
-2.7870961436008246,4.016954163825802
-2.784881459457839,4.062235241081137
-2.7839602069445846,4.068249054610425
-2.7816290585394112,4.097878803077579
-2.7714579846387823,4.1623398608283635
-2.770708309621444,4.138970138648748
-2.7673427240100374,4.1186396403936385
-2.7668190067978644,4.163253660713539
-2.7646727547785472,4.127840531132229
-2.7599593263282824,4.12715202422524
-2.7476144011300905,3.9961601052068807
-2.7420983124218363,3.9194310556798233
-2.732945891259633,3.7486889720592487
-2.72583768927009,3.5433746391996417
-2.7230123265189006,3.4401430146676297
-2.7202055868879818,3.3464914229562015
-2.7172506435362185,3.250424247237363
-2.7169073830188175,3.206434719032251
-2.715971141049246,3.22282221363644
-2.712454091193784,3.0574177757370236
-2.698559405991233,2.4098903504474807
-2.6872223018002317,1.8136988984983506
-2.6856612514169447,1.7384061478451833
-2.6746919140777115,1.1081746276534008
-2.66671100013708,0.6378522175036253
-2.6623047942563085,0.34753081375163714
-2.6599442948285894,0.22240952337047903
-2.6590699655751164,0.1605697313429184
-2.6543437116915025,-0.12810969231918068
-2.6492577411501523,-0.38879330783920146
-2.6473089606564737,-0.5500751649696894
-2.642342994218894,-0.8238620605181542
-2.6380056361487836,-1.033646949246067
-2.6335691773688037,-1.312218178376371
-2.6281122772324137,-1.5783815529186438
-2.62770139990398,-1.5661103637238456
-2.62278215443751,-1.8247502478709516
-2.6136115198400702,-2.2034486670747597
-2.6108030431722544,-2.3129455134251113
-2.6064661522417474,-2.417372513398537
-2.600932531340872,-2.6046235547670893
-2.597384409912344,-2.6707653541840615
-2.5867213521371806,-2.839289016712867
-2.5852246506401175,-2.855577967898983
-2.577542581712909,-2.9178140419655803
-2.577491612823695,-2.908563907682231
-2.569711314594069,-2.9022596526463715
-2.5687978999091428,-2.889533245725998
-2.56811136703538,-2.8810849921059205
-2.5498311884081772,-2.6334712589954816
-2.545740307100303,-2.514223604071259
-2.5401064104056124,-2.3402337623066995
-2.537571287984122,-2.2784423465309107
-2.5221245714909846,-1.6909664196180023
-2.5190048537741383,-1.5639607894355014
-2.495408733423403,-0.5252274641686611
-2.495254116198269,-0.5014189417222417
-2.4906181632613538,-0.2905862869805658
-2.484970702271384,-0.046383226375460135
-2.480725525508614,0.13479262048350565
-2.4744430737803143,0.3617738775859246
-2.470487152307849,0.5492753470093336
-2.461993472962704,0.8355259917570738
-2.452940385492727,1.1458826631183279
-2.4438627568096205,1.301438536249543
-2.4382744071934352,1.4420414926660168
-2.437069652809247,1.4711719492064625
-2.432103683497087,1.515422229704441
-2.430816753892716,1.5307501220013857
-2.430251954010013,1.5182964714852039
-2.4234054427319824,1.5894923895123196
-2.4122702384759984,1.5863994551732052
-2.4033944686272504,1.5922769147678484
-2.401471989623265,1.528750799562222
-2.3897532583824934,1.4049356645955475
-2.3820296917585573,1.2896751168123715
-2.3728419869185533,1.0922201139872154
-2.3640781407131204,0.8659562039693698
-2.360724372831969,0.7597349689102909
-2.3531164982069845,0.5923892049003832
-2.3433371721886465,0.33526823005548734
-2.3299128848525394,-0.050605619451552106
-2.315427332159193,-0.4079308200769897
-2.3151795419333308,-0.4488173893455079
-2.309438061729173,-0.5415879982472691
-2.306652417678718,-0.6098129462401362
-2.304490910187516,-0.6708387609820136
-2.2785237198147725,-1.1921570725046577
-2.268528823829515,-1.294148989665568
-2.2657644902621525,-1.3096982063977702
-2.262215175716946,-1.3382731272674406
-2.2528099988238335,-1.432610546337024
-2.2528049851889937,-1.433137662016831
-2.2519361229491963,-1.4113926329740407
-2.2495773540710147,-1.453862034649119
-2.2486068305272093,-1.4565251754973472
-2.233992441062786,-1.519229781889499
-2.2334661505777653,-1.5130933878321051
-2.220724103306962,-1.5308982384594327
-2.2174395139707057,-1.498223748594299
-2.2082712465630836,-1.5136061102464171
-2.196292333736376,-1.447670668907405
-2.193206611809024,-1.4240148538179787
-2.1889588903737756,-1.3922610301089688
-2.1786833125222227,-1.2773494192958883
-2.1783689184829793,-1.3092424556567197
-2.1763951136365964,-1.274586353158328
-2.1638088055865623,-1.113183841768987
-2.16121535928358,-1.061405714018932
-2.1560624626225167,-1.003596716604797
-2.1558760718578727,-1.002328965416624
-2.1542001142483227,-0.9842365537477693
-2.145124574777313,-0.824874052714753
-2.1419017186869,-0.7761662861199748
-2.133608093943186,-0.6238736319975322
-2.1249289540921,-0.46099472117718354
-2.1215563641326485,-0.33949384390619886
-2.118196467829737,-0.24937354606525874
-2.102528861247666,0.14372767294423003
-2.094927072363057,0.29554601846134876
-2.0828325532693626,0.6600850980171042
-2.0791123672638383,0.7646806782730549
-2.0573499682526535,1.3628438341130011
-2.055427824232774,1.3839143648899535
-2.0539241233434784,1.418015846378337
-2.04783749165353,1.590438211231359
-2.039834007447087,1.7758484740807177
-2.0387515148497406,1.80642874957121
-2.0064568132608605,2.1740530155564928
-2.0026116894233894,2.1863800546480228
-2.0024764918833498,2.2396917686727327
-1.996813670925275,2.2043144948627065
-1.9900318277876468,2.2091315915564853
-1.9863185813465545,2.1957324940886442
-1.9732894665009895,2.011974894481566
-1.9596760956316146,1.7418980532769075
-1.9568143558745588,1.705410440176553
-1.952286420986609,1.6141480350116841
