n_harmonics,base_freq,magnitudes,instruments
7,4.456954789715606,"[ 0.70405632 -0.52295866 -0.02038685 -2.64013092 -0.86911058 -2.1481199
  0.5331393 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9948262697716013,-0.7539547731667484
-2.988120940315224,-0.4468303971477544
-2.9797617233866087,-0.16775106873567772
-2.9791064162284426,-0.20894142077864883
-2.9544107125002954,0.6806001273939373
-2.9540596226924904,0.7248491478757435
-2.9539475021673707,0.7198665492900878
-2.950140336469544,0.8902983168053117
-2.948238589878022,0.8873493473655171
-2.9440487729038765,0.9832846959416289
-2.9420558667134094,1.0855292834306596
-2.938226160151861,1.1781541689825712
-2.933969938321811,1.2023694680612012
-2.923623136134533,1.4170735748356575
-2.9197275198197126,1.3994126535903055
-2.9061829060052347,1.3012090682421553
-2.9022842594597993,1.3535790393088405
-2.8983558626642694,1.2392167920243566
-2.89570719296417,1.1968920239557588
-2.894059390820278,1.1564702712589532
-2.8873433849807366,1.0287841097882415
-2.882203646770557,0.8579794004770959
-2.881766357548372,0.8190624162919738
-2.8610293901756982,0.1505730941396004
-2.858082021737235,0.07009739123788818
-2.851253622137664,-0.20687554074830222
-2.839468203544875,-0.5288811232035947
-2.8385282170187462,-0.547759671035537
-2.830697391920628,-0.7224535748112809
-2.8274160036523583,-0.7853239220341762
-2.8187201457318407,-0.9471166583301482
-2.8122087282682067,-1.0538681272296582
-2.8006149129783062,-1.0823946870787817
-2.7847874323540998,-1.0018202176402828
-2.7817976166971494,-0.979082987683012
-2.7809607699434604,-0.9849068948767846
-2.765886739492577,-0.834359732500847
-2.762714647079534,-0.7549623440489426
-2.757301321693149,-0.6689439148165327
-2.7555777100044887,-0.6941674369812735
-2.7419374579756415,-0.5387631178811331
-2.7353595649444724,-0.5590685854076528
-2.7335270888771355,-0.5425359086763907
-2.7297667858267274,-0.5263432557836024
-2.713585948174122,-0.5741494182898228
-2.7125897582680834,-0.6252135050157106
-2.7119004959114346,-0.6755861612945778
-2.709962449797975,-0.6428642797752301
-2.707468611263389,-0.6616867542354063
-2.7023027880910755,-0.7520112410815343
-2.695102940990376,-0.8010378112053661
-2.6876513903497434,-0.9058629535358492
-2.687562452325434,-0.8903955080546287
-2.681221712994383,-1.0046444886349475
-2.6774204048645727,-0.998582424875819
-2.6774124025246735,-0.9933832966794729
-2.6741926362767376,-1.0793841074790476
-2.6648900568440377,-1.1243372436893897
-2.6567820525454637,-1.0966016923184951
-2.651289156314072,-1.084931830702065
-2.6451794459229685,-0.9963545176359364
-2.6422931021468283,-0.9697798457330955
-2.642014973335266,-0.9340923299416011
-2.630447160784927,-0.6447565713669787
-2.628077165695693,-0.5577826010535806
-2.6232568435889387,-0.34428384380522664
-2.623074905094711,-0.34064650115209677
-2.6138834285576626,0.04682362423873393
-2.6120295658872466,0.10771829755476617
-2.6075886598008076,0.397871292378652
-2.60385244223193,0.621028000031947
-2.602432044135547,0.6609464900720826
-2.594505933910563,1.1285704758917579
-2.5851994369280105,1.728583631057351
-2.5843866401432534,1.7898349126787316
-2.5710955784089693,2.57476089521938
-2.561643062436013,3.039137132262908
-2.556714542526798,3.290127726189236
-2.549526013865304,3.5329092293756967
-2.546970115097665,3.577429882836702
-2.537975608032128,3.6987015299393917
-2.5294214603296608,3.7766573812555553
-2.5257520267590463,3.6423289415862223
-2.51871748076005,3.4675260293800405
-2.5156500757947873,3.3965297195905944
-2.502216809799859,2.6137574013901483
-2.4981278179258926,2.314392396510878
-2.4968750985767194,2.2539420974099897
-2.4924000322770405,1.8727851130609188
-2.484413561671462,1.170383418660208
-2.477871300301552,0.5740218673190443
-2.4738982504478653,0.12417624216203171
-2.47082555975845,-0.13946191707877253
-2.458156236871019,-1.503500406585063
-2.451067497165288,-2.1209464423598723
-2.4449675940172018,-2.7485111003581086
-2.4414796038775703,-3.0451976740627207
-2.44055522128191,-3.089826585252521
-2.4299079301874302,-3.905142202519392
-2.4246826898345155,-4.2254916175019686
-2.409183691699762,-4.830239223977943
-2.406852350924421,-4.860019743679137
-2.402759084524249,-4.895856350805051
-2.402517931808426,-4.887358648680033
-2.394029819851256,-4.914782830787773
-2.3805624679795474,-4.549392277049876
-2.3764437112220644,-4.400491679820141
-2.3389424831041357,-2.179357945989744
-2.338536245747684,-2.1058152166357065
-2.334221423077116,-1.8601616267265408
-2.3320252544363163,-1.751936569168156
-2.33100556377092,-1.7329804740490509
-2.3088611668943315,-0.7891831962190087
-2.2909299466611293,-0.49300609937015766
-2.286215576235885,-0.5011330316523341
-2.281814138287989,-0.5354455985668822
-2.2813283754046805,-0.6227386191456157
-2.276517756387083,-0.6644233342330169
-2.272121231032827,-0.7630551649190754
-2.26978820189058,-0.8104002638891218
-2.2664101581849465,-0.9579265952184537
-2.262237867352969,-1.0278813639222617
-2.257783541458611,-1.2235273403252769
-2.2551503071385968,-1.3175094619414185
-2.2473603488424905,-1.5948440806099993
-2.247144776848037,-1.676959028712192
-2.246402573883576,-1.6583375992011298
-2.2412243676789165,-1.8549256592414736
-2.2354132550983907,-2.071204082964028
-2.2302096643138034,-2.312194841162616
-2.2257374735417437,-2.4125558892462933
-2.2178214705745924,-2.618765404868834
-2.206147905906346,-2.7645292783348885
-2.1938543872188467,-2.680154836102537
-2.1731623415308454,-1.9729487309587022
-2.171380062224733,-1.9232201147969967
-2.165120167844538,-1.5734448345765846
-2.161914139352146,-1.382113802457941
-2.1616729422567578,-1.349575052428627
-2.158764869441881,-1.1710828007462004
-2.1568124534786497,-1.1159428642520937
-2.1565790735614137,-1.05165026583182
-2.156422721922795,-1.0639945968309426
-2.1492370750289633,-0.5581066352447888
-2.1353126776332667,0.44290021241103034
-2.1308410425511486,0.6982667924994356
-2.128340260040555,0.9424764247881255
-2.1231605659044126,1.248810238479752
-2.1203366463859297,1.3803884323844318
-2.118900933727601,1.5184905763075065
-2.1179080597593627,1.5437192106764035
-2.1145799736805695,1.7396595398348418
-2.112659829743242,1.8771340035792825
-2.112010731523628,1.8909748966626003
-2.110113235697172,1.9647835880275055
-2.110073995153112,2.060723492807356
-2.1089523656207483,2.0109421523005593
-2.1050454541063592,2.2335479091203068
-2.102200203349546,2.369964522393754
-2.1010267056715506,2.424986694527092
-2.09925269025652,2.494376949541285
-2.095962035917606,2.574584986906699
-2.0955058779650364,2.6235871179094308
-2.0884274686820614,2.834491809486256
-2.077136593157979,2.9366293614306422
-2.0728355397042644,2.9094578999255347
-2.0707741930569608,2.9418541154486233
-2.06286631505557,2.869568593468185
-2.0612612521010423,2.7979562975625316
-2.0566081998013015,2.7383132169736166
-2.0491861698653118,2.5074329976077996
-2.0472222648016,2.4168168965833083
-2.0411777349182154,2.1620825737576364
-2.0401754980316964,2.1292046004976273
-2.027216163573817,1.5986410515718714
-2.0250375536499376,1.5399875476550156
-2.024618871091934,1.5314723632216034
-2.02393472621977,1.4652999234473076
-2.0164059626702393,1.1328822404141676
-2.015324662078222,1.0735342353718413
-2.013103556985179,0.9861162778229329
-2.0112871899669695,0.9433921959099353
-2.011026556440276,0.8876350926063291
-2.010106161934627,0.8423342683376419
