n_harmonics,base_freq,magnitudes,instruments
9,4.688538938933306,"[-1.96641738  0.9804773  -0.51677997 -1.12297488 -2.11893347 -1.88924993
 -0.20681715 -1.09732829 -1.87120312]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9903228710765593,1.8741397383363345
-2.9852411571647286,2.062058788093128
-2.983549396751199,2.1323328175156564
-2.981237908425738,2.2150944725091124
-2.9806360627227795,2.2473294056802633
-2.971739337575614,2.3015561756506093
-2.9708015614199095,2.282900330779997
-2.9678632146233266,2.2921651837408645
-2.9554425928811257,2.0169968969085277
-2.949714636741966,1.7625366060111476
-2.946585401609796,1.615692670208146
-2.9431054404218693,1.4361133788698037
-2.9249829983937197,0.6881594654626573
-2.918326847747541,0.4549584009585968
-2.914182829943405,0.3675465391595587
-2.9116271494626145,0.31247168504157674
-2.9064325796021024,0.30823069396292274
-2.9029360950468357,0.2416810113184587
-2.8990420772881427,0.3219156606787394
-2.8959081314642576,0.39816592979651766
-2.8673293133474544,1.0398674665110017
-2.8551404498319455,1.2299452827633321
-2.849881370396032,1.2099359065381396
-2.8477122739071374,1.200069804232148
-2.8427848277206524,1.1883073796414356
-2.840580265595052,1.1000340153116497
-2.834647887390025,0.8781259787368122
-2.827419057699126,0.5271905528133639
-2.8181284384386434,-0.03770020250550366
-2.8172707625885995,-0.17012411101534125
-2.8063123117909097,-0.9816532643883992
-2.8035223922470784,-1.1363929780791209
-2.802037242674694,-1.2823707155164101
-2.795217591544789,-1.8732837943432699
-2.794265439626842,-1.9050023734716166
-2.7938295738409114,-1.9223368604237183
-2.7933601551942253,-1.9508595131402664
-2.7757431439250038,-3.1010680218168933
-2.7649016755300706,-3.4463853237410307
-2.7538071283144108,-3.4620646590005504
-2.732665967311997,-2.5551685394612664
-2.729876827261438,-2.374325209132432
-2.724342754310186,-2.004391480516792
-2.7242434601536933,-1.9624008295450963
-2.716619355051944,-1.3844897241831637
-2.704398657906035,-0.4377604906263416
-2.7043501009595317,-0.4871021371459619
-2.685866579925097,0.5340516274309629
-2.680786615071993,0.7194724143641145
-2.67070214769046,0.8533226387502317
-2.6626409312203867,0.9018543786469313
-2.659350752712367,0.7990699465619862
-2.645255796760983,0.4548857249861461
-2.643171074150607,0.4442406150526348
-2.6389308377445224,0.320868802175316
-2.6344860223177373,0.12864761377940662
-2.6107081014279387,-0.5708169110154058
-2.596723754058913,-0.7951161484275733
-2.5914886270494675,-0.7915777754044379
-2.5826806677781193,-0.7389022753912928
-2.582219327965255,-0.8458813811766055
-2.578535213930719,-0.7759885861912872
-2.565309689538571,-0.6670617545911641
-2.5596946085802568,-0.7056154416160683
-2.5596062757395224,-0.6603561231347165
-2.5577837073681566,-0.6440776153496701
