n_harmonics,base_freq,magnitudes,instruments
10,2.3145641547233193,"[ 1.51242703  0.064123    0.75143945  1.64586893 -0.32792298 -0.46688994
 -0.03789557  1.72699651 -1.667081    0.08592286]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9943821749345485,-0.39415168043819804
-2.9942428238565215,-0.41494945899015345
-2.9903107095651587,-0.2442442214458554
-2.9877641978218032,-0.16448091366143058
-2.9871558197637382,-0.1800701271200297
-2.9864370944302836,-0.15834254133847372
-2.977318626201142,0.09503240224398181
-2.9759998847285436,0.1642086450496711
-2.9678407265525024,0.4137426679601408
-2.9635704661639224,0.5547046584039534
-2.9536571085755394,0.868227011469506
-2.943785547096567,1.1738243374751633
-2.9348664522912813,1.4022041359201602
-2.9193853993080516,1.8062644604880587
-2.914408096636066,1.939529095388485
-2.903596299610567,2.1561122511222948
-2.9032649258103858,2.1608762587458092
-2.8969715531293776,2.303401093148678
-2.894577069002593,2.317285092609951
-2.8921945817161716,2.3448369328266376
-2.889761696544469,2.356833599872034
-2.854902099201436,2.638411379087903
-2.8383626872683845,2.6036578853903496
-2.8353830098263577,2.6148978441004473
-2.8302468226524433,2.5639373049575207
-2.827149793651018,2.5134021446231762
-2.8222005472372658,2.4207544548653464
-2.8207224027074616,2.3898869508387017
-2.820002562141467,2.4172889067179324
-2.814987621961368,2.2841986414335773
-2.812257492244168,2.2743602500897966
-2.8109843818793383,2.2248233678789884
-2.803262258885362,2.0621924992392935
-2.801465981504241,1.9989943363329692
-2.7729933203788253,1.1947931873769004
-2.7694838996300026,1.0986138398490006
-2.7640307689453123,0.9115082709821629
-2.7628368083117194,0.8813287194765337
-2.761690624322318,0.8438494126937605
-2.7524678026456932,0.5413299096415518
-2.7484770991796506,0.43836803994334345
-2.7330508497794312,0.02784574880564089
-2.7070213575285007,-0.46966382354926356
-2.7062404108224696,-0.4734642875805792
-2.706024428007712,-0.48314466267816264
-2.705701650733667,-0.473472214039746
-2.698300486562654,-0.5089207704267179
-2.6953851148345254,-0.5158064227297898
-2.6874381053083187,-0.5347348842028855
-2.681919942200809,-0.45579485967969424
-2.6792546755836737,-0.4335596994768651
-2.6769082381955633,-0.3881202287501426
-2.6738710929083336,-0.3324163820952862
-2.668074924231798,-0.24071085128080402
-2.659869120039735,0.028333953458685765
-2.6576557560443566,0.06090826431635643
-2.656779807459544,0.11922714874775725
-2.6262017477307165,1.5278299226312435
-2.6196415190244564,1.9502766543120025
-2.619414470340006,1.9905930444338222
-2.6132840585737993,2.318697817244222
-2.6127216368234594,2.389730080540329
-2.6114297706060317,2.4584737957140503
-2.608841194719905,2.627258004424511
-2.607715692507576,2.704032827220287
-2.603518199546664,2.986340304989848
-2.5844431196140984,4.210905494485444
-2.5803818947562447,4.499366533495967
-2.575359262350396,4.77886872136387
-2.562481538228387,5.495027552667961
-2.5593598714501122,5.6707207452278965
-2.55929729296636,5.64051642998083
-2.5571282582264123,5.787705431610205
-2.556791392006361,5.7829762441809125
-2.5416897890654,6.333813443142383
-2.5245130136127107,6.668078000406884
-2.512701122006188,6.6559126708387195
-2.4965835157603995,6.282453417277736
-2.49538365948675,6.2355793590961826
-2.4804926115914037,5.519918914632576
-2.48003935125724,5.506259793269417
-2.4619642511884523,4.25203460543004
-2.459246207225832,4.029128712243713
-2.4588903075361763,4.001605164861644
-2.4557787403738125,3.783283705003008
-2.452806787867763,3.5167458872063913
-2.4442072648597297,2.7203721562116834
-2.442582025121559,2.58751147793158
-2.4408949475918345,2.4327605522238906
-2.43996082714101,2.3231787121865968
-2.423691774120304,0.758388861186051
-2.412580083996632,-0.26912475337570113
-2.412493520836599,-0.2981923263266735
-2.4103125478825183,-0.562420014919998
-2.4055942122647584,-0.9079103268759944
-2.4033374911807317,-1.1259902891609148
-2.3971308666332924,-1.6701134067657608
-2.3701370656891223,-3.5923561765778467
-2.355057534851059,-4.237694080093093
-2.348231635510264,-4.401135840979663
-2.333494911589216,-4.555571468574082
-2.326958149607696,-4.500525460756112
-2.3222475611156352,-4.449146922191827
-2.317583216521676,-4.3244971717187415
-2.308934013141989,-4.083476974533569
-2.30252968516217,-3.832554139722653
-2.2949748156925818,-3.480831864119322
-2.294820212609457,-3.4759358549077914
-2.2789590872093832,-2.612582028797894
-2.2779486663556336,-2.5379300638051587
-2.2666501774409156,-1.8550976060855795
-2.2620797966540316,-1.540142220788089
-2.25934787497187,-1.3765439762975176
-2.2490268910095024,-0.6957012239136913
-2.246415697002284,-0.5178410284150278
-2.2449159273437473,-0.4435074745322663
-2.220693430317673,0.9262558302023396
-2.2179207033016506,1.094920937278044
-2.212642612533381,1.3116957114931234
-2.2090468341432024,1.444549542554977
-2.20283710266848,1.670266409152398
-2.1927020127517025,2.002232789136925
-2.1917153508094183,2.038451316949014
-2.1890194123178146,2.081227407123337
-2.1877022806685185,2.116079444158984
-2.1874609176154296,2.1323149715402057
-2.1782793747190876,2.270990399327025
-2.1675676342133974,2.3726531682055634
-2.1664050420776277,2.3315583923015897
-2.1610985491208385,2.344991689174798
-2.1599200267753393,2.3479878872544666
-2.1522176151057835,2.321183104995239
-2.1493282872952526,2.2842343168852124
-2.145228563722872,2.2749290638889126
-2.1447929933843626,2.2252760255527235
-2.136876007426907,2.119421226202213
-2.1301642281507864,2.0303864321304395
-2.1129309500526605,1.6921376503058672
-2.1038789543603027,1.5332870886881884
