n_harmonics,base_freq,magnitudes,instruments
9,2.1595098541924607,"[ 0.88782359 -0.09662772 -1.93459344 -0.11265888  0.69272464  0.27017066
 -0.50852007  0.55950478 -0.65697377]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9954015745632776,-0.5104635879494565
-2.995385246423699,-0.5162504615514496
-2.9915401374647352,-0.5411529201257483
-2.9820112754725185,-0.6419709156164891
-2.976659487333513,-0.7172574775840596
-2.9739232459564695,-0.7516851063285679
-2.9696831662036245,-0.8159589959331831
-2.96321948343196,-0.916737913701115
-2.953183231181775,-1.0932542299625623
-2.9482722900446214,-1.176397142228692
-2.9406158954301143,-1.3134983770720834
-2.930688355395417,-1.512956131418977
-2.9296388483669356,-1.5263178018820347
-2.926475823777072,-1.58722725875734
-2.9262886786779534,-1.5862449928570075
-2.9259943802649024,-1.5933734496912235
-2.901546605846824,-2.01178026429301
-2.897509967244708,-2.0794761589285744
-2.896715709598383,-2.088394419618495
-2.8946058159096375,-2.1141823853188106
-2.8919691580236058,-2.152704073009877
-2.8890355136617223,-2.190852395530932
-2.8820320148387664,-2.2674460243820125
-2.879570694562045,-2.2934518364396332
-2.8787729665356196,-2.310338027092892
-2.8755378956576507,-2.334623992886907
-2.8752786110134005,-2.3364024918591437
-2.8739700370413406,-2.3477353218431074
-2.870351295215036,-2.372232307881152
-2.8661730448375664,-2.3993794488811675
-2.863041121063788,-2.416786509825782
-2.861742664117573,-2.42285215901158
-2.8510933078011806,-2.44797749821992
-2.85098938448703,-2.445584907619139
-2.8507591206497054,-2.4527252131010533
-2.8458330619759833,-2.4450187360174755
-2.8455262992121444,-2.446307157962246
-2.8354445825872796,-2.4064321807755413
-2.834400496963343,-2.413336906150407
-2.8224899241393633,-2.3342458593498834
-2.8159118521829978,-2.2715017025351267
-2.8143839019443533,-2.2467674807854547
-2.812297561317119,-2.2276908656196017
-2.8083400957099975,-2.178268008431611
-2.799664282260836,-2.070973354083306
-2.7965533756547396,-2.0200901074466353
-2.779436400757638,-1.7514629004914815
-2.777982989637213,-1.7271240417359988
-2.777098135749676,-1.713048380705352
-2.7683792236886955,-1.5583565455353734
-2.7620592797764534,-1.4516723000178808
-2.7593569876471884,-1.4080465058527094
-2.7441636509997833,-1.1305007212171798
-2.7373026194657846,-1.021627316606034
-2.7338720658598845,-0.9590166330039757
-2.7237201999632816,-0.8063710844215038
-2.7100724004616885,-0.6203762947410676
-2.6938401869289894,-0.4302945650757932
-2.6892328104510215,-0.3849857176805155
-2.664208790427275,-0.19712239757126818
-2.661900365463396,-0.18797153715786158
-2.660943381273488,-0.17599333934433412
-2.640724363417551,-0.08497168829074929
-2.6389015353815486,-0.07933327517052202
-2.636801243044306,-0.07007099584236104
-2.6358758052779008,-0.06904542443012297
-2.6204516368350443,-0.006063397291239
-2.6042174027620884,0.07286632412997363
-2.603946728198507,0.071972050236033
-2.5871622868025694,0.1799613509026213
-2.580465152993008,0.23265559714852774
-2.5747157606796103,0.28198206575434265
-2.561716134029874,0.41670422339721114
-2.5522846384589997,0.5251880031539706
-2.552162329458529,0.5337448809073264
-2.551833559344079,0.5355671892902596
-2.5513013343425737,0.5479420410330399
-2.550744470939839,0.5501542665098925
-2.5494092885561077,0.5672270449209224
-2.5409167889664057,0.6875411246650125
-2.536999780714546,0.7477373119834715
-2.5223194117139247,0.9804730480724412
-2.5222011184141557,0.9830167492180907
-2.511196086265924,1.1611278636128282
-2.507034292477656,1.2278577508065252
-2.504017193121946,1.288294043070516
-2.503321977423533,1.2984225414303017
-2.499285291305003,1.3626416229500866
-2.4937517723292393,1.460622303917032
-2.4915269030392677,1.4947927689670484
-2.490780520297028,1.5149126897554086
-2.490049428750486,1.522369967624747
-2.487317694177624,1.5676359347732665
-2.483119613180903,1.6343529190966126
-2.4815694328080316,1.6564913533798487
-2.475747831516013,1.749524564332082
-2.47487928314737,1.7619838857362453
-2.473968990420123,1.7693526024590516
-2.4655124160910296,1.8873313057400969
-2.4444202565228643,2.098285191722403
-2.4441550921285224,2.1017960537912455
-2.4437869384255544,2.1097600975896187
-2.4323128707917516,2.16331520219318
-2.422370497389993,2.175642167259679
-2.4203066597992793,2.1703112814030874
-2.390200554134147,1.944690622806709
-2.3860984910896597,1.8867286861486816
-2.384216108088231,1.8546188996022055
-2.378751108684487,1.767820312242344
-2.375019962499646,1.6917609691964293
-2.370976480246751,1.6115225487410592
-2.368060979689489,1.5535415865995417
-2.357147316809686,1.2978248980427884
-2.356929668425888,1.2996123496467475
-2.3480144420568774,1.0731672946381963
-2.3425808217449333,0.9216077473925597
-2.3351355205734086,0.7121777482777886
-2.334619587994248,0.6902364686009248
-2.326456398437883,0.4559543642750845
-2.32515302492131,0.4162972589350786
-2.315187218829802,0.12521136736518398
-2.301026144951411,-0.28509217913258483
-2.2934057205925367,-0.5001899565425016
-2.292262983770459,-0.5257338866557064
-2.255153996298126,-1.3241363360256404
-2.2537461348807764,-1.3440377054630714
-2.249920278826909,-1.3950876571365503
-2.248185089688702,-1.4187528795831938
-2.245910735180133,-1.4450563379350967
-2.2288220333953177,-1.567746034007371
-2.223317206438961,-1.57610464579012
-2.2140887813069914,-1.5565880271082508
-2.2125860906355292,-1.544818497081001
-2.2062117683663036,-1.5132059870220111
-2.1983569530443523,-1.433481666464682
-2.1905074073495374,-1.342244475646488
-2.1789562660699024,-1.1588854066288796
-2.175954422218635,-1.0964910711504572
-2.1751361048977795,-1.090607457497438
-2.1724645355618213,-1.0412472917206028
-2.168603526723312,-0.9574491285471165
-2.1668159867467383,-0.9197476646840045
-2.166664807577795,-0.9118672288412699
-2.1617071247546993,-0.8016168473695533
-2.160186502789304,-0.7774353768995982
-2.1514454972237926,-0.5755697170628492
-2.1480165770610213,-0.4866439630869862
-2.146685822449392,-0.4604789539694599
-2.146343592053614,-0.44458741325584283
-2.145073754530517,-0.409299215593241
-2.1421634023882667,-0.33230349979516
-2.135941805700913,-0.18413141610386444
-2.135646997062861,-0.17458549595756243
-2.1326704453412253,-0.09878169752373293
-2.1321518744098142,-0.08769795675238168
-2.129213131321068,-0.012641426955717473
-2.1231482012841285,0.1407153146798202
-2.1214194940635522,0.17565982278582182
-2.1077803587891366,0.5072782358638
-2.1074968474069715,0.5150896505094249
-2.1034530589532627,0.6035495745733169
-2.102217305470963,0.6350474728126857
-2.078871658131542,1.0576941428839666
-2.078605650690899,1.0743923469937826
-2.075374571463966,1.1111721410455397
-2.075030247681913,1.1227552374919023
-2.066963278299878,1.2185032890369614
-2.0667727254438293,1.2176222367944824
-2.0603551160132207,1.2822093326356931
-2.0596028185391333,1.2830323909082364
-2.0538619669226974,1.318920620721463
-2.0536981748534324,1.3193053416406364
-2.047527865140246,1.3391271719425835
-2.043476676680272,1.3503988788893226
-2.0285722804663147,1.3158321858686597
-2.0268189694543,1.3110222974445869
-2.02516569695371,1.2937651909471177
-2.0066148066640257,1.105534311658123
-1.9985345608149037,0.9877232981325157
-1.9896703047805493,0.8179169449614527
-1.9895208642861135,0.8203106764972611
