n_harmonics,base_freq,magnitudes,instruments
8,3.7346773195051988,"[ 0.3577242   0.36170532  1.10926356  0.02574185  0.02252401 -1.22621653
 -0.17776183  0.31821235]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.99379358740602,-2.2105523628038632
-2.9907954809065376,-2.2922181190363577
-2.9816560363894284,-2.5560011136216505
-2.9775104718908434,-2.6812665548934245
-2.9688659819111187,-2.943354105901755
-2.9685590084761975,-2.952857290557675
-2.9650796226401903,-3.056799548475904
-2.961180560523246,-3.170082086072755
-2.950373925233304,-3.4571931308817003
-2.9493461938600936,-3.4816874442256798
-2.92948208639457,-3.812609802183391
-2.9244102283094486,-3.8448352408328903
-2.919598272052556,-3.8520958639772687
-2.910642643160588,-3.802599218733584
-2.9092973064100875,-3.7879222602837603
-2.8804681186692216,-3.0273588981271646
-2.8688436557562893,-2.512840280052071
-2.86827259510694,-2.4849266078980476
-2.8639867672734005,-2.2726242701357946
-2.863227439081706,-2.2337511956140914
-2.849334129638202,-1.4910193463062416
-2.848946441597718,-1.4697529055539356
-2.8463829385122303,-1.3282370230179403
-2.8367329323592454,-0.7962292377260455
-2.8353204715849927,-0.7188584523194432
-2.833892858935971,-0.642269235712971
-2.8253409890529064,-0.19188443226425977
-2.8248842895556012,-0.16906508112192387
-2.8211658211292185,0.01712887287202614
-2.8207220988593895,0.038286192218349606
-2.819555856832509,0.09543029214516072
-2.819324411543204,0.10613766285564977
-2.803017940991804,0.8055005338161688
-2.802514074014746,0.824320324376674
-2.795855629625827,1.0521242027058082
-2.7939511132099852,1.1101523465528123
-2.792074975080628,1.164468964169485
-2.7898177267694617,1.227289175319801
-2.775751321572581,1.5192795632042861
-2.7728987293348304,1.5591808425071674
-2.7707054173148356,1.584747316953137
-2.768448786576868,1.6085195662442777
-2.7677363729092432,1.61490239644851
-2.765533300098684,1.6331047950571675
-2.7649742130982626,1.6375673429403614
-2.762994199889762,1.6496144938836292
-2.754469111573277,1.6733525448224795
-2.746033856923939,1.654825049755098
-2.7396725029040025,1.617717214491394
-2.7373815844706817,1.6001670623430522
-2.727683177041712,1.506411761693666
-2.720948602700039,1.4266581475475777
-2.698161328433571,1.115905628491597
-2.6921969406460304,1.030386151029617
-2.6786777151335905,0.8363321293552815
-2.669116959591136,0.6977520208376371
-2.664555327664357,0.6297717733212341
-2.6640422245616002,0.6222227956871013
-2.6361108045544377,0.15890259698520157
-2.617844140278011,-0.21849994172794482
-2.617128034002368,-0.23475085121343198
-2.6159464171167586,-0.26185018917611247
-2.6110957040109515,-0.3744424341287333
-2.602389066049602,-0.5853560147319723
-2.5989125936458417,-0.672151831168982
-2.577019318489644,-1.2088718686998103
-2.5739957180993986,-1.2779912356016319
-2.560442054852911,-1.544262831463621
-2.5464489264999353,-1.718413808549471
-2.528847226386575,-1.7328531459533283
-2.5166786580909606,-1.5860737720505291
-2.503517124203362,-1.281209318557511
-2.501616235982495,-1.225584309456584
-2.501430736559114,-1.2201595670284957
-2.4921391739723973,-0.9108414192512186
-2.4897715725939147,-0.8231228543944856
-2.4851354746700274,-0.6437604567877083
-2.485027910007136,-0.6394753009818455
-2.4795526557173684,-0.41443717754427284
-2.4771736258154426,-0.3139831462954896
-2.4732287222777947,-0.14565267424968115
-2.4727479820200786,-0.12409934074894048
-2.4665523646156426,0.14335518494194738
-2.4637103930352957,0.2659391439550672
-2.4636890887266683,0.2667602269023521
-2.4268994331965943,1.4852064807262744
-2.424056468967399,1.53037098326001
-2.423596462460654,1.5361025360292113
-2.4224665557146485,1.5506581331537272
-2.410882564531149,1.6086160805116794
-2.410633022483255,1.607987084276303
-2.4077581934587204,1.5950007266144235
-2.406648571467111,1.5864165133993473
-2.399908082610958,1.502665038523005
-2.398883733423827,1.4864726401682251
-2.396204183051818,1.4330121730530478
-2.3919975642782654,1.3314893970789716
-2.3872844586553503,1.1948129465468753
-2.380396715282301,0.950126216454106
-2.375092269460734,0.7308629392110655
-2.3726317763621676,0.6209073035486272
-2.3712602696902105,0.557409434879978
-2.3563287385409124,-0.19597490589655991
-2.3447203613680454,-0.815647262429547
-2.344457733933316,-0.8296392144602249
-2.3433232033158413,-0.8883389781940533
-2.317985740093858,-2.014665023433264
-2.295362297604683,-2.436291448807957
-2.289714923495718,-2.431908920609388
-2.275819076902716,-2.2297999672365654
-2.272872637585095,-2.1551170221378424
-2.272227282510872,-2.137495871109228
-2.2652578458737462,-1.9159505065299463
-2.2604037942257897,-1.732830870102725
-2.2551700303808797,-1.5139471459943425
-2.2529996229661498,-1.4181846804258165
-2.250873189766363,-1.3212548388039858
-2.2472615701292957,-1.1519220381088682
-2.2461589742033237,-1.0994633204932818
-2.244956107731504,-1.041878648410735
-2.2377211980895377,-0.688953048391182
-2.2373092328848254,-0.668532984671155
-2.2183148644905213,0.20613730300713906
-2.210264191230525,0.5073684440149735
-2.208609906259308,0.5610570037215212
-2.2062354450219708,0.6340805193174931
-2.2008796235508994,0.7741282423038977
-2.1904527982950985,0.9436303685735072
-2.1880605467569403,0.9622915138657151
-2.1848783021779683,0.9754627105811324
-2.1833626467663727,0.9762869039675247
-2.1832970982404394,0.9765669677107184
-2.158698013047057,0.586158279229374
-2.155478545103353,0.4854939199332386
-2.1400867669114936,-0.09067169738409492
-2.1299515251533228,-0.506877199208406
-2.1219719118369076,-0.819190013002889
-2.115860176340659,-1.0348141182422914
-2.1144331729639814,-1.0806828149790033
-2.1020799959938947,-1.3907121688199184
-2.0929371120178644,-1.4916311576651335
-2.0921389829558548,-1.4948538930771362
-2.091334274901209,-1.4967894453784207
-2.090326143820231,-1.498070635817334
-2.0892188559680833,-1.496745888891219
-2.0821829988867275,-1.4419336433064398
-2.079492292717093,-1.3992503979247894
