n_harmonics,base_freq,magnitudes,instruments
9,3.9188977227839694,"[-0.67084566  0.42194401 -1.22186244 -0.29636356  0.05689826  0.76770231
  0.66222591  0.09289751  1.21621348]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9968183092564846,-2.9868845524643306
-2.9893063044469663,-2.4224229022309656
-2.967856465271459,-0.8312684096342946
-2.9645644651223106,-0.5751230701471505
-2.958536294863583,-0.19774874502978682
-2.9454332278494473,0.5080991444938099
-2.9416392669523237,0.6566865092896874
-2.93963692819497,0.7290664132411819
-2.9363716109628073,0.8427167167254614
-2.9273112730550013,1.0510104205863209
-2.927308988499094,1.050833412250336
-2.9147934069758095,1.164782365566052
-2.907601231560169,1.1138310280124515
-2.9036696011799705,1.111720669640995
-2.9020562363993214,1.0584581258854138
-2.901871066075814,1.0715555768784586
-2.897141126639025,1.0285083207340784
-2.8964422640050045,0.9944351526808054
-2.883934572355029,0.8314475926197101
-2.879838682631209,0.7501431467034158
-2.8781028921463694,0.7489327311714756
-2.8707669844894825,0.6335459112037682
-2.8690328492944825,0.605357775722281
-2.865493628647525,0.5869828632272517
-2.8634109945272144,0.5475472967257173
-2.8453647128109987,0.5164227003673311
-2.8440617328058453,0.5255251313116401
-2.8362266166430716,0.5735457406630649
-2.8318302548752143,0.6109920709439395
-2.8174745732499926,0.8367797086827744
-2.8069198155558928,1.048973173835959
-2.7801750585302116,1.5105483750899953
-2.7640335572952717,1.6662855203199445
-2.7631644766535484,1.6613939728359317
-2.7595282810315194,1.6963589938240817
-2.759501928753651,1.70890123631513
-2.757662994240417,1.7156344075654242
-2.7339917766406825,1.7457330574112955
-2.7305576510826484,1.7258476677310541
-2.7181457597519953,1.7348302998146987
-2.6956040760568687,1.7403355258008666
-2.687457231842489,1.7756609964208514
-2.6865908921265866,1.7824474977996372
-2.686493536623119,1.804442802123812
-2.6833653377159434,1.820631086363426
-2.6772269268880136,1.847745941209068
-2.671912755494929,1.8458696270524215
-2.6693647975788624,1.87350680140181
-2.6676271106995633,1.8835474146479096
-2.6672126438963506,1.8798768985697323
-2.660376473642473,1.9069052959400405
-2.656417190907314,1.9360671340602518
-2.6530277532783018,1.941835642330817
-2.6387410422743747,1.9330738343961913
-2.6203584568119584,1.6855639876219133
-2.6190803379495238,1.6879134434247565
-2.6113559037354213,1.4961749973967498
-2.6063305819902114,1.3938793340402258
-2.6059643889969735,1.383037355514313
-2.598376946241693,1.1563070822871513
-2.5954144196167492,1.0339955697196324
-2.5938662072612377,1.0069725517007613
-2.593118431883081,0.976936192062775
-2.5822533227733144,0.5995017712893227
-2.5660103977779904,0.005809766202939017
-2.5605318202490195,-0.1438203325813119
-2.549862068581458,-0.44164523622190205
-2.5415294010238316,-0.5839224501193468
-2.534491249826041,-0.6866428191125917
-2.531964998624904,-0.7340660310428573
-2.529374872819158,-0.7270339161760242
-2.529177249106347,-0.7355830578686453
-2.52382721230326,-0.7500417369755887
-2.521642166475243,-0.7656698937650805
-2.521320165577894,-0.7445252046830917
-2.5181563925156056,-0.755240665308772
-2.4896386581800796,-0.2718642312947727
-2.4895978118018376,-0.2770624139919736
-2.489104243202175,-0.2394360079215101
-2.481336546286652,-0.04436932626301036
-2.4741158817384656,0.16287587348843907
-2.4653189615384203,0.4081287162853156
-2.4590335364511082,0.581901474376312
-2.45422530169817,0.7144793613266339
-2.4430399720032234,0.9672878178588215
-2.4380474718818568,1.02453226556319
-2.4250761887243337,1.2119269896620286
-2.419590233034123,1.2772263032602051
-2.418147515223712,1.2918131765504548
-2.415017657259722,1.3303574504041518
-2.4147422958535163,1.3250976925915516
-2.4120073635766093,1.3215014618540628
-2.4096080699539715,1.3614243158069623
-2.385464964576519,1.56064815060819
-2.385181190365583,1.5498526313668255
-2.3751069220455747,1.7150284868258507
-2.373138722100853,1.7490370732915084
-2.3723079659908954,1.742388031133427
-2.369496471563779,1.8084528087760015
-2.3678344227751,1.8620697042733643
-2.3563073390518943,2.114814253318761
-2.3381638392334065,2.6196837352235285
-2.3374428634680724,2.610521832139115
-2.324862692505918,2.9860766597373427
-2.301118535179171,3.3630766215112327
-2.2946500035062636,3.38528652320192
-2.2874361264593928,3.260680865690014
-2.2599000508621088,2.1328271331073174
-2.2570932486881676,1.9168925601433484
-2.251486000750729,1.5296609270754895
-2.248642217567805,1.292595926172793
-2.2355052412581777,0.1715072131428461
-2.232358694114583,-0.14539871347911928
-2.2239580754847874,-0.9265875877266752
-2.219547828749687,-1.2945595454596397
-2.2052623592943394,-2.5867213353759086
-2.2007856893781463,-2.9249154082450843
-2.2000201815177274,-2.965958917470191
-2.1999323400678366,-2.985077771065429
-2.1964685744644132,-3.1844992167174055
-2.176999746208125,-4.1801788973758915
-2.1652765413101296,-4.384893911869573
-2.148253837415936,-4.149827005728234
-2.1323450195445406,-3.5485057909975475
-2.131301600073006,-3.4894651485206003
-2.1309171218711254,-3.5022810273309384
-2.12263455390805,-3.047952086749311
-2.1176348477611793,-2.747128783914195
-2.112671059790072,-2.4838933298384163
-2.10967509068587,-2.3011435180933177
-2.1065784704277686,-2.1234632365644903
-2.0986847522972796,-1.6805931353405898
-2.0975930921940296,-1.625182448884045
-2.087040827171543,-1.107580009460755
-2.084801012195774,-1.0053927766396815
-2.080310715661966,-0.8126270636345714
-2.078223483706884,-0.7373064381334061
-2.0778881464592334,-0.7322338684239657
-2.0682143294187707,-0.40559197084261034
-2.0586334298711844,-0.12611693191780945
-2.0551273214268644,-0.04684766199249262
-2.041876746938759,0.23416239062003535
-2.0374270482749663,0.2755174334893802
-2.0367408500061086,0.28441903528441564
-2.022429898076023,0.5291741043206929
-1.9977443254078686,1.0267932873446408
-1.9967265376002865,1.0761810712237407
-1.9894947011991087,1.265659630533395
-1.9857440459172013,1.3766801843177263
-1.979256431415892,1.5385332218870755
-1.974333540378339,1.681641552113392
-1.967746097244177,1.8671582142576837
-1.9649590780301374,1.954833536312278
-1.9463116332744246,2.249394186047105
-1.946191625090267,2.221196866834018
-1.9442466633170994,2.24384213615987
-1.9392986365490987,2.228872119498943
-1.9269388551304687,2.083049814577388
-1.9259000390257817,2.040360091763744
-1.9238610759700028,2.000038149496395
-1.9192282097241264,1.8628319916778544
-1.9153471731733032,1.72129514666174
-1.9120457033988334,1.5924392116874746
-1.9108661915521354,1.5411266843958027
-1.8888893673420604,0.203640529373612
-1.8828273811356506,-0.23104366344423874
-1.8802883865858757,-0.4038852453922702
-1.8748643448240516,-0.8048556375062935
-1.872417918082029,-0.9284254135807435
-1.8717376865490891,-0.9944154204539419
-1.857524248300189,-1.855651477052162
-1.8525317901019567,-2.052448869041718
-1.8403724128635213,-2.444314725146368
-1.8379765660139824,-2.444203447895418
-1.8243414335903156,-2.3559792273590983
-1.8094702840058325,-1.6979689389984753
-1.8078434444885887,-1.5872450910997566
-1.8056635574707074,-1.4546517781468564
-1.804539578095211,-1.3356884132534594
-1.8023254766693921,-1.205630166613838
-1.799055833183353,-0.9808727880010416
-1.794363987242327,-0.5505613182336503
-1.790643292383223,-0.25364540337972363
-1.7899987641476909,-0.1693442984168117
-1.7890653926406406,-0.11534458049819576
-1.7801048848009289,0.6921728903017217
-1.7790037715807183,0.838411071700637
-1.7766188583345142,1.038790870265168
-1.7739997770918572,1.2568209700471864
-1.763943162395947,2.127138805482089
-1.7632858249670182,2.167959617253064
-1.757496050413934,2.5968398584677717
-1.754206279432053,2.8027232713417716
-1.7526477233847075,2.8763961085447995
-1.739067825115832,3.391489677363786
-1.7341498919129699,3.454784961396317
-1.7286225181126627,3.3834155216044755
-1.7192130292320744,3.07448879111937
-1.710079387279593,2.537003622590698
-1.7028262828313556,1.9471280872607208
-1.6982229688279904,1.4907799228822052
-1.6979559456976154,1.5004486814249711
-1.6945430998917475,1.116190219913756
-1.6906780835768047,0.7238265415916769
-1.6853515032236681,0.08798096035552852
-1.678231487514177,-0.7478369589036753
-1.6752092820623754,-1.064225904916566
-1.6702765955260817,-1.6537755730289803
-1.6614481469661455,-2.603712414523246
-1.6595264140117156,-2.795982981216876
