n_harmonics,base_freq,magnitudes,instruments
10,2.0039268418420217,"[-0.66334784 -2.05486708 -1.88444903  1.62273568  0.31252059  2.05951793
 -1.85859773  0.05699034 -1.63769119  0.17532064]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.996154302233297,-1.078239393211784
-2.989980505522115,-1.386988108134284
-2.972159162116437,-2.110417592789262
-2.968808554924427,-2.2158130157673974
-2.9663465656503094,-2.355383270505351
-2.9655241732297384,-2.3392869671131384
-2.95632384651997,-2.5901075406133875
-2.9546884033181886,-2.6705945799979265
-2.95067763949268,-2.739005378039653
-2.9387884215472355,-3.0046349634616982
-2.935307204092198,-3.047350411535474
-2.933819235277,-3.1096525517558575
-2.929919830947365,-3.1900302341858597
-2.9196758863245837,-3.1542348301515526
-2.9161470581235562,-3.159243381768256
-2.913464473065949,-3.1412686758046995
-2.907154560081116,-3.1132090520475564
-2.8756241330801924,-2.2236465430042767
-2.87287461861204,-2.146510081102937
-2.871841079026102,-2.068841509341493
-2.8709558499708696,-2.0655238127196025
-2.8687684641859397,-1.9763198121171546
-2.867678667456405,-1.8675239544851299
-2.86373343774689,-1.706166229330709
-2.8636543652907736,-1.6964490529300378
-2.858504766888376,-1.4501815740184825
-2.858034546760983,-1.4029972249385991
-2.8554575499821127,-1.271015423404759
-2.8518595903991395,-1.0394870694020566
-2.8422186308955215,-0.4985605653837581
-2.840706545768692,-0.4073982991536018
-2.839414368581332,-0.30675664444649775
-2.8313472554336103,0.17972760398347173
-2.828726720017858,0.298509649226713
-2.823870341003655,0.6590822357392673
-2.8071608424388685,1.6817619009720683
-2.7989261102356666,2.2008410215202137
-2.795918263378459,2.398146531761384
-2.7925686085366728,2.485296423954843
-2.787857782274651,2.8014624656514444
-2.78750613642955,2.8457397148088077
-2.785328121555115,2.9365286269423425
-2.7838650056445937,3.0239723039654716
-2.7763363570327693,3.3961040019055875
-2.773856174429894,3.509900627985548
-2.756348380383911,4.146423229216063
-2.755661626021257,4.19570272250492
-2.7453035177825433,4.429438202032937
-2.7403430992401976,4.482763714153006
-2.7391389707742957,4.523883258087188
-2.712208576456362,4.482786227483714
-2.6988448345326495,4.27465163230363
-2.6974799718046754,4.2563513945977345
-2.68460942180006,3.884925891568177
-2.6769250317263453,3.669708438984815
-2.669311267430403,3.397475024339524
-2.664080232815441,3.183313491598832
-2.6597681045156767,2.9850072010463946
-2.6583749012776963,2.933759298294764
-2.6509607036153984,2.60909133789826
-2.649770164722354,2.5421822776911283
-2.64872184789904,2.5064681533733126
-2.6419637260164666,2.2388409828707716
-2.628885692443488,1.64048211041624
-2.6225826582311127,1.3864761508469086
-2.6200748501604676,1.3133073102514514
-2.612097347313662,1.0393223564163458
-2.6049317049844167,0.7816598716377685
-2.6015538081375764,0.713280201110983
-2.5793974383554614,0.225751936774142
-2.5779245216430544,0.2392327975999162
-2.5765267882655474,0.17308316161913506
-2.5747304262094635,0.26639671305461404
-2.5732450477308153,0.20745232923684503
-2.544958674558384,0.30982485170303986
-2.527893034356913,0.68733687769828
-2.499049337606385,1.5064903008950619
-2.489418845419145,1.7977341041008714
-2.482119424375855,2.055653497049923
-2.444066693265064,3.0987647482053307
-2.441184115140106,3.106775635154277
-2.436079081044891,3.2296959490314032
-2.4264789178321604,3.2455509696779474
-2.4258130313981043,3.25575167739036
-2.423681097157404,3.252738258281715
-2.420858169858496,3.2560318109913906
-2.420592590724067,3.2834489232818953
-2.4194241492039907,3.285024970862141
-2.4109342668823093,3.1843531992291814
-2.4031886432266125,3.091231328943473
-2.4024373467045272,3.0973958609638292
-2.399941656841322,3.0526080862026053
-2.391213442699751,2.7923643297754714
-2.3903827038107504,2.7576452280742934
-2.388490090275627,2.7492732199115806
-2.3857828150110922,2.6450476960938283
-2.385532085846808,2.6569536012965007
-2.372619685361293,2.100085029754662
-2.370894308406233,2.082797754457472
-2.3634013561923046,1.6930152273521837
-2.3628900083150928,1.6849804382068467
-2.3602807787043982,1.490630816040969
-2.3557101054749765,1.2945859495792122
-2.3322660881009956,-0.17279749239187706
-2.3140551945549603,-1.4279922083314909
-2.3032667815418515,-2.157362804117703
-2.2941841183870344,-2.704963487575099
-2.286200937357867,-3.246334919171719
-2.2844277836647615,-3.3477712906834602
-2.2823897864476725,-3.4513488994406747
-2.2812184360119256,-3.502165469281739
-2.2668711169805493,-4.293915570450439
-2.2589080528680574,-4.720253255249764
-2.258000093203789,-4.7132396889298365
-2.2426751750393086,-5.299957110975363
-2.239736830970636,-5.409820135907293
-2.2313203080281454,-5.594821613956242
-2.221841519808729,-5.704500594976948
-2.199275655331851,-5.744352395790986
-2.197708418927006,-5.747148785853943
-2.190547972343742,-5.645125714425036
-2.1893724051853947,-5.631971050661795
-2.185769865759603,-5.5792604995300445
-2.184099866808662,-5.489143861491123
-2.1638103165733815,-4.9248465476935115
-2.1593376365303154,-4.8191559216902276
-2.1517104365957493,-4.489325582946127
-2.1392766445615923,-4.00754377137021
