n_harmonics,base_freq,magnitudes,instruments
7,4.923759479472006,"[ 0.79717914 -0.08651345 -0.87090932  0.06075315 -0.26108103  0.55544742
  0.11741343]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.992279105419354,0.8587170760266427
-2.985589989047171,1.6165305616298595
-2.985462707349917,1.6366822438021675
-2.981487194876621,2.0008379169095196
-2.9740336986461786,2.688674230421668
-2.9655523403516026,3.356338411232923
-2.9576075634411594,3.7828247680063685
-2.954352522487608,3.9339041226348983
-2.9508930384981413,4.0494217986904575
-2.95008894352116,4.1096157853204245
-2.943430711284334,4.2258288573753635
-2.939621529197505,4.210089192593288
-2.9359496141725008,4.201114052450544
-2.9329005662794323,4.179982319623071
-2.9272437522673442,3.998378857237489
-2.921070782958898,3.783974509967711
-2.9177018519291256,3.677641797817208
-2.911302950975738,3.2235875711549395
-2.9082194112428095,3.0832802218798006
-2.903776115324078,2.762220038005947
-2.888448489586244,1.6940811847195363
-2.8786117923115233,1.0677893284154492
-2.870484766628042,0.6080257708165792
-2.863814533667342,0.2647775994251069
-2.8627911958298107,0.23466995329196352
-2.857216552670966,0.0797611046283484
-2.8568326434900104,-0.018748798955291485
-2.8568095167545815,0.015071276764792276
-2.840376242765017,-0.13158810341303132
-2.8363703184382643,-0.08283084891530794
-2.8343978396868486,-0.01238884474720147
-2.824600207557724,0.21938746497366923
-2.818274210727623,0.47767841349036005
-2.814086990122628,0.6839859038447832
-2.813239660213612,0.7205601766891543
-2.801720366857767,1.3934720199610569
-2.7996904664930002,1.53932021074777
-2.793485290223913,1.900469231589849
-2.791385516313192,2.028493932710482
-2.7894407313935217,2.1174988817766063
-2.788544975888444,2.167683082096273
-2.7804420266218184,2.6320195841324496
-2.7488208452918683,3.4153110363574393
-2.744993208783,3.401555426554422
-2.7430095537511385,3.351492871462831
-2.7318608578358203,3.0692673566065967
-2.7226229871247902,2.6626204598804466
-2.711079697068425,2.078576989025698
-2.70708694927854,1.7083633419300455
-2.704248553845833,1.5510727557200679
-2.7010920511501966,1.3427668257755467
-2.6998447651914086,1.312288437699117
-2.664007817923049,-0.9140435091270982
-2.6618817982048655,-0.9421741972627835
-2.6551397744350513,-1.2255731692025076
-2.6453106958835533,-1.3828532655516674
-2.6451856494426673,-1.4404494140102804
-2.6422782803540383,-1.4314058263601512
-2.639828479294562,-1.4265228785132846
-2.6318943114915903,-1.4946291299681702
-2.6309640976878215,-1.49357346898411
-2.626664303110408,-1.455355538493636
-2.625874599132481,-1.4127540741009645
-2.620439694456297,-1.3479952791559071
-2.6193035940486094,-1.3986114971764705
-2.618165910350227,-1.3796088650550824
-2.6161590840629874,-1.2928935497139273
-2.610722184696419,-1.1637120271974166
-2.604664870201217,-1.0759819232842969
-2.601176145613609,-1.0156828602451031
-2.599654385486563,-1.0360374407029769
-2.5983191427828745,-0.9053683841244203
-2.5938924220479156,-0.8348833261591518
-2.5884274790304618,-0.6990133978090941
-2.571086713792,-0.3847076245729678
-2.5695476483416346,-0.4028127186632512
-2.561326327866351,-0.4096493738078679
-2.5588708831420126,-0.39403775118322176
-2.558618328258392,-0.3694076805675315
-2.5571376800468064,-0.4272070283663502
-2.54081007335918,-0.5584170173149653
-2.535664914359546,-0.5722294755797351
-2.5355095368808733,-0.551609341583959
-2.519026714258131,-0.9179897086851259
-2.4965568355385406,-1.2680398964565032
-2.4882129596747014,-1.333116238927126
-2.482837481377648,-1.4409627508159735
-2.4718155847794607,-1.3823634920163508
-2.4710962741306353,-1.3155750659958074
