n_harmonics,base_freq,magnitudes,instruments
10,2.186276080891803,"[-1.80496851 -0.10509823  0.46898234 -0.77444209 -0.13941152 -1.22886146
 -1.44348346 -0.69515879  0.43400603  0.5146308 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.995671324494541,1.4469807478587913
-2.988381064032631,1.695519118000558
-2.9656072002599423,2.127684526889664
-2.9527847388371296,2.1255155335113596
-2.9460414834514066,2.036799867579793
-2.941127504380034,1.9642009072665854
-2.919519634894131,1.3664552830127528
-2.918829735668737,1.3164161005918882
-2.9147164287884726,1.1667674879644416
-2.913451583565971,1.1053998745906952
-2.9087799522833047,0.8879455297578199
-2.887212666444486,-0.14164433450612623
-2.882006117538978,-0.3972360835325254
-2.8786703918897034,-0.5823779170134339
-2.870163394621205,-0.9741069885494521
-2.870004662819791,-1.052940815179968
-2.8645260686333165,-1.271317787470244
-2.862367059146827,-1.4006729069118464
-2.8598750232667536,-1.5259706781629447
-2.8505020330046875,-1.8626131442678209
-2.8482679172307597,-1.9675054090325241
-2.846633003390499,-2.0608947797789803
-2.837483484156014,-2.342491387957981
-2.8363452963535694,-2.371099411439116
-2.835721152894311,-2.3675185907478897
-2.830791966888212,-2.4788958093282423
-2.8259124354065275,-2.6144378824979215
-2.82374013878107,-2.6315470799734113
-2.8172299369297407,-2.717259693675075
-2.810696487665303,-2.707582941657754
-2.8025505842827894,-2.6858349122773983
-2.8021022162455482,-2.670586448791862
-2.799110147712022,-2.6447133687459625
-2.789739136316202,-2.461464297855452
-2.7887955618522957,-2.4361418379854607
-2.785097090698236,-2.3118374205263152
-2.7846189963339825,-2.308705733166694
-2.7816100097591887,-2.1883648936693065
-2.770347530579043,-1.753572995206484
-2.7615906665646683,-1.372382627794115
-2.7613674029331827,-1.3367419792187625
-2.7519820432209627,-0.8187443996527197
-2.750799198039267,-0.7622630921087945
-2.7499522486236208,-0.6974116948085859
-2.7485179219962133,-0.6466361942292561
-2.742533850495743,-0.27152351872181824
-2.7337851859635838,0.30763795056681914
-2.727214981805092,0.7701434346098046
-2.719413627177447,1.2930126444913421
-2.718582487401286,1.3140307466732566
-2.716296284889804,1.510403557240621
-2.71355036230804,1.688161793818062
-2.711384552996238,1.821010037816548
-2.7107062922206637,1.8812311462554276
-2.6890969831770866,3.1958191569856744
-2.6882029940272285,3.2375431362858724
-2.688053173187105,3.2163102061862006
-2.6869221755582955,3.300422447151201
-2.683878526783988,3.473506072367583
-2.6818896654739035,3.550316498588604
-2.681157510410235,3.581572332078354
-2.6780064921467956,3.7188241171057013
-2.664121042731529,4.310846315445171
-2.6596036141610924,4.415303502759282
-2.6594060670689057,4.462427308368252
-2.6565537899414053,4.513805144398661
-2.6495457714613435,4.661860366434231
-2.648074668142132,4.70687854716609
-2.6336896252648887,4.8144224710184655
-2.6294737601860882,4.821636977624505
-2.6260785526743784,4.819318254135767
-2.6232256302022883,4.77368019216527
-2.6136168648884683,4.652241318695069
-2.603236567091659,4.4281179138770925
-2.5943194771032365,4.17869369040773
-2.5798826543403095,3.640768833300849
-2.5789307929662906,3.603046664369358
-2.577743751742549,3.551154683788705
-2.5711657163435455,3.255843394209143
-2.5628641090659308,2.9263603598475965
-2.562784324222891,2.9184927318385467
-2.5627701221734016,2.9439239684155565
-2.5623744974162523,2.9190545004414403
-2.5508823584691007,2.455086171118033
-2.545719810184682,2.2463484315758153
-2.5435631457586547,2.1239437972837787
-2.542590389648833,2.082011419944436
-2.5379603670389153,1.9345831412002064
-2.5327489120634157,1.67286244179717
-2.5293702573114487,1.6035576705491874
-2.5266096835018512,1.49706385992163
-2.524060891501604,1.4192459475930135
-2.519270566950724,1.2949328615548388
-2.5159766924223255,1.1675606756733778
-2.511854063409844,1.105157461710803
-2.508587115275569,0.9755370614268549
-2.5049239188909285,0.8914027015971593
-2.4981114566600366,0.800085200344806
-2.495434450039335,0.7360211780065476
-2.4929170949287913,0.7279442390212595
-2.4897007764940886,0.6705628206556936
-2.458661029276838,0.6945305368593508
-2.449414910858315,0.7896443901439284
-2.445701558246597,0.7955107508779176
-2.4437404106964316,0.8313740028475114
-2.439937119323657,0.8810968063790103
-2.436923508286869,0.9637984113218827
-2.4317742025732865,1.0403350635720854
-2.4293843203977428,1.0807566978706205
-2.416227595712119,1.3145426614369373
-2.414788860419457,1.3148325001669283
-2.4145721145509436,1.3026583069487356
-2.4089147428477347,1.4191692199718684
-2.398237722497528,1.599346224506656
-2.3911037029043736,1.7164489006045662
-2.387541668258205,1.7910325266629923
-2.381492495801215,1.7938091531007612
-2.373182663519663,1.8433881231414615
-2.3698639924620526,1.8468285241022016
-2.3646586842430493,1.8779641929768123
-2.3574533107044764,1.870143922334079
-2.350756974965524,1.8251664494833078
-2.343768670090432,1.7626611750982792
-2.3375317984825505,1.675227597577539
-2.337011186522752,1.6634927310692509
-2.3360790137215472,1.6426864182335899
-2.3331961216187116,1.5866974917325265
