n_harmonics,base_freq,magnitudes,instruments
10,3.402945291105822,"[-0.12862656 -0.14796963 -1.05328272 -1.44084145  0.0344856  -1.14516567
 -0.048576   -0.66869798 -0.05336131  0.23973369]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999615693770017,-2.2958849991011907
-2.998844343270256,-2.3125092328385
-2.992611188744305,-2.4330553565299358
-2.989548133023897,-2.4565939083513855
-2.978281397868754,-2.4291752706323795
-2.9767795002399744,-2.4059820795170372
-2.953331704310416,-1.5427335026168179
-2.9493594293540775,-1.314908432543995
-2.9473531143440344,-1.177648177959038
-2.9328303509473885,-0.20683240343092513
-2.9257619728754123,0.34041129931443886
-2.9205838363906897,0.7197665887889446
-2.919603136103193,0.7958399254598427
-2.9156993229707684,1.0560839065551617
-2.9117569946719914,1.3370124911724204
-2.9108258839704373,1.434623572093968
-2.9071808679586857,1.6242596807617593
-2.904239151050524,1.7942791972968315
-2.903982048273857,1.808184271762684
-2.8974683008679807,2.1836443671362264
-2.892660001444728,2.38157857116804
-2.888020351723648,2.588552396322813
-2.8858323110247452,2.658799766708056
-2.884305386878962,2.691823559697641
-2.8811599560319276,2.756609332763952
-2.8766423515708057,2.814341439933701
-2.872700701558351,2.856854681588434
-2.870594774689815,2.8591992594442868
-2.8672412811465264,2.8529404074875986
-2.8503565123199075,2.4621496579668944
-2.8449396225321575,2.266008968509146
-2.8383453655429243,1.94248696612464
-2.8337894954118665,1.6906470369316706
-2.8269083973202855,1.2670227818385973
-2.81403647848411,0.4277119428652349
-2.800661645822313,-0.270835569820876
-2.798109633126273,-0.40180195087158416
-2.794638726858588,-0.6045964015671165
-2.782676424094043,-1.0877173642187017
-2.7731591192595055,-1.316877576782966
-2.767040670003852,-1.361235373096983
-2.764454469266476,-1.4359038319876598
-2.7634104054104927,-1.37881926397135
-2.7430740524416737,-1.1970805416142163
-2.7410351799870547,-1.2586062498133934
-2.7336145858976377,-1.0846952633331617
-2.7222519021584284,-0.8296961406443579
