n_harmonics,base_freq,magnitudes,instruments
10,1.7471968288592286,"[ 2.12919894 -0.32986838  0.28396698  0.9281729  -0.96226435  0.53541576
  0.51394498 -0.30271418 -1.45758714 -0.26464294]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9843071850385643,-0.25898431874298544
-2.981371167584199,-0.26595933945803035
-2.978130690728019,-0.30962761352549395
-2.97562235422601,-0.33460637946973293
-2.966862717012583,-0.42722363206758157
-2.965813301697395,-0.4147577862358384
-2.9585063659522266,-0.478731696308545
-2.9565901197354316,-0.48674413354615187
-2.9561759264060674,-0.474269219931483
-2.955395260988795,-0.48599577694964236
-2.947879552423353,-0.493629340397243
-2.9468350162929524,-0.510481627338316
-2.939898913954154,-0.5118469620307917
-2.9337878473906516,-0.5186087663745291
-2.930632973137727,-0.4996697171563605
-2.9094412066443973,-0.4280884499371906
-2.8946806958627196,-0.29338435330254714
-2.8934073069953032,-0.27767647945048446
-2.8903712500354892,-0.252733398081416
-2.8824916271725654,-0.1707837666825054
-2.862601681151765,0.12234028700625094
-2.861234198656721,0.1430641705931111
-2.8473461149649637,0.33950022207225156
-2.824664177308546,0.7476973609116759
-2.8062720741605975,1.1000945952698142
-2.7979677361626605,1.253274148988346
-2.7826783102314216,1.54390911700548
-2.782357375844263,1.5645533231506543
-2.7763590685603434,1.6559625068889803
-2.769742035323933,1.7951487681844778
-2.750380916177545,2.119497886177528
-2.7500909332359056,2.123981628764425
-2.7454566565900755,2.2043615724581227
-2.7419653948973783,2.253209824166472
-2.7350547088294452,2.3857757715931713
-2.731097080398184,2.427711116967523
-2.7094477040352682,2.6874381793921143
-2.7085651494291216,2.6807333424462714
-2.6988365806559873,2.780879944363331
-2.6983964912931304,2.7572858486248464
-2.683308832358809,2.867851534966388
-2.6820656934509977,2.8695749490986526
-2.68126504801847,2.857561545853751
-2.6798073201655095,2.8830056490263596
-2.662293703977236,2.8820171454047308
-2.656742358187275,2.8573303109508754
-2.6564566155851574,2.8585653332896372
-2.655513343339397,2.8673183224332983
-2.654019725474365,2.8667814124235966
-2.651383718926228,2.831080012230463
-2.6507610485939925,2.8255770187805953
-2.643634443727536,2.781072832858924
-2.6399197583591865,2.7500276407730615
-2.6307197229124997,2.643672372531379
-2.623492248060829,2.563829152923476
-2.6088899744173877,2.315516490265649
-2.6076121982256124,2.292775424697376
-2.606776173168649,2.276225018872418
-2.605938617006207,2.2560063584485266
-2.5948342248906116,2.0156454748031867
-2.5878394140571634,1.8567886789985129
-2.577496305629784,1.5830845077651583
-2.5667131967341783,1.257221235742226
-2.5553511250541803,0.929350157683364
-2.5392736624171084,0.40857242665277793
-2.5373336808923987,0.3438450556063104
-2.528109440195978,0.033721212429925304
-2.524084553623386,-0.08532112933462117
-2.5193726830027785,-0.250542827150517
-2.5066493974307336,-0.6786694561355926
-2.505957169272241,-0.6929760605881761
-2.505951785517169,-0.6944169185061329
-2.504041836471767,-0.760739983255724
-2.4999502653918753,-0.8862055055561197
-2.4960499100999147,-1.0125109837983912
-2.492186973453921,-1.10682917213287
-2.4919871054415617,-1.1514531053971122
-2.487300522714389,-1.2854534273858287
-2.4809401905952657,-1.4407330704374777
-2.4791634915589844,-1.4932305016026142
-2.4785235716502108,-1.518257556539366
-2.4565993221977016,-2.043998183033659
-2.44256780028679,-2.301810978266918
-2.438644182541383,-2.3687696364500255
-2.4343901582858862,-2.4112942725022957
-2.433623469092243,-2.429400611754884
-2.430513880849447,-2.4585975853792417
-2.419856614358837,-2.5567063957550453
-2.411007790152685,-2.5832753809074704
-2.4027172467629376,-2.57209140680961
-2.400828185332557,-2.562229029939863
-2.400638303909756,-2.5791983921811688
-2.3862365944740977,-2.5271775560802516
-2.381499483068745,-2.4686114894573827
-2.3807087226355788,-2.454642484175408
-2.3739600288131872,-2.3729315647090647
-2.3733576941081003,-2.3492163470950183
-2.3723163365783657,-2.3408661387289267
-2.3702318938976674,-2.3130454483301053
-2.3680059043065924,-2.287001564949897
-2.36700766034739,-2.263801000770702
-2.366585598999115,-2.2591614975537664
-2.360197914406541,-2.132718307423045
-2.358216808054416,-2.1073316667593454
-2.3577945303953287,-2.107323987114126
-2.355405038581927,-2.0555715615276324
-2.35207116219265,-1.9870531177866255
-2.336793669045667,-1.6351153269468248
-2.3336998978639816,-1.566979978583198
-2.327091996081796,-1.3888274934494549
-2.324028769960567,-1.2978579123094631
-2.3111527940348697,-0.971105150816703
-2.3103739491244326,-0.9201216348559965
-2.292552970910581,-0.4050328642432983
-2.28754716539072,-0.2907913609274257
-2.28253698983473,-0.145617576411742
-2.2712578103233887,0.15963113467611134
-2.27039144821502,0.18381140545425662
-2.261048421008116,0.3909047775347023
-2.2598566907588324,0.45060095391501964
-2.259219126493778,0.4564297820433891
-2.225665438063372,1.0726150786728603
-2.2224718490913684,1.1281141453812868
-2.216193124858788,1.1853369525211257
-2.186819641029653,1.3326115685946787
-2.183023864375717,1.3125991792125642
-2.1799955560790254,1.321127612833181
-2.178642585338349,1.3214356606842914
-2.172910187718125,1.2944709440950244
-2.1711861803871746,1.2706913531910495
-2.166256896659025,1.2419173952175933
-2.154637114829985,1.1237152836760618
-2.146743952861346,1.0400739930586216
-2.1359927155335043,0.9047119472366597
-2.130855948647394,0.8119743710358183
-2.1205775505096467,0.6528924011423352
-2.1176023008134166,0.5999957751253638
-2.1052177753317434,0.3972433525551997
-2.1019408553207395,0.3174658524669022
-2.0877201669393917,0.05037060944523136
-2.08050200720789,-0.05637789088682104
-2.079175898788219,-0.08098622712238113
-2.0780144696644305,-0.09842712697630977
-2.0774354169018476,-0.10298798581499562
-2.071344111063955,-0.20499717861608463
-2.069525940028969,-0.24556049168638958
-2.0550923337990357,-0.47906879816452397
-2.0502949713405525,-0.5130872350617582
-2.0474652684394963,-0.5500679369418651
-2.0452354402563557,-0.5807382929162455
-2.0407701093989794,-0.6052054765753266
-2.0399251518208823,-0.6367362498943311
-2.036498061058234,-0.6628283136895979
-2.035363668265971,-0.6755720292739029
-2.0348574667531407,-0.6745644538721428
-2.029389095938413,-0.7188136096291057
-2.027597411451552,-0.7271075254643715
-2.02380336415798,-0.7653882151561479
-2.0194078914791116,-0.7880576611394509
-2.018027352182,-0.7905938336336611
-2.001684535609013,-0.8434662128310272
-2.001370421157998,-0.8393027882188052
-1.981854562490883,-0.8311165306477198
-1.9783194897371794,-0.8318208241565356
-1.9776090946754514,-0.8108075799343093
-1.9716603992722856,-0.7927464256612956
