n_harmonics,base_freq,magnitudes,instruments
7,2.587925180440021,"[-0.59622284 -0.01153349  0.31467103  0.20660801 -0.01572203  0.28823376
  0.66655778]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.995857278878413,1.8696634990798462
-2.9910175820931264,1.852808823920598
-2.9643960411960597,1.5567136372209383
-2.961797877349923,1.5127264599929515
-2.9513594514642363,1.337555780393223
-2.950104712131181,1.2983737778695987
-2.948453101127057,1.2751878623756943
-2.942103596912555,1.137560970001086
-2.9410202168290533,1.109721939141195
-2.9375707223237013,1.016825189171972
-2.9334277166349025,0.9150789909390157
-2.932155353955898,0.8908662599755192
-2.920465138630513,0.573360034061917
-2.916204784684303,0.4489712867347985
-2.9151151848338883,0.41577608780747066
-2.9022036362797428,0.018245194847331867
-2.9005090408706558,-0.05646144457482098
-2.8966594809030113,-0.15992012563530422
-2.884926612264729,-0.5480083708024268
-2.8797150269612217,-0.7140190856524566
-2.870810396100095,-1.020965164455113
-2.864121771204842,-1.2215072110468408
-2.852468987964607,-1.5552751377672303
-2.8485883111383115,-1.6563820654388912
-2.8444121993851446,-1.7820810992212779
-2.8436627206648577,-1.7865256219938876
-2.837145939330721,-1.9516909477327007
-2.8317263196556413,-2.0572768614967853
-2.8298425415431545,-2.1080011723074974
-2.824394935756212,-2.200778659372467
-2.822178820002871,-2.222449814348346
-2.809125200286715,-2.4066741616668423
-2.8088920172579606,-2.4049667281297284
-2.788525335067356,-2.477732290759454
-2.787296796469488,-2.4789258660026943
-2.7794209349051244,-2.4249800641851262
-2.776400109518022,-2.4033944110476075
-2.7524363049345113,-1.9859737067327004
-2.740990894775572,-1.689938438744601
-2.7361195861856356,-1.5485345066441702
-2.7303912847614606,-1.3803145166877548
-2.722421712133105,-1.0857472567038369
-2.7187869215908527,-0.9555080905019224
-2.7141592199861444,-0.7778663899542425
-2.7051070387400022,-0.40937698988795834
-2.696722621698362,-0.07802033481403348
-2.6833155259169743,0.4840869685478714
-2.6815417727596005,0.5515422296480589
-2.672737478089494,0.9176072523532475
-2.6692697701726633,1.0652848232991439
-2.658408572597521,1.4632964994683029
-2.655043476951474,1.5761371960993353
-2.654403327633636,1.6012974061799452
-2.653137792447872,1.6481952538819686
-2.6514152369663857,1.7066813941552763
-2.6508198124701376,1.727210268300155
-2.6461537125323105,1.8759982909839537
-2.6381666907220644,2.115335754696933
-2.63484147897206,2.2137694206590357
-2.629875466579826,2.3255234172160493
-2.6297315599840996,2.3385946395793047
-2.620813268851091,2.4975392709650035
-2.6205417494226566,2.5161578958734636
-2.619695350803277,2.536971376817477
-2.617885538909343,2.553782184676757
-2.6177546831407694,2.563126655957786
-2.615436075545582,2.5849682427873333
-2.6134037805218204,2.6260762121365286
-2.61281178089655,2.6344448673978684
-2.6098667111969593,2.6510914238182846
-2.6086941525505782,2.660929887796544
-2.605598411243268,2.699736767455089
-2.601849708213673,2.717296494181408
-2.592169627422536,2.732956476099726
-2.5898755665767945,2.750336082203117
-2.587286287422782,2.732075650994333
-2.5765246617147026,2.6308605060558374
-2.5751778730327333,2.6149594272604744
-2.5713067244620404,2.55387038286504
-2.5693013162107023,2.5065142103169955
-2.568603191437876,2.4956866056053753
-2.567520151830426,2.480943391367735
-2.561581124463713,2.362979115061278
-2.5611378022726132,2.3462172164740904
-2.5540562137916725,2.1789426337594904
-2.552055762565468,2.138413744693784
-2.537691151883511,1.6653158041312928
-2.5357768441144284,1.5957024442399317
-2.5218551086583645,1.060609251271589
-2.5064165209208706,0.42130285472619455
-2.505126115666775,0.3459729882661369
-2.502510776230256,0.2442537041465941
-2.5010100199940934,0.16900208052166696
-2.4894115843024736,-0.3387785609416201
-2.488642133626252,-0.3536263089381303
-2.478077792587231,-0.810413681411523
-2.4753987757108016,-0.9097055730760109
-2.4742797399008154,-0.9610099466661409
-2.4695748403245914,-1.163587735292549
-2.464874621418318,-1.3319766361050858
-2.45889322017269,-1.5481997683324622
-2.451557658863801,-1.7789055946714218
-2.4478575123174893,-1.8953893179599814
-2.4456479535631663,-1.9737928624300454
-2.4045635541033707,-2.541899018077865
-2.3926480522448177,-2.4771449956560354
-2.3924150769696446,-2.463896384140307
-2.3786354195363244,-2.247701911743748
-2.370296934870965,-2.0459553481493176
-2.367889161435859,-1.9770663345177655
-2.3509752675753877,-1.388127146161012
-2.3495739101383153,-1.3581729327882097
-2.3475811121371137,-1.2678473737340712
-2.330916388190707,-0.5171519571016125
-2.3302714528470334,-0.4766410787858647
-2.3269775100966705,-0.30824175816938065
-2.3251012032381873,-0.22600210305327328
-2.3220240554436304,-0.07562464140611984
-2.3148625449271707,0.3079197239162771
-2.3070863959907206,0.7141771640775719
-2.303834188778656,0.8813370537590424
-2.303420437306753,0.9108548007969873
-2.29690555725513,1.2726484513374665
-2.295569447788096,1.3400891797069314
-2.2885096887855183,1.726159437573009
-2.2803856158233993,2.1407898530029126
-2.2669723872461223,2.804313380863336
-2.253131157398892,3.432289375976684
-2.250710062682954,3.5349899897089054
-2.2385591399422533,3.981362029004293
-2.2215204101307107,4.466251629107129
-2.221204731626102,4.464533762474514
-2.2157025782210473,4.577759003307945
-2.199153970633545,4.784321382300518
-2.196215927608967,4.7919683130983906
-2.190570579659352,4.798027580285651
-2.181787070819697,4.762683524211491
-2.1810632813894584,4.773753202424861
-2.1674356348677746,4.614317791235518
-2.1515595687279205,4.283416068647673
-2.147139000356063,4.177946950345572
-2.137111887788002,3.8845257542151757
-2.1352303240613963,3.823128582801658
-2.132665114372556,3.7361702813408324
-2.116492300742985,3.151155534932067
-2.116254633648329,3.1286879465810484
-2.1150670349258274,3.0943772879784173
-2.1083621716359917,2.831026135692773
-2.1013478990367767,2.5438020468186795
-2.0835441238484234,1.8252754244666844
-2.0826532578150214,1.7977366722112273
-2.081335877126456,1.7452411848287073
-2.074811224230208,1.4815658176303295
-2.0727188821936116,1.400145846314362
-2.072011812774467,1.378564638197485
-2.0645878088297485,1.1027140640482544
-2.058359231540297,0.8395375850170772
-2.0550284955744225,0.7272457911214283
-2.053763271621306,0.6925139755277362
-2.0475543728451933,0.4718563113820483
-2.032141064239843,-0.008084413642206259
-2.0302943057702194,-0.06406862038627816
-2.0214291366964465,-0.2966715514039227
-2.0180271857560093,-0.36651398020322307
-2.0115821760809354,-0.4965195502535345
-1.9887326767905062,-0.8716525182969055
-1.9818355808306454,-0.9439776397052433
-1.977889997600133,-0.9875621803479001
-1.9761269975634743,-0.9997536706247285
-1.9727565849569813,-1.0414014548172248
-1.9645436306173791,-1.0690176696343465
-1.9605082665053235,-1.0780091813289179
-1.9565864767705428,-1.0844137845839483
-1.954256986170096,-1.1073503397050601
-1.9542243850932806,-1.0918222339782633
-1.953635458489073,-1.1058157556350354
-1.9514631089250707,-1.1084397276790963
-1.944734062807878,-1.112860839326944
-1.943763770133766,-1.1202691319357954
-1.9434938847721936,-1.1156377651551341
-1.9433988921607421,-1.1069460265034001
-1.9396489155501753,-1.1060204703729606
-1.938109864226464,-1.112714205832372
-1.9365728199226917,-1.1090847927375085
-1.9359401234725484,-1.106399171252294
-1.9357878146984002,-1.1037047731090093
-1.931446203122673,-1.0992028533032123
-1.9239707281145797,-1.065564072283718
-1.9163636256903291,-1.049944214501029
-1.9156951159332498,-1.0502816299881983
-1.9100364350350858,-1.0280753255706676
-1.9026640516602926,-1.0062065097334674
-1.8942101205708686,-0.9781708294820435
-1.893796936974223,-0.9936359999722665
-1.885920195060081,-0.9562705465429686
-1.8849398017616628,-0.9526960145659932
-1.8801724550771794,-0.9506770487495202
-1.8780543713546243,-0.9506106520803695
-1.875531708185625,-0.9428079989773217
-1.8740301392329968,-0.9549557312524721
-1.873553787532163,-0.9578320200249126
-1.869108390509801,-0.9523400445002987
-1.8683016277616815,-0.9496902874780303
-1.8676366501481585,-0.9343760036011898
-1.86568344951138,-0.9398396046041769
-1.859862481692365,-0.9478278663419865
-1.8588206913143623,-0.9435301181548832
-1.8586341660204546,-0.9387430245705103
-1.8439310540243274,-0.9617713815368027
-1.8359510183756378,-0.9968380749831417
-1.8296907521897787,-1.0145991898370152
-1.8296378085844835,-1.0114742625671833
-1.8292870107868326,-1.0153798344940879
-1.8175967042124688,-1.0788238024739911
-1.8164815064110529,-1.0978144204813343
-1.8141365133338219,-1.1155589541881594
-1.8099974846933802,-1.1194064764832188
-1.802194012369847,-1.185329668398575
-1.8014836137841312,-1.1854092263640585
-1.793236162561603,-1.240899610737497
-1.788941245711198,-1.270510723306282
-1.7837873716395087,-1.2932092911684183
-1.7796949359770589,-1.3325188860835622
-1.7694103524964824,-1.3780161815601577
-1.7688217841209735,-1.3917646195525135
-1.7677126578952211,-1.4054117497157106
-1.7519245633680758,-1.480981029798267
-1.7457819566226154,-1.4912474117302263
-1.7342220679292082,-1.511623466094515
-1.7151964213248208,-1.49699103544716
-1.711555418269708,-1.4750510517075532
-1.7093737841205456,-1.4763575850622441
-1.7060329251199438,-1.4535850979013973
-1.7043255239918023,-1.4439288158875467
-1.6967002562328546,-1.3909540193960854
-1.6907563518745976,-1.338164297602357
-1.6849721667562612,-1.2921466235176287
-1.6749870554313757,-1.1719604656214897
-1.6699201143145852,-1.0986250353548919
-1.6655533904300608,-1.0328576823405746
-1.6614414875034302,-0.971105943029035
-1.656384393810702,-0.8934384933608276
-1.6434916602351821,-0.677942913609344
-1.6421959485900428,-0.6545588326572521
-1.620211151076343,-0.2505777404660969
-1.611337990921617,-0.08416954594062982
-1.6026958359774506,0.05656730017050212
-1.5934184124678228,0.23320688418655716
-1.5879785348605104,0.31354274430575535
-1.5869788821435962,0.3403808749816138
-1.583443699618797,0.398345334543068
-1.578381326698076,0.45889357113170254
-1.5714268874255428,0.5491639351676028
-1.543248109198363,0.7625605663919346
-1.5386533172871824,0.7716995962953879
-1.5350973072508838,0.7803756660311212
-1.5250898796463501,0.7735976992765823
-1.5197904586390898,0.739550571892103
-1.5131324805094066,0.7129689594817697
-1.503000799252841,0.6224123978961362
-1.496114740960616,0.5363685127948497
-1.4948319610153655,0.5275582302538058
-1.4890439721003614,0.45721132489788746
-1.4872564389818408,0.41144859380389615
-1.4867696955970358,0.41773468393093954
-1.4865361575488105,0.4162298606765663
-1.4837310051032206,0.3605956469126312
-1.4822561532028788,0.33168263785129287
-1.4764601364610501,0.22914936252019222
-1.4740199124298685,0.19921822078934665
-1.471360400778825,0.14280767253214202
-1.4655672622685394,0.020862660813239647
-1.4608441849900584,-0.08266218201509243
-1.4507813560020453,-0.31601855067335155
-1.4501884716661233,-0.32491191018266785
-1.4414842632194305,-0.5379805200492236
-1.438963904508102,-0.5849051474875195
-1.4366915006046588,-0.6519483722494938
-1.4349427166773645,-0.6910382034532226
-1.4174311927252479,-1.1335956583989173
-1.4150547869944725,-1.1913480501487321
-1.4135006124655678,-1.2225625941735516
-1.3848904904337602,-1.9121583329863194
-1.380904802049791,-1.9940375013418183
-1.3753691432715094,-2.083299724789561
-1.3588524386935077,-2.3921086335574957
-1.35868277702686,-2.400976685475161
-1.3532066467236903,-2.465966226637233
-1.3362988119547978,-2.666989226497176
-1.329058681176802,-2.7302813440181675
-1.3252961735860922,-2.771281847815213
-1.3220994240191113,-2.783311731153149
-1.3124293466890922,-2.8250422377870277
-1.2993103484058184,-2.853047305619657
-1.2809895437848364,-2.8040856354799986
-1.277173592446394,-2.7734975456838145
-1.2682633692982783,-2.742854564409058
-1.2635919787346455,-2.7221064905788026
-1.2625730992573034,-2.727500982133533
-1.257200176816844,-2.6774570996637848
-1.255395246691261,-2.6567974283656732
-1.2506397430866938,-2.629277924437287
-1.233671990273697,-2.507551104601108
-1.2326574136968735,-2.507563807259399
-1.2252023825754466,-2.4387560005143496
-1.2208444892858268,-2.4000695898647506
-1.2206209058896975,-2.3965132647641085
-1.2173390000193358,-2.3479995474364617
-1.2160913652865004,-2.37318386187819
-1.2159554990361667,-2.3597131164934395
-1.209274750609437,-2.2937969799503874
-1.2065381019351114,-2.2762979302787856
-1.2044774695185008,-2.265120699332725
-1.2039197167666387,-2.2539339799271625
-1.1966520086902106,-2.2029443457961526
-1.1925835824686328,-2.1787783482252783
-1.1874103127373266,-2.140274729423673
-1.1861092759221457,-2.1172431456295375
-1.1828239844085915,-2.107684635594375
-1.179422953002795,-2.0775517200413236
-1.166621865816175,-2.0041506867087007
-1.1644984224039598,-2.0034486100840727
-1.1593422614088147,-1.9695710940053035
-1.149730450769885,-1.9196456320908193
-1.148076583347944,-1.9071553214978447
-1.147479574469765,-1.9137980860682546
-1.1290762496006717,-1.8269774341477707
-1.1288850558512558,-1.8422862548078878
-1.1282792688849057,-1.8263996899607906
-1.1211957673583046,-1.8200467154605924
-1.1163472133047867,-1.8036631106272023
-1.110724548171663,-1.7638039359279094
-1.1099273467482715,-1.762056392854018
-1.109924648739767,-1.7536445011116262
-1.0967721596769768,-1.7119206444404538
-1.0912025738512732,-1.6773376465118233
-1.0887962343831543,-1.6491032967798995
-1.0873171655491516,-1.655218597543857
-1.0832800009061816,-1.630670863763822
-1.0808488547673172,-1.6181525749271652
-1.0779836552804634,-1.6056991086193728
-1.0755656651007064,-1.5738567166601019
-1.0665248690842244,-1.516634425551038
-1.062889350562437,-1.4793695730239138
-1.056396449690404,-1.4280535106652834
-1.039865411285141,-1.2548483962646708
-1.039386999005988,-1.2340815740103248
-1.038587045394777,-1.239489287501982
-1.0372432717066589,-1.2198837964701006
-1.035054929617695,-1.1891465456536787
-1.0232107565829889,-1.03451968706528
-1.0208895711542025,-0.9887310347348442
-1.0174537043875895,-0.9405538371060345
-1.01358153246541,-0.8812251026293959
-1.0031768185145549,-0.6994167805795565
-0.9982548141141621,-0.6119149107811584
-0.9959693896028519,-0.5673734582720162
-0.9865210810341187,-0.3894213172414717
-0.9839828735559579,-0.3397777172331494
-0.9746034143652587,-0.1630124812608865
-0.9654400692108807,0.04746726701107752
-0.9580801635853504,0.20001090861165166
-0.9267408280415825,0.8366098600013808
-0.9233296456884181,0.8925054936253953
-0.9180569158257579,1.0167031809789102
-0.9146894167231645,1.0510829829447494
-0.9131783630910109,1.090900456092797
-0.9131284345796589,1.086641280577572
-0.9108647452297598,1.1265514613705883
-0.9097522039012507,1.1416412035555403
-0.905673880487921,1.2302978336578134
-0.8946377897246078,1.377057834089004
-0.8915620681323713,1.41539586674072
-0.8823583909383359,1.5282444812499398
-0.8767114939717437,1.5808574355810054
-0.8766114294728702,1.6060804302778873
-0.8706916213203035,1.655130125269802
-0.8689719473221689,1.657803130617079
-0.8582037534558462,1.7296915166256561
-0.8565494528427626,1.7411385692177663
-0.8480653812972494,1.7840220996887244
-0.8477338550596567,1.7740021851553336
-0.8474946506239647,1.7745429309027914
-0.8434780752631057,1.8072314920263868
-0.8418388140634865,1.8066229483335885
-0.833113649737407,1.8107991120314215
-0.8310622045426839,1.8067610577019346
-0.8283933062289779,1.8067386000117895
-0.8241542026339452,1.79435782962132
-0.8239076984544531,1.800891854454163
-0.819825856319568,1.7754270624495394
-0.8193082100686215,1.8052066866832783
-0.8118849810141553,1.76829480092138
-0.8079297428674952,1.7661331046379345
-0.8017056333169572,1.7469005493300103
-0.7979553018280914,1.7058905996095417
-0.7885662867459273,1.6565161605288752
-0.7810061611895183,1.6052296438873568
-0.7759922750609105,1.5813438694602602
-0.7572486344478162,1.463913950133589
-0.7520081041960527,1.4361727837138383
-0.7501049071618011,1.4119291498627047
-0.740116902184031,1.3622706075684674
-0.739749743182339,1.3682376481726022
-0.7350516218011718,1.3454978255751735
-0.7303798909332659,1.3243232014283923
-0.7302333479715104,1.3141402468295595
-0.7170365963612335,1.305506417697904
-0.716245874160931,1.2990628126228432
-0.7114687422182229,1.2917233861449444
-0.7110024485414366,1.3095372135336936
-0.6958712803462097,1.3008414751231288
-0.6786457845177178,1.3543283529952304
-0.6773077448281795,1.3702264400841486
-0.674277854815803,1.3830751208078809
-0.6726786618199245,1.4027011579976592
-0.655693169886908,1.4957881642242983
-0.6445970121508964,1.588665853620008
-0.6350074692323435,1.651158928978872
-0.6339805810979975,1.6616820748040302
-0.6220788588728365,1.758781029311288
-0.6094224637933623,1.8299656868351444
-0.5958312795836709,1.8883814720168488
-0.5946477875993637,1.8890194128738511
-0.5912283766304003,1.892425429003451
-0.580092292167957,1.9077075330563953
-0.5749418381863283,1.896483108841224
-0.5690199896209291,1.8865991272396914
-0.5549486090291005,1.7819205879323743
-0.5477644965873134,1.715150935679627
-0.5472650870323523,1.6985362592653614
-0.536556114433135,1.5477473577961114
-0.5193358350386306,1.2275670671428827
-0.4905033575009079,0.5180992736813931
-0.4876480274002821,0.4300184116236292
-0.4863121463677942,0.37728033913563863
-0.4858491765028985,0.368883857948691
-0.4658799727029592,-0.2783643499654707
-0.4562377684724135,-0.5665526851609912
-0.45153960856920694,-0.7332702512698218
-0.4487482700033496,-0.8351669176167736
-0.4486388526433922,-0.8261019266207635
-0.44055321656038604,-1.0831298358203991
-0.43382639349816543,-1.3045517652815026
-0.43139442495308344,-1.362529131728618
-0.4242867894301239,-1.5579591700673663
-0.4237485199160975,-1.5781673996977117
-0.414078385138541,-1.8389365782600888
-0.40138008144275794,-2.112135123203671
-0.4013296977280616,-2.123433364972829
-0.39933808750035693,-2.1501474061194012
-0.38777962992590265,-2.323063917920536
-0.38749141074266635,-2.3363706304639917
-0.3778491382335152,-2.428249252319781
-0.37646181508666743,-2.446037157738571
-0.3444473099131713,-2.33869863858542
-0.3432052097698808,-2.3330430683603076
-0.33892570319016624,-2.279834674056671
-0.3257747367827708,-2.0265733892749096
-0.3252045856462309,-2.0208413727212626
-0.3169884127234672,-1.802505659776315
-0.31369172189381356,-1.7222243861481803
-0.31279741375667847,-1.6720340642757
-0.30615153581494514,-1.4722701330135068
-0.30555968260538213,-1.4708223528230495
-0.287582784954572,-0.8321307095089489
-0.2857441666598195,-0.746162501236066
-0.2851829498875995,-0.729680474980857
-0.28315578445106837,-0.6548405813303155
-0.27986029826133185,-0.5321463901284145
-0.27673807274645235,-0.3971937699137172
-0.2659275009304638,0.039635025722428684
-0.2605666520491159,0.26611376911925577
-0.2593487446788654,0.3176454186094375
-0.24657795289823703,0.8449665538129069
-0.24569604570497017,0.8816824530021503
-0.2431560907556216,0.9922833569374242
-0.23353045986527432,1.3508048153027523
-0.22641097530575838,1.6231919790327272
