n_harmonics,base_freq,magnitudes,instruments
10,1.5545512684133,"[ 0.37645138  0.07521165  0.783025   -0.00475173  0.68959914 -0.89788023
 -0.87513766 -0.86736449 -0.06213212 -1.43083732]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997115994874538,2.037719455908923
-2.991194179748664,1.9859351232095823
-2.981150991241967,1.8634269118964413
-2.973267562822806,1.7760578759370387
-2.97062834572069,1.7255231728582892
-2.965662221667469,1.6508179298150603
-2.956118382114375,1.4992216908413103
-2.931237607427568,1.0355778295765228
-2.9250449096104694,0.9157129518966655
-2.9241233733589986,0.9185375700034462
-2.922328367685461,0.8408502856078593
-2.9148267565790293,0.719536240062373
-2.908804789744692,0.5849517139887411
-2.899384832378076,0.470287631248683
-2.8914527058014308,0.32969842574655306
-2.888802795307573,0.28820127520995564
-2.878498236517638,0.16389842051420453
-2.858124225783727,-0.09515499674539671
-2.8508734328428718,-0.11509943357323583
-2.8507775784616864,-0.09625838441896487
-2.8479233646988353,-0.11495018246032661
-2.8472390786972936,-0.1340363166447563
-2.8367962545488754,-0.16632071838297355
-2.829176919783766,-0.13998011949119546
-2.8211158210946463,-0.10100787877163162
-2.8177799325549437,-0.08969520952620731
-2.8173438881622737,-0.07664602261068182
-2.7987590931919306,0.02726028349205412
-2.7916074781680917,0.14634525979312799
-2.786387237298345,0.17950004495539146
-2.7794185630557964,0.34225894151257874
-2.774096189272215,0.3978919537718198
-2.7543986937234903,0.7589658394508522
-2.738912925921761,1.1511390822314431
-2.73125183927505,1.304954223596821
-2.7299356046444334,1.3370887591476226
-2.728990113502518,1.381548340920288
-2.7282475565965334,1.3789432964650306
-2.7279936665257845,1.4399354556929185
-2.719881206486761,1.5698580174654038
-2.7190421955109603,1.6028712450493152
-2.7190340527636505,1.6151286665482434
-2.7111471044579183,1.7902575445903661
-2.7101059908091707,1.804237997128639
-2.702258499982733,1.9647627680227697
-2.696951456831459,2.113877901387793
-2.683715913869289,2.367734785653001
-2.677774113766115,2.480923497604064
-2.673372559222594,2.5782024658515534
-2.6712408403852486,2.54907694954175
-2.6676095826212167,2.6335415167223797
-2.6675831768822884,2.635739093817224
-2.666276042997028,2.65984827372646
-2.665649894084785,2.6899284406258084
-2.6620462982788626,2.7329370035914
-2.656207913852869,2.8468010952692353
-2.653946262126942,2.83332669499094
-2.639946359726407,2.9802043398611144
-2.632869063682014,2.9921851451106583
-2.6266341317065223,3.0744778698221844
-2.6231664430575456,3.0566355029585988
-2.6167930057613367,3.053120205906745
-2.6087129788904733,2.995589240836163
-2.6035497469951503,2.974332906663281
-2.6007974631331128,2.983797994348005
-2.599554803636166,2.9643319879165473
-2.592513180149388,2.9245689498668805
-2.5838158487881167,2.787115893069074
-2.5825441175357113,2.8099496304267557
-2.5805451576576726,2.782467463564823
-2.5788645059638715,2.7498252415345474
-2.5642996231032233,2.5081331555516617
-2.5587830424962332,2.4594212528692734
-2.5563051390362945,2.409613269793266
-2.5514848156627092,2.2824499656376007
-2.5510010061729833,2.2673115807684403
-2.549702224934531,2.230269538525859
-2.543673064713225,2.087315218357903
-2.543041715537095,2.1187604447886583
-2.536690513883536,1.9868402168844408
-2.534511181076213,1.8814644960679052
-2.53241253877846,1.8675391120459401
-2.5305430028921583,1.802338289413213
