n_harmonics,base_freq,magnitudes,instruments
7,2.506177306076895,"[-0.54863661  0.8433374  -0.25924907 -0.03460981 -0.57929599 -0.98031383
 -0.18343195]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.994222769822471,0.8138991593455857
-2.980953033086,0.5799581542615168
-2.9767620675112685,0.5028692651635032
-2.9756045281100056,0.4813679684521663
-2.968183378778109,0.3236260065221272
-2.961630201554331,0.13762803798529777
-2.9609024408010605,0.15115480549974608
-2.9602979496987283,0.14949933603980667
-2.9584787682775424,0.07643407372679192
-2.9527329140475853,-0.06551956685915741
-2.9453712413796413,-0.21233793749068303
-2.9218928624038556,-0.7052649999729262
-2.9215883360188535,-0.725792720589506
-2.8828286563489476,-1.152041318292514
-2.8800839700339775,-1.198784035195639
-2.8755302045473785,-1.1815352385782767
-2.8752842581156166,-1.2424191202361554
-2.873285360449849,-1.1925768636355796
-2.866323119820418,-1.2557907233819525
-2.856234992634883,-1.0955397913559184
-2.8442720119209595,-1.0096437992019132
-2.8378908745069404,-0.9249831953336097
-2.8250322215255417,-0.7152877160081427
-2.8191403002404476,-0.54005468405714
-2.81564930432618,-0.41678101800748446
-2.8073755237187874,-0.22488880601485103
-2.805597052635301,-0.15500849955117174
-2.8015246095529696,-0.09521748295615508
-2.7996997920703666,0.022995785856693048
-2.799055991396229,0.018849947100836144
-2.7850370781925324,0.46706045647058203
-2.771982462759806,0.9266330485396065
-2.7591284557165516,1.3731362630324868
-2.7559895559654723,1.5032560339833836
-2.7552119556494574,1.4680935191813487
-2.7543438020368654,1.5022333742374165
-2.749498513293127,1.7229242960498836
-2.7488722559282674,1.7060122432988567
-2.738711095938568,2.075083320671324
-2.7306322879068485,2.251900171216044
-2.730027620840065,2.349184469134079
-2.725739724524784,2.398869024128834
-2.7201555563133963,2.5908543986742836
-2.7137428424696375,2.783766535738364
-2.7116479780792924,2.7994736471013546
-2.7032809307399144,2.957026088120669
-2.6960283872797026,3.0600724456458477
-2.6951003014765016,3.1068072246642586
-2.6950476205076193,3.1223737560410076
-2.6939711711632066,3.143314369888479
-2.6812534231722207,3.2798157221361435
-2.680989082214655,3.294019119892205
-2.67934092621352,3.323335843719788
-2.673602410427069,3.32129388176101
-2.66529600087926,3.34718190353761
-2.646951406544381,3.2299526368259155
-2.6363395915781815,3.051729788813968
-2.6308673513894756,2.8857281178898235
-2.630538273579434,2.9364139555481517
-2.616771226897752,2.5514920610588607
-2.6162260416777707,2.545258541459777
-2.610786248494999,2.3951599322936374
-2.609793923665972,2.3570477134604224
-2.606199316316712,2.3101648364174294
-2.591059318433336,1.7564939824687982
-2.5891853267875167,1.695822458415536
-2.5812164298964584,1.3945266212215792
-2.573364076790283,1.0987188841168614
-2.566255560982178,0.8121888865151168
-2.548907307634667,0.07816908446227075
-2.542976140635665,-0.17005690220364159
-2.541619617524069,-0.17149081785370726
-2.53023788175914,-0.5519986076868425
-2.5277645259297152,-0.7247673624963101
-2.5149060825344542,-1.095432497470239
-2.510941941727652,-1.1755941114556454
-2.494801257413662,-1.6292819167075359
-2.4881432971760065,-1.681974162547996
-2.471520561597293,-1.9229340140922528
-2.464071997052539,-1.922140407536074
-2.4531712417597547,-1.9691180074760308
-2.4466581771724005,-1.9792885211836304
-2.4429077898996807,-1.8766890253003186
-2.438008901427213,-1.8702082791378964
-2.4157450068189386,-1.5012971072471148
-2.408414957356131,-1.3597545468339136
-2.4029776418847506,-1.2736994318090153
-2.3998419354321276,-1.1618858033052437
-2.390858631832666,-0.9069601813512691
-2.36279369267344,-0.04661812755889211
-2.3580628379728465,0.04315490862664863
-2.355172539059271,0.15110680503994295
-2.3546038406435623,0.15426923732000866
-2.3358673663623266,0.777005085048043
-2.3019548106199017,1.5725171216711702
-2.2993901176651166,1.6616898111915983
-2.2926798446870253,1.8123282192779921
-2.2906608327761626,1.886537823713451
-2.2841068544433867,1.9552860816117599
-2.2815878286662095,1.955419810565703
-2.279448058293558,2.017521403333972
-2.268172587653967,2.1121164921200317
-2.258035159548145,2.1413498828344255
-2.250902838458784,2.19817015374904
-2.2414298291059356,2.185744303412177
-2.2280433952563174,2.1734397894308914
-2.2269971597197973,2.1048521495193953
-2.2264422302702283,2.1348565876693617
-2.225886470534836,2.1207235914912013
-2.212612731084098,2.011937000843831
-2.2045791501199146,1.942196176452368
-2.203793671530422,1.9003337385178392
-2.2021804644912137,1.820862104844765
-2.2008679603828267,1.8563312213097973
-2.1929570475884264,1.7477796801442265
-2.1910934224285086,1.6822448897873747
-2.186882998524923,1.6455387440881626
-2.182798797104594,1.5426452293990986
-2.1824597988149272,1.5207547740670144
-2.175253274552086,1.442904010648235
-2.1592270710320567,1.1738361288515315
-2.157035115650376,1.0843163876833444
-2.15510357909867,1.08963970529432
-2.146502488149748,0.8928078466205982
-2.134417710636086,0.7659095524136346
-2.1337884412129706,0.7431746504937488
-2.128509031965535,0.6280930625739515
-2.1236934100878635,0.5962616691921653
-2.1186948768470493,0.5224681726656075
-2.113522378948526,0.3837262403782299
-2.112682101553328,0.3481659319503201
-2.108619093602904,0.3719410679977835
-2.1072191995135507,0.31186311571661807
-2.1027836912914113,0.3457687353801844
-2.1013385570265655,0.2229628862543025
-2.1004186114633137,0.27184554725207977
-2.0943032925319236,0.23950514951192076
-2.0814819491258003,0.06134239988442668
-2.080482325487799,0.1155300579301459
