n_harmonics,base_freq,magnitudes,instruments
9,3.977265204041836,"[-0.15442073  0.19827995 -0.88683819 -1.39266619 -0.11857827 -1.00539932
  0.93557877 -0.14865956  0.32266872]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9847877763811552,-0.7740429245354976
-2.9777390965160135,-0.5890042004149658
-2.975440560244084,-0.5494378679336668
-2.974916509020062,-0.5160956268536191
-2.974098909850096,-0.502465884792975
-2.970382998296614,-0.44413950237004934
-2.964991992688634,-0.34191308470110765
-2.958658673259213,-0.2339464794801546
-2.9567574105759866,-0.21468114159198065
-2.9507205635673723,-0.14786793348601807
-2.9502868710515493,-0.1498795583246882
-2.927688308307332,-0.017813811546734858
-2.907026121729622,0.030884405978787163
-2.900918862831251,0.07742293796984272
-2.8977087800778403,0.1037454460783543
-2.8966228463770864,0.09317186244920875
-2.8882127626829073,0.1999477122698022
-2.8874183046725155,0.2050585648090979
-2.8791686598054307,0.37463632592941476
-2.8759064208195984,0.4383788664801046
-2.8755854405356747,0.4691186834344897
-2.86643986597984,0.6889637133118649
-2.864419217175902,0.7721999200686146
-2.8564603040602483,1.0352384546198072
-2.8525651383055957,1.138567658374503
-2.839519083471043,1.5772359916823468
-2.837766861248195,1.6533720124470312
-2.832862208999734,1.7853999037391535
-2.8234326316008516,2.0029679738501005
-2.818368321311562,2.0703685096323636
-2.8040350734455455,2.078907474783321
-2.8037014186409217,2.0930992076745176
-2.796770701890968,1.9726903350322653
-2.794871695416217,1.9263816144752264
-2.7931432177618376,1.8990024315686052
-2.7864864476160216,1.6629265983777273
-2.783900562552317,1.5383816397362016
-2.779662999010367,1.3610917493451367
-2.7688583351538574,0.7688537082178564
-2.766799915803183,0.6448714688004319
-2.7656636705894333,0.5584943793896667
-2.7545601353017917,-0.17221865961417596
-2.7465786287748823,-0.7025651586162353
-2.746515563224026,-0.7172939670443477
-2.744328391941135,-0.8302569797079734
-2.7434936992202568,-0.899763707023994
-2.742674402800536,-0.9560178177156008
-2.7416148948653953,-1.002714303439214
-2.738914672376713,-1.1784068814224833
-2.733108052005722,-1.488090153752119
-2.7277625915896353,-1.7559805332485368
-2.718823497779634,-2.062457803637683
-2.7166416353377154,-2.0961955692834073
-2.710356758315765,-2.1704059430399565
-2.7092601317944,-2.1853443434803745
-2.7082820618151966,-2.169952060461325
-2.7028155171276795,-2.1259750663942056
-2.6852825687244533,-1.4923765106229854
-2.6828111097816754,-1.3460765711420222
-2.6742311673779593,-0.7384468995290846
-2.672841394897872,-0.6497866744920375
-2.649744672301863,1.4006561403919455
-2.6471712423626768,1.6356600681488924
-2.6425244221459656,2.0241763633429968
-2.6342575943876727,2.6517256310164004
-2.628133888643842,3.060327800600953
-2.6045674589041297,3.653181385475319
-2.6026262463249354,3.6571034604758164
-2.60262104775844,3.6599173731675485
-2.5936308713159395,3.4352112719785755
-2.5814097587219695,2.7603980699884416
-2.576388488824462,2.4095145853726585
-2.574363424476531,2.243766988331393
-2.5568266364034025,0.7453160999839639
-2.5456371403479956,-0.21083889389514857
-2.545311216017371,-0.23774878185054288
-2.544164326169529,-0.3344586209894966
-2.536549398283646,-0.8526405481245641
-2.5353841168925726,-0.9355293337144319
-2.534260051967394,-1.0144859527257257
-2.5215200559337987,-1.548521546206086
-2.521404649139818,-1.5325316420341286
-2.5112283271077116,-1.6522060731450383
-2.5106946722781136,-1.6382323117379787
-2.5100501304408485,-1.6442415950976048
-2.508427332355639,-1.6105140487870346
-2.503909975844912,-1.4890076236763135
-2.500790606559484,-1.397465561942234
-2.4995285747323326,-1.3634330081738595
-2.498810638170424,-1.3203400909268108
-2.496138478490446,-1.209191235142376
-2.491511901422243,-0.952975877353094
-2.4907104673311933,-0.8988707406398361
-2.489542450238912,-0.7975335917512457
-2.484566906214931,-0.4662134628040641
-2.4840315847342884,-0.42392744827043816
-2.4814439570010673,-0.21740637693937198
-2.4783814536139186,0.06519075467570423
-2.4761368936887003,0.2527991950570801
-2.4676722581199906,1.0467275720564746
-2.458475649309423,1.927629366042024
-2.4460474603516924,3.0204425867673983
-2.4341678165279843,3.757415146395439
-2.429769150671643,3.95313094418402
-2.4167778998306932,4.167010524516035
-2.415084873835143,4.150497932696945
-2.4093607047542998,4.003968537157657
-2.405755022901673,3.8729634144969
-2.4024681166161908,3.7104563303135736
-2.3850790533248762,2.3243226221264575
-2.3725847235104514,0.9325558891725636
-2.370403265248183,0.6766593975376636
-2.3662844033719583,0.18808589356590688
-2.3640242375654554,-0.09140246108934334
-2.36082126310584,-0.49432603318009005
-2.352323899211306,-1.4920609320675284
-2.3365503042212183,-3.0693638729707957
-2.308951790176612,-4.239696042533984
-2.2878237237035357,-3.580513377905114
-2.2852308895201956,-3.4096644897060884
-2.277309308801059,-2.8309790345993586
-2.2772147574037884,-2.8290524828756984
-2.275984570454753,-2.7195495187467293
-2.273986199614945,-2.5381096885181518
-2.2705821406430733,-2.2349404625742975
-2.269462311549784,-2.1301136125965217
-2.266573073872352,-1.8985603843810512
-2.2483063620154673,-0.17526766105999694
-2.2441039555674926,0.1933590319925292
-2.2369133287840093,0.8219642409786059
-2.2326603413717545,1.1245197684777826
-2.225981080930926,1.605320219374898
-2.2191427025834454,1.9967538526209463
-2.21213513628219,2.2905939018829793
-2.2059603375317094,2.4659497703360898
-2.205624491718975,2.5080921677054495
-2.2033745337116497,2.5434343918118
-2.2030057640876297,2.572803896161605
-2.1930790223457084,2.6789157136369193
-2.179401580941005,2.5607423272818677
-2.1744832943485264,2.5030462475118163
-2.1679265153379053,2.340531750517763
-2.160568511804369,2.126476720830357
-2.1524787325655304,1.867329197059383
-2.14960114645005,1.8009966566113498
-2.146589552580951,1.6774750916723675
-2.141727043489781,1.5522553218110764
-2.137633874091015,1.4004852545157802
-2.136931501398191,1.3708982250462185
-2.131931729743715,1.238762317408362
-2.126231893861674,1.0175999815142853
-2.115813823331484,0.7012175257641228
-2.1072295785642314,0.47214183209954796
-2.1049728818271727,0.36492039910124485
-2.096041105896817,0.09927753942593187
-2.073247605288115,-0.7624609165077044
-2.0651429815778197,-1.1089835531420011
-2.0635051776069178,-1.1786794972431711
-2.0634490525728095,-1.1866499505560928
-2.0604294763210467,-1.3398165720189863
