n_harmonics,base_freq,magnitudes,instruments
8,1.3289719007063572,"[ 1.3612272   0.73391465  0.04139199  1.19361016 -0.9616767   0.21590981
  0.2990742   0.55395451]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.996094576546071,2.047711486732398
-2.9868833153138734,2.102791943197067
-2.977038427836558,2.1524105058402014
-2.9731929240555726,2.1689375395615658
-2.9654653816810144,2.1975619188219757
-2.9652241288855405,2.1981191978782304
-2.9484749630730094,2.2379378082479247
-2.943330828707078,2.2441274571767975
-2.9398569562180192,2.246672571955479
-2.9367770775844533,2.247927347194949
-2.9197462364663798,2.2374711171210424
-2.916517329826574,2.2323307354103354
-2.9124963553571295,2.224257239144929
-2.8998973468811458,2.1895309355657466
-2.8815782155432292,2.114457482589897
-2.858633632027579,1.9851464204620388
-2.8185075798329993,1.6917064622556874
-2.806452371635587,1.5940483795323235
-2.8041910364790987,1.5757120701039933
-2.8038143164951923,1.5725396642076177
-2.8007626370409047,1.5474437352450428
-2.794520748559046,1.4962990160751077
-2.790271089008413,1.4614358736414081
-2.785575518716126,1.423105092259613
-2.7825035549141584,1.397984750626773
-2.782097194378392,1.3946428297908737
-2.7817495190148938,1.3919017339216666
-2.776612133642282,1.3505746286813196
-2.7758546296654893,1.3443003727596916
-2.767797000289053,1.2806686218503858
-2.764633267491668,1.2561648166571016
-2.757685149380769,1.2033087122393222
-2.751914666789925,1.1605886426738818
-2.7515849329014905,1.158273279358111
-2.7511348159242592,1.1549363573883653
-2.7420438342657083,1.0909176883747917
-2.7366887857556934,1.055112367215112
-2.73119306269302,1.0197856535891223
-2.728400010131562,1.0026464279976115
-2.726700171211154,0.9923318314444842
-2.6967224154648086,0.8417985902931595
-2.6923050665778474,0.824750606014916
-2.6886562938045717,0.8121996702603421
-2.6780938984035183,0.7812756015390531
-2.6750816281078613,0.7740057287729686
-2.671837525750332,0.7668534835256832
-2.6612352347536534,0.7505811169758866
-2.660354979429455,0.7497037825101863
-2.6582146678495704,0.7473504908850206
-2.6562071859780536,0.7460709982131921
-2.6561640843071723,0.745805011832139
-2.653872638168452,0.7445200443835305
-2.6420633982718025,0.744358008701529
-2.641592458729806,0.7445063147842732
-2.6392870046022168,0.7459323815843176
-2.630444573932655,0.755536366395737
-2.6289068975399035,0.7578648490280172
-2.62351935657997,0.7672185586614907
-2.6129608523160766,0.7927618994383271
-2.6035320515020217,0.8224595173727042
-2.5930537349133296,0.8632885368275514
-2.5893410450073633,0.8793538697140976
-2.584771175149144,0.9005805940755228
-2.5816075284494744,0.9159675059693282
-2.570918333899576,0.9726226054509309
-2.566846701700661,0.9957562726706437
-2.560251162491258,1.0350929950469934
-2.55209595845835,1.0865470688859116
-2.542339132717097,1.1516304646066045
-2.5416395282168343,1.1562991427699911
-2.539601517800552,1.170652592259275
-2.5327093540964976,1.2189378987989385
-2.5273402474590196,1.257626921275214
-2.527158462427553,1.2589492091255565
-2.5270823319688036,1.2596741459501724
-2.5197497965360647,1.3132024934176083
-2.4879510432170915,1.5519613667010346
-2.486922122096468,1.5597046778071524
-2.465712203372739,1.7140422380851013
-2.4606310427690286,1.7494925216231667
-2.4540290214143745,1.7942964992493564
-2.445486464925683,1.8497981007321196
-2.4447945015973733,1.8542056539072163
-2.442840839265574,1.8663079531840896
-2.441061570975906,1.87723427713822
-2.4378370576289,1.8969076274359
-2.4335012466219466,1.9223074538819007
-2.418508486737717,2.003329398461442
-2.4159629572862373,2.0158910126006493
-2.398632979068177,2.090770551494777
-2.397340396960903,2.0953570226545533
-2.390681290385369,2.1185225543025314
-2.385669356720693,2.133901885032447
-2.3838553641731286,2.1391814645461067
-2.3668164771061906,2.1758305687644377
-2.366765468227933,2.176036419425969
