n_harmonics,base_freq,magnitudes,instruments
8,4.988097778239192,"[ 0.463997   -0.57326255  0.0954229   1.02863669 -0.72346547  0.51999416
  0.76677615 -0.19481693]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.992749418216734,0.765993125070885
-2.992400764652734,0.7622786537783178
-2.9878901333473618,0.9108190068368809
-2.9680266031604408,1.1973002455030435
-2.9639727709099244,1.2095664862701345
-2.959562079208692,1.2222374502813165
-2.9554216415067485,1.193957685385856
-2.9544510538439246,1.1911672567716658
-2.9455727298261576,1.1264369051096426
-2.9420046351404245,1.097423259798192
-2.9403570677507984,1.0695919539568295
-2.939977310966473,1.0752943922709501
-2.923391214628957,0.8721109223483892
-2.9176682201631396,0.788460356533119
-2.9124422508658707,0.7229959638627793
-2.9118343923151837,0.7151385592500917
-2.9050174047756974,0.6325268650016431
-2.90036150496384,0.5869424710108863
-2.8917219887958305,0.4634285774744023
-2.888473633482437,0.4127662472633754
-2.8848591730228037,0.3449483299239004
-2.8809434747006613,0.2817353858586885
-2.8803447817763184,0.25116443101955216
-2.8802705489078115,0.2723489034471449
-2.8778237963281095,0.21274677577490153
-2.873776890603831,0.12387094775759311
-2.867097445080679,-0.05818948923298226
-2.861626735416783,-0.2126037608860192
-2.8592999106223442,-0.2901617011529464
-2.850667627799393,-0.6161316580894786
-2.8453996009188716,-0.8340095475854677
-2.8449172921190997,-0.8679541122009722
-2.8428871077339988,-0.9470708575496445
-2.830203848335576,-1.518465986015036
-2.8258009412891854,-1.7223542327175434
-2.8169720473629134,-2.0906996108751397
-2.7846921155194595,-2.444248287016555
-2.7844434507201976,-2.445459154885994
-2.781430841174369,-2.3569317764861757
-2.772688352597213,-1.9738893707259555
-2.7706592311779503,-1.8625049345022864
-2.7606292912481445,-1.122875008591868
-2.7586751322624607,-0.9524742896977563
-2.7499944566144103,-0.12960288704411543
-2.7486748943563177,0.014774798341266254
-2.7481071920912763,0.07648923201342832
-2.7469571599142917,0.20727660657359734
-2.7406323260257803,0.8827540742977541
-2.740057859659347,0.9551779595605783
-2.7377236525442576,1.220259578412236
-2.7293745864366796,2.1567600191118896
-2.718766726389333,3.268307278785438
-2.7168517430984194,3.4471635367533255
-2.7093841688296814,4.06770508580359
-2.6998988806276873,4.641040063423858
-2.6911950294840015,4.90883513622804
-2.683929634851054,4.914968920202471
-2.6837169668715344,4.904727642852999
-2.678617625657763,4.783629888038044
-2.665660974913786,4.108032949759184
-2.655964742443514,3.2832573186397394
-2.6154549906069184,-0.6982749040172334
-2.6153477451976617,-0.7108677484338798
-2.6030737000280633,-1.3953539371047765
-2.5936099777632604,-1.6374623230310528
-2.5637439021804638,-0.9531560549521062
-2.5417950590569873,-0.048705190970516093
-2.5389921300513336,0.01048696885791442
-2.535491012103525,0.08181391407087209
-2.535099893923989,0.10021466844284786
-2.526198282968056,0.12337269196099176
-2.5225394122604774,0.0931733227120857
-2.506544231192578,-0.5484608362683275
-2.5048338335441294,-0.645074264434924
-2.5019403324157907,-0.8382080133776958
-2.4909427093933605,-1.720598068901435
-2.4881237161440777,-1.9871802778480543
-2.4816118765153563,-2.5828516925388585
-2.4811109387439605,-2.6308308716132274
-2.4744472028319215,-3.2569777245843357
-2.456096616380739,-4.693103186899102
-2.4536534357523836,-4.8328933658552975
-2.4520619340736793,-4.915462112180598
-2.4438368680093454,-5.186935226764458
