n_harmonics,base_freq,magnitudes,instruments
10,2.692467806248352,"[ 1.94830318  0.54499183  0.41897218 -0.15535514 -0.05147921 -0.97317674
 -0.70065732 -0.13469729  0.9198744  -1.12487423]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.990370795212358,-5.123923212635468
-2.9774847719066875,-5.122056287116654
-2.9740840145611793,-5.080971116947907
-2.9689498534307277,-4.954327432764051
-2.9686889602023276,-4.943329246938513
-2.966335521025731,-4.864330578125127
-2.94841831010792,-3.939477768335126
-2.9465978081328488,-3.831073870161935
-2.925182431002451,-1.9189790378999585
-2.920615860931563,-1.4389224629267499
-2.912277477177833,-0.5157302024043322
-2.896053781498593,1.3574676679468975
-2.8902118139951436,2.0283227702434994
-2.886064455468789,2.501293519748447
-2.879138444218201,3.2399887351365475
-2.8751138708145456,3.6418549218727354
-2.8696490375607313,4.171727421019777
-2.864442253415508,4.621729226504512
-2.8559999293776306,5.272666110302406
-2.851534397272051,5.551759022823933
-2.843013174769111,5.977214414573337
-2.838653619360545,6.143765361301308
-2.835574354023887,6.2287141962716825
-2.820189824364643,6.32964095718108
-2.815454149341641,6.242664573790196
-2.8081382197012417,6.033429269946493
-2.807613762721699,6.010508084758526
-2.8060373932867764,5.951624175096117
-2.7944686930806344,5.357021125239676
-2.7927655690274715,5.261238936156117
-2.7904785332186526,5.109285220569986
-2.7877548759788695,4.909069421276891
-2.7844844873578367,4.679529658787401
-2.7786243179493293,4.224119149733064
-2.775591561699968,3.9753080141976813
-2.7600099520281205,2.6212824957735203
-2.758042687106097,2.4515113924217116
-2.749197302698861,1.6656455099766807
-2.72591961892406,-0.14610852967130278
-2.722923703621373,-0.3359233273374682
-2.7139583790945467,-0.8483443910684277
-2.711085374176977,-0.9574921009084768
-2.706528110341335,-1.1536350277639125
-2.7062870124513116,-1.1618000828792305
-2.6971687142963443,-1.42876580290623
-2.6964738674813797,-1.4594011116761525
-2.6950549216305903,-1.496272205375413
-2.6909759179543675,-1.5481823939768506
-2.687695817228633,-1.5721739777108672
-2.6839920229692344,-1.5976126421933632
-2.676169403489854,-1.5690416172147026
-2.665257871513441,-1.3946810612951528
-2.661048690805065,-1.2970468315430714
-2.659889400389976,-1.266199523176149
-2.6591214916674035,-1.261359115219819
-2.6475074057240944,-0.8855027739818623
-2.6444389944746414,-0.7669432783809016
-2.6247392300601438,-0.05202855646788704
-2.624707284815777,-0.05579487629293303
-2.623957677159195,-0.026058491646228702
-2.6217572589688714,0.03507948924530358
-2.6197571695188904,0.11858669574407844
-2.603006076184125,0.5503230207615306
-2.5830375182954977,0.7172999788988976
-2.580465042014171,0.6956363441070829
-2.5711326033902226,0.5767025429956338
-2.5687696339456494,0.5317322157304344
-2.5631590898463266,0.3931867461530219
-2.5611626971554684,0.32751216347345763
-2.555967647490222,0.1641101432367127
-2.547396247907643,-0.18142271936093085
-2.5375677659288183,-0.6417012362012076
-2.534738874623553,-0.7921481693618647
-2.527668675040804,-1.1677791514075575
-2.52565323142249,-1.2806901264127115
-2.525082574620771,-1.310141622386067
-2.522029891890978,-1.4870958348480583
-2.519465707457683,-1.6465011619917955
-2.5163451942183537,-1.8128750717355582
-2.5081399946556067,-2.2584007467417284
-2.4977832702413005,-2.803668758521314
-2.49665085220074,-2.876231982295622
-2.4935995561088182,-3.0109776990491284
-2.467956072651437,-3.9319615854155896
-2.4672762220041284,-3.9493112700026995
-2.462341231363985,-4.033752440055586
-2.4522174395976286,-4.122773757326471
-2.4486246318741904,-4.140896960928369
-2.446369352428495,-4.150104128454238
-2.438377761278093,-4.076479335682706
-2.422064762999117,-3.7723706357258595
-2.421315482968621,-3.753141595267824
-2.420197116981957,-3.710194120771718
-2.419637214289563,-3.706360229066042
-2.418705918874242,-3.6787630642004774
-2.415701235288178,-3.602808240570197
-2.414359030897931,-3.5413980191573358
-2.411104221654874,-3.445238122492418
-2.4101732605754913,-3.405719737015276
-2.4029833552715716,-3.1540836827251884
-2.398128380991913,-3.001498304085857
-2.3941149288019563,-2.845826979418999
-2.3932993894738313,-2.8035181088333414
-2.3882300268900645,-2.632626873546859
-2.3868855370406976,-2.5879394960863187
-2.3798689966826148,-2.3337155624021695
-2.3750119386418875,-2.1815610058901664
-2.3424980765489565,-1.455437367011681
-2.3416093372581264,-1.4397288973626987
-2.3406017013089917,-1.4328692891460095
-2.332778381915567,-1.3990758065714004
-2.3307192372785677,-1.402553629707136
-2.3298643176145486,-1.401137043395983
-2.3113081431994544,-1.540611339120942
-2.298957295353296,-1.759573363142666
-2.292210397619387,-1.9138338977531688
-2.2888670371934383,-1.9796037704197171
-2.2769023459122395,-2.269414985008488
-2.2766403239787056,-2.2746187078908977
-2.27545408411809,-2.3172519207767004
-2.264799386223176,-2.543031890844375
-2.2621346669796036,-2.5805899602260856
-2.255393331719441,-2.7139377690869417
-2.240427397980045,-2.8859664658441893
-2.237663430628654,-2.8930414947660443
-2.2307878349161934,-2.8913501310437177
-2.2240395947938207,-2.860673008458489
-2.2203245297379777,-2.828663954493782
-2.2161292603827194,-2.7603589750730864
-2.197938909079463,-2.3369975420574205
-2.1944336306656007,-2.2280078121068
-2.187233492835216,-1.9756109736353162
-2.1772131920838156,-1.5549426229310335
-2.176905796988933,-1.542352935132698
-2.1710713750060426,-1.2779095618620107
-2.169731349469053,-1.2095445464502121
-2.165323148195324,-1.0093972777748565
-2.1638205632267336,-0.9367946138194186
-2.160213291326998,-0.7656180854813102
-2.156881733703427,-0.6283031298852487
-2.145959055560862,-0.08875623607803587
-2.1422265883566296,0.060399870443496685
-2.1311477941574,0.5378600930658202
-2.1282067415117085,0.6571734405715776
-2.11986146127098,0.9531531465374556
-2.1187480851338645,0.9907377930333557
-2.1138700174116023,1.1299619754727663
-2.107190982689117,1.3040827861399618
-2.104628756356962,1.3533022631736913
-2.1018565056169,1.403932782182831
-2.099790967244987,1.437638993589276
-2.0854271459725333,1.5773344232085993
-2.07234631686515,1.5392433847604843
-2.0535352247327876,1.249903997309722
-2.048146363956411,1.1240985934540852
-2.04754573537972,1.1033123966759864
-2.0407344560452616,0.9367805974120081
-2.0355486806137337,0.7839673809388951
-2.0324682941587806,0.6685727333396799
-2.0215237969624056,0.3223645687250955
-2.017000149016971,0.18771709304818152
-2.005902725376335,-0.17990345566801513
-2.0029135590754734,-0.27847410599867534
-2.0014198536224734,-0.32348786118761613
-1.999834126113855,-0.36651884101490784
-1.9965066142508896,-0.46669594181849944
-1.9952772782892605,-0.5121166720891072
-1.9935237822909382,-0.5614957885075684
-1.9914417462179463,-0.6140270340126978
-1.981154685459581,-0.8812471984718299
-1.9796371782221074,-0.922013240384618
-1.9775577286631998,-0.9598533443989469
-1.971945890080016,-1.072689523392663
-1.960205812076508,-1.270456328396167
-1.9520502723771573,-1.3508692096792452
-1.950127090302607,-1.3633852493558325
-1.9403699380786759,-1.4077344362703936
-1.9400506330147798,-1.4063064909472587
-1.931346034622573,-1.3871453295885168
-1.931037951314846,-1.387500235055578
-1.9201065208210035,-1.3020211546608467
-1.919570802372211,-1.3021432855216897
-1.9139339274194922,-1.236702253473391
-1.9131576503989465,-1.2191833757006432
-1.9046276137469444,-1.0848019328464429
-1.9016706123636233,-1.0297796538953965
-1.8972284334826752,-0.9529792926459435
-1.89343443975573,-0.85970713514983
-1.8925631834636318,-0.8464438068139537
-1.8856333717005411,-0.674146887229701
-1.880449036748573,-0.5448955228266182
-1.8791036825136296,-0.5022793398962664
-1.8757657002569368,-0.4044058543500459
-1.8677449508070794,-0.16571262593047703
-1.8662908294608942,-0.12527676736891588
-1.8547265950908312,0.25435819154969375
-1.8546670784162524,0.26464735018608965
-1.8459854905944382,0.5560226010551815
-1.8346351016840226,0.9625226225396817
-1.824309893096878,1.343050624786832
-1.81625939705298,1.6389512439475593
-1.8136244648733386,1.7274596892530196
-1.8134888186782803,1.7378029522142944
-1.8112893335523785,1.8133277649542365
-1.8110196364258198,1.8258710502452198
-1.799914666776471,2.2322040151931204
-1.7907669350212396,2.5374977912047894
-1.7814063374584757,2.822225192288785
-1.77900534101771,2.90290937025863
-1.7739629866437665,3.039221663988775
-1.7733838719911654,3.049450431254323
-1.7729533598307612,3.060566388481339
-1.7669098609236762,3.203310452519344
-1.765233452774065,3.243996462506611
-1.7625796526504192,3.3034156025220973
-1.7575963023510086,3.3925502453894416
-1.7510495973043205,3.4933541089849838
-1.7463139392895335,3.5534234083047047
-1.7431685209085876,3.574895581264765
-1.7369209083963089,3.6154969867168614
-1.7348334257290068,3.6309946041821384
-1.7326187204329422,3.623810205902281
-1.7254825906208155,3.5932800794341646
-1.7169718898728261,3.521002480121291
-1.71604490554491,3.493088767954808
-1.7054247957857094,3.3061667256890535
-1.6933254331094199,2.9695286626417055
-1.6905711869438207,2.8857569150909623
-1.6800863100513415,2.4714485698218973
-1.6644950096904636,1.744990864378892
-1.6594972571377598,1.510384450101374
-1.6566337155521362,1.3559669120334243
-1.6497404027365372,1.0056896385731726
-1.6435723115604337,0.6713188817772495
-1.6430244179132116,0.6474521541856744
-1.6418429350908916,0.5793397720164325
-1.6400216196056456,0.4792570351779717
