n_harmonics,base_freq,magnitudes,instruments
8,1.1467711703448562,"[ 1.41928446 -0.03338683 -1.36876199 -0.434345   -0.36573945 -0.34501195
  2.11603784 -0.54731265]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9979071841319618,-1.1378552841133502
-2.9919846560202776,-1.0757836293845864
-2.991445306105737,-1.0699038074364948
-2.990704446059599,-1.0629586422883537
-2.9898000598855736,-1.0519071583835862
-2.9861035284225603,-1.014960390184585
-2.98432813294613,-0.9912222339263258
-2.9839643214019826,-0.9910158584288757
-2.981863120651628,-0.9693931543462091
-2.969277511534262,-0.8449549793444017
-2.9685881717661413,-0.8358927211151559
-2.961948398832059,-0.7701349656066467
-2.9583668410668613,-0.7356813767970154
-2.947230570383664,-0.6301654605118698
-2.9405935526721247,-0.5739129441151255
-2.938431944369563,-0.5559548530722522
-2.926473004627593,-0.4582028900964497
-2.921793232295152,-0.42262726640802045
-2.9213553573328004,-0.4209509986997463
-2.9124873753237046,-0.35543797846160957
-2.9073606452458467,-0.32022329769800884
-2.896079447404492,-0.2456413230023842
-2.8943455523177217,-0.23734906398995964
-2.891234650359311,-0.22009787106345186
-2.8869467883388547,-0.19322037235012499
-2.8762462332315315,-0.14116606152889266
-2.87527882105919,-0.13582284909915573
-2.8720339380706283,-0.12132345853940553
-2.8486594287150675,-0.037994418186586956
-2.8483092583923977,-0.036640189803343735
-2.843536218948328,-0.023502140622130453
-2.8327679626048283,-0.0020171363428458573
-2.8059120833292233,0.01818517412640805
-2.8057875657741524,0.016843482709731652
-2.7998457032148854,0.017476581112254426
-2.7964364597723907,0.018312728120091996
-2.796352250442336,0.015060411284252645
-2.7896669317287706,0.011066203774968501
-2.7887441119038283,0.007738639762278141
-2.7830821313923853,0.001645824129944574
-2.7728746449834976,-0.01654291945263391
-2.7720618046939673,-0.01844832850757501
-2.767137300940676,-0.029316845839278842
-2.7663606598212205,-0.035997291222455804
-2.7636794496968378,-0.04309246388331152
-2.7491062218822346,-0.07789565606460776
-2.728223154858939,-0.15712104379692954
-2.721848799827612,-0.18097395030306207
-2.719446434463609,-0.19311233097534555
-2.7165390903698836,-0.20766626513690453
-2.710105154314797,-0.23547078755516468
-2.709969369049687,-0.23537242608418704
-2.7045306344801343,-0.2603853383676693
-2.6883771873700164,-0.33486929959628553
-2.6882699813322435,-0.3358067343300765
-2.684971522130476,-0.3550203890171195
-2.682718743893896,-0.36451984072658616
-2.680671542218218,-0.37845773562050083
-2.6698969133644166,-0.43088566155495744
-2.669409226713792,-0.43106232086453766
-2.6582973712724454,-0.4885298989770337
-2.6519158481679463,-0.5165118266748795
-2.6433098362256366,-0.5616925928342478
-2.628393841889256,-0.6261755604224091
-2.6189712237236558,-0.6728003294832958
-2.611596566293229,-0.7003029573685946
-2.592870531612644,-0.7736829394631537
-2.574062713412447,-0.8240055200417945
-2.571165587741659,-0.8331248610202229
-2.5492619101888048,-0.8759948063300853
-2.5366576849254026,-0.8885644080618282
-2.5271501578284843,-0.8913783726765332
-2.523203322216723,-0.8936545575589302
-2.5171773287758636,-0.8927606140834906
-2.511403352881637,-0.8859970502831644
-2.492496693830268,-0.8624070530616174
-2.489475428819657,-0.8582207533832673
-2.486380804538112,-0.8529358464996966
-2.484955920522456,-0.8518586607319868
-2.4844394634661775,-0.8518041763021444
-2.482241980444716,-0.8444519645911271
-2.473688004146849,-0.8177827077786008
-2.4664169944480356,-0.8015778158141218
-2.4599652224112827,-0.7768295745638002
-2.4584574277595515,-0.7719139940279323
-2.4565118368378016,-0.764762921231314
-2.454711710585018,-0.7555438778116089
-2.4511603664767776,-0.7434385294235779
-2.450368810754324,-0.7406008430065951
-2.4478992928107903,-0.7287818313362182
-2.4437878175940253,-0.7153755316130055
-2.442926414131815,-0.7112666023247025
-2.442624227296465,-0.7076034500216548
-2.441397001484495,-0.7010640345673499
-2.4314258606417765,-0.6579770043712712
-2.42877040362575,-0.6418271017882937
-2.410422738485412,-0.5458551339424819
-2.3986564051359673,-0.4769567531436023
-2.3981698923878225,-0.47587739623554726
-2.397053621506018,-0.46673298766799737
-2.3852369504889643,-0.39319156258181415
-2.3679585838978645,-0.2757138692769822
-2.358141542627753,-0.21745253966828712
-2.345065290940769,-0.12492366855260441
-2.3414985557276644,-0.09799408973635272
-2.336644443740814,-0.06684961212851404
-2.334814269612617,-0.05448963497711608
-2.3347290660279945,-0.051849358424889254
-2.3322293726369363,-0.03608301577473529
-2.3305505686855286,-0.02456402292509395
-2.328886622091644,-0.010859532508554362
-2.319134558433186,0.05406748177222396
-2.314868948336762,0.08207920378354076
-2.299492488241657,0.18614228349566317
-2.296348645212716,0.2075037492560223
-2.2873060694096115,0.26526816573682216
-2.2871869191085166,0.26800726499462935
-2.283281841237913,0.2899731309021318
-2.275793755175476,0.3387870466318826
-2.25697991338203,0.4470319785795113
-2.248540358443769,0.49597873517676716
-2.2471662884210146,0.4987257643433737
-2.2422980714070855,0.5248991806065406
-2.239521314821812,0.5386352582112973
-2.235231653597678,0.5586953774703941
-2.2285500890184853,0.5914958049405162
-2.217355205563382,0.6401236712969917
-2.2078459467132365,0.6790032963934962
-2.207365537207229,0.6825751906539086
-2.205788534682844,0.6891339229065996
-2.2035307211895234,0.697691118613511
-2.1828084187544894,0.7643829422291017
-2.182617885331458,0.7642098729563868
-2.1784909414731546,0.7793790465678588
-2.1661766184323885,0.8084747145439739
-2.1620021341954407,0.8144924426702599
-2.1478781652186045,0.8410880302073029
-2.1474008392716204,0.8442483643700149
-2.1459440176839673,0.8483065291060183
-2.1376534830794593,0.854936907539007
-2.1275122201198395,0.8749140510191205
-2.122139242543026,0.8773663382137961
-2.1187130115701844,0.8787352004485804
-2.1170854733915183,0.882385674942
-2.0969332464714974,0.8997041143933366
-2.0927870635033763,0.901452025556699
-2.0849074826828398,0.9014538665201252
-2.0832540762155816,0.9052104757563029
-2.0821837727976567,0.9070619129064879
-2.0777656543594745,0.9079238164122169
-2.070149420208534,0.9098934237661127
-2.0676621530935746,0.914145447287828
-2.06635780118831,0.914214270493289
-2.0662854605540484,0.9145334925947761
-2.056069566315808,0.9246864102193945
-2.052151338297353,0.9204860007387211
-2.0323561710798232,0.9403294058295182
-2.029782755247521,0.9435655040035151
-2.024838477213317,0.95140069888702
-2.021598353072408,0.9530747387471394
-2.018563307234218,0.9549325256626539
-2.0150105005105536,0.9659787500863846
-1.996126378222305,0.9989810261474913
-1.989707527853775,1.0155439496939411
-1.9863761853320614,1.0255470870075682
-1.9846462308544053,1.027813689658619
-1.980870640644293,1.0377897239171014
-1.97735364315345,1.051845130748398
-1.9772276625769165,1.0505796242946648
-1.9680648738928348,1.0860071769702229
-1.9647908003125536,1.0953612037238427
-1.9637802208677908,1.1013184083884262
-1.9467697563639053,1.1765388532002568
-1.9297613383239214,1.2694682735874645
-1.9295745413941239,1.269268924083913
