n_harmonics,base_freq,magnitudes,instruments
8,3.6490428623917253,"[-0.70721954 -0.17678111  1.82686275  0.10710208  1.1604968   0.88232104
 -1.41098842  0.1733168 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9723864075777833,0.6976719701300993
-2.9720718623125153,0.6179552118290147
-2.96155869843633,-0.12399551573663464
-2.9601026774438637,-0.20248474731704172
-2.95270060822597,-0.7608765982829246
-2.9486154075601965,-1.0736247475738683
-2.945847096636925,-1.2366172961142083
-2.945476290531757,-1.213204505525109
-2.944151782825497,-1.2891968807732117
-2.9414429547883647,-1.466349095250745
-2.925125701742383,-2.2877352488945495
-2.9202002908089986,-2.444837859568975
-2.9153085723716865,-2.5584358842312445
-2.914390262889653,-2.6196368971979527
-2.9101050049270176,-2.704048126993004
-2.8937515944442627,-2.871453812266915
-2.888346738256209,-2.879449075041698
-2.8763249421167063,-2.7847825667813844
-2.8736232974904903,-2.823290207642917
-2.8659008410965274,-2.7154362041941815
-2.8616619872757187,-2.7042273736454154
-2.8550257183871617,-2.6384771856145752
-2.8536621443647032,-2.5219238932130774
-2.853618691067458,-2.5106785802981424
-2.8526702889277704,-2.57448921556176
-2.8457098607633178,-2.516405807390512
-2.8456424735445713,-2.539695697487355
-2.843488187505283,-2.447633110036973
-2.827934353262772,-2.406957148946643
-2.819924956536152,-2.453355344163018
-2.81769054107182,-2.3975481650356554
-2.808575715877411,-2.4959468693382396
-2.807634514929105,-2.478728502254448
-2.8051830328454423,-2.5041321265767005
-2.8039168625097632,-2.562094669973245
-2.7971462582064293,-2.6762648819503725
-2.7927603516486794,-2.663850894190015
-2.7773535677330066,-2.9964089877826905
-2.775873964944629,-3.020240126030057
-2.7715010121478874,-3.0765918371805734
-2.7711253651222605,-3.048064760788836
-2.7662644915702153,-3.137063531672423
-2.7472076340872666,-3.5207599412730763
-2.742714027350199,-3.567553201900863
-2.725660498676854,-3.460338887136948
-2.7234657027027307,-3.4985866123343285
-2.720356960189463,-3.5110729905524325
-2.7186367901505895,-3.4195540559171493
-2.718096202448966,-3.417102634831611
-2.700812203123725,-3.0851306410205344
-2.7001774606846456,-3.0491760968690187
-2.697308855691717,-2.940947321314432
