n_harmonics,base_freq,magnitudes,instruments
8,1.0604558046422254,"[-0.69013221 -0.27522645  0.00583227 -0.14527065 -0.40070956 -0.35652792
  0.6748181   1.84652798]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9956803935219343,0.9422715132589673
-2.992561465914365,0.9749309904946518
-2.986780114846473,1.0774431671073734
-2.980940552381788,1.150184488913612
-2.9707200372317923,1.2447156447552234
-2.9702916447833094,1.2832406851123155
-2.96259512817315,1.371198922549682
-2.961384152729186,1.3955055109113408
-2.9489599191464295,1.5270344991106055
-2.938648779581565,1.6913820990147543
-2.926188225740874,1.8677850138776522
-2.922175193515212,1.8898131887911527
-2.9001306798815256,2.126481654185791
-2.8894560386570314,2.2763694075172904
-2.8874833367701984,2.3016173448726285
-2.8864973418485365,2.3009741130802963
-2.8748060753947984,2.450058049769024
-2.873045659120673,2.453923721486476
-2.870712238815291,2.487833478605564
-2.8585845547817685,2.5756247472385074
-2.842631155270638,2.6595538678814084
-2.8419504717958404,2.665100127730035
-2.8339633783374607,2.748296650249068
-2.8339603444861643,2.7334995064940264
-2.8261143537389146,2.7935685436537474
-2.8213785742789357,2.8246930638263996
-2.8213163876741434,2.7817300934415385
-2.810402380845063,2.823500145556697
-2.800265123911025,2.840777680063673
-2.7988301517723206,2.849714155235151
-2.7973830783887044,2.8613368962256995
-2.789688551638444,2.878443894187962
-2.77894940487566,2.886337478345884
-2.7775953968651503,2.8495574793460117
-2.7680269561531246,2.8127415125541524
-2.76584275551347,2.8481572476334205
-2.7648557298366874,2.8014222587749327
-2.7597093173290688,2.787707355601693
-2.7536352077176396,2.7869236324994633
-2.7528302076681097,2.7423265921014393
-2.752121662288351,2.741864721968222
-2.745722006745528,2.7209937191155005
-2.745495671442951,2.713471527598975
-2.7446404825205932,2.7164493297580865
-2.736894573874614,2.6824323590985153
-2.72827177186166,2.5665636199733846
-2.727455902922026,2.596769160388338
-2.727170148639887,2.5957200705895103
-2.7263216299977198,2.5823707277988377
-2.7247784592739803,2.583712100209408
-2.7219630409969713,2.5548018283045
-2.7184471199159166,2.528028484357864
-2.7093280415518652,2.421186979509419
-2.7009278974770936,2.294256948001433
-2.696862251697535,2.261166848267068
-2.6909609726929307,2.1766252445231618
-2.6896556415973754,2.147952708751537
-2.6871910671693713,2.13505281457358
-2.6830886980308915,2.0403078962995043
-2.654110450162828,1.5693526800935553
-2.6415709574249346,1.3160617889782664
-2.639930619986325,1.3128513273738809
-2.63449513714341,1.2310539441760207
-2.6242928684172986,0.981176331590565
-2.6099623116147224,0.6770409963997625
-2.6031235142669833,0.5602666524505706
-2.5992033173940743,0.4688354716207303
-2.5948441834699607,0.33120769316520415
-2.589162601579926,0.26217654345798697
-2.5860904014848596,0.16551950892895656
-2.5776157230145653,-0.029557635153923817
-2.570152949058608,-0.20333700655564352
-2.563202442810666,-0.3410389036954771
-2.5571071399164644,-0.4966399578309261
-2.552550538772919,-0.6087793446218778
-2.548226917163487,-0.7009059495888996
-2.542243304507349,-0.86058602936218
-2.5416824990218796,-0.8537879014254887
-2.54086599553663,-0.8987570566891341
-2.5354769356178037,-1.0265355375634924
-2.5191083775889167,-1.3738351667593784
-2.5087893467908553,-1.6220754047251964
-2.501311617839349,-1.7879289150335997
-2.497558483026707,-1.8642729410736405
-2.485822586582349,-2.085872193349823
-2.4854888415659753,-2.085787969597831
-2.47938007041945,-2.234524051247197
-2.474091478708388,-2.3564774280482124
-2.4711115499813507,-2.420907808792786
-2.4683707054480863,-2.470581559837803
-2.4682023576621535,-2.481931369394239
-2.4644802937054715,-2.525867050680108
-2.4544632027957265,-2.7195508080803066
-2.429570621206181,-3.1121016086099065
-2.4282556999877762,-3.1481289934142547
-2.426378880220959,-3.1802566115957407
-2.425894538949585,-3.216216307167335
-2.4135047867792165,-3.3492885425708914
-2.4077717272929937,-3.417029649963075
-2.407766656114842,-3.4157310378115016
-2.4067197274670837,-3.4479944005361025
-2.405929860125681,-3.475470308242773
-2.3967796112444537,-3.5757744966501996
-2.3929197516169483,-3.5834204592637695
-2.3917458448368203,-3.6199799700237887
-2.3852952384261,-3.6664887591628417
-2.3847167268282443,-3.715743941410049
-2.378069532755866,-3.742571904565582
-2.3730882427464124,-3.7784284753919564
-2.371935968121579,-3.791209603272766
-2.3683390956811916,-3.7708598532666517
-2.36332767529986,-3.828259969761504
-2.3558145224682994,-3.889830972740292
-2.351863298604027,-3.9406470616642437
-2.335811972074012,-3.9817530137776456
-2.320323480765145,-3.9654099071472166
-2.3076546514512035,-3.9902079371219275
-2.3031870231422067,-3.9278090450934138
-2.3029850729360843,-3.9246125200695787
-2.297389505720232,-3.9187376297908916
-2.2865442720620517,-3.8844962187494776
-2.272341129233697,-3.789008364067912
-2.270979738955055,-3.7676697948045086
-2.2624512285125147,-3.7144462134823444
-2.259537622974296,-3.6863917793839818
-2.255082934942406,-3.6656224256885483
-2.254846007897565,-3.6535771102897727
-2.2479136927464847,-3.575751442207915
-2.243037528040558,-3.530630331915284
-2.237664532381694,-3.51668481759676
-2.2353766104162758,-3.4498124147884455
-2.234160735160378,-3.4269467814259644
-2.2326057427052524,-3.4227942549987325
-2.2314479079515603,-3.4030867447298627
-2.229409841516591,-3.3860489732946593
-2.2257874104752142,-3.3123435280833475
-2.221728620460225,-3.28526525054478
-2.207900679643291,-3.1094406434592248
-2.205205788439315,-3.0810600036811917
-2.2043221762571776,-3.057343681660009
-2.2019288845922573,-3.0403348238586396
-2.201707160011374,-3.033726698511966
-2.1730390369549037,-2.5998500772150006
-2.1604228331932007,-2.3663382764046688
-2.1591619167956617,-2.3634057937182047
-2.1488065315255724,-2.184212391422061
-2.141963391545077,-2.051381049557296
-2.1414258684871044,-2.071689475032767
-2.1349501921145406,-1.9454690310137241
-2.134903796991158,-1.9103542783452743
-2.1258155822505223,-1.780668327171349
-2.1054059586175065,-1.4311358414720137
-2.103156974164415,-1.4146704576085394
-2.098692346702248,-1.3223585719460875
-2.0954670000772246,-1.294807373670743
-2.0942177183198094,-1.2066405020802897
-2.092114230225468,-1.2205348636405728
-2.090334872313048,-1.1913454835167587
-2.082229869632439,-1.0265240135783178
-2.0802980422797055,-0.9933200025452303
-2.078616260137975,-0.9671041614403336
-2.0711582316610215,-0.8598626921686716
-2.0642649796079056,-0.7106165261218973
-2.061254842837574,-0.6904718660519469
-2.049250783205315,-0.5135664382939081
-2.042441210847356,-0.4001876144435046
-2.0404710593907613,-0.36756010454654686
-2.039530137912978,-0.3831239761257338
-2.0313056903642233,-0.23530299250592862
-2.0291077963338995,-0.229605873405739
-2.0276430722926677,-0.20481560881970926
-2.023031880161234,-0.15899857386905972
-2.022294243559668,-0.13355240330716225
-2.0108824463590276,0.0068184817021039405
-2.005510573587774,0.08958479484570689
-2.0035993978505755,0.12253601560337124
-2.0014532921718224,0.14441695820024397
-1.983292086692333,0.3303329677600314
-1.9633143081190378,0.5107277346522565
-1.9519420947809498,0.5673286427957748
-1.9332948883785641,0.722095460667794
-1.9252395711000339,0.7746397487452035
-1.9205760428660563,0.7830331298929306
-1.918600372897045,0.7965181267626854
-1.9175064773346753,0.7869599818076168
-1.9170541437216488,0.7693947973726025
-1.9145562046560596,0.7679133340979168
-1.9129942687644697,0.8238102252641045
-1.9060322974306605,0.8366737915606982
-1.9041125459710342,0.8778208073987606
-1.8958326291626049,0.8661960481238077
-1.8902575399995873,0.8665044208877505
-1.8865774013913363,0.8665265043429509
-1.8783735844008789,0.8571344267747067
-1.8718636998166864,0.8726418838823528
-1.8713280573360203,0.9131163405904137
-1.837395846877399,0.7778811602134942
-1.8363580418402676,0.8506037887669614
-1.8144956663191745,0.7544812382261296
-1.795318035957968,0.6644479889817544
-1.795166561514908,0.6488658648868995
-1.7932265672433896,0.6373030167588635
-1.7931483957118937,0.6373358457580551
-1.7791079996064445,0.5741565058912479
-1.7785912306457499,0.5927804767742402
-1.7715170762605164,0.5318238904847598
-1.7701648534846888,0.5212803197057189
-1.7669913148635512,0.4902353312714284
-1.7661444405839122,0.48590122601944996
-1.7641033627032854,0.4809279533105007
-1.7596703511585914,0.44377569292747
-1.7576000814402994,0.4232355053684752
-1.7537980867858742,0.41716248707506576
-1.7490497258148197,0.38343897891516904
-1.735889678504028,0.31085719803672224
-1.7355238267538746,0.2896299275218611
-1.7351567292124117,0.29344379919175095
-1.7340254860706388,0.26428725234904893
-1.729328792836298,0.25448715677415745
-1.7280893238674808,0.23870294144078968
-1.7198113108599618,0.2021361552973678
-1.7070056100803948,0.12689940366677233
-1.7009679342742712,0.07294539485761475
-1.7007297276975935,0.08931714280943956
-1.6996697248221226,0.07833052780811844
-1.6715264472462268,-0.09114456104675595
-1.6484098844195865,-0.17471784599728854
-1.6447404746476268,-0.2180068149871131
-1.6365074486700857,-0.237602185072591
-1.6326906896018336,-0.2746397463932327
-1.6321446389804948,-0.2550229259651858
-1.613041526329961,-0.31705102826897735
-1.5923384720146978,-0.3586714925065142
-1.5844301166195363,-0.3546703268944563
-1.5786420423795158,-0.39916479702958385
-1.5767118585575195,-0.39088418401561176
-1.5759033855711597,-0.3469870413598643
-1.5740269964039268,-0.38076762953427584
-1.5731099310834848,-0.37935735808334137
-1.5528409487358803,-0.3589117581397754
-1.5487441376721045,-0.3909456300408516
-1.5379413577711516,-0.3221979686568715
-1.5299705238505235,-0.31982087308018253
-1.5275469071797934,-0.3014488622250279
-1.516069983523222,-0.2842684732158392
-1.5145590419082182,-0.29120029096977906
-1.513911371705112,-0.2584654157959855
-1.5049661732172546,-0.21848667781725511
-1.5037933006588258,-0.20572956241335072
-1.4988682090202414,-0.19797570807741832
-1.4935397207463148,-0.19377541156299866
-1.4920264640673717,-0.1737249740918904
-1.489961097907483,-0.15703457000202542
-1.4765064097104943,-0.08987341970896828
-1.4741953590275858,-0.09353849815405202
-1.4704774376914618,-0.0611561275033942
-1.4701307027779513,-0.050451427227450996
-1.467765266217253,-0.01919102532354067
-1.4636170083788707,-0.030871839750781345
-1.4628085504527772,-0.004205239544126389
-1.4592257040495467,0.007810717942462993
-1.456701214919645,0.042687965876063036
-1.456478317244994,0.02715600192595302
-1.456018465257705,0.057247035325408854
-1.4548016937530814,0.045794954053117336
-1.4486065292429946,0.09465795679844294
-1.429373267848193,0.2464223970940948
-1.4282049578273566,0.24564363227819933
-1.4218207979928839,0.2706156242665725
-1.4121858481806246,0.3724511061341491
-1.4088705686464658,0.3670716664721198
-1.4069311438904255,0.3867254733470375
-1.4057183897825265,0.42696822856150907
-1.3780893476887877,0.6369305163240716
-1.3754034538656699,0.6676205059017583
-1.366738604775926,0.7340418792539816
-1.3663578121957154,0.7545334163123096
-1.3628805609716548,0.7908747746553906
-1.347031789293066,0.9120734517461194
-1.3432913249071452,0.9320566006158082
-1.3395175620805475,0.9982052746389808
-1.3361978292583003,0.9877092807272576
-1.3282269878844541,1.0524181840578641
-1.3237980176404083,1.1330854587711565
-1.3223677935306448,1.1313639259325647
-1.3170546048196334,1.1742387732400739
-1.2908202260035184,1.3749444345195172
-1.2873172887560123,1.4013539587483297
-1.2831825328447464,1.4274686362251967
-1.2795338457970593,1.4343273170945436
-1.273408585464892,1.487284442536977
-1.2634930690604524,1.5682688216748728
-1.259961741361829,1.5847168025810574
-1.2578219360791778,1.5854749509955781
-1.2573601561873202,1.6051628592296883
-1.2466625554372515,1.651467163981821
-1.2294842171643667,1.772458972378938
-1.2283456202784822,1.7974381529509758
-1.2242252403109177,1.783518041091775
-1.2151002896986138,1.821448430899821
-1.2102159548513787,1.838856612327317
-1.2061695079438237,1.8773345817526694
-1.1727026216757572,1.9965184368133257
-1.1643552445376875,1.9994629499593377
-1.1583084265107475,2.0157719060040824
-1.15452552032743,2.059660589545414
-1.1468082765116783,2.0163371975606106
-1.11664609102021,2.050568987926027
-1.10914851333031,2.0507312092625116
-1.1085958391909012,2.0238922630415663
-1.0976125609250278,2.017227843122465
-1.0972817786734008,2.020658099134167
-1.0837247323338481,2.010942104812205
-1.0758720329213938,1.991817608571498
-1.0701582059275372,1.9512713026190363
-1.0699088316924028,1.9629720632683858
-1.0698709580499306,1.9805454037031922
-1.066348092485938,1.9795693174462659
-1.0639137423538336,1.9743607634002225
-1.0597844242568013,1.963665716973818
-1.0588409383080402,1.937768626767695
-1.0548285681165535,1.9547832028894971
-1.0537702193206533,1.900068278798278
-1.0532543460952106,1.8891930594349218
