n_harmonics,base_freq,magnitudes,instruments
9,4.41531034400316,"[ 0.82020927  0.57968511  0.0018558  -1.58883167  1.7448156  -0.73861437
  0.71318086 -0.77604779 -0.26693779]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.988490904822383,0.08802468205681746
-2.971407973453445,-1.0090043513813687
-2.9580123109332703,-1.8307247882769815
-2.9540133098288948,-2.05038592216818
-2.950475446037536,-2.2116861311737583
-2.9445793873253345,-2.444488686999613
-2.9429755217401388,-2.4876202297329963
-2.940997950157172,-2.5522496816059475
-2.932683874407048,-2.699190157589281
-2.9315323219987497,-2.710037787588895
-2.9252027448966604,-2.7174134315266008
-2.924495181367315,-2.706617441146883
-2.9188046815028788,-2.6550024018707767
-2.890799485371295,-1.5533293276191238
-2.8860194203501868,-1.2766013650144235
-2.8798708005832387,-0.9597268877975547
-2.876332495288864,-0.735980804853724
-2.8748831653238582,-0.6520345713801571
-2.8678929969522873,-0.29170019805045966
-2.863963806284261,-0.06357484627674441
-2.8605645795128165,0.07369762243905649
-2.857405320255591,0.22072719490644574
-2.8556561434614505,0.3136659170219949
-2.854853101599641,0.348091007118423
-2.854199753358749,0.3746602888107881
-2.85265872143387,0.43214664944101
-2.8441271524805045,0.7577412327585442
-2.840238588820892,0.8746991345156322
-2.827619878001859,1.188179292037134
-2.8204705068849254,1.3102881338925731
-2.812359179150556,1.4251924639061564
-2.8119139555952475,1.4295414796468338
-2.785731991969044,1.6171627006192986
-2.779765138416212,1.6695911097578755
-2.767067716140133,1.7687004882668766
-2.7670416911376545,1.7642883440132713
-2.762374001948113,1.805735056117783
-2.756548916783939,1.8595117980438118
-2.7545668896584625,1.8809091595338874
-2.753837678909398,1.8715111328091865
-2.745345189894338,1.9402144004787552
-2.7445534297540033,1.9457574439750567
-2.744142440586722,1.9571431184981647
-2.742316881731173,1.9523833358951135
-2.7395288915411276,1.981668072992294
-2.7275329199592884,2.024970197312956
-2.706691139202138,1.9996076339820459
-2.706210461551529,1.9871934891570189
-2.6954214018818283,1.9155807810106589
-2.6746313209506827,1.7766408264251474
-2.6688220285732562,1.7723447735198528
-2.6621914260456556,1.7641627421107953
-2.6521049829719447,1.806577110713733
-2.649725803761744,1.832514595638639
-2.6388041817844172,1.9666163960010674
-2.636689740126101,1.9909744746833418
-2.6305499904423133,2.1049170902484295
-2.62454089953933,2.2262959222693404
-2.6020198591637413,2.6810893848826214
-2.601935092655741,2.675263555773008
-2.5946682144921285,2.8178532292535228
-2.5921114184394196,2.839088044131989
-2.575306244887286,2.9207783311750095
-2.5744848194628616,2.9111863853200495
-2.573656343059312,2.9253751351640576
