n_harmonics,base_freq,magnitudes,instruments
7,4.767363140655764,"[ 0.55638824  1.48715919 -0.70541898 -1.40251826  0.36039922 -0.31434269
  0.22639485]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9963716529859274,1.1168799638885016
-2.9859329713757603,0.6502326293994046
-2.975773101725299,0.17665061664883355
-2.971320787945003,-0.057216546796974924
-2.968751031318325,-0.17111139338163986
-2.9661564671058303,-0.2615447080857733
-2.956271002393856,-0.7247729222607906
-2.952802328986871,-0.8502769130493955
-2.9412868961968934,-1.1957864299271328
-2.938081310236723,-1.2353982214847505
-2.9359934120959608,-1.2877263713010674
-2.9292681961680387,-1.3845610563621686
-2.907388948015244,-1.2100538085310768
-2.9066417153776345,-1.1699733360390663
-2.905988939210781,-1.1694501987956072
-2.896628412528315,-0.8924551071294932
-2.8954329381607278,-0.8709021199005795
-2.8948866072875923,-0.8252796135560474
-2.8837230968875964,-0.42054818284342754
-2.8758899578492683,-0.10313015660105274
-2.875593080266654,-0.08503124785003607
-2.865397752192272,0.29051864969410895
-2.865263258533428,0.3142034628385811
-2.8645633775608204,0.35168938839724656
-2.8563601809962327,0.6838683691280346
-2.851867537957835,0.8236812240817983
-2.849483487838908,0.8749606130867403
-2.8454750176026136,0.9944244095932837
-2.841107356198955,1.0503341519622005
-2.818432731290364,1.1287428371185908
-2.802986336383496,0.8312791474367586
-2.798925717303186,0.6836483062791242
-2.7936368041119954,0.4989420310557777
-2.789315011143243,0.3117008392812134
-2.783483741261909,0.05843399449927354
-2.7825853656430573,0.019357929010247465
-2.782014678728201,0.009164994141270269
-2.7776287202452847,-0.18747548833174837
-2.767099270603042,-0.6758039681469824
-2.766544912508028,-0.7217611728508855
-2.761160466868835,-0.9609479066065071
-2.76050395575492,-1.041492183950582
-2.755537897638426,-1.212560040974696
-2.7457051897580005,-1.6415105401606935
-2.727811841560789,-2.242039985598555
-2.7266494540509516,-2.272413111202386
-2.726277105357685,-2.270245233695449
-2.720646880194365,-2.3679432461858916
-2.7193555920853543,-2.4034071978291167
-2.714713051199015,-2.4237267850798223
-2.7080511488355787,-2.4596805163282
-2.707030506789179,-2.465700497892417
-2.7058069952244344,-2.4780485423150336
-2.7035727014078823,-2.5103058445729447
-2.697684892526153,-2.453449518356798
-2.6970598186714536,-2.4390647863203028
-2.696943867086367,-2.4673300291555242
-2.686807075190953,-2.350074979064165
