n_harmonics,base_freq,magnitudes,instruments
10,3.127211169474124,"[-1.18652307  1.2295891  -0.26391486 -0.41850037  2.32755029  0.61127148
  0.2919261  -1.34606354  1.00646848 -0.69800657]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.996131213385258,5.717001902586564
-2.993895121559593,5.6453517554904
-2.9912874116700845,5.550020494139396
-2.9742237020861992,4.596921359301544
-2.9595744331618183,3.2383937680918535
-2.948982507256997,2.017953363681959
-2.9485760681381477,1.9432877510775617
-2.947531870357973,1.7813924107055978
-2.9453599388302965,1.5395136152585809
-2.9421109821892397,1.1178858167699355
-2.937645943209027,0.5792393358976455
-2.9314705923922313,-0.21611282857812766
-2.9289810914752996,-0.47656925731182725
-2.9283630539356627,-0.596937996757142
-2.9218119419701836,-1.3548689677935615
-2.914765000577717,-2.1064795444871254
-2.913838274348894,-2.2334457355278645
-2.9126269691851556,-2.339459611587697
-2.9051430387442494,-2.999594959490077
-2.8986307803338995,-3.5122668844020453
-2.8869884942180226,-4.052431336865441
-2.885418411252887,-4.078046635152886
-2.880913386916415,-4.199124295221246
-2.880724943097026,-4.180302923498825
-2.880236392438209,-4.166765987482619
-2.8697935685410796,-4.136604031068469
-2.8601660567367366,-3.8036583254193106
-2.8592155537825454,-3.729510904250028
-2.854540529870717,-3.484901564332644
-2.8514530479835023,-3.3132709096777515
-2.848712071024357,-3.075952029467615
-2.8414116323737266,-2.4381258268217643
-2.84048431232416,-2.4053538242122583
-2.831948454402016,-1.5789332677690306
-2.8257798449484794,-0.9542126122651025
-2.8243649697306186,-0.7848318275880151
-2.8172724359896124,-0.07062017979346569
-2.807872842080469,0.9648522949540124
-2.7995807049473864,1.7550771297517629
-2.794818197048502,2.155527898280557
-2.7930030766914737,2.3506894921018837
-2.790506666182831,2.5388149381187697
-2.786371892081597,2.8477629677816867
-2.7810307241152445,3.184209801030072
-2.7408569681929027,3.7868790980551306
-2.737137577216182,3.655147338790389
-2.7278759112333453,3.2575778393281025
-2.7253760826353925,3.134620512650474
-2.7233819873039264,3.0183091785848917
-2.714417250644844,2.455457812194044
-2.7115572864960473,2.305007942932596
-2.7045767985919658,1.8282354689038596
-2.7027465137538345,1.6843321147985422
-2.6919717107649825,0.994588142165304
-2.6883263824860535,0.6959993466806432
-2.6859288575616462,0.5750895518691046
-2.670214138964238,-0.3291314450017359
-2.6690759470615237,-0.3965115025518778
-2.6674128643034525,-0.4556985401180148
-2.6652962661065223,-0.5186229206456826
-2.6624741158883367,-0.6544802561683524
-2.6596539829058834,-0.765553071433212
-2.659541750739453,-0.7607704384603325
-2.658614314862988,-0.8013576796411317
-2.6497656987078053,-1.0631081590807265
-2.6489362826522855,-1.070186749435304
-2.644982003712199,-1.197768134300346
-2.6351693142750006,-1.3632470236868304
-2.6300753051498784,-1.3811776214437015
-2.627223833499376,-1.3867852157773515
-2.6219529397541192,-1.352258227612068
-2.617601323687368,-1.3777256372706819
-2.6159289575490323,-1.3985328763294236
-2.602370416100178,-1.2506516984988134
-2.6015034400456396,-1.266465763479651
-2.5814387331413853,-0.9909489988514204
-2.578751768712135,-0.9559283866412885
-2.5763658354667864,-0.9261360456472055
-2.575049280950111,-0.9044585862037977
-2.573686678792176,-0.9118635090436096
-2.572245960242374,-0.8985463769180527
-2.5650074478254736,-0.8507694202045096
-2.563424109705957,-0.8530594285023799
-2.563235118772756,-0.8329425230978367
-2.5615826971708318,-0.8383913855297416
-2.558278269035552,-0.7903306694207495
-2.550243632505072,-0.8040204762293865
-2.5474010895573582,-0.7951602235705926
-2.5388288697418435,-0.817944414747998
-2.5319332238951087,-0.8259101578054894
-2.5309221898011574,-0.8148346814515136
-2.5205501618879596,-0.8228404582090821
-2.5169700177594363,-0.848882924125653
-2.515427699488158,-0.8181010200876062
-2.515097704954938,-0.8158454545768692
-2.512214021080036,-0.8466183709960905
-2.498390256711346,-0.7863445120494922
-2.4931155361499364,-0.7014468742336264
-2.4910095801714003,-0.6894681237586275
-2.488872212724768,-0.6626045441856793
-2.4735620761012154,-0.4000249727687407
-2.4613837532567726,-0.08197330097533051
-2.460706557358657,-0.09571515422927913
-2.4502458613187565,0.23460998255739943
-2.4417256733625115,0.5015061017344735
-2.4377778845655595,0.6317961220626996
-2.4317531764419993,0.8172968802093561
-2.4156728921231876,1.3192725552552234
-2.410933338700942,1.464031733095551
-2.4089628445578755,1.5001331558715
-2.408739350076002,1.508712417315223
-2.4075153033110976,1.4955261596456195
-2.406897129554482,1.4797840763795937
-2.4057358634317048,1.514817189695752
-2.4047925721749626,1.5861398189996658
-2.403999565768186,1.5920199413914318
-2.4015813801869133,1.624288668821004
-2.400017141374226,1.6347023216774792
-2.3934291996365435,1.7021687792399596
-2.3900211546691805,1.7757767595244753
-2.3878701091166117,1.7493958841534554
-2.3799145834470923,1.7262203357282158
-2.3754988078050228,1.7149045897115127
-2.3608146692034904,1.4784084877496322
-2.351942476381492,1.2557171159861884
-2.351229078356491,1.217544617937875
-2.3395094206578846,0.8595193493056879
-2.3355772556090972,0.7172231630410492
-2.3277135687189823,0.45562549334103797
-2.3168801125778082,0.11583885064665032
-2.3146844868584378,0.06688853393810032
-2.305872440695391,-0.18397916934870936
-2.303967770250931,-0.24450458336148476
-2.2949597945589177,-0.42469911716941533
-2.2841671119688263,-0.487165086131693
-2.2827770950281527,-0.5074431815255005
-2.282684547939976,-0.47958970971761994
-2.273032653371079,-0.43927956913043226
-2.26439122714476,-0.29278129403284614
-2.2544614980894724,-0.02431219242812105
-2.249067607824461,0.18058712872987073
-2.245970493340257,0.30357579220109354
-2.2409740878779374,0.4925513807600962
-2.2386143691128852,0.6125095916397987
-2.2359954863103706,0.7250946250988035
-2.235466289646477,0.7777032650585795
-2.232924951422647,0.8329263272380459
-2.2274530432968294,1.1326695595119673
-2.2257343336163258,1.2028677659075835
-2.2238615047060883,1.2839194172342347
-2.2131608112615746,1.840134582977721
-2.2126695829310776,1.8708859327732705
-2.211677359233123,1.9021676016429163
-2.200659760989168,2.4210336592786543
-2.1955019940426146,2.6460228884840102
-2.1917193091576945,2.7734425613467715
-2.1915478790865635,2.80442737148815
-2.190515812728087,2.8438523730736076
-2.186247290666892,2.9902590894492667
-2.178649448909016,3.220314008846898
-2.1721719646843534,3.366806844095175
-2.1678613332702765,3.4060161374399764
-2.1498645115460997,3.548011140110917
-2.1314707965939874,3.2635941253546683
-2.1286080268117593,3.2234898512994787
-2.1253067705915063,3.152051669314672
-2.1174746575186862,2.9246564593722404
-2.1109071041797467,2.6987912112338717
-2.109379647964005,2.6987732495283154
-2.1086328861428223,2.689556338853883
-2.1069315083134796,2.6184181947550953
-2.0956658958531205,2.272639822350106
-2.0943412263499592,2.2400260757078496
-2.0904504692639367,2.139533247167934
-2.0902421116197343,2.108895570805419
-2.0829197554353893,1.9240901864011972
-2.0801264479622343,1.8051606370911966
-2.079992227427196,1.8153185110880086
-2.0773967168334018,1.7116425366362265
-2.0755817975455733,1.7051880589836907
-2.0697923189788456,1.5318758072822145
-2.0664847876927412,1.4539560141633598
-2.058454545638602,1.2627271698690563
-2.05404473636081,1.188004067149858
-2.04939304149485,1.1259290387156087
-2.044698971488347,1.0631198718723194
-2.04383916561722,1.0586192921716906
-2.0431592109247867,1.0226933645810286
-2.0396111638381056,0.982564108559126
-2.0392353539428405,0.9419991886353342
-2.038671854607383,0.9636173132324157
-2.036056353244218,0.939945439551243
-2.03550590221621,0.9168707201569746
-2.0353121127343536,0.902987081921703
-2.0330133492697042,0.8994094511062368
-2.0261395758965492,0.813431529065992
