n_harmonics,base_freq,magnitudes,instruments
7,3.1602513092069495,"[ 0.51728098  0.2663898  -0.39408404  1.71918603 -0.1288683  -3.10736165
  0.61834035]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9782487367961745,-0.21742456470454835
-2.9754337062202842,-0.14072501644055244
-2.965378920153764,0.1252726548006526
-2.964284477650656,0.11674161659842991
-2.9639176219326853,0.1738800098104849
-2.963480647979803,0.13558057498051762
-2.9579933341693447,0.2724239019499415
-2.95056317592089,0.4000335685477051
-2.9494486628508456,0.39217706596172497
-2.939837899697344,0.5360518700261511
-2.9375903303670006,0.5538319869204014
-2.9357987568486186,0.5822603815881107
-2.935211682749856,0.5961050200509784
-2.928064927200147,0.6346614139190646
-2.9040409258220077,0.6562785663785076
-2.902606582054153,0.6640651442919165
-2.9013745926054844,0.6699633332796476
-2.8921576708000725,0.6554330918858065
-2.8921449637837267,0.6522169132228817
-2.8781934124844284,0.6266615117792981
-2.869051562647505,0.6013457232352379
-2.8635563963201482,0.6019224462632038
-2.858909797782042,0.5691182122869594
-2.851743730244099,0.5919051481443521
-2.844093402973486,0.6013078191003701
-2.8298025072231185,0.6857573208982438
-2.8187323986008685,0.8098447430129059
-2.8146004076441304,0.8386612999137238
-2.7990414643651076,1.0678209953012645
-2.784059595434085,1.3166452386941432
-2.776811644598985,1.4648887897349414
-2.7656612101767246,1.646637104106934
-2.7654018284039577,1.6653644055181094
-2.738993512053698,2.029330296608162
-2.732392174292375,2.0674097934043556
-2.7216621601630475,2.1212787968934106
-2.721564726592701,2.128985878546234
-2.7163571640345348,2.10226072308834
-2.7162668441286657,2.1240553643238393
-2.713703280588344,2.084477400833116
-2.7135237800774648,2.0918953592857377
-2.7096964425244825,2.070129621152202
-2.6974689265397895,1.9265255216876114
-2.6918063608733713,1.8071057787576015
-2.690227060003205,1.7721801374168167
-2.682685891749729,1.5722834238010752
-2.680835006509173,1.5269565042072255
-2.6806304302113357,1.508351362366769
-2.677547450264923,1.4140406474465455
-2.6686091252027024,1.1076968526484556
-2.6540583293555198,0.45948426222472055
-2.6534961743370618,0.45645515563448874
-2.643628058731341,-0.04967402933546058
-2.64050150078152,-0.2179604299529669
-2.6359620294868193,-0.4714207289488476
-2.634268132587513,-0.5602696638255745
-2.622652062028787,-1.224443990796555
-2.6202050463807414,-1.3453411321010307
-2.618634955015212,-1.4585680896484556
-2.6090676924566125,-2.0019084850559663
-2.601583749804898,-2.4169025504550943
-2.5994944309583827,-2.506034856407676
-2.585419957492782,-3.219789161979467
-2.583544466840552,-3.3130281894898603
-2.571979611550783,-3.805648397189757
-2.5684711779898928,-3.908561934682008
-2.56080575620448,-4.146282073214391
-2.5606304428075717,-4.160161622908216
-2.557478809371643,-4.233464288231094
-2.5547982576510204,-4.288909004975745
-2.5508336427066927,-4.359446770563627
-2.545467642637568,-4.4410236314598235
-2.5452033422274427,-4.473212260500622
-2.5386503395396103,-4.485068744946332
-2.537134014558389,-4.506827722062495
-2.5288283862482954,-4.482471865977078
-2.5257617782491657,-4.450219293933156
-2.5183119288558737,-4.350129823682926
-2.517352023740789,-4.345830690246605
-2.5172116085920595,-4.347200041461232
-2.516661057783354,-4.335553497008131
-2.49064758974066,-3.479976059348464
-2.4758390514392468,-2.779480959516474
-2.4715464826300497,-2.5528690665919
-2.470162059160531,-2.4759518961141893
-2.4654187973438444,-2.1901732963369174
-2.4645261084674837,-2.1521872505458575
-2.4620311560646826,-1.9922350696161815
-2.456118220339717,-1.666606947698264
-2.4453359254737603,-1.035108166237373
-2.440962962629418,-0.7848929261769697
-2.425283120929788,0.07078166361914459
-2.418529578632082,0.4098991498905335
-2.4180916754766253,0.4257379312594612
-2.409285794461628,0.8170882819125098
-2.4068634362144943,0.9469935835261641
-2.4061456692065297,0.9552728068097456
-2.402476098110997,1.0670646085417974
-2.401660153471202,1.1408703178336075
-2.394871636703342,1.341623645214577
-2.387809852863273,1.537587876944192
-2.380379320576316,1.6740872372588331
-2.3791213917345835,1.6943782326026793
-2.3782144055550605,1.6922679553209707
-2.3781981485252444,1.7009673189355838
-2.3690894312650235,1.7955855675894623
-2.3672937480628136,1.792735534934462
-2.366432647093577,1.7951200220975094
-2.3659351904824,1.7922180760448951
-2.3626526168862387,1.7931886261039698
-2.359198331485074,1.8066346121894574
-2.349318738080459,1.6859866592457744
-2.3436694280734782,1.640771608043112
-2.3366417727886746,1.5014040628307777
-2.3351040228402766,1.448228059381408
-2.3256509878929563,1.2064030957846383
-2.3249491109312834,1.1901268273635497
-2.3202413581393695,0.9993336235400567
-2.310859883444807,0.7118652081193259
-2.3069350427080617,0.5450776385034465
-2.302882964062067,0.4263318939988056
-2.2883124467715232,-0.1313794917993251
-2.251645393999537,-1.2719189729270988
-2.22936515631958,-1.5747704774970828
-2.222955427054326,-1.5876264902784367
-2.2181823854961893,-1.5810145900174724
-2.217303445194812,-1.5757482779189984
-2.2127257772851907,-1.5342135927670972
-2.208400306061688,-1.5218884575916234
-2.2037221373694793,-1.4648887838556741
-2.203142050226065,-1.442797430814825
-2.2020066533143483,-1.4413208055019282
-2.2013183308171733,-1.4041720805799303
-2.1969457079115706,-1.3243776816517243
-2.1891756997338274,-1.1645036418301058
-2.1812266519541037,-0.9618255651289747
-2.1707503412148244,-0.6429178967740756
-2.170161126868561,-0.6135379565046065
-2.1664966088679907,-0.5135121658615188
-2.1638787175830583,-0.42670803827554826
-2.161767808205923,-0.3377776398350698
-2.15734050611813,-0.16817675009055227
-2.150786456105548,0.059508066241084304
-2.1457502816804546,0.2536189927753401
-2.1360997881464425,0.6086376481033028
-2.132886545508865,0.7017604784138876
-2.1218740102895857,1.0929696889725542
-2.1132820763805005,1.3555815464304592
-2.1125702388237344,1.3733787207836148
-2.111092347965175,1.4132463827772164
-2.1099510392625422,1.4157221605471944
-2.1053785014520505,1.545956392529451
-2.0992382955399758,1.7008712569075914
-2.091479861675726,1.8405177826376176
-2.082390859022137,1.9490591933440926
-2.068142482358473,2.0254533353148596
-2.061357996129523,1.9913610130212165
-2.0298980488750473,1.5577072012629485
-2.0290205089043525,1.5226106969198936
-2.024624695852008,1.4210428532086004
-2.022952121213167,1.3880068331186854
-2.0088941920436225,0.9904443247900834
-2.005535567214845,0.8885513118577963
-2.0040669469074226,0.8389546880384189
-2.002735888026035,0.8135159772070485
-1.9974607886554498,0.6333155808815126
-1.9937116438406806,0.528975711933529
-1.9881909377231046,0.35552355221519966
-1.9866675224943875,0.3051709075834904
-1.980338083882179,0.08244926529920067
-1.9696787870263806,-0.188742659821104
-1.9688400213331831,-0.19388314023270897
-1.9668009572205567,-0.2753050050089541
-1.9641148526748309,-0.32879733536967515
-1.9636557596924356,-0.343778455348721
-1.9632757241681682,-0.34194967652766095
-1.9557094807846778,-0.5395563806442912
-1.9555942019195813,-0.5236549585418946
-1.9543064222200364,-0.5730564020908555
