n_harmonics,base_freq,magnitudes,instruments
10,3.0647271756202366,"[-1.14848661  0.55508086 -0.84011269 -1.0605294  -0.74579784 -0.84139035
  0.66565978  0.98625433 -0.49271947  0.88147559]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9843100972114485,-3.499327094570142
-2.982995788881487,-3.5487908739366714
-2.9812903358576444,-3.5139970838320957
-2.98087797044802,-3.5551246465911306
-2.9730798514007297,-3.686640239669928
-2.9640202217842955,-3.609208218445423
-2.9623702551922566,-3.6440347006063005
-2.9569934375571303,-3.5083350432571367
-2.9459012983304973,-3.0041877864428814
-2.9417007711231897,-2.732318980963331
-2.937688491874355,-2.513960546186154
-2.9338417905839886,-2.3316316133969264
-2.933574164889434,-2.2916885521697017
-2.928357949369155,-1.9028948431691286
-2.926659085628267,-1.7981409257480898
-2.9198753107826976,-1.3062331832438663
-2.9189874871134363,-1.2255148977797536
-2.9129813588723974,-0.8831601073496829
-2.912910349592725,-0.8548718870942593
-2.9120011744232936,-0.8018451013968221
-2.9101851789693676,-0.6380925243290719
-2.9092512791069614,-0.578206081566033
-2.8886249881341075,0.6515868539635569
-2.883354969847007,0.823666839836773
-2.875559496599532,1.071711144106081
-2.866481482819164,1.2652359821949117
-2.860308859636502,1.3131425217141324
-2.859154800448062,1.297838865355508
-2.8578061960975694,1.3127877106944148
-2.833993593427233,0.8925098277289089
-2.8321820805909566,0.8529972517977247
-2.8312656226799318,0.779893913559497
-2.82999739310233,0.7947438160910778
-2.8292283033874193,0.7827724019878118
-2.8160849988095293,0.3117614126934761
-2.798919110649538,-0.3430308313524421
-2.796249923906532,-0.46579659621199204
-2.790425926746401,-0.6263984260667356
-2.7808629122714956,-0.9026107640840126
-2.779991886298342,-0.897427148039064
-2.777408711345731,-0.880448740239525
-2.7712331217964694,-1.0419452550137016
-2.7645566814032874,-1.075204080214918
-2.75388231364232,-1.056099917827742
-2.748819168978782,-1.0489811161588576
-2.746281150681571,-1.0382687177631573
-2.7441965365917707,-1.0327786864754906
-2.742536329764431,-1.0041454703430972
-2.739390820184204,-0.9697736222758708
-2.7307233201646577,-0.8115579542113872
-2.7233133746855582,-0.6858194124609076
-2.6994616125038933,-0.2271468634459279
-2.697082981888717,-0.17098193952894944
-2.691949786771399,-0.09099801539627339
-2.6901743569863665,-0.06718704309205926
-2.6854999259604133,-0.11714271893232217
-2.6748953121443684,-0.0754936944315785
-2.6727988011562505,-0.05132414034653371
-2.668211553072844,-0.08646874995308747
-2.66554563666734,-0.14856140922426733
-2.654467232428496,-0.3053147507487669
-2.654031758077341,-0.3065127564317109
-2.646390430622583,-0.5024508662343694
-2.6438784107957654,-0.5798634171778868
-2.6428394621710543,-0.6194123338458479
-2.6414151216255854,-0.6917934824978975
-2.6096546422760816,-1.8132098870988904
-2.6056836652666435,-1.9880562104527917
-2.601683379230736,-2.1774675146194284
-2.599706418487261,-2.2006186907883136
-2.587321389053975,-2.6627027847110805
-2.5866546694223143,-2.6300889968554815
-2.5836413211516955,-2.7730397316981907
-2.574353597502884,-2.9767809702296844
-2.572808961387593,-3.0429502487649773
-2.5686463876798795,-3.1507753263095326
-2.542696824308261,-3.2884449554478095
-2.539211855097535,-3.291541361912831
-2.5157279051134998,-3.016119127715277
-2.51345355637537,-3.014041785209801
-2.512391748066058,-2.9497183084148317
-2.5040942027442425,-2.8416597038677427
-2.4896417913015654,-2.542855379733571
-2.4812291667426827,-2.381981547424917
-2.480486524619008,-2.37756246505774
-2.4788399033154747,-2.36354389428264
-2.4783279415670796,-2.328449703670328
-2.4778136444488474,-2.3307323164803795
-2.4695546690392027,-2.1131017861836714
-2.4687455793681243,-2.157770618585656
-2.461441637342033,-1.9945282853013706
-2.456130373126593,-1.860148530296057
-2.4541187812679164,-1.8821853333476053
-2.44246982221481,-1.6523938817594501
-2.441813031245215,-1.619998517447205
-2.440007290459195,-1.5572815663448116
-2.438210337583699,-1.5674753910427015
-2.429220760659442,-1.3504602744869887
-2.4111435995573314,-0.883987974989511
-2.3957130920511203,-0.39184140714939564
-2.385976882523039,0.025899792774825615
-2.381843887090046,0.20898879740424356
-2.373119199113747,0.6095334312103802
-2.364243366537405,1.0853580147105828
-2.362964662936603,1.1021829955798452
-2.3579036289298525,1.4236221315303388
-2.3477892128462416,1.9052585130087387
-2.3443509105824587,2.0880845989217507
-2.3317704608466014,2.7266064207746448
-2.3303470518477223,2.7861396268535596
-2.3277373931053047,2.89763360083685
-2.325158428133058,2.998689964370458
-2.318888000419074,3.216636546913393
-2.3142456565050695,3.428317837364311
-2.3139685365743867,3.4305473954498757
-2.3074971320101776,3.6169502778221734
-2.3070017325204626,3.635159195202044
-2.3064888891377375,3.640436611697891
-2.305586595111657,3.682478750011372
-2.3017769239478185,3.7002875943367557
-2.300533157032267,3.7202130591610887
-2.2942454558579874,3.768652929408235
-2.2935072690542158,3.773603985814806
-2.2773043288034027,3.68977350702217
-2.2641249120636218,3.326468048442507
-2.259332261530907,3.1314134669224964
-2.2588938453396543,3.11378425814784
-2.257682822862927,3.0733040590499745
-2.252090931199196,2.7463246599890523
-2.251346588583993,2.7847293733433145
-2.23528927630798,1.8123650813838896
-2.2206012413420506,0.7613182041525545
-2.215749773877831,0.47279010162510365
-2.215630709672698,0.49555335611320733
-2.214702293955134,0.367048809600537
-2.2076112556693226,-0.10095783152726166
-2.2072872716765044,-0.11485073988222937
-2.19267223759553,-1.0073204822472266
-2.1905103131076613,-1.1199499538047262
-2.1880458111273153,-1.2713303148447603
-2.186834603629679,-1.3514362861892677
-2.179904868283454,-1.6919486643911363
-2.1797169405221863,-1.7414353461686045
-2.177050370088269,-1.8019643394285267
-2.1750980594406744,-1.906188721610884
-2.1730618894941216,-1.9623084800951756
-2.17033282055952,-2.076131258838043
-2.1669311061121985,-2.1262732708818777
-2.152382744163047,-2.5093041215737575
-2.1486982243868193,-2.5529435973717827
-2.1421622072931186,-2.540185983586292
-2.13697119781928,-2.487414543039967
-2.1188837462323207,-2.2096382499343834
-2.114918410923824,-2.1697014591477277
-2.1114049649368636,-2.0801999175744315
-2.109659194729627,-2.072123670250597
-2.1084795236319662,-2.011357509623142
-2.1054059497912867,-1.9141058159422044
-2.098226975207064,-1.6861281314575083
-2.0886594283871385,-1.436671968860271
-2.0861599680760317,-1.3890822017641404
-2.0843319635875703,-1.3333255863834805
-2.0810949522067372,-1.2547398716780587
-2.0781957368278148,-1.1098270611814096
-2.0771394366882356,-1.123821808198559
-2.0615692703688344,-0.8031602434355362
-2.0604244096889683,-0.7948150242596881
-2.0383389133604393,-0.4850920345030187
-2.0321998518060918,-0.4562102187762647
-2.023968011131938,-0.4491323685303318
-2.021007323720406,-0.46537309501439145
-2.0159777890843795,-0.5035203143219285
-2.0146648700463556,-0.44258402840804967
-2.0018779506476947,-0.578557225630159
-1.9990111904618468,-0.6546547195574035
-1.9971280291291795,-0.6076632292337882
-1.9865697762967716,-0.7392807663474162
-1.9725742047450372,-0.9187638294135974
-1.9578454328016683,-1.1058165468907202
-1.9566218968081237,-1.1333231615932755
-1.9537500203868285,-1.115768591526802
-1.9501159987056946,-1.1785827286525845
-1.9451994258707395,-1.2388490783312691
-1.938861794010836,-1.29375033042514
-1.9234604606898553,-1.4258176557322275
-1.9160589095477554,-1.5321488611290885
-1.9065360423743183,-1.5998713282315495
-1.9055616892659835,-1.6555173056556307
-1.9009362298188268,-1.653415015193635
-1.9008505456250273,-1.683839894931539
-1.8979878708052682,-1.6776876721015481
-1.8922113924606476,-1.7247484269712108
-1.8895874553744554,-1.7744583384065824
-1.8711842918117436,-1.8866519089334868
-1.8665484628585092,-1.9622576306655208
-1.8539306555218527,-2.019770664806837
-1.8503240562039716,-2.0454247264780627
-1.8491693851264346,-1.997547961967791
-1.8487227669047797,-1.9960263995836627
-1.8370693080955183,-2.0161900411109728
-1.8305412480592218,-1.9820730640306694
-1.821639828433573,-1.9113770106636492
-1.8200733688351947,-1.9576029655692908
-1.8011468250571911,-1.6105881958596264
-1.7990168921653016,-1.5258774016843388
-1.7900679141053208,-1.2957804984916894
-1.7898940364659754,-1.2174034482828817
-1.7839828293043274,-1.03730685428743
-1.7695982969229649,-0.5027286613599522
-1.7636287724654045,-0.2740940393689922
-1.7541708629480128,0.1803671252621533
-1.7510624366797194,0.3497490869812441
-1.7331598553098961,1.0359870476674289
-1.7330700727719506,1.1113423793798358
-1.7324035051559832,1.1116342427199908
-1.7120718862524966,1.7329683402725244
-1.7007000993357668,1.9788389515469444
-1.6959311139521998,2.0499898098895484
-1.6908103745826772,2.0936699087262394
-1.679962836465623,2.064239521636389
-1.6788659156602297,2.039886119189041
-1.6778707616613535,2.0457033637664988
-1.6719643406308589,1.9561272953440445
-1.6713176990392866,1.921705322883746
-1.6667352824379755,1.808001041498543
-1.664412243189616,1.7869943462686306
-1.6630360698217008,1.799647085167265
-1.646061815044515,1.2466113034688004
-1.638500596351307,1.0309655633364583
-1.6303831832554108,0.7560764559951828
-1.6294235128329164,0.6608773217838891
-1.6189405006356654,0.30881350665556856
-1.6188457903351126,0.32059237735842244
-1.6153937065472677,0.2035747512007204
-1.614107727415425,0.15980357851807384
-1.600765780462408,-0.25576949695071904
-1.5810932100469839,-0.5993012894582641
-1.5709177689923037,-0.5855372930085576
-1.5631621402847296,-0.5592074465776236
-1.547111851016116,-0.4043019647789471
-1.541157502716348,-0.31582061037055636
-1.5361746775092324,-0.2834937236681399
-1.5259506970359418,-0.08490099089107128
-1.5231687162723784,-0.053527241192774265
-1.5148173766258213,0.0653159106527264
-1.5111632624398534,0.14919475636315196
-1.5096785493411997,0.1330752876045155
-1.5052128511380598,0.18853534873976502
-1.5037862205654935,0.14789650236360485
-1.5027891232104813,0.1724747935881228
-1.5008521022719428,0.17223405985730766
-1.4985594727296878,0.23943639883668852
-1.4911369486072714,0.2284645282926331
-1.482135321908903,0.19150792956500806
-1.4781426343403579,0.14854407224532182
-1.4758519203185465,0.12909935959707475
-1.473847819130259,0.08182850690405916
-1.4720702938066366,0.05833976310211868
-1.4706275512020823,0.04036450798421249
-1.4639921928571444,-0.12310893879601692
-1.4630081250416263,-0.16860849632871944
-1.4615038709470292,-0.1707354821991076
-1.4614960957544134,-0.17567116169755304
-1.43492509839032,-0.8546614557305805
-1.432490303847815,-0.9189724720529112
-1.4312871810173189,-0.941956634314103
-1.4296200141832025,-0.9828541366676489
-1.4217685031820415,-1.1920337133648886
-1.419405588835763,-1.1906720576056646
-1.4187811834711732,-1.221943587264446
-1.4123352275158314,-1.333798664023246
-1.4121969237391503,-1.355888011240497
-1.4068214737784843,-1.402274497338542
-1.3935050269952098,-1.400887074716782
-1.3809967516537245,-1.2320149854552533
-1.3758704420188703,-1.0670150189454193
-1.3739829792283225,-0.9861362061329758
-1.3728206310488813,-0.9127698909081633
-1.3613500659265612,-0.44213769008074616
-1.359418069777122,-0.4098622859802957
-1.3513892366524232,0.006598023846056305
-1.3494484969161968,0.12268885777720775
-1.3467239988771011,0.22530286963011686
-1.3241481395460408,1.5509663661192994
-1.317961080070774,1.8901240480169577
-1.3052725396090143,2.47353393428432
-1.3047078659690037,2.48857309357266
-1.2994972500117603,2.6320984062391495
-1.287796501366222,2.9358638280518745
-1.2809644462415581,2.9197745797091015
-1.278993520624688,2.9947633200880164
-1.2764284645215465,2.924177130839882
-1.2664231338850793,2.771777285779597
-1.263157281178659,2.6606251997235044
-1.2496854668954858,2.111372452550143
-1.2411673419027773,1.6882162681240491
-1.2380047598549424,1.488630966133881
-1.2342076719170536,1.2996207551094583
-1.2325753992344648,1.1221475595404447
-1.2300592962527004,1.036222385867433
-1.2241064412039886,0.6309598939736082
-1.1918387357430051,-0.9098021082301349
-1.1909001421041951,-0.9409164220035537
-1.188562947211912,-0.9708865467370625
-1.1870976950788725,-1.010934219863364
-1.1869159981133932,-0.99528226107539
-1.1843079221875388,-1.0245492929067583
-1.1833281368289017,-1.0220039196605697
-1.1758117427154104,-1.034554131811343
-1.1736063613777938,-0.9834316258088478
-1.1717426484857512,-0.9716184730003248
-1.1698601091571161,-0.9465198531205793
-1.1696382323631258,-0.9352576181809922
-1.1663244419217846,-0.8592020243045934
-1.1585839460734608,-0.513127578759648
-1.1500483967733242,0.016703007521528982
-1.1465314985781014,0.2847580967881484
-1.1368206428460053,1.1149880839462636
-1.1356839112946056,1.1868655594546826
-1.1355938526112042,1.2241637713262128
-1.1287876886685713,1.9152263917175962
-1.1266890923012876,2.112555802371018
-1.1190621488963945,2.938053104010647
-1.1178566456574475,3.051382220381107
-1.1140358003887494,3.518161606722343
-1.1134890016161902,3.543927954310468
-1.1128332312398292,3.574855999450119
-1.111307263398251,3.7859053090452246
-1.1062060066219999,4.31047116741687
-1.1047159753181859,4.551653339738593
-1.1026886985235338,4.696147173489042
-1.0982662567846437,5.1815017849892895
-1.0952243441060103,5.442473695325607
-1.0946860570906383,5.532500869920546
-1.068094983568109,7.364038561347423
-1.0657024236346295,7.433415158743908
-1.0560481814873641,7.55055456154814
-1.0483227184164592,7.460274827107451
-1.0475793897938135,7.41900419804505
-1.0224230452388852,5.855021203052432
-1.0191058695939985,5.532103425400294
-1.0121994104086873,4.7481010501298515
-1.0078946526545185,4.241508912563812
-0.9974383469305343,2.968802511590646
-0.9927887073101376,2.3134657339061597
-0.9857310459958271,1.3392131936621452
-0.9773756388770369,0.2841937459395854
-0.9699526395632274,-0.5974004994361221
-0.9681594287685718,-0.8355173239775111
-0.9646409933788331,-1.2236468137655345
-0.9632093317343364,-1.3943977770114675
-0.957622236507611,-1.880270480649164
-0.9553723773333536,-2.1353753842503367
-0.952433104343406,-2.3718015464897326
-0.9496860133203491,-2.6415058887861815
-0.940078244477816,-3.247810834565789
-0.9376186475535624,-3.353364839710756
-0.9365165817239807,-3.3680813980948043
-0.9350953049125375,-3.4866505640494556
-0.9319118139687603,-3.532965571639906
-0.9235576926934388,-3.654069951584274
-0.923074593510445,-3.735179722966128
-0.9210040317446424,-3.7054029598726594
-0.9030007823216613,-3.303476893719893
-0.901570519739396,-3.3423833770278297
-0.8918787675490196,-2.8113299996835215
-0.8840400578981589,-2.3401173485615083
-0.878986276113356,-2.0061516806997224
-0.8705447935896116,-1.386615386072108
-0.8645156337077013,-0.9722963060664457
-0.8390931615150263,0.6336193669540033
-0.8317266542159816,0.9247562304112613
-0.82283677262713,1.0882254394006343
-0.8206841467539432,1.1988534763829357
-0.8160630556400861,1.282625036011664
